query_id,ground_truth
4ef49bd7-3d58-4775-9d91-22cae24e2dd7,picking_up
223ab5bc-9c43-472e-8067-a8924e1469b7,looking_around
0ebb289c-1707-423c-8987-3baa6ffe011c,crouching
9ee4b0ee-8e49-4bc0-b416-5c8af8488be5,using_phone
e6492358-95b4-4eb0-a33e-a0b0c23d68d2,talking
22d760da-75bc-4b99-95da-1467433ec9e6,pocket_out
1dfbc79f-ee01-4c37-94f5-d96e43dd34db,using_phone
11bb6905-76c7-4368-988c-4f22ccb0eb60,checking_time
1afcad44-d91f-4fc7-b7a9-5bfc09809dd2,closing
e14a7b7d-56ae-4eef-979c-edc162d5ca09,transferring_object
bf712618-cd01-47ca-9fa1-8494bf80993c,closing
a94c56e9-37a4-43b9-bacf-6aa74f2e4f15,picking_up
09718091-d56d-498e-a11c-45e98bfe827a,opening
d90f6105-5019-4876-976d-517b9ca63154,entering
e6dd782c-fca0-4496-90fc-9d60708d67a2,walking
55184fdd-9f4f-4e4c-8ae8-5470fd7d8c0e,looking_around
f28a25ce-ba06-461d-9426-bc4262e86f8c,fall
d4db395b-74b1-45a5-aa2e-a58f9de55560,talking_on_phone
02d94417-8b19-4858-bc7e-d32981e0dda3,talking_on_phone
03169e67-bcf1-4451-b339-5d7d1441baf7,sitting_down
8ae75928-a55f-409e-95b4-0625e1bcbb59,sitting
91283cb5-ef57-448d-8dec-3b819ac007f4,exiting
3bc5d82e-5923-40d0-bd27-12588febfd83,transferring_object
1f1922b7-2064-4324-8295-e8f3e975fd0f,carrying_light
9e085af0-94af-44e3-aaf5-b7b7e3e14003,waving_hand
da83f6f4-338f-4f08-91ec-1c45fcdcb80a,opening
3aaab1e2-f363-4aab-a7b2-df3bd8a3ea9f,running
5f380b5a-d71a-4155-a071-f6bfba67ff4f,exiting
07c46fa6-35ab-41d4-86d0-a0d92d939d9c,transferring_object
6961e72f-1a02-431b-8855-d8bebab74174,carrying_heavy
d085a9b7-8980-4b8a-8d05-3eb4f930a789,sitting
beb03d7d-63a4-445d-83ec-213e2671341f,kicking
1e39f560-4b46-46ed-8baa-d5ad12ba5cd0,sitting
f71103b1-0c67-428d-9d90-f4a68356024d,pushing
c7f85bd8-6414-44d2-af66-87c0dc08528f,kicking
44d1391f-38bf-4598-926c-dfb95d0180da,closing
e28d3c13-ed45-40df-a4ac-cc3ab85b970d,Carrying_light
3641a696-026c-46ce-9023-920d54acf425,entering
d0c3c3fa-163b-453d-b943-1ce0054e974f,fall
c8125779-8429-40ab-86c8-e5fb45cbb6f1,talking
b57f83e4-0b47-4b5a-90ab-fb364b171fda,kicking
00cb2845-f612-4180-888e-ef0ba970d52a,exiting
2ac83724-2e3f-44c8-a200-90abc6bcd9ec,looking_around
f260800d-a261-4839-b44f-c2b17f6d0b4b,picking_up
4bce2b1a-8330-4564-b0a6-83a61f0447d5,talking_on_phone
980f0334-249b-4427-b564-980afea8583d,standing_up
6de7f98c-7452-4b77-9bc6-676d13864f15,checking_time
0327bd8e-4014-49f0-9f6f-a6348ee3add9,crouching
31c53bc3-f23f-437b-b03d-17ff18acce8a,walking
3717427b-094e-4482-9db9-13b16da51226,setting_down
152d1054-8f41-4525-a3ae-57513e174a7d,setting_down
56a2643b-6245-496d-ae14-a652c5ddf527,pocket_out
449a8915-4a45-4fc0-b909-084e31feabe7,using_phone
8c1ebb65-f4c9-4f72-a281-bda16d4dfcdc,throwing
b9ec7d00-4e1d-49a0-929a-53e394860ce7,carrying_heavy
b265f3e0-9cd8-406a-9a1f-f25f264f93d2,talking_on_phone
a24ff281-1369-45c7-b9ad-ab53ee7111e6,crouching
c1b4e9cc-793e-4415-88f5-17eb6e13108a,crouching
880c1b42-4805-412b-96c4-9604d7a02d1c,picking_up
136679bd-976b-4550-afd0-4e805256c83a,fall
7e2d7249-2570-431e-aede-a822bd424c33,transferring_object
c3f7cf94-28f7-456e-9337-7690bf5b8210,loitering
8269effe-ba6e-4db9-a1e8-dc97f0e51360,pulling
e678eb52-bacb-48b9-95f8-08d3bde1ec01,jumping
a23a905f-86a8-4fdd-9529-dadce3e61e17,entering
e8716a40-3b58-45d7-ae1b-174851469042,pocket_out
39147a66-b9f8-457d-a286-f3ee3d74caf5,talking_on_phone
b218f781-cd2f-4496-9943-14f54133b413,pocket_out
c9daeaa3-143f-4460-ad80-224c61f7df25,Carrying_light
