cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
109,36,3.48,11,0,2,1,350
98,39,3.34,11,1,0,1,351
100,35,4.03,11,1,2,3,352
98,38,3.39,11,1,0,4,353
102,36,3.81,12,1,0,3,354
90,35,3.92,11,1,0,2,355
100,32,3.17,11,1,1,2,356
98,34,3.65,11,0,0,1,357
91,35,3.41,12,1,2,0,358
95,36,3.29,11,1,0,4,359
93,34,3.85,13,1,0,3,360
98,37,3.83,12,1,1,0,361
104,36,3.79,11,0,2,1,362
92,33,3.01,12,1,2,2,363
95,36,3.97,11,1,1,2,364
98,34,3.56,11,1,1,3,365
107,37,3.28,12,1,1,2,366
96,35,3.6,11,0,1,2,367
109,33,3.11,11,1,1,2,368
92,37,4.59,11,1,1,2,369
97,34,3.14,11,1,0,5,370
102,38,3.73,11,1,1,1,371
89,35,3.42,11,0,1,4,372
105,19,3.14,11,0,0,3,373
90,27,3.7,11,0,1,2,374
90,28,3.35,11,1,2,2,375
98,23,3.8,12,0,0,4,376
102,24,3.89,11,0,0,2,377
88,26,3.28,11,0,0,3,378
83,28,3.51,11,0,2,2,379
99,26,3.63,11,0,1,3,380
99,29,3.97,12,0,1,0,381
94,23,3.58,11,0,1,7,382
76,27,3.55,12,0,1,2,383
82,28,4.02,11,0,0,2,384
87,20,3.02,11,0,1,2,385
89,28,4.16,11,0,1,1,386
84,21,3.5,12,0,1,2,387
93,29,4.06,11,0,1,0,388
91,22,3.32,11,0,2,2,389
95,26,3.95,11,0,0,1,390
82,21,3.57,12,0,1,0,391
101,29,3.36,11,0,0,4,392
89,24,3.72,12,1,0,4,393
86,29,3.44,11,0,0,4,394
93,30,3.41,11,0,0,2,395
96,34,3.76,11,0,1,1,396
78,33,3.11,13,1,1,1,397
95,31,3.62,12,0,0,3,398
89,33,3.92,11,1,0,4,399
101,31,4.57,12,0,1,0,400
97,32,3.67,12,0,0,0,401
85,33,3.78,11,0,0,4,402
99,33,3.73,11,0,1,3,403
99,32,3.61,11,0,1,2,404
102,32,4.16,13,0,0,4,405
77,33,3.94,10,1,0,1,406
88,33,3.54,10,0,0,2,407
61,33,3.23,10,0,1,2,408
81,32,3.17,10,0,1,2,409
106,33,3.86,9,1,1,3,410
71,31,3.37,10,0,1,2,411
94,32,3.65,10,0,0,2,412
68,33,3.71,10,1,0,2,413
73,32,4.02,10,1,0,3,414
64,32,3.39,10,0,0,3,415
80,44,3.99,10,0,1,2,416
92,32,3.57,10,0,0,1,417
66,31,4.08,10,0,0,5,418
84,30,3.88,10,0,1,1,419
86,31,3.96,10,0,1,0,420
89,25,3.64,10,1,1,4,421
78,32,3.94,10,0,0,0,422
76,33,3.47,10,0,1,2,423
95,33,4.02,10,0,1,1,424
70,29,3.87,10,0,2,2,425
67,33,3.88,10,1,1,1,426
75,33,3.68,10,0,0,2,427
84,30,3.69,10,0,1,5,428
67,32,3.75,10,0,1,4,429
85,26,3.86,11,0,0,0,430
89,20,3.23,10,1,1,2,431
94,27,3.58,10,0,0,1,432
62,32,3.34,10,1,1,2,433
74,31,3.07,12,0,0,0,434
79,28,3.13,12,0,0,2,435
100,35,3.28,10,1,1,3,436
87,33,3.21,12,0,0,1,437
73,31,3.02,12,1,0,0,438
83,33,3.36,11,1,0,3,439
87,27,3.4,12,1,1,1,440
93,30,3.42,12,1,1,0,441
88,31,3.52,12,0,3,1,442
78,27,3.82,11,0,1,4,443
86,32,3.34,11,1,1,2,444
85,28,3.49,12,0,1,4,445
82,25,3.61,12,0,0,3,446
89,30,4.21,12,1,1,3,447
84,37,3.76,12,0,1,2,448
78,34,3.84,12,1,0,1,449
46,35,3.91,12,0,1,0,450
91,39,3.36,11,0,2,1,451
78,36,3.51,12,1,1,0,452
90,39,3.52,10,0,1,2,453
86,33,3.46,12,0,0,1,454
89,37,3.71,12,0,0,2,455
92,22,3.67,12,0,0,2,456
90,31,3.27,12,0,1,3,457
80,28,3.16,12,0,1,3,458
80,26,3.95,10,0,1,5,459
84,51,3.71,12,0,1,2,460
84,28,3.07,12,0,0,3,461
84,41,3.8,9,0,0,3,462
84,39,4.16,8,1,0,0,463
83,32,3.97,8,0,0,1,464
82,30,3.23,8,0,0,0,465
84,39,3.59,9,0,1,3,466
84,32,3.38,8,0,2,3,467
84,30,4.03,8,0,3,1,468
79,30,3.86,8,0,0,3,469
88,29,3.07,8,0,0,4,470
81,32,3.73,8,0,1,1,471
82,31,3.66,8,0,0,3,472
