cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
201,52,4.23,11,3,27,8,347
172,47,3.04,11,3,32,8,348
143,49,3.32,11,3,32,4,349
148,40,3.23,11,4,33,6,350
162,59,4.08,12,4,32,10,351
129,61,3.69,11,4,25,2,352
143,59,3.27,11,3,32,6,353
142,51,3.42,11,3,31,8,354
113,51,3.86,11,3,33,7,355
195,73,3.07,11,3,29,4,356
157,61,3.9,11,3,40,9,357
172,67,3.18,11,4,29,2,358
196,49,3.6,12,3,31,8,359
178,55,4.01,11,3,35,3,360
129,39,3.4,11,4,28,6,361
187,55,3.5,11,4,35,4,362
214,53,3.35,8,3,32,8,363
210,52,4.04,11,3,36,6,364
195,60,3.79,11,3,29,5,365
197,66,3.64,11,2,29,6,366
180,63,3.87,11,3,30,6,367
166,61,3.78,12,1,26,1,368
184,57,3.17,12,3,26,8,369
154,59,3.27,13,3,24,5,370
178,56,3.84,12,3,23,5,371
196,49,3.71,12,3,28,4,372
202,60,3.26,12,3,38,6,373
181,57,3.27,12,3,27,6,374
149,58,3.09,13,3,30,7,375
145,59,3.26,12,3,29,5,376
181,58,3.42,12,3,30,7,377
203,63,3.8,12,3,24,6,378
166,57,3.17,12,3,35,9,379
183,55,3.21,12,3,28,6,380
234,60,3.91,12,4,27,2,381
194,57,3.28,12,3,23,0,382
141,56,3.4,10,3,31,9,383
156,58,3.36,12,3,28,7,384
201,59,3.56,12,3,25,9,385
218,61,3.1,12,3,30,9,386
207,61,3.32,12,3,28,3,387
194,58,3.86,12,3,27,7,388
215,61,3.36,11,3,29,3,389
176,59,3.22,12,3,29,7,390
169,54,3.92,12,3,28,3,391
204,59,3.28,12,3,37,9,392
157,55,3.42,11,3,29,9,393
162,58,4.01,12,3,28,8,394
163,62,3.85,12,4,27,6,395
187,57,3.4,15,4,28,10,396
201,51,3.31,12,4,29,8,397
220,58,3.64,11,4,33,4,398
144,54,3.24,11,4,32,9,399
214,57,3.79,11,4,26,5,400
205,68,3.25,12,4,33,4,401
198,70,3.78,12,4,23,6,402
238,49,3.22,11,3,27,6,403
161,55,4.06,12,4,27,5,404
176,57,3.23,12,4,30,11,405
154,57,3.76,11,4,30,10,406
199,54,4.0,12,4,34,8,407
191,56,3.59,11,4,40,9,408
209,59,3.25,12,4,36,0,409
209,61,3.24,11,4,39,8,410
166,55,3.96,11,4,35,7,411
146,55,3.7,11,4,43,8,412
206,54,3.18,11,4,22,9,413
227,51,3.39,10,4,39,8,414
145,59,4.11,11,4,35,7,415
195,47,3.65,11,4,44,7,416
228,56,3.57,11,4,40,5,417
193,61,3.91,11,4,29,13,418
220,53,3.89,11,4,36,13,419
188,52,3.84,10,4,36,7,420
172,57,3.45,11,4,31,11,421
209,51,3.86,11,4,41,10,422
203,73,3.8,11,4,32,6,423
219,56,3.06,10,4,41,8,424
136,51,3.32,11,4,32,5,425
186,58,3.68,11,4,32,4,426
111,57,3.29,11,4,28,14,427
186,59,3.74,11,3,34,8,428
195,50,3.66,11,3,33,8,429
196,62,3.47,11,3,34,7,430
100,58,3.94,12,3,34,5,431
148,62,3.07,12,4,31,6,432
