query_id,time_window,response_time,model_id,model_version,device_id,instance_id,explainability,data_source,inf_id,inf_result,metadata
64fb543b-ae43-4ab0-8d48-b77b1920d354,10,0.0160302041739051,x3d_xs_v4,v4,jetson_nano,b9c97e39-abee-46ba-9ae8-b61e8610e585,False,video,10fb169a-f5ad-49ee-a2c6-2a2bec39f368,"{'transferring_object': 0.4351851851851852, 'standing_up': 0.2037037037037037, 'loitering': 0.05555555555555555, 'setting_down': 0.05092592592592592, 'exiting': 0.046296296296296294, 'carrying_light': 0.041666666666666664, 'carrying_heavy': 0.037037037037037035, 'using_phone': 0.032407407407407406, 'talking_on_phone': 0.027777777777777776, 'sitting_down': 0.023148148148148147, 'kicking': 0.018518518518518517, 'standing': 0.013888888888888888, 'entering': 0.009259259259259259, 'pocket_out': 0.004629629629629629, 'inf_result': 596579.3098003026}",
64fb543b-ae43-4ab0-8d48-b77b1920d354,4,0.0119163621921453,minirocket_v14,v14,jetson_super_nano,aaf26f25-1810-4fef-998f-3187094f4a67,True,acc_phone,53b9d5e5-281b-4c81-843b-c284b870685a,"{'setting_down': 0.622478386167147, 'pointing': 0.11527377521613832, 'jumping': 0.037463976945244955, 'entering': 0.0345821325648415, 'transferring_object': 0.03170028818443804, 'exiting': 0.02881844380403458, 'picking_up': 0.025936599423631124, 'using_pc': 0.023054755043227664, 'carrying_heavy': 0.020172910662824207, 'pushing': 0.01729106628242075, 'talking_on_phone': 0.01440922190201729, 'checking_time': 0.011527377521613832, 'using_phone': 0.008645533141210375, 'standing_up': 0.005763688760806916, 'sitting_down': 0.002881844380403458, 'inf_result': 596579.4293931117}",
64fb543b-ae43-4ab0-8d48-b77b1920d354,8,0.0121933519297729,minirocket_v4,v4,jetson_super_nano,efe38e98-e9b0-4f46-b664-00bcad98fafd,False,acc_phone,83f1c709-3841-4706-a352-ba82cd5a384c,"{'sitting': 0.4584837545126354, 'Carrying_light': 0.21299638989169675, 'closing': 0.04693140794223827, 'drinking': 0.04332129963898917, 'throwing': 0.039711191335740074, 'carrying_light': 0.036101083032490974, 'using_phone': 0.032490974729241874, 'using_pc': 0.02888086642599278, 'standing': 0.02527075812274368, 'talking': 0.021660649819494584, 'exiting': 0.018050541516245487, 'talking_on_phone': 0.01444043321299639, 'setting_down': 0.010830324909747292, 'pushing': 0.007220216606498195, 'carrying_heavy': 0.0036101083032490976, 'inf_result': 596579.3022265447}",
64fb543b-ae43-4ab0-8d48-b77b1920d354,9,0.0086447266074541,minirocket_v13,v13,jetson_nano,d561ad75-083c-4d2c-8016-a778cf047296,False,acc_phone,18da13fc-a543-44fb-9636-6d9e65d647cb,"{'using_pc': 0.49846153846153846, 'transferring_object': 0.26153846153846155, 'carrying': 0.036923076923076927, 'talking_on_phone': 0.033846153846153845, 'kicking': 0.03076923076923077, 'running': 0.027692307692307693, 'standing': 0.024615384615384615, 'crouching': 0.021538461538461538, 'fall': 0.018461538461538463, 'pushing': 0.015384615384615385, 'picking_up': 0.012307692307692308, 'loitering': 0.009230769230769232, 'entering': 0.006153846153846154, 'closing': 0.003076923076923077, 'inf_result': 596579.492881522}",
64fb543b-ae43-4ab0-8d48-b77b1920d354,2,0.0099007883340998,minirocket_v4,v4,jetson_agx_orin,c6dd26d4-a6de-4978-9e0b-1d8a90e4300a,True,acc_watch,55ee90ad-b704-473c-b6de-848299e9b1a0,"{'carrying_light': 0.6304347826086957, 'exiting': 0.12732919254658384, 'sitting': 0.037267080745341616, 'running': 0.034161490683229816, 'talking': 0.031055900621118012, 'entering': 0.027950310559006212, 'carrying': 0.024844720496894408, 'Carrying_light': 0.021739130434782608, 'crouching': 0.018633540372670808, 'pocket_out': 0.015527950310559006, 'using_phone': 0.012422360248447204, 'fall': 0.009316770186335404, 'setting_down': 0.006211180124223602, 'carrying_heavy': 0.003105590062111801, 'inf_result': 596579.3293675348}",
64fb543b-ae43-4ab0-8d48-b77b1920d354,9,0.0129932740355672,minirocket_v10,v10,beelinkbt3,a15c90e4-c994-44c1-95fa-032420cdd7a0,False,acc_watch,0740ab7b-e50d-4bfe-86bb-c719345d6c2e,"{'kicking': 0.5567010309278351, 'exiting': 0.10309278350515463, 'waving_hand': 0.05670103092783505, 'using_pc': 0.05154639175257732, 'carrying_light': 0.04639175257731959, 'closing': 0.041237113402061855, 'drinking': 0.03608247422680412, 'carrying': 0.030927835051546393, 'crouching': 0.02577319587628866, 'loitering': 0.020618556701030927, 'sitting': 0.015463917525773196, 'carrying_heavy': 0.010309278350515464, 'jumping': 0.005154639175257732, 'inf_result': 596579.3129519135}",
64fb543b-ae43-4ab0-8d48-b77b1920d354,6,0.0074628800261931,minirocket_v2,v2,precision_5820_tower,640bbde3-c7ca-449f-91b2-55b6be75d15d,False,acc_watch,1ba1eeb3-1d8d-4d95-a64b-ed01e7f21483,"{'using_pc': 0.6032171581769437, 'exiting': 0.1742627345844504, 'talking': 0.07506702412868632, 'pulling': 0.02680965147453083, 'jumping': 0.024128686327077747, 'closing': 0.021447721179624665, 'entering': 0.01876675603217158, 'transferring_object': 0.0160857908847185, 'drinking': 0.013404825737265416, 'crouching': 0.010723860589812333, 'Carrying_light': 0.00804289544235925, 'fall': 0.005361930294906166, 'using_phone': 0.002680965147453083, 'inf_result': 596579.4548826817}",
bdae2778-4c7b-4751-94de-48edd9b6b13f,9,0.008715302385789,minirocket_v13,v13,precision_5820_tower,a2caa7f9-a4ee-4f02-8dd4-c815cb961e6c,True,orientation,66a2bb65-70de-42ca-a595-2fc34ec0f4fb,"{'jumping': 0.6473214285714286, 'sitting': 0.05803571428571429, 'loitering': 0.049107142857142856, 'talking_on_phone': 0.044642857142857144, 'standing_up': 0.04017857142857143, 'using_phone': 0.03571428571428571, 'kicking': 0.03125, 'exiting': 0.026785714285714284, 'walking': 0.022321428571428572, 'standing': 0.017857142857142856, 'opening': 0.013392857142857142, 'looking_around': 0.008928571428571428, 'sitting_down': 0.004464285714285714, 'inf_result': 596579.6417591095}",
bdae2778-4c7b-4751-94de-48edd9b6b13f,9,0.0074549640350929,minirocket_v5,v5,jetson_agx_orin,37f3bbe6-1348-4694-a3bf-100445a716bf,False,orientation,3951f326-1b9e-4034-bfba-c3eb04d7494f,"{'pocket_in': 0.3107569721115538, 'pocket_out': 0.29880478087649404, 'transferring_object': 0.21115537848605578, 'opening': 0.035856573705179286, 'sitting_down': 0.03187250996015936, 'carrying_heavy': 0.027888446215139442, 'jumping': 0.02390438247011952, 'talking': 0.0199203187250996, 'looking_around': 0.01593625498007968, 'loitering': 0.01195219123505976, 'using_phone': 0.00796812749003984, 'running': 0.00398406374501992, 'inf_result': 596579.5482548717}",
bdae2778-4c7b-4751-94de-48edd9b6b13f,5,0.0103800809449436,minirocket_v8,v8,beelinkbt3,977fb1cf-1948-4991-9804-51fbdfc5053f,False,orientation,d291a113-dfaf-422c-8723-308dfc2f7b6a,"{'throwing': 0.4099616858237548, 'pocket_out': 0.3371647509578544, 'talking': 0.0421455938697318, 'carrying_heavy': 0.038314176245210725, 'carrying_light': 0.034482758620689655, 'pulling': 0.03065134099616858, 'using_phone': 0.02681992337164751, 'transferring_object': 0.022988505747126436, 'closing': 0.019157088122605363, 'opening': 0.01532567049808429, 'standing_up': 0.011494252873563218, 'fall': 0.007662835249042145, 'walking': 0.0038314176245210726, 'inf_result': 596579.6864295483}",
