query_id,inf_time,remaining_inference_time,time_violation,time_window,data_sources,task_id,inf_id,data,explainability
4122e1db-014c-4c4c-be96-b380ec9f3adf,1752569165.5455225,0.0616541911363538,False,1,"['acc_phone', 'acc_watch', 'orientation']","['b8687498-b5bb-4488-8e1a-24f2d90d797e', '5efa5c54-f5e8-431a-b48c-584356666bb9', '1266c99e-c09c-49b8-8499-e9f173cc85d6']","['76f48716-91c5-4e5e-85de-64ac6a1f9db3', '91230d4d-d96f-41cb-b143-13fa1646af3a', 'ae657e6e-a737-42b3-afca-7f7489d33d1a', '6ea53d12-0dd9-4bf2-8c1d-a41868c49ac3', '9fa2dcd6-43cd-4eb3-b70d-7e6ac0f91ecf', '4ec94081-49aa-4f5d-9e10-802a85f61299', '919354e9-5b8a-4068-8d5c-ea1dc1ebfde7', 'fad649fe-6551-4337-8a1c-f33330e98693', '0c8b83f6-c2e1-484a-9344-4f8e0820bd0b']","{'drinking': 0.4597277177283211, 'fall': 0.08862537952497997, 'using_phone': 0.08771016199672753, 'carrying_light': 0.030827935493249897, 'carrying_heavy': 0.030711106123517747, 'checking_time': 0.02274183187366199, 'exiting': 0.021474335323124167, 'entering': 0.02050377622824842, 'running': 0.018723893065998327, 'Carrying_light': 0.016956728998317107, 'sitting_down': 0.016744506357281936, 'walking': 0.01661262530081576, 'talking': 0.015143580343894562, 'setting_down': 0.013930006535521134, 'pocket_in': 0.013628154725048426, 'opening': 0.013604057287760278, 'using_pc': 0.01242896405773323, 'closing': 0.012147855978744675, 'pulling': 0.011131576321122032, 'standing_up': 0.011092459590102952, 'transferring_object': 0.010507505330103674, 'carrying': 0.00787463777994498, 'crouching': 0.006909635199108883, 'looking_around': 0.006562976776564013, 'pocket_out': 0.006173002116206984, 'waving_hand': 0.006051514050529556, 'pointing': 0.005989372595543194, 'loitering': 0.004649000464900046, 'standing': 0.0027336169577548888, 'jumping': 0.002280846003409656, 'talking_on_phone': 0.0019820793814601862, 'sitting': 0.0015873015873015873, 'throwing': 0.001105583195135434, 'kicking': 0.0006613756613756613, 'picking_up': 0.00046490004649000463}",False
c1019bf9-14d3-472d-8fd9-c89e62f26f68,1752569165.6070673,0.0493254081186829,False,9,['acc_phone'],['fc7b75d1-b57d-4226-a49f-770eb1b3eef0'],"['3917dee8-6741-4bd4-a234-80728e65ca78', '38c6d73c-2154-404c-9d1f-8fd68793af69', '0eaae569-d3a7-454b-86b6-325132c3056b']","{'throwing': 0.2750911599867404, 'carrying_light': 0.2494947503127253, 'crouching': 0.19092331768388107, 'exiting': 0.022140505870471876, 'looking_around': 0.019417675644510336, 'entering': 0.019185895773917553, 'waving_hand': 0.018779342723004695, 'setting_down': 0.017008483650440654, 'standing': 0.01698211044853513, 'loitering': 0.01608187134502924, 'talking_on_phone': 0.014928753809406144, 'drinking': 0.014825796886582652, 'Carrying_light': 0.01477832512315271, 'transferring_object': 0.014619883040935672, 'using_phone': 0.013136288998357963, 'walking': 0.012519561815336464, 'carrying_heavy': 0.011494252873563218, 'pushing': 0.010954616588419406, 'checking_time': 0.009389671361502348, 'closing': 0.00782472613458529, 'running': 0.007309941520467836, 'standing_up': 0.006568144499178982, 'jumping': 0.005847953216374269, 'using_pc': 0.0043859649122807015, 'opening': 0.003284072249589491, 'kicking': 0.001564945226917058, 'picking_up': 0.0014619883040935672}",False
e1f59544-46cf-4a8b-a0a4-bfc45bd2ea69,1752569165.670403,0.0324443740996534,False,7,['acc_phone'],['757bbe48-f5a9-46ce-be2d-6e9e0260a7df'],"['7bbaa12f-6bc4-4ec7-97a3-03cefe8481d5', 'ea80b24e-2681-4a16-b41e-5ea524805924', '3038cc9e-bbff-4c4a-8f2b-913fcf636612']","{'looking_around': 0.4457226196036019, 'using_phone': 0.1297520163717347, 'exiting': 0.09230769230769231, 'kicking': 0.06923076923076923, 'checking_time': 0.031882749488383294, 'sitting': 0.02119076386092093, 'closing': 0.018929818225592875, 'using_pc': 0.018779342723004695, 'sitting_down': 0.017807759430796082, 'carrying': 0.01721439749608764, 'picking_up': 0.015706806282722512, 'crouching': 0.014084507042253521, 'pocket_in': 0.010954616588419406, 'talking': 0.010471204188481674, 'pushing': 0.010256410256410256, 'waving_hand': 0.009389671361502348, 'fall': 0.00925725291922475, 'standing_up': 0.008726003490401396, 'walking': 0.00782472613458529, 'Carrying_light': 0.006980802792321117, 'talking_on_phone': 0.006259780907668232, 'entering': 0.0059768869628024565, 'standing': 0.005235602094240837, 'running': 0.005128205128205128, 'pulling': 0.0034904013961605585, 'opening': 0.003129890453834116, 'carrying_heavy': 0.002564102564102564, 'transferring_object': 0.0017452006980802793}",False
0745a268-4427-4bc1-91f1-36f466c3de40,1752569165.7247932,0.1437083640221179,False,5,"['acc_phone', 'video', 'gyro']","['5dfe13be-268a-4d78-a6f1-30833521742e', '05d2d509-6d2e-4a2c-b034-5750dcd73dc1', '40430709-90a9-4055-968c-89a2af0e9710']","['575c4c28-0758-4256-87d3-c2718472e695', 'f5f731b8-27dc-4f96-a10a-5b2e83a59162', '0f0e5a8a-5aea-48ed-9a1c-2853bf0eb48c', '366cff3a-b57e-4455-9bf8-91d3679e6099', '4277d7d6-35a6-4545-9f0f-ae19dd78c14f', 'b3403fcf-4f2a-46f3-b714-2e853238839c', 'bb87cf39-608d-4144-9856-add5e918c300', '366a6fa4-f3a3-4e45-8a32-1cbdcdcb354b', '2d0c5dca-9443-4c8b-b4c3-9b99478df847']","{'crouching': 0.24545493245117747, 'checking_time': 0.08636977058029689, 'using_phone': 0.08307033743481305, 'standing_up': 0.07982862956297147, 'picking_up': 0.06713268553084607, 'sitting_down': 0.0540818460017867, 'sitting': 0.05044440261480385, 'talking_on_phone': 0.03724520440192301, 'waving_hand': 0.02465879503253812, 'entering': 0.022232159618290323, 'running': 0.021606315564339916, 'setting_down': 0.018100207216031602, 'closing': 0.017811993039611757, 'standing': 0.016506993622570427, 'walking': 0.013804362526323924, 'throwing': 0.013346092681212713, 'looking_around': 0.012986709644266927, 'using_pc': 0.01275222951731715, 'transferring_object': 0.012625823528275276, 'Carrying_light': 0.011554844693246254, 'carrying_heavy': 0.011084730108803691, 'pointing': 0.010894426387384134, 'carrying': 0.010149439024616212, 'loitering': 0.009760316283666914, 'exiting': 0.008824299554857291, 'pocket_in': 0.00875664142134339, 'carrying_light': 0.007385962399193802, 'fall': 0.00530385547607132, 'talking': 0.004719954663172714, 'drinking': 0.004475404434022269, 'jumping': 0.004048582995951417, 'opening': 0.0037243947858473, 'pushing': 0.0035205721856268004, 'pulling': 0.0029585798816568047, 'pocket_out': 0.0027785051351429985}",False
77f0006e-fa0b-47e7-8849-f0915d942b62,1752569165.7774138,0.6504437899218452,False,7,"['gyro', 'acc_phone', 'video']","['214dbaa4-1ce8-434e-87a9-09e63d73b1b7', '4858ffe3-3d9a-4ba3-9459-de96e31c067f', '687bac4d-e445-4abd-b1b6-59b3367b2d1c']","['6df5fc12-9872-4c3a-a02c-9f353d60e21d', 'fae55a56-2bbc-49d8-9596-fef36aada662', '2bcec4fb-493d-4c29-b399-a5f255d798ae', '04c53c43-162c-4177-9244-f905ddfb106f', 'f5dd8fae-68e6-4b28-9a45-3863689121e0', 'cb6f5ef5-f39c-4129-b4fa-d587bf3a7893', 'de7d7cbc-d128-418c-ade3-23f645d80519', 'eb7cf05b-5da0-4e93-93f4-407a0925ad3b', 'f893f5fc-4dc8-4b08-a21a-7a448703f896']","{'talking_on_phone': 0.28457632934626226, 'picking_up': 0.09195384975333043, 'kicking': 0.07248677248677249, 'standing_up': 0.06615358126721764, 'crouching': 0.06296602745932105, 'walking': 0.05805457169093532, 'looking_around': 0.053527074018877296, 'loitering': 0.023976484420928864, 'fall': 0.022735121183208615, 'using_pc': 0.02054342879719289, 'transferring_object': 0.018907103825136613, 'carrying_heavy': 0.01876112920936153, 'pocket_out': 0.017673370306785025, 'entering': 0.016613279024626542, 'pulling': 0.01451410982279486, 'exiting': 0.014253968253968253, 'pointing': 0.013089524082431884, 'pushing': 0.012745374014313408, 'Carrying_light': 0.012649671316337981, 'drinking': 0.012327307466196355, 'sitting': 0.012091817647373203, 'checking_time': 0.011201003004281694, 'using_phone': 0.010441292356185973, 'waving_hand': 0.009953818696988097, 'sitting_down': 0.006710743801652892, 'carrying_light': 0.006349206349206349, 'jumping': 0.00585016835016835, 'pocket_in': 0.005756001574183393, 'throwing': 0.0044444444444444444, 'standing': 0.004421679362577708, 'talking': 0.0035508274231678483, 'closing': 0.003151094276094276, 'setting_down': 0.0030864197530864196, 'opening': 0.0018365472910927456, 'carrying': 0.001736111111111111, 'running': 0.0009107468123861566}",False
d66bf40a-6bfd-48d3-ac01-bae654367fd3,1752569165.8450587,0.7588552542183208,False,1,"['video', 'orientation', 'acc_watch', 'acc_phone']","['456439a1-1b3d-4a7f-a326-a83555744a45', '27404623-3ef9-4680-8b4f-c8f110169a83', '8b021bd1-8248-4e49-ac35-4eee23d36295', 'b8640448-0317-4a39-9e85-3a8b3d9350a5']","['37d9c1d8-f14d-4e22-8eaf-7a9686e15682', 'caba009f-bdd6-4630-9c6c-a748e508f5e8', '41ce13ed-454b-4b3a-907b-a76c2525109d', 'd19495ea-974b-44a7-9dcd-80c7a6c2687d', 'fba38895-1e07-4464-b12c-fa784ba54a57', 'b4ad7e3c-5757-4067-aeb0-69cf4e24432a', 'c32ee31c-72b9-4a1f-9d50-de5d07a0cf23', '35f88543-0f8e-4fa9-b0ba-3eaa926f4540', '0c5f96c6-45b3-4a37-9ebb-ddc696ee0065', '409762a3-780a-4de0-96ab-5805ad4f2975', '99af7a7f-26c2-4195-a35d-25d045df9184', '31c7ad22-a6e4-4d65-a4b0-9799a335a839']","{'fall': 0.22512229740432174, 'sitting_down': 0.0867884097576217, 'pocket_in': 0.07456655029312458, 'crouching': 0.07080196465009435, 'transferring_object': 0.06651966858708792, 'exiting': 0.065353931908377, 'sitting': 0.052653693177657925, 'picking_up': 0.048052483406220294, 'using_pc': 0.0385096835767223, 'pulling': 0.03550409736642642, 'jumping': 0.026496306159285627, 'carrying_light': 0.021379436450295736, 'standing_up': 0.017272553925546708, 'carrying': 0.01667153911227526, 'setting_down': 0.0127409266748831, 'opening': 0.01240100193668027, 'closing': 0.011929425386807102, 'pushing': 0.010952477370683866, 'using_phone': 0.010715284441023452, 'kicking': 0.009493070427751658, 'walking': 0.009116964572649966, 'waving_hand': 0.008373445496939474, 'carrying_heavy': 0.008352633683665558, 'throwing': 0.00798621539031887, 'looking_around': 0.0061218294657312475, 'drinking': 0.0060739853398197536, 'running': 0.005942783659214755, 'loitering': 0.005870704324312572, 'entering': 0.005144210422478974, 'pointing': 0.004587860790084626, 'pocket_out': 0.0041198717973517695, 'talking_on_phone': 0.0036127800212307254, 'checking_time': 0.0030915775401069517, 'Carrying_light': 0.0029448440158283476, 'standing': 0.0026223776223776225, 'talking': 0.0021131138450018187}",False
9265d853-9e04-4bde-b8d3-28a79253609b,1752569165.8937714,0.0309570759805761,False,7,['orientation'],['0a63e53f-c284-414a-a626-0eea421af2ad'],"['0ea8bac4-45b5-42f8-b637-6f02c709cd0e', '59082225-c906-4c91-902c-db2482f0e002', '5f02e7be-af66-4c9b-b875-f3395ebdf30a']","{'carrying_heavy': 0.25148809523809523, 'standing': 0.236318407960199, 'picking_up': 0.19494047619047616, 'transferring_object': 0.029509048165764582, 'jumping': 0.022251380460335684, 'closing': 0.02197802197802198, 'throwing': 0.02136638237384506, 'using_phone': 0.020146520146520148, 'kicking': 0.01936744847192608, 'drinking': 0.017795637198622274, 'checking_time': 0.016483516483516484, 'setting_down': 0.015513093871302827, 'looking_around': 0.014880952380952382, 'sitting_down': 0.014652014652014654, 'sitting': 0.013392857142857144, 'pocket_out': 0.01098901098901099, 'pointing': 0.010416666666666666, 'waving_hand': 0.009950248756218905, 'crouching': 0.009157509157509158, 'carrying': 0.008706467661691543, 'walking': 0.008684257285003555, 'Carrying_light': 0.006218905472636815, 'fall': 0.005952380952380952, 'pushing': 0.005494505494505495, 'loitering': 0.003975657427149964, 'pulling': 0.0037313432835820895, 'pocket_in': 0.0036630036630036634, 'talking_on_phone': 0.002976190476190476}",False
6a4e3fad-ed6d-4887-a749-71556968c446,1752569165.9643095,0.3534504068416642,False,5,['video'],['15117096-31e6-4309-82f7-0c520239cfae'],"['e0caa6e9-425a-4c74-be18-d134094dbbf1', '68c49616-b6db-45ec-b5b0-49c167f81ad7', '742d8e80-2e4f-4e5d-945e-8c448301987b']","{'jumping': 0.3340518295866419, 'talking_on_phone': 0.21726899010004033, 'transferring_object': 0.15329568279420788, 'setting_down': 0.0471976401179941, 'sitting': 0.024144973916663415, 'drinking': 0.022487977189557178, 'opening': 0.022406756374510044, 'pocket_out': 0.017881070392485918, 'crouching': 0.015365498848345253, 'waving_hand': 0.014840182648401826, 'walking': 0.014446713561757809, 'standing': 0.01359789560379531, 'Carrying_light': 0.013506745241905059, 'carrying_light': 0.013305103487751888, 'exiting': 0.011799410029498525, 'carrying': 0.011396011396011397, 'picking_up': 0.01032448377581121, 'looking_around': 0.010273972602739725, 'pulling': 0.00949667616334283, 'closing': 0.005698005698005698, 'loitering': 0.0045662100456621, 'pushing': 0.003424657534246575, 'checking_time': 0.0029498525073746312, 'kicking': 0.002849002849002849, 'talking': 0.00228310502283105, 'sitting_down': 0.001141552511415525}",True
012a2b7f-362d-4699-8f8c-24b01bf2b3bd,1752569166.0413187,0.0205443808020075,False,1,"['acc_phone', 'acc_watch', 'gyro', 'orientation']","['8a415498-5c9e-405e-ae4d-784136d5f856', 'e0a54f85-e048-459d-96b4-c2ecaf1a5413', 'ebdf566b-e290-49f7-bc9c-e460b9829d48', '69824413-b3cc-4da1-9f9b-75fe0a01a08d']","['c7be3ba0-5001-44bc-8a9e-7b4428348645', 'af1ba7a6-0253-4be7-9582-a4638e1737eb', 'fe94471f-6d27-4ff3-b2bb-86aae7a7b056', '6783ab8f-b940-4996-8c30-0e59c40b3d53', '51aff8df-7a38-4a76-9cc7-a815b41284e1', '3c379ccf-ca21-4582-9a49-341b1295bb09', 'f09e0e50-9587-4691-91e5-5564bdcf1b50', 'ebd6c3d6-6dcd-406a-acd0-a708d9050c79', '31ba5eb8-d48e-414a-a74f-403fcaf05837', 'e7435786-56e0-4c2e-bdb2-eab57439485d', 'b28ee13f-2838-46b2-8211-1af1e26e75c9', '4f2b8034-47d9-436c-bf5e-6ab074540d60']","{'pointing': 0.33966876067260626, 'sitting': 0.08435009950229799, 'pocket_in': 0.07338561932512586, 'checking_time': 0.0691568564942483, 'walking': 0.060876767333382875, 'sitting_down': 0.05330671774454881, 'waving_hand': 0.04058940417725374, 'carrying_heavy': 0.030694153505507932, 'loitering': 0.029176616422824833, 'Carrying_light': 0.028863058879164284, 'pushing': 0.01662581480635319, 'entering': 0.013417286416923815, 'crouching': 0.012609070316908472, 'throwing': 0.011145574919301246, 'pocket_out': 0.010315021481333684, 'kicking': 0.009873150584704662, 'running': 0.009779291865227286, 'standing': 0.009596311448414786, 'carrying': 0.009085901584884022, 'talking_on_phone': 0.009030884676273492, 'using_phone': 0.007808819141012699, 'closing': 0.007470008491654773, 'transferring_object': 0.006891040489205966, 'talking': 0.006675550865420173, 'pulling': 0.0065749551008564165, 'fall': 0.0063891543662171245, 'picking_up': 0.0062798576183807605, 'carrying_light': 0.0057513133060973, 'jumping': 0.005656235435132581, 'setting_down': 0.004008712895653491, 'opening': 0.0039927790166719756, 'exiting': 0.0036389898425123472, 'standing_up': 0.002949907007106874, 'drinking': 0.0028335254486471745, 'looking_around': 0.0015327888181447893}",False
cfa6574a-bddf-4e27-b52d-8872df94743f,1752569166.1048992,0.0768284373830612,False,1,"['orientation', 'acc_watch', 'acc_phone', 'gyro']","['0fd1fe90-2015-48bf-ba61-9ea03722049a', 'a9bf414c-fee4-4d20-81aa-15653b4d1393', 'd5e66065-ab4c-4c42-8d34-b2c7dd5d0e90', 'f0832ba3-5a3b-437f-a1c0-8edd2c85d8a4']","['9e98e16a-85ad-4941-afae-5f1c1b7d3abe', '0b39009a-1eca-4a10-8728-d310afef20c2', '91f83761-7cde-445e-98af-0b3f3e14b967', 'bc7bd524-b512-492a-ad4f-885434b629c9', '5ff1bbec-53ab-40fa-959d-5c51aa29e83a', '85803487-eec5-4b75-823d-144d4f3f5d63', '34da23e1-90d5-435e-a4e2-8ba40bdf425b', 'c2521fe5-81b0-4d59-9e55-48cb9ed94307', '778010fd-53f9-489c-a508-dcf12af34935', '98784fd4-87ec-4133-9324-273c9b80fdf9', '42f2428d-d83a-4b4f-a6de-dd0f70f2a384', 'c0ea8ec6-97c6-4732-9ab1-dee8e763caee']","{'picking_up': 0.16372162306693935, 'entering': 0.1362035689969225, 'closing': 0.07331285659851491, 'carrying_light': 0.06768682848898737, 'crouching': 0.06070468626720258, 'sitting_down': 0.05283316852624037, 'carrying': 0.05201523603096971, 'kicking': 0.04759944979049801, 'sitting': 0.04494917534811344, 'throwing': 0.044104019445627696, 'exiting': 0.02568464405129531, 'pocket_out': 0.024683176055734012, 'using_pc': 0.01975013002596672, 'pointing': 0.018152485113875183, 'walking': 0.015305272709724644, 'jumping': 0.015027784113811017, 'using_phone': 0.014792310073370734, 'waving_hand': 0.014080198240877813, 'looking_around': 0.012285368835367955, 'opening': 0.011408943627783575, 'loitering': 0.010575862332980343, 'pocket_in': 0.008019389955700422, 'checking_time': 0.007354280246613651, 'transferring_object': 0.007264735348576163, 'fall': 0.006785533464259368, 'talking_on_phone': 0.006412117981906704, 'standing': 0.006004659327895251, 'carrying_heavy': 0.005990300945908966, 'pushing': 0.0058695670569832116, 'talking': 0.005676756775276664, 'setting_down': 0.005221363864205235, 'running': 0.004854736287961043, 'standing_up': 0.002777777777777778, 'Carrying_light': 0.0021849242898327476, 'pulling': 0.00041050903119868636, 'drinking': 0.00029655990510083033}",False
