cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
2922,203,3.55,14,9,491,32,323
2977,214,3.11,19,9,491,33,324
1728,213,4.18,15,9,491,35,325
1808,231,3.71,14,9,491,39,326
1520,202,3.62,14,9,491,36,327
1955,207,3.91,14,9,491,38,328
1534,211,3.03,14,9,491,33,329
1572,211,3.66,14,9,491,35,330
2153,186,3.82,13,9,491,33,331
1895,243,3.53,14,9,491,34,332
2678,227,3.42,14,9,491,36,333
2511,208,3.44,14,9,491,36,334
950,221,3.45,14,9,491,33,335
431,262,3.36,14,9,491,34,336
2295,227,3.12,14,9,491,31,337
3769,202,3.95,14,9,491,33,338
1731,171,3.53,15,9,491,35,339
3313,191,3.51,15,9,491,36,340
2326,162,3.17,15,9,491,36,341
2603,225,3.11,15,9,491,32,342
2540,205,3.83,15,9,491,33,343
2742,184,3.69,15,9,491,36,344
2533,227,3.59,15,9,491,42,345
2652,143,3.37,15,9,491,34,346
2821,230,3.23,15,9,491,28,347
2704,210,3.03,15,9,491,39,348
2859,195,3.48,15,9,491,32,349
2275,177,3.64,16,9,491,29,350
2101,207,4.16,15,9,491,39,351
3134,214,3.08,15,9,472,31,352
3024,165,3.61,15,9,472,32,353
2087,209,3.96,15,9,472,38,354
2609,170,3.92,17,9,472,28,355
3122,219,3.05,17,9,472,36,356
2398,187,3.92,17,9,472,36,357
2773,191,3.95,17,9,472,34,358
2227,221,3.19,17,9,472,35,359
2796,162,3.9,17,9,472,35,360
1283,158,3.29,17,6,472,35,361
2531,106,3.58,17,6,472,37,362
2287,190,3.53,17,6,472,42,363
3169,193,3.82,17,6,472,38,364
2232,159,3.29,17,7,472,28,365
3572,198,3.13,17,7,472,37,366
1581,128,3.62,17,6,472,29,367
3648,121,3.74,21,6,472,30,368
2867,166,3.27,17,6,472,36,369
2590,160,4.04,17,8,472,32,370
2747,202,3.36,13,7,472,28,371
2538,184,3.27,13,7,472,35,372
2971,285,3.89,13,6,472,30,373
2843,276,3.27,13,6,472,32,374
2527,235,3.05,13,6,472,36,375
3064,198,3.11,13,6,472,32,376
2887,194,3.76,13,6,472,32,377
2414,98,3.43,12,6,472,27,378
2006,213,3.47,13,6,472,32,379
3203,226,3.13,13,6,472,34,380
2969,226,3.47,14,6,487,36,381
3277,200,3.48,13,6,456,32,382
3221,210,3.65,13,6,481,36,383
2026,234,3.73,13,6,491,37,384
3248,248,3.1,13,6,470,30,385
2744,204,3.76,14,6,479,32,386
2194,215,3.44,15,6,491,37,387
2888,232,3.35,15,6,446,29,388
2747,238,3.98,15,6,453,34,389
3523,224,3.06,15,6,463,31,390
2826,231,3.39,15,6,483,30,391
2884,229,3.85,15,6,473,33,392
2443,201,4.03,15,6,478,31,393
3818,247,3.65,15,6,484,32,394
2805,231,3.16,15,6,485,30,395
2455,167,3.67,15,6,475,35,396
2850,205,3.23,15,6,461,34,397
3277,227,3.82,15,6,501,35,398
2767,206,3.31,15,5,459,32,399
2734,210,3.4,15,5,478,33,400
2936,200,3.91,15,5,478,37,401
2523,206,3.03,15,5,466,33,402
2460,227,3.63,18,5,477,31,403
2742,209,3.84,18,5,478,35,404
2687,248,3.18,18,6,454,33,405
2964,228,4.3,18,5,482,30,406
3647,241,3.32,18,5,441,34,407
2480,239,3.75,18,5,472,31,408
2534,232,3.79,18,5,465,31,409
2578,246,3.53,18,5,566,35,410
2309,240,3.72,18,5,501,24,411
3576,244,3.55,18,5,522,41,412
2443,207,3.1,18,6,544,36,413
2732,246,3.99,17,5,558,32,414
3267,200,3.55,18,5,562,43,415
2676,221,3.9,18,5,528,31,416
2441,204,3.49,18,5,606,33,417
3300,215,3.73,17,7,592,36,418
3072,211,3.88,14,8,473,36,419
2699,236,4.07,14,7,627,37,420
2843,241,3.05,14,7,489,33,421
3253,241,3.35,14,7,531,34,422
2430,224,3.67,14,7,568,29,423
2364,201,3.76,8,8,573,38,424
2814,232,3.73,14,7,575,29,425
2308,234,4.04,14,7,561,29,426
3094,244,3.09,13,8,510,38,427
2904,238,3.72,13,7,659,33,428
2821,241,3.27,14,7,514,36,429
2732,241,3.46,14,7,474,30,430
2028,238,3.88,14,7,500,34,431
3802,249,3.91,14,7,567,28,432
3469,227,3.83,14,7,494,33,433
2163,245,3.96,14,7,514,27,434
3869,220,3.09,15,7,548,30,435
3380,227,3.43,15,7,525,29,436
3432,232,3.86,15,6,526,32,437
3640,218,3.78,15,6,569,27,438
3009,254,3.25,15,7,478,33,439
2948,235,3.59,15,7,478,32,440
3069,221,3.92,15,6,478,33,441
2699,197,3.39,17,7,478,31,442
2437,192,3.14,15,6,478,31,443
2828,178,3.23,15,7,478,33,444
2153,178,3.5,15,7,478,29,445
2727,209,3.04,15,6,478,35,446
2814,188,3.61,15,7,478,27,447
2965,228,3.25,15,7,478,29,448
1989,184,3.36,15,6,478,31,449
3586,211,3.61,21,8,478,32,450
4365,184,3.87,14,6,478,32,451
4271,225,3.47,14,7,478,31,452
2992,219,3.26,14,6,478,34,453
3615,147,3.87,14,7,478,28,454
4354,248,3.92,14,6,478,36,455
3001,237,3.46,14,6,478,31,456
3103,159,3.81,14,6,478,32,457
4191,140,3.36,14,6,478,35,458
1604,188,3.53,15,6,478,33,459
3649,149,3.74,14,6,478,33,460
2739,169,3.54,17,6,478,31,461
3251,198,3.25,14,6,478,30,462
3235,162,3.29,14,6,478,35,463
2788,135,3.52,14,6,478,32,464
3693,210,3.4,14,6,478,36,465
3688,199,3.39,14,9,478,29,466
3060,159,3.49,16,6,478,33,467
2255,226,3.41,17,6,508,32,468
2351,134,3.03,17,6,508,29,469
2856,168,3.44,17,6,508,37,470
2296,192,3.42,17,6,508,33,471
2734,182,3.93,17,6,508,33,472
2773,198,3.23,17,6,508,30,473
1897,155,3.06,17,6,508,32,474
2252,183,3.74,17,8,508,35,475
1960,202,3.66,17,8,508,33,476
4064,183,3.1,17,8,508,37,477
2660,197,3.18,17,8,508,40,478
3434,196,3.57,16,8,508,35,479
1949,174,3.81,17,8,508,36,480
2157,194,3.47,17,8,508,36,481
2776,154,3.3,17,10,508,31,482
2585,179,3.68,17,8,508,34,483
3188,189,3.58,17,8,508,42,484
3317,247,3.62,17,8,508,39,485
2149,163,3.47,17,8,508,34,486
2516,233,3.16,17,8,508,34,487
2681,212,3.95,17,8,508,31,488
3209,182,3.52,17,8,508,42,489
3527,255,3.17,17,8,508,37,490
2123,193,3.95,17,10,508,37,491
3415,209,3.29,17,8,508,40,492
2054,194,3.58,17,8,508,38,493
3455,225,3.41,17,8,508,38,494
2062,183,3.42,17,8,508,39,495
2594,245,3.98,17,8,508,37,496
1717,227,3.35,17,8,489,33,497
5348,201,3.07,17,8,489,40,498
2891,160,3.25,18,8,489,34,499
2537,205,3.24,18,8,489,27,500
3609,222,3.56,18,8,489,28,501
2818,224,3.42,18,8,489,21,502
2311,223,3.48,17,8,489,32,503
2008,216,3.21,19,8,489,28,504
2665,178,3.4,18,8,489,23,505
2807,190,3.61,18,8,489,42,506
1794,184,3.57,18,8,489,18,507
2499,209,4.05,18,8,489,68,508
1621,213,3.14,18,8,489,27,509
3142,157,3.12,18,8,489,32,510
1317,220,4.06,18,8,489,33,511
2500,75,3.15,18,9,489,32,512
2721,108,3.14,18,8,489,25,513
2425,145,3.93,18,8,489,46,514
2613,165,3.84,18,8,489,46,515
3243,184,3.46,18,8,489,20,516
1990,190,3.3,18,8,489,27,517
2081,109,3.46,18,8,489,16,518
2546,176,3.26,11,8,489,43,519
2022,145,3.12,18,8,489,20,520
2768,209,3.63,18,8,489,30,521
2730,237,3.49,19,8,489,27,522
2402,102,3.7,18,8,489,28,523
3179,271,3.71,18,8,489,27,524
2890,126,3.74,18,8,489,29,525
2309,195,3.38,18,8,496,30,526
2995,247,3.4,18,8,495,31,527
2212,203,3.29,18,8,498,29,528
3715,219,3.72,18,8,498,25,529
2183,212,4.0,18,8,493,29,530
2646,216,3.15,12,8,492,27,531
2661,244,3.28,12,7,480,26,532
2193,243,3.17,12,7,496,28,533
2895,229,3.23,12,7,498,26,534
2852,222,3.51,12,7,480,26,535
2560,218,3.77,13,7,488,30,536
2714,216,3.97,13,7,480,29,537
3102,206,3.39,6,7,496,32,538
2231,188,3.85,13,7,496,29,539
2404,229,3.43,13,7,498,33,540
2656,231,3.9,12,7,495,27,541
1985,223,3.7,13,7,498,32,542
2647,246,3.47,12,7,498,21,543
2711,213,3.36,12,7,483,26,544
3236,184,3.63,12,7,490,32,545
1963,170,3.27,12,7,489,29,546
