cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
529,181,3.81,17,9,89,24,333
1094,227,3.55,17,9,74,14,334
974,199,3.04,17,9,49,26,335
886,199,3.74,17,9,67,21,336
539,199,3.54,20,9,97,31,337
550,196,3.88,17,9,62,26,338
796,220,3.13,17,9,109,21,339
802,200,3.98,17,9,77,28,340
590,197,3.09,17,9,104,15,341
908,200,3.9,16,8,93,26,342
265,284,3.73,16,9,119,25,343
760,208,3.34,19,9,84,13,344
555,148,3.15,17,9,68,28,345
701,181,3.92,16,9,97,21,346
581,179,3.65,16,9,66,21,347
472,200,3.5,17,9,60,24,348
643,194,3.88,17,7,78,19,349
500,178,3.33,17,7,87,27,350
982,171,3.33,16,7,39,26,351
836,204,3.25,17,7,40,14,352
940,188,3.84,17,7,73,20,353
789,200,3.44,17,7,66,26,354
1031,170,3.44,17,7,27,19,355
1642,200,3.48,17,7,96,30,356
571,207,3.54,17,7,62,25,357
389,203,3.57,17,7,67,26,358
836,175,3.82,16,7,0,9,359
461,211,3.5,17,7,83,27,360
980,226,3.76,17,7,48,20,361
916,204,3.16,17,7,78,28,362
360,188,3.53,16,7,72,20,363
515,198,3.69,17,7,67,23,364
677,194,3.68,14,7,75,21,365
376,186,3.77,14,7,111,16,366
625,201,4.18,14,7,86,20,367
574,219,3.77,14,7,60,25,368
772,172,3.87,14,7,115,21,369
702,197,3.99,14,7,78,22,370
433,206,3.53,14,8,110,21,371
1066,230,3.67,14,7,81,29,372
802,186,3.4,14,7,108,26,373
434,202,3.38,14,7,77,22,374
829,201,3.81,14,7,62,17,375
567,198,3.91,15,7,76,26,376
414,190,3.83,14,8,110,24,377
637,209,3.46,14,7,88,20,378
668,169,3.74,14,7,60,17,379
874,163,3.68,14,7,87,21,380
938,168,3.76,16,7,84,19,381
704,184,3.38,16,7,43,29,382
684,172,3.99,14,7,86,33,383
741,190,3.69,16,7,85,26,384
770,182,3.08,15,7,86,29,385
757,184,3.72,16,7,59,27,386
956,173,3.4,16,7,91,29,387
702,173,3.72,16,7,51,25,388
413,177,3.01,15,7,66,27,389
664,176,3.59,16,7,56,30,390
709,196,3.64,16,11,126,38,391
958,182,3.77,16,7,58,29,392
612,169,3.34,18,7,63,26,393
377,174,3.22,16,7,86,30,394
998,174,4.1,16,7,81,47,395
623,169,3.14,13,7,96,28,396
399,176,3.84,15,6,98,23,397
882,173,3.45,15,6,82,26,398
790,182,3.3,15,6,65,24,399
868,173,4.14,16,6,90,32,400
560,178,3.29,15,6,93,23,401
810,217,3.44,15,6,72,36,402
537,214,3.98,15,6,115,32,403
902,200,3.04,15,6,77,23,404
582,199,3.3,15,6,52,24,405
1034,189,3.73,14,6,48,26,406
743,186,3.32,15,6,102,19,407
514,196,3.31,15,6,94,17,408
324,201,3.53,16,6,58,22,409
849,212,3.84,15,6,57,35,410
446,188,3.22,15,6,98,30,411
867,197,3.53,15,3,93,14,412
828,190,3.55,12,8,89,29,413
832,195,3.69,12,7,41,14,414
176,198,3.15,13,8,116,18,415
719,213,3.63,13,8,134,39,416
523,215,3.49,13,8,106,22,417
671,211,4.11,12,8,92,18,418
826,141,3.06,13,7,58,26,419
159,210,3.97,12,8,107,23,420
697,198,3.84,13,8,117,22,421
847,203,4.21,13,8,49,20,422
715,200,3.6,12,7,95,16,423
658,214,3.66,12,8,70,24,424
461,161,3.96,13,8,100,32,425
849,285,3.62,13,8,132,31,426
521,207,4.05,13,7,84,25,427
553,140,3.2,12,7,123,25,428
746,206,3.28,15,8,85,41,429
651,213,3.48,15,8,104,21,430
355,186,3.14,15,8,52,34,431
812,236,3.94,14,8,81,29,432
693,219,3.74,15,8,72,29,433
1074,197,3.33,15,8,70,28,434
690,188,3.21,15,8,97,21,435
681,231,3.91,14,8,133,41,436
467,196,3.18,15,8,80,32,437
1008,183,3.22,15,8,88,23,438
810,228,3.41,14,8,75,19,439
723,202,3.52,15,8,100,34,440
792,202,3.09,15,3,88,31,441
772,208,3.43,15,8,101,20,442
1005,191,3.39,15,8,86,36,443
843,181,3.68,15,8,51,29,444
850,214,3.85,18,9,33,29,445
564,198,3.27,19,10,27,26,446
570,182,3.48,18,10,70,25,447
314,283,3.5,18,10,63,25,448
623,224,3.36,18,9,22,33,449
771,157,3.92,19,9,58,24,450
534,145,3.01,18,9,55,26,451
545,246,3.18,18,10,64,23,452
212,219,3.22,19,10,76,19,453
570,143,3.04,18,8,71,23,454
499,176,3.42,18,9,64,23,455
446,201,3.07,18,9,60,17,456
713,206,3.9,18,9,78,26,457
895,290,3.9,18,9,75,13,458
305,185,3.79,18,10,65,17,459
450,238,3.89,18,9,90,31,460
749,196,3.23,16,6,84,26,461
567,152,3.21,16,6,51,25,462
601,182,3.7,16,6,108,22,463
418,222,3.38,16,6,71,34,464
722,199,3.26,16,6,97,18,465
787,153,4.0,16,6,100,25,466
448,280,3.25,13,6,117,9,467
480,206,3.94,16,6,100,30,468
396,211,3.73,16,6,89,28,469
427,165,3.72,16,6,88,21,470
724,197,3.61,14,6,77,21,471
0,198,3.07,16,6,82,12,472
654,198,3.34,16,6,103,20,473
607,198,3.62,18,7,114,25,474
623,198,4.07,16,6,86,16,475
356,198,3.7,16,6,94,17,476
526,198,3.89,17,7,111,32,477
813,198,3.72,17,7,109,29,478
508,199,3.45,17,7,101,27,479
629,198,3.55,16,6,119,33,480
791,198,3.95,16,7,121,19,481
772,198,3.19,17,7,75,31,482
558,198,3.94,17,7,145,44,483
380,198,4.09,17,7,88,32,484
604,198,3.15,17,7,104,36,485
777,198,3.35,17,7,97,35,486
669,198,3.9,16,7,121,23,487
326,198,3.58,16,5,96,30,488
618,198,3.85,17,7,138,24,489
669,198,3.35,17,7,147,12,490
633,198,3.88,16,6,95,27,491
673,198,3.88,17,7,101,24,492
350,198,3.57,18,8,67,36,493
248,347,3.56,18,8,102,37,494
710,132,3.97,19,7,25,31,495
391,156,3.33,18,8,54,15,496
458,160,3.7,18,8,43,29,497
390,146,3.84,18,8,92,27,498
638,169,4.42,14,8,56,12,499
556,155,3.24,19,7,47,29,500
554,151,3.54,18,8,112,15,501
673,192,3.09,18,9,103,20,502
603,150,4.15,18,8,44,23,503
743,167,4.21,19,7,47,15,504
903,171,3.05,18,9,4,15,505
759,184,4.02,19,7,29,13,506
740,143,3.81,18,8,96,8,507
704,179,3.75,18,8,79,22,508
785,148,3.64,15,9,76,24,509
654,161,3.9,15,9,102,19,510
822,170,3.23,15,9,132,29,511
918,179,3.7,15,9,103,25,512
600,154,3.73,16,9,98,8,513
854,120,3.07,16,9,83,13,514
709,143,4.04,16,9,106,22,515
792,133,3.74,16,9,84,13,516
675,186,3.9,16,9,94,19,517
663,206,3.34,15,9,85,26,518
868,217,3.28,16,9,87,16,519
717,220,3.89,15,9,99,20,520
511,221,3.42,16,9,92,17,521
573,203,4.33,15,9,72,20,522
656,191,3.81,15,9,66,21,523
915,239,3.46,16,9,73,32,524
913,199,3.42,16,8,79,32,525
982,178,3.95,15,9,32,38,526
570,196,3.02,14,8,83,34,527
764,220,3.52,15,9,90,36,528
660,206,3.92,14,8,63,16,529
600,208,3.8,18,8,67,40,530
1073,197,3.3,13,9,52,23,531
731,222,3.41,16,8,99,27,532
766,266,3.15,15,8,110,43,533
826,230,3.02,13,9,74,33,534
874,175,3.23,16,8,118,26,535
943,212,3.74,15,9,77,48,536
842,207,3.28,14,8,101,39,537
792,196,3.36,16,8,126,34,538
750,196,3.37,16,8,83,20,539
568,179,3.65,14,8,75,36,540
815,178,3.57,14,8,87,30,541
361,210,3.2,8,8,123,16,542
550,193,3.67,14,8,104,29,543
336,206,3.05,14,8,40,38,544
440,198,3.71,14,9,97,26,545
729,209,3.08,14,8,87,27,546
434,216,3.29,14,8,132,38,547
256,179,3.32,13,7,69,21,548
503,195,3.94,14,5,100,22,549
720,200,3.9,14,8,108,38,550
1051,209,3.82,14,7,78,36,551
618,193,3.77,14,8,78,32,552
828,201,3.26,13,8,67,36,553
554,211,3.16,14,8,96,11,554
584,224,3.57,14,7,79,30,555
677,214,4.24,14,8,69,37,556
955,177,3.48,15,9,63,20,557
684,201,4.24,15,9,35,25,558
487,212,3.59,15,9,58,32,559
317,188,4.1,15,9,64,34,560
481,188,3.4,15,9,83,34,561
551,204,3.11,15,9,81,22,562
210,148,3.38,15,9,66,28,563
358,155,3.16,15,8,81,33,564
888,172,3.35,15,9,105,20,565
805,153,3.49,15,9,74,25,566
667,146,4.02,15,9,64,20,567
772,126,3.86,15,9,66,24,568
807,152,3.83,15,9,79,14,569
732,152,3.03,15,9,77,33,570
418,168,3.36,11,8,102,36,571
578,146,4.03,15,8,80,27,572
511,151,3.18,18,7,15,24,573
453,178,3.18,18,6,63,24,574
280,164,4.09,18,7,51,28,575
535,180,3.28,18,6,103,28,576
532,138,3.23,18,6,67,25,577
751,152,3.62,18,7,106,46,578
765,148,3.3,18,7,124,26,579
624,206,3.35,18,7,62,21,580
782,162,3.89,18,7,78,21,581
870,160,4.05,18,7,107,25,582
983,147,4.01,18,7,78,21,583
852,181,4.12,18,7,107,21,584
1009,175,3.46,18,7,90,32,585
876,183,3.74,18,7,85,22,586
748,198,3.2,18,6,92,21,587
633,198,3.8,18,7,125,30,588
839,200,3.84,14,6,76,34,589
732,214,3.43,14,6,110,27,590
399,210,3.7,13,6,132,31,591
752,185,3.75,14,6,92,25,592
630,160,3.35,14,6,88,27,593
436,213,3.68,14,6,67,33,594
998,174,3.07,14,6,87,25,595
1087,165,3.2,14,6,82,26,596
809,143,3.44,14,6,68,18,597
456,209,3.48,14,6,46,25,598
656,218,3.73,14,6,116,12,599
456,207,3.47,14,5,111,22,600
620,213,3.98,14,6,58,20,601
437,223,3.88,13,6,119,23,602
377,217,3.53,14,6,64,39,603
339,192,3.93,14,6,79,22,604
408,208,3.79,13,8,85,23,605
573,171,3.82,13,8,4,30,606
598,240,3.49,13,8,60,26,607
387,206,3.59,13,8,102,18,608
635,49,3.62,13,8,95,29,609
471,193,3.53,13,8,158,20,610
600,164,3.46,13,8,85,18,611
502,108,3.84,13,8,147,33,612
370,175,3.73,13,8,65,21,613
562,145,3.14,12,8,117,27,614
409,129,3.71,12,5,91,26,615
492,128,3.58,13,8,46,23,616
423,107,4.16,13,8,50,22,617
621,99,3.98,13,8,145,22,618
765,163,3.21,12,8,78,27,619
1041,185,3.29,12,8,138,17,620
771,137,3.87,14,8,76,23,621
830,89,4.43,14,8,116,28,622
1050,154,3.65,14,8,20,40,623
740,143,3.1,14,8,61,25,624
566,206,3.42,14,8,50,32,625
821,113,4.0,14,8,39,27,626
751,140,3.45,14,8,135,30,627
778,162,3.34,14,8,70,27,628
967,184,3.74,14,8,137,26,629
963,165,3.24,14,8,147,41,630
869,184,3.28,14,8,75,32,631
567,144,4.08,14,8,115,14,632
671,190,3.86,14,8,78,23,633
832,182,3.06,14,8,57,28,634
745,215,3.31,14,8,38,32,635
884,167,3.64,14,8,80,42,636
239,285,3.09,15,7,102,25,637
717,187,3.07,15,7,125,28,638
738,150,3.64,20,7,96,24,639
790,191,3.12,15,7,85,43,640
898,260,3.53,15,7,88,31,641
726,169,3.93,15,7,55,27,642
653,185,3.3,15,7,73,34,643
1055,168,3.48,15,7,79,34,644
775,176,3.85,15,7,77,26,645
987,193,3.94,15,7,105,26,646
779,168,3.59,15,7,96,24,647
748,211,3.52,12,7,100,29,648
471,215,3.08,15,7,104,30,649
692,219,4.26,15,7,97,30,650
725,154,3.77,15,7,65,23,651
863,174,3.85,15,7,102,36,652
645,177,4.13,16,7,63,24,653
493,147,3.52,16,7,89,28,654
720,183,3.12,16,7,80,26,655
555,238,3.2,16,7,78,40,656
645,176,3.9,16,7,82,33,657
751,204,3.54,16,7,63,25,658
834,211,3.56,16,7,68,21,659
785,218,3.17,16,7,104,29,660
530,205,3.78,16,7,84,32,661
861,196,3.98,16,7,62,22,662
147,173,3.73,16,7,38,17,663
701,182,4.13,16,7,52,30,664
690,166,3.56,16,7,81,24,665
523,211,3.04,16,7,81,22,666
488,223,4.22,17,7,79,25,667
787,182,3.9,16,7,68,35,668
602,145,3.51,12,7,59,22,669
764,160,3.46,12,7,107,18,670
537,211,3.15,12,8,24,25,671
840,148,3.49,13,8,99,27,672
744,190,3.11,12,7,76,22,673
795,186,3.86,12,8,69,37,674
521,148,3.43,12,8,43,23,675
1050,172,3.42,12,7,67,26,676
516,164,3.19,12,8,53,23,677
731,266,3.4,13,8,110,21,678
474,265,4.16,13,7,72,17,679
836,273,3.57,12,8,84,18,680
580,256,3.94,13,8,71,31,681
711,239,3.42,12,8,83,22,682
589,259,3.01,12,8,103,20,683
491,278,3.43,12,10,104,27,684
492,255,3.92,13,7,52,28,685
797,267,3.78,13,8,77,24,686
493,250,3.95,13,7,79,25,687
563,241,3.45,13,7,84,27,688
655,267,3.8,13,7,49,27,689
440,283,3.92,14,7,63,19,690
562,272,3.82,14,7,76,23,691
579,250,3.34,14,8,79,27,692
375,235,3.6,13,8,108,23,693
731,267,3.57,13,7,90,28,694
841,247,3.35,13,7,52,24,695
579,293,3.69,13,7,55,25,696
401,260,3.78,13,7,151,25,697
732,232,3.95,15,7,103,27,698
819,258,3.87,14,7,93,16,699
701,234,3.89,13,7,76,20,700
1026,206,3.73,14,8,87,19,701
611,240,3.85,15,8,83,22,702
589,210,3.87,14,8,62,26,703
646,208,3.17,14,8,75,23,704
681,207,3.39,15,8,82,24,705
780,225,3.34,14,8,64,27,706
791,197,3.45,14,8,86,23,707
997,199,3.04,14,8,100,17,708
668,198,3.52,15,8,108,25,709
872,198,3.06,14,7,2,21,710
790,183,3.19,14,8,75,25,711
749,233,3.78,14,4,88,29,712
1054,213,3.83,14,8,13,26,713
556,238,3.65,14,8,102,26,714
623,225,4.0,14,7,97,21,715
592,203,3.95,14,8,70,24,716
695,216,3.18,18,7,83,20,717
629,208,3.77,18,7,67,36,718
934,210,4.06,18,7,75,22,719
443,198,3.59,18,9,60,25,720
799,190,3.33,18,7,81,26,721
592,223,3.86,18,7,102,28,722
554,190,3.34,18,7,75,22,723
556,168,3.31,18,7,78,24,724
496,148,3.2,18,8,104,19,725
582,152,3.34,18,8,113,27,726
548,146,3.59,18,7,56,26,727
635,134,4.07,18,8,72,24,728
662,52,3.0,18,8,76,19,729
674,145,3.17,18,8,94,17,730
410,132,3.37,18,8,90,27,731
523,171,3.88,18,8,77,27,732
389,150,3.19,14,6,101,19,733
522,159,3.44,17,7,101,29,734
732,153,3.71,17,7,83,23,735
333,152,3.32,17,7,57,29,736
487,153,3.88,17,7,94,22,737
451,166,3.85,17,7,110,23,738
606,144,3.67,17,7,57,33,739
134,160,3.37,17,7,69,34,740
628,158,3.56,17,7,47,31,741
672,148,3.36,17,7,104,26,742
457,177,3.93,17,7,100,18,743
560,185,3.57,17,7,59,26,744
390,160,3.19,17,7,87,33,745
642,147,3.48,17,7,82,19,746
270,215,3.14,17,7,130,26,747
379,231,3.48,17,7,107,27,748
674,238,3.45,14,8,124,37,749
130,203,3.25,13,8,64,32,750
693,267,3.86,13,8,117,19,751
664,209,3.57,14,8,100,28,752
494,220,3.67,14,8,71,29,753
660,202,3.45,13,8,68,39,754
633,213,3.82,14,8,83,31,755
442,279,3.88,14,8,92,22,756
700,213,3.64,14,8,138,26,757
434,229,3.78,14,8,92,30,758
851,209,3.98,13,8,86,31,759
790,199,4.09,14,8,70,32,760
534,235,3.1,13,8,98,27,761
696,240,3.24,14,8,111,25,762
779,250,3.73,14,8,68,19,763
587,205,3.79,14,8,92,26,764
574,203,3.31,14,6,105,32,765
699,243,3.15,14,6,95,27,766
788,205,4.19,13,6,93,29,767
565,213,3.87,13,6,96,27,768
779,184,3.38,14,7,84,22,769
513,192,3.97,13,6,78,35,770
645,217,3.45,14,6,82,32,771
1435,221,4.08,13,6,82,29,772
1009,194,3.25,13,6,97,23,773
900,180,3.51,3,7,67,35,774
602,159,3.97,14,6,84,31,775
611,282,3.93,13,6,92,36,776
433,192,3.05,13,6,107,23,777
634,231,3.74,13,6,113,27,778
764,174,3.12,13,6,81,36,779
540,252,4.16,13,6,105,22,780
452,198,3.92,17,8,86,29,781
393,224,3.06,17,7,88,25,782
700,192,3.79,17,8,95,24,783
687,248,3.24,17,8,47,31,784
239,210,3.79,17,7,97,43,785
1019,203,3.75,17,7,66,26,786
634,177,3.87,17,7,75,32,787
695,197,4.14,17,8,55,24,788
643,211,3.79,18,7,64,26,789
910,193,3.25,17,8,93,28,790
686,178,3.72,17,8,79,22,791
813,221,3.67,17,7,66,29,792
788,185,3.18,17,7,87,22,793
536,214,3.81,17,8,70,38,794
918,218,3.76,17,8,71,27,795
562,190,3.58,17,8,78,28,796
730,211,3.69,16,7,94,31,797
641,200,3.13,16,7,79,32,798
735,215,3.24,16,7,83,28,799
657,220,3.86,16,7,64,19,800
677,206,3.21,16,7,93,39,801
271,180,3.65,16,7,95,26,802
691,193,4.24,16,7,85,27,803
792,286,3.92,16,7,77,29,804
699,197,3.33,16,7,78,30,805
620,218,3.58,16,8,85,29,806
604,195,3.81,16,7,92,30,807
743,183,3.38,16,7,95,19,808
822,196,3.37,16,7,71,26,809
596,180,4.05,16,7,94,32,810
549,220,3.95,16,7,84,28,811
488,208,3.52,17,7,60,29,812
899,213,3.34,18,7,94,38,813
724,189,3.48,18,7,63,21,814
831,254,4.03,18,7,62,21,815
444,188,3.39,19,7,79,31,816
540,211,3.7,18,7,66,0,817
653,178,3.29,18,7,88,30,818
439,178,3.8,18,7,121,33,819
775,193,3.35,18,7,87,36,820
596,187,3.27,18,7,84,22,821
597,235,3.99,18,7,108,35,822
588,206,3.74,18,7,72,27,823
804,156,3.89,18,7,89,23,824
732,217,3.98,18,7,138,27,825
420,193,4.19,18,6,132,31,826
700,172,3.74,18,7,74,28,827
936,209,3.85,18,7,77,18,828
527,220,3.54,14,6,79,29,829
