response_time,norm_time
0.175,539.664
0.175,539.98
0.218,540.381
0.245,540.633
0.204,541.034
0.224,541.57
0.221,542.27
0.166,543.062
0.128,543.31
0.147,543.698
0.208,544.037
0.155,544.512
0.199,544.986
0.138,545.613
0.167,546.222
0.159,546.688
0.184,547.127
0.144,547.675
0.196,548.633
0.242,549.266
0.182,549.702
0.166,550.105
0.232,550.664
0.211,551.267
0.118,551.918
0.242,552.563
0.132,553.165
0.155,553.573
0.21,554.088
0.24,554.484
0.203,554.867
0.142,555.633
0.196,556.136
0.199,556.568
0.303,557.075
0.187,557.646
0.128,558.327
0.178,558.723
0.163,559.279
0.204,559.506
0.162,560.063
0.153,560.614
0.136,561.143
0.177,561.931
0.182,562.454
0.263,562.817
0.157,563.369
0.112,563.706
0.208,564.114
0.233,564.332
0.148,564.659
0.177,565.14
0.241,565.485
0.251,565.855
0.194,566.474
0.206,566.917
0.177,567.151
0.216,567.657
0.186,568.27
0.164,568.982
0.234,569.48
0.198,569.906
0.147,570.427
0.192,570.874
0.199,571.635
0.226,572.063
0.199,572.829
0.155,573.312
0.189,573.902
0.249,574.301
0.18,574.812
0.155,575.11
0.262,575.511
0.198,575.993
0.187,576.529
0.109,577.015
0.167,577.38
0.226,577.81
0.184,578.647
0.175,579.43
0.205,579.911
0.112,580.439
0.152,580.942
0.201,581.15
0.159,581.458
0.251,581.918
0.23,582.292
0.154,582.76
0.236,583.057
0.164,583.505
0.177,583.922
0.193,584.367
0.211,584.674
0.198,585.276
0.202,585.72
0.182,586.113
0.18,586.528
0.191,586.945
0.127,587.375
0.125,587.824
0.183,588.247
0.179,588.661
0.157,589.436
0.181,589.857
0.188,590.238
0.144,590.743
0.172,591.272
0.225,592.034
0.158,592.426
0.205,592.969
0.26,593.328
0.201,593.682
0.189,594.13
0.275,594.366
0.135,594.733
0.23,595.2
0.132,595.613
0.152,596.057
0.167,596.642
0.165,597.032
0.22,597.612
0.113,597.975
0.197,598.577
0.153,599.081
0.125,599.717
0.159,600.072
0.121,600.396
0.222,600.812
0.218,601.294
0.221,601.683
0.16,602.175
0.151,602.794
0.256,603.275
0.22,603.664
0.178,604.255
0.145,604.584
0.169,605.18
0.172,605.535
0.181,605.899
0.215,606.736
0.251,607.155
0.209,607.459
0.22,608.218
0.245,608.644
0.205,608.966
0.153,609.367
0.213,609.749
0.182,610.165
0.139,610.553
0.153,610.937
0.164,611.362
0.222,611.776
0.2,612.259
0.22,612.742
0.194,613.17
0.18,613.64
0.145,614.117
0.122,614.573
0.196,614.995
0.162,615.708
0.175,616.127
0.141,616.638
0.205,617.149
0.165,617.671
0.14,618.096
0.145,618.549
0.245,618.801
0.21,619.524
0.208,620.137
0.214,620.578
0.191,621.182
0.224,621.708
0.141,622.277
0.219,622.867
0.189,623.108
0.285,623.467
0.236,623.894
0.178,624.244
0.217,624.842
0.202,625.118
0.249,625.51
0.25,625.816
0.177,626.325
0.197,626.744
0.158,627.354
0.124,627.63
0.191,628.218
0.237,628.684
0.202,628.916
0.217,629.249
0.173,629.476
0.128,629.867
0.176,630.394
0.169,630.94
0.209,631.357
0.194,631.749
0.129,632.269
0.177,632.548
0.204,632.826
0.159,633.29
0.145,634.025
0.155,634.589
0.158,635.041
0.147,635.366
0.179,635.701
0.24,636.155
0.129,636.729
0.15,637.226
0.187,637.671
0.191,638.059
0.139,638.885
0.153,639.428
0.177,639.751
0.209,640.128
0.166,640.886
0.227,641.148
0.221,641.608
0.145,641.892
0.15,642.206
0.216,642.608
0.168,642.952
0.135,643.326
0.123,643.787
0.171,644.438
0.256,644.87
0.161,645.452
0.214,645.889
0.176,646.23
0.22,646.645
0.131,647.029
0.14,647.598
0.181,648.064
0.211,648.412
0.146,648.916
0.134,649.313
0.126,649.908
0.152,650.482
0.232,650.865
0.224,651.241
0.171,651.775
0.156,652.536
0.172,652.995
0.146,653.453
0.213,653.961
0.176,654.316
0.19,654.819
0.216,655.29
0.184,655.812
0.147,656.179
0.173,656.64
0.209,657.31
0.147,657.667
0.224,657.977
0.174,658.537
0.266,659.046
0.192,659.521
0.24,660.036
0.146,660.705
0.218,660.998
0.168,661.52
0.176,662.08
0.157,662.383
0.167,662.922
0.209,663.533
0.144,663.895
0.198,664.548
0.191,665.182
0.275,665.69
0.269,666.157
0.214,666.757
0.173,667.113
0.195,667.646
0.194,668.139
0.183,668.581
0.22,668.908
0.197,669.514
0.228,669.822
0.174,670.277
0.182,670.679
0.178,671.14
0.185,671.719
0.207,672.285
0.208,672.671
0.201,673.125
0.222,673.568
0.192,673.943
0.2,674.367
0.2,674.952
0.194,675.591
0.146,675.931
0.221,676.424
0.228,676.744
0.235,677.006
0.253,677.585
0.173,677.889
0.186,678.44
0.224,678.916
0.202,679.27
0.133,679.71
0.223,680.475
0.155,680.858
0.177,681.417
0.175,681.871
0.213,682.079
0.168,682.454
0.246,682.825
0.124,683.331
0.259,683.764
0.191,684.203
0.162,684.704
0.19,685.069
0.272,685.477
0.152,686.031
0.321,686.38
0.2,686.597
0.2,686.943
0.235,687.32
0.209,687.689
0.235,688.095
0.204,688.498
0.219,689.175
0.233,689.689
0.175,690.027
0.189,690.333
0.15,690.75
0.215,691.133
0.253,691.638
0.135,692.13
0.149,692.7
0.206,693.157
0.156,693.492
0.22,694.07
0.19,694.5
0.206,694.768
0.204,695.265
0.174,695.54
0.173,695.941
0.166,696.625
0.204,697.069
0.142,697.615
0.135,698.148
0.187,698.516
0.132,698.927
0.156,699.417
0.196,699.893
0.198,700.486
0.122,700.813
0.257,701.259
0.171,701.891
0.145,702.291
0.246,702.919
0.21,703.245
0.158,703.686
0.2,704.366
0.187,704.711
0.198,705.085
0.173,705.472
0.152,705.803
0.138,706.143
0.26,706.541
0.164,707.046
0.202,707.562
0.157,708.095
0.205,708.74
0.186,709.115
0.211,709.632
0.155,710.34
0.203,710.831
0.248,711.293
0.232,711.704
0.24,712.072
0.14,712.517
0.17,712.965
0.113,713.396
0.173,714.132
0.219,714.684
0.228,715.223
0.147,715.819
0.182,716.629
0.259,717.183
0.204,717.531
0.202,718.078
0.217,718.319
0.189,718.607
0.146,719.201
0.135,719.6
0.215,720.06
0.157,720.59
0.131,721.172
0.264,721.606
0.155,722.049
0.124,722.524
0.247,723.219
0.219,723.659
0.179,723.973
0.185,724.522
0.186,724.932
0.223,725.123
0.185,725.433
0.224,725.702
0.184,726.19
0.16,726.457
0.236,726.828
0.196,727.397
0.175,727.909
0.231,728.196
0.223,728.789
0.246,729.124
0.263,729.487
0.238,729.805
0.238,730.111
0.195,730.481
0.129,730.687
0.116,731.184
0.14,731.749
0.203,732.113
0.18,732.543
0.225,733.185
0.237,733.531
0.187,733.875
0.205,734.441
0.243,734.813
0.215,735.369
0.245,735.706
0.179,736.061
0.197,736.636
0.15,737.12
0.142,737.708
0.152,737.951
0.117,738.211
0.25,738.453
0.218,739.041
0.191,739.511
0.228,740.0
0.156,740.213
0.128,740.515
0.189,741.255
0.262,741.69
0.187,742.03
0.247,742.297
0.119,742.691
0.148,743.301
0.198,743.614
0.154,744.097
0.212,744.651
0.217,745.095
0.259,745.582
0.162,746.031
0.143,746.29
0.181,746.817
0.164,747.303
0.183,747.889
0.264,748.299
0.185,748.693
0.108,749.112
0.153,749.507
0.259,749.821
0.152,750.183
0.142,750.782
0.144,751.127
0.221,751.464
0.155,752.073
0.174,752.724
0.193,753.076
0.23,753.353
0.227,753.685
0.195,754.179
0.217,754.482
0.199,755.035
0.115,755.301
0.166,755.742
0.222,756.304
0.221,756.766
0.17,757.137
0.114,757.632
0.168,758.069
0.171,758.208
0.185,758.65
0.151,759.07
0.17,759.434
0.176,759.813
0.273,760.339
0.21,760.847
0.14,761.308
0.115,761.663
0.141,762.098
0.221,762.585
0.216,762.992
0.143,763.183
0.147,763.558
0.197,763.971
0.129,764.332
0.148,764.613
0.199,764.916
0.189,765.382
0.196,765.877
0.124,766.438
0.192,766.859
0.175,767.375
0.232,768.035
0.155,768.653
0.131,769.061
0.23,769.36
0.216,769.778
0.22,770.138
0.196,770.764
0.23,770.969
0.169,771.579
0.176,772.21
0.187,773.022
0.228,773.296
0.175,773.825
0.255,774.274
0.212,774.539
0.185,775.24
0.15,775.792
0.203,776.273
0.156,776.844
0.219,777.409
0.159,778.041
0.135,778.732
0.17,779.219
0.196,779.715
0.287,780.033
0.215,780.378
0.149,780.889
0.196,781.442
0.137,781.887
0.247,782.192
0.147,782.573
