query_id,ground_truth
04e541a3-fba8-49ec-8ba1-17824caff7bf,pointing
41664da0-8350-49c0-81f6-5c016ef06337,closing
0f884a8e-645a-4671-a29f-adfb48bafded,picking_up
3e640bd2-1f45-41c7-ab79-cbbf5288de8a,running
dc123e1a-672e-4c1d-8606-77d1dfc70f20,standing
1318b887-4f45-4cd5-96ba-9320f6035a32,standing
f93eb2fb-941b-4ec1-adbf-e2c3e6d30284,sitting_down
1f1c4a7b-021c-465d-94ef-b7953e0e8e8a,carrying_heavy
20525b43-6833-48b2-942a-361c4b042f05,using_phone
c495931c-7e61-4b1c-8743-d041725ff72e,pointing
9539339a-4d29-4cac-9921-0696bb53dd38,jumping
72717a2c-8d96-4075-b1e8-2e5dca2f15fe,Carrying_light
ea266b73-d10f-435d-919f-a181c309b3c9,setting_down
cf5ebf9c-46df-462c-9cc5-2b372e92d3c8,transferring_object
c578febd-f2f1-4934-bcee-eb9de78a03a1,pointing
939d07b8-1740-4adf-b33e-87536eea6cc6,standing_up
78e3dc46-ae28-4e23-80fb-5270a79a5dc1,opening
dde714b0-f46f-40e6-ae10-4d7657929396,running
97a94fca-935e-4f71-8441-afd7b16aa481,throwing
f1f09abf-d9a5-4c2f-8ca6-c1ae1fd92c05,crouching
2e845d31-817c-4e64-82a9-8117d0494e10,kicking
48a3c7cc-46f2-4e7a-bff6-dc756162693f,using_pc
06cf8c44-8442-42b5-99ca-ec478e96eae7,running
099d47c8-2d75-4b39-a175-b08ec1ab50bf,pushing
9f2ee552-4cf8-46a5-9022-71910cc9b009,waving_hand
8fad7b00-ad94-482f-9e94-cd72ec2e93d4,kicking
8a9ba3c3-3b70-4346-ace0-ad4c8fbfe947,carrying_light
44416532-3b78-4eef-bb48-ecf00a9c5482,entering
d533570e-02e3-4fef-a2e8-bfcd27b7ccf7,kicking
4008c202-5473-484e-b16c-1eeb1a812f05,using_phone
6ce0875d-fc0a-4bbf-a341-700701951338,pointing
ce2c0c04-4f34-4ace-9f12-f4dfe6fc7303,pulling
4222d26d-beab-43d3-bea6-4dcebea06e69,using_phone
9c946a13-0f7e-4118-ab50-abead4ad2bc0,carrying
b830e28a-544e-4aad-873a-2aca3da87e99,standing_up
1c50cb1a-f7d9-4ab3-8a78-4e0914c16183,crouching
c6661a65-732e-4168-af74-1fcc677741d1,using_phone
bbe7b8eb-646a-4902-aa3c-418ea51c7da1,talking
424b01a2-559e-4c9e-bf4f-b7d90775a1d1,walking
1c6b7c4a-9dbb-456b-a8b4-d7f7461a145f,pocket_in
11cbeaa1-3131-4566-8758-8383b89884c3,pocket_out
238338ef-2f45-4e64-b13e-730683a0abbc,carrying_heavy
be7c2976-23f3-4e13-bc06-e6bb5b19bbf5,pocket_in
