cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
658,55,3.13,8,0,1,4,361
604,55,4.0,8,1,0,3,362
649,54,3.62,8,0,0,5,363
589,55,3.24,8,0,0,6,364
622,55,3.59,8,0,0,8,365
609,55,3.82,8,1,0,2,366
619,55,3.64,8,0,0,7,367
655,54,3.28,8,1,2,5,368
617,54,3.81,8,0,0,7,369
555,58,3.39,8,1,0,5,370
612,56,3.45,8,1,0,6,371
622,53,3.16,8,1,0,4,372
743,64,4.02,8,1,0,6,373
553,57,3.38,8,0,0,8,374
625,56,3.38,8,1,0,5,375
627,55,3.02,8,0,0,8,376
570,56,3.65,8,0,0,7,377
652,57,3.53,9,1,1,6,378
478,52,3.14,8,0,1,3,379
478,54,4.0,8,1,0,6,380
478,53,3.47,8,0,0,5,381
478,55,3.72,8,0,1,6,382
478,57,3.58,7,1,1,6,383
478,54,3.86,8,1,0,6,384
478,56,3.82,8,1,1,0,385
478,55,3.18,8,0,0,9,386
478,52,3.26,8,1,1,4,387
478,55,3.31,8,0,0,4,388
478,66,3.3,6,1,0,5,389
478,60,3.53,7,1,0,6,390
478,55,3.21,6,1,0,6,391
478,57,3.63,6,0,1,5,392
10,53,3.44,6,0,0,7,393
478,65,3.18,6,1,0,5,394
479,54,3.7,7,1,0,3,395
478,58,3.02,6,0,0,6,396
479,65,3.54,6,1,0,5,397
471,57,3.67,6,1,0,6,398
480,60,4.0,6,1,0,4,399
457,62,3.64,6,0,1,6,400
460,68,3.91,6,1,0,8,401
448,64,3.35,6,0,0,3,402
427,58,4.02,7,0,1,5,403
435,64,3.16,6,0,1,7,404
486,55,4.09,6,1,1,9,405
409,55,3.26,7,1,0,5,406
497,54,3.93,6,1,2,7,407
471,64,3.45,6,1,0,7,408
455,69,3.64,6,1,0,3,409
462,56,3.8,6,1,1,6,410
433,62,3.45,6,1,0,4,411
445,68,3.48,4,1,0,3,412
391,63,3.24,8,1,1,7,413
425,62,3.44,6,1,1,10,414
420,67,3.03,6,1,1,6,415
420,63,4.25,6,1,0,3,416
420,50,3.36,8,1,1,7,417
619,53,3.4,8,1,1,7,418
420,53,3.85,8,1,0,4,419
420,51,3.17,8,1,1,7,420
419,52,3.85,7,1,0,3,421
420,53,3.11,8,1,0,6,422
420,53,3.05,7,1,1,3,423
419,54,3.49,8,1,4,1,424
419,53,3.62,8,1,1,4,425
420,52,3.46,7,1,1,4,426
420,52,3.23,7,1,0,5,427
420,49,3.97,8,1,2,9,428
