cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
307,55,3.06,8,0,1,7,363
326,62,3.73,8,1,0,9,364
326,49,3.58,8,0,1,2,365
314,49,3.92,8,1,1,6,366
308,58,3.28,8,0,1,5,367
363,53,3.91,8,0,1,8,368
294,51,3.23,8,0,1,2,369
339,59,3.47,8,1,1,9,370
303,52,3.84,8,1,0,5,371
309,42,3.22,8,1,1,8,372
319,59,3.36,8,0,0,5,373
326,48,3.46,8,0,1,5,374
309,56,3.3,8,1,1,1,375
272,55,3.67,8,1,0,3,376
312,48,3.48,8,1,1,5,377
401,46,3.16,8,1,0,1,378
301,39,3.55,8,1,0,5,379
321,58,4.04,8,1,0,3,380
300,50,3.73,8,1,1,3,381
453,62,3.72,8,1,0,4,382
437,51,3.55,8,0,0,4,383
456,38,3.56,8,1,0,8,384
509,54,3.29,9,0,1,5,385
427,52,3.95,8,1,0,1,386
440,59,3.4,8,1,0,1,387
487,56,3.54,8,1,0,6,388
439,62,3.58,8,1,1,0,389
512,54,3.77,8,0,2,5,390
464,55,3.17,8,1,0,5,391
472,50,3.34,7,0,2,4,392
451,55,3.74,8,0,0,2,393
421,54,3.56,8,0,2,4,394
444,54,3.48,7,0,0,4,395
437,54,3.23,8,0,1,4,396
425,74,3.58,8,0,0,1,397
401,41,3.02,8,1,1,0,398
445,49,3.29,6,1,0,5,399
423,44,4.03,8,0,0,6,400
315,44,3.48,8,1,1,3,401
377,45,3.75,8,0,1,5,402
336,21,3.35,8,0,1,3,403
398,52,4.14,8,0,1,7,404
378,41,3.81,8,0,1,4,405
374,43,3.99,8,1,1,0,406
320,45,3.68,8,0,0,3,407
375,44,3.74,8,0,1,4,408
327,37,3.44,6,0,1,0,409
322,50,3.36,8,1,0,8,410
336,47,3.36,8,0,1,4,411
499,41,3.53,8,0,1,5,412
363,48,3.25,8,0,1,5,413
402,50,3.24,8,0,0,5,414
389,44,3.4,8,0,1,2,415
393,39,3.28,8,0,0,4,416
335,42,3.59,8,0,0,1,417
379,43,3.92,8,0,0,1,418
413,52,4.25,8,0,0,9,419
349,44,4.12,8,0,0,8,420
