cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
742,138,3.48,8,0,1,13,328
765,129,3.54,8,0,1,11,329
770,123,3.06,8,1,0,8,330
699,118,3.98,8,0,1,14,331
751,112,3.06,9,1,0,13,332
809,116,3.85,8,0,0,8,333
697,118,3.88,8,0,0,11,334
762,125,3.59,8,0,0,9,335
807,109,3.96,8,0,0,8,336
819,118,3.23,9,0,1,13,337
719,136,3.68,8,0,0,7,338
788,114,3.57,8,1,1,8,339
748,106,4.13,8,1,1,16,340
788,113,3.71,8,0,1,7,341
778,99,3.45,9,0,1,11,342
826,117,3.42,8,0,0,13,343
900,107,3.32,8,0,1,10,344
841,114,3.18,9,0,0,9,345
885,118,3.97,8,0,0,15,346
874,116,3.45,8,0,1,6,347
894,137,3.45,7,0,1,10,348
881,128,3.81,8,0,0,14,349
844,119,3.87,8,0,0,10,350
880,122,4.2,7,0,0,5,351
904,131,3.28,8,1,1,8,352
878,106,3.81,8,1,0,5,353
851,120,3.94,8,0,0,9,354
896,131,3.93,7,0,1,6,355
869,121,3.98,7,0,0,8,356
903,122,3.46,7,0,1,13,357
877,130,3.33,8,0,0,6,358
872,121,3.53,8,1,1,6,359
873,141,3.86,7,0,1,10,360
855,145,3.74,8,0,0,11,361
979,124,3.27,8,0,0,9,362
1297,133,3.26,7,0,0,8,363
905,122,4.04,7,1,0,9,364
996,129,3.37,8,0,1,9,365
910,128,3.56,6,1,1,7,366
952,116,3.97,9,0,0,10,367
899,125,3.31,4,1,0,8,368
906,134,3.31,6,1,0,9,369
1051,119,3.92,6,1,1,10,370
894,136,3.47,6,1,0,8,371
856,124,3.13,6,1,0,10,372
953,119,3.82,6,0,0,8,373
1072,117,3.26,6,1,0,10,374
883,128,3.46,7,1,0,9,375
751,130,3.57,6,0,1,10,376
749,128,3.44,6,1,1,6,377
751,131,3.4,6,0,0,7,378
754,111,4.18,6,1,1,8,379
748,133,3.93,6,1,1,10,380
752,114,3.37,6,1,0,9,381
749,126,3.06,6,1,1,8,382
749,123,3.88,6,0,1,10,383
756,114,3.37,6,0,1,11,384
752,132,3.73,7,0,1,11,385
752,122,3.92,7,1,0,9,386
750,131,3.43,7,1,1,9,387
750,137,3.99,7,1,1,10,388
750,114,3.48,7,0,0,7,389
748,123,3.02,7,1,2,7,390
752,129,3.48,7,1,1,8,391
912,147,3.98,7,0,0,8,392
899,134,3.51,7,0,0,19,393
904,112,3.76,7,1,0,4,394
906,116,3.5,7,1,0,4,395
920,143,3.31,7,1,1,9,396
916,124,3.13,7,0,0,8,397
897,141,3.5,7,0,0,13,398
895,137,3.72,7,1,1,6,399
898,131,3.01,7,1,0,2,400
900,121,3.31,7,0,0,3,401
896,121,3.96,7,1,0,2,402
910,134,3.54,7,1,1,8,403
910,131,3.99,10,1,1,10,404
921,127,3.87,10,0,1,6,405
907,122,3.97,10,0,1,8,406
902,136,3.46,10,0,0,10,407
840,137,3.36,10,1,0,12,408
749,127,3.92,10,1,2,6,409
804,118,3.85,10,1,0,11,410
754,100,3.81,10,1,0,7,411
799,113,4.15,10,0,0,12,412
856,119,3.29,10,1,2,9,413
