cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
164,300,9.47,8,0,0,14,416
125,140,10.2,8,1,1,13,417
127,261,9.1,8,0,0,12,418
206,258,9.86,8,0,0,14,419
125,271,9.84,8,1,1,11,420
144,269,9.73,8,0,0,18,421
119,247,10.02,8,1,1,16,422
133,293,9.59,8,0,0,17,423
116,210,10.1,8,0,1,15,424
136,229,10.12,8,0,0,13,425
131,259,10.09,8,0,0,19,426
136,264,9.65,8,0,1,10,427
120,276,10.29,8,1,0,12,428
134,303,10.18,8,1,1,15,429
146,248,10.0,8,0,1,21,430
129,256,11.12,8,0,1,13,431
125,284,10.72,8,0,2,20,432
134,275,10.55,8,0,0,5,433
112,267,10.38,8,1,0,14,434
154,258,10.32,8,0,1,9,435
116,253,10.53,8,0,0,20,436
132,254,10.1,13,1,1,8,437
137,272,10.17,13,1,0,18,438
115,260,10.55,13,0,1,9,439
125,249,10.23,13,0,1,12,440
119,260,11.27,13,0,1,14,441
190,266,8.98,13,0,0,7,442
128,261,11.35,13,0,1,12,443
125,225,11.6,13,1,1,3,444
137,259,10.24,13,1,0,8,445
141,276,10.84,13,0,0,15,446
129,267,11.18,13,0,1,12,447
119,253,10.66,13,1,1,13,448
149,259,11.64,12,0,0,15,449
185,278,10.83,13,0,0,13,450
109,289,11.48,13,0,1,11,451
126,296,10.04,13,1,0,11,452
80,298,11.58,13,0,1,12,453
129,285,10.45,13,0,0,13,454
142,265,10.83,13,1,0,20,455
139,268,12.05,13,0,0,5,456
137,264,11.54,13,0,1,13,457
136,312,11.86,11,0,3,17,458
133,298,10.33,11,1,0,14,459
140,285,11.05,14,1,0,16,460
136,273,10.83,11,0,1,17,461
139,245,11.38,11,0,0,15,462
132,272,10.0,11,1,0,8,463
75,241,10.76,11,0,0,12,464
139,278,11.55,11,1,0,11,465
132,288,12.52,11,1,1,16,466
130,305,11.22,11,0,0,14,467
137,294,12.12,11,1,0,12,468
132,308,10.85,11,1,0,13,469
139,297,11.89,11,0,2,20,470
142,284,10.52,11,0,1,8,471
131,297,11.3,11,1,0,17,472
149,309,11.37,11,0,1,5,473
149,290,11.88,11,1,1,16,474
150,294,11.37,11,0,0,15,475
170,302,11.11,11,0,1,13,476
157,285,11.41,11,1,0,16,477
157,297,11.12,11,0,0,22,478
163,302,12.72,12,0,1,24,479
167,302,11.51,12,0,0,17,480
144,309,10.73,12,0,1,15,481
146,299,10.54,12,0,0,7,482
153,307,11.65,12,0,1,15,483
155,338,11.78,12,0,0,9,484
162,266,13.01,12,1,0,11,485
150,284,12.89,12,0,0,19,486
158,275,11.22,12,0,0,13,487
152,244,11.58,12,0,0,11,488
139,374,12.46,12,0,1,10,489
162,352,11.81,11,1,0,15,490
153,273,11.13,12,0,1,13,491
113,341,11.0,12,1,0,8,492
120,294,11.35,12,1,0,13,493
114,320,11.07,12,0,0,15,494
111,295,11.41,12,0,1,17,495
125,295,11.02,12,1,1,8,496
92,284,10.63,12,1,0,11,497
144,260,10.82,12,1,0,7,498
109,275,11.04,11,1,2,14,499
120,279,9.23,10,0,0,22,500
122,301,11.06,10,1,0,18,501
104,259,12.01,10,1,1,17,502
114,259,11.22,10,1,1,20,503
110,250,11.05,10,0,1,21,504
120,260,11.88,10,1,1,17,505
118,259,11.2,10,1,0,15,506
125,254,11.57,10,0,0,6,507
117,256,11.03,10,0,0,5,508
128,259,11.05,10,0,1,14,509
120,256,11.22,10,1,1,1,510
131,260,11.12,10,1,0,14,511
160,258,11.49,10,1,0,16,512
137,259,11.12,10,0,0,8,513
141,254,11.14,10,0,0,9,514
144,254,11.34,10,1,0,1,515
146,256,10.84,10,1,0,11,516
157,259,10.2,10,0,2,9,517
143,267,11.49,10,1,1,17,518
151,372,10.85,10,1,1,12,519
160,293,11.07,10,1,1,13,520
162,227,11.11,10,0,1,7,521
150,268,11.61,10,0,0,11,522
146,252,11.1,10,1,0,15,523
146,219,11.37,10,0,1,10,524
152,207,11.08,10,1,0,11,525
153,229,11.05,10,1,1,15,526
146,227,11.25,10,1,1,15,527
149,244,11.03,10,1,1,18,528
146,198,11.38,10,1,0,13,529
125,222,11.34,10,0,1,20,530
132,275,10.95,10,1,1,21,531
153,244,11.11,10,0,0,18,532
129,220,10.91,10,1,0,20,533
129,160,11.43,10,1,0,8,534
106,286,11.57,2,0,1,14,535
138,272,12.02,10,1,0,12,536
131,277,11.07,10,1,1,20,537
146,255,11.11,10,0,0,17,538
142,277,10.82,10,0,1,13,539
