cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
51,285,9.26,9,0,0,1,424
52,262,9.18,9,0,0,1,425
41,270,8.91,10,0,0,2,426
53,252,9.38,10,0,0,2,427
29,268,8.09,9,0,0,0,428
38,264,9.02,10,0,0,0,429
40,259,8.29,10,1,0,4,430
47,277,8.53,10,0,0,5,431
53,267,8.88,10,0,1,2,432
57,240,9.15,9,0,1,4,433
31,262,8.91,10,0,0,2,434
36,253,8.84,10,0,1,0,435
47,265,8.33,10,0,1,2,436
60,250,8.56,9,0,0,2,437
56,232,8.5,9,0,0,1,438
53,228,8.66,9,0,0,5,439
46,249,9.22,9,0,1,5,440
57,254,8.73,9,1,1,5,441
42,284,8.42,10,0,0,0,442
54,246,8.38,9,0,0,4,443
42,251,8.52,9,0,0,12,444
50,276,8.26,9,0,1,3,445
48,248,8.5,9,0,0,4,446
55,272,9.18,9,0,1,0,447
44,276,8.81,9,0,1,5,448
45,320,8.3,9,0,0,2,449
43,284,9.08,11,0,0,4,450
48,299,9.26,9,0,0,2,451
42,299,8.47,9,0,1,2,452
50,300,7.93,9,0,0,8,453
57,299,8.34,9,0,1,0,454
47,299,9.13,9,0,1,5,455
60,300,8.98,9,0,0,4,456
59,299,8.87,9,1,0,1,457
59,299,8.57,9,0,1,3,458
32,299,7.97,9,1,0,6,459
57,300,8.72,9,1,0,5,460
61,299,8.8,9,1,1,4,461
59,299,8.21,10,1,0,2,462
65,299,8.43,11,1,1,7,463
64,299,8.68,11,1,0,1,464
55,299,8.14,10,1,0,3,465
56,299,8.07,10,1,1,5,466
59,299,8.38,10,0,0,4,467
56,300,8.89,10,1,0,4,468
64,299,8.1,10,1,1,5,469
67,299,8.23,10,1,0,3,470
57,299,7.79,10,1,0,5,471
41,299,8.32,10,1,0,1,472
42,300,8.67,10,1,1,1,473
44,299,8.68,10,1,0,1,474
27,299,8.71,11,2,0,5,475
31,299,8.31,10,0,0,4,476
39,299,8.5,11,1,1,4,477
46,253,10.1,11,0,0,5,478
42,244,9.53,10,1,1,2,479
45,227,9.64,10,1,0,3,480
45,246,10.1,10,1,1,4,481
38,214,9.93,10,1,1,3,482
38,203,9.22,10,1,0,3,483
40,234,9.74,10,1,1,1,484
43,258,9.92,10,0,1,0,485
38,206,9.45,10,1,1,1,486
45,218,9.94,10,1,1,1,487
61,214,9.33,10,1,0,5,488
58,234,9.35,10,0,1,6,489
59,221,9.64,10,0,0,0,490
62,214,9.69,10,0,1,3,491
59,227,9.88,10,1,2,6,492
58,243,9.5,10,1,0,7,493
58,207,10.15,10,1,1,4,494
63,234,9.36,10,1,1,4,495
59,240,9.71,10,1,1,4,496
