cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
405,243,18.29,9,1,2,23,358
359,231,18.51,10,1,1,22,359
394,223,18.04,10,0,0,25,360
404,238,16.05,10,1,0,25,361
376,250,16.05,9,1,1,23,362
393,234,16.98,10,0,1,21,363
389,241,17.18,10,1,2,23,364
400,244,16.7,9,0,1,25,365
426,228,16.78,10,1,1,26,366
421,230,17.22,10,0,0,24,367
389,224,18.01,10,1,0,26,368
368,225,17.28,10,0,2,24,369
374,234,17.61,10,1,0,26,370
397,242,18.01,9,1,1,28,371
407,249,18.4,10,1,1,25,372
407,243,17.62,9,0,0,24,373
368,244,22.08,10,0,1,26,374
404,229,15.02,10,0,1,26,375
353,224,16.64,10,0,1,26,376
371,320,13.63,9,0,1,24,377
374,255,18.92,9,0,1,26,378
380,321,15.63,9,1,0,23,379
411,314,18.22,8,0,1,22,380
340,296,20.68,8,0,2,27,381
393,321,19.16,11,1,0,29,382
367,285,18.65,8,1,0,22,383
347,329,20.4,7,0,1,20,384
382,315,20.51,8,1,0,26,385
364,320,21.47,8,1,1,25,386
365,298,18.32,7,0,2,20,387
349,308,21.29,8,1,0,19,388
325,337,19.3,8,1,1,24,389
378,305,16.66,8,1,1,26,390
380,299,21.57,8,1,2,20,391
354,309,18.29,8,1,1,24,392
305,330,20.02,9,1,1,25,393
367,322,12.64,7,1,1,23,394
321,314,23.02,8,1,0,23,395
369,230,18.23,8,1,0,20,396
348,314,17.46,7,1,1,23,397
370,234,16.9,11,1,0,25,398
345,215,18.49,11,0,0,22,399
358,217,20.49,11,1,0,23,400
341,263,17.19,11,1,0,24,401
373,246,21.38,11,0,1,23,402
342,258,15.23,11,1,0,23,403
367,283,15.84,11,0,0,25,404
326,270,16.98,11,0,1,24,405
382,252,17.16,11,1,1,25,406
452,250,14.65,11,0,2,28,407
372,278,14.27,11,1,1,27,408
442,291,17.91,11,0,0,29,409
403,299,20.29,11,1,2,25,410
398,240,13.89,11,0,1,26,411
479,298,14.41,11,0,0,26,412
397,238,15.4,11,1,1,25,413
370,251,17.61,11,0,0,25,414
462,288,19.3,11,0,1,25,415
374,270,17.74,10,1,0,25,416
373,279,13.6,11,1,0,23,417
427,295,16.73,12,0,1,24,418
454,249,16.42,12,0,0,25,419
433,268,15.81,12,0,1,23,420
418,303,16.29,12,0,1,26,421
347,287,13.28,12,1,0,23,422
411,264,15.35,12,1,0,26,423
443,260,17.97,12,1,2,26,424
354,282,15.77,11,1,0,26,425
398,268,18.26,12,1,1,29,426
422,267,17.88,12,0,1,24,427
321,285,16.62,12,1,1,28,428
280,261,15.81,12,0,0,28,429
407,302,17.44,12,1,0,28,430
419,257,20.76,12,0,2,26,431
395,258,13.29,12,1,1,25,432
447,407,13.69,12,0,0,27,433
397,329,20.55,12,0,0,25,434
388,314,21.36,12,1,1,28,435
427,328,17.07,12,1,0,26,436
428,325,21.23,12,0,1,28,437
401,304,16.92,11,1,0,29,438
409,313,24.95,11,0,1,29,439
407,319,21.03,10,0,1,26,440
409,321,17.63,11,1,0,25,441
408,319,17.18,10,0,1,23,442
395,362,19.61,10,1,1,22,443
404,300,19.22,10,0,0,29,444
363,329,23.18,11,0,1,25,445
411,299,18.92,11,1,1,24,446
390,320,17.51,11,0,0,23,447
423,312,18.06,10,0,2,26,448
375,327,16.03,10,1,0,22,449
422,344,17.69,11,1,1,24,450
445,310,16.97,10,0,1,25,451
402,321,16.59,10,0,0,24,452
411,295,18.78,11,1,1,24,453
402,245,18.53,10,1,1,25,454
268,351,18.39,10,0,0,24,455
398,242,18.13,10,1,1,25,456
349,266,19.16,11,0,0,26,457
379,356,18.39,12,0,0,27,458
402,284,17.45,12,0,0,25,459
409,258,17.35,12,1,0,24,460
410,323,12.0,12,0,0,27,461
385,305,18.21,12,1,0,26,462
388,253,19.24,12,0,0,26,463
378,270,18.88,12,1,0,23,464
370,253,16.23,12,1,1,25,465
348,288,18.26,12,0,1,22,466
409,355,18.58,12,0,1,23,467
345,276,18.94,12,1,0,26,468
338,314,18.49,12,1,0,23,469
388,258,18.25,12,1,0,26,470
350,268,17.82,12,1,1,23,471
333,331,18.34,12,0,0,27,472
394,278,18.24,12,1,0,26,473
385,239,18.55,13,0,1,29,474
364,280,18.45,12,0,0,22,475
405,283,19.09,12,1,0,35,476
342,328,18.43,12,0,2,19,477
429,269,18.92,10,1,0,27,478
316,273,19.24,10,1,0,27,479
308,324,18.69,10,1,0,22,480
