cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
542,60,3.94,8,0,1,7,420
531,57,3.12,7,1,0,5,421
558,61,3.2,7,0,0,3,422
566,62,3.62,8,1,0,5,423
549,55,3.82,8,1,1,6,424
535,57,3.54,7,1,0,7,425
554,58,3.92,7,0,0,7,426
510,61,3.5,8,0,0,3,427
543,61,3.73,8,1,0,5,428
522,55,3.12,8,1,0,8,429
527,57,4.0,8,1,0,5,430
576,57,4.27,7,0,0,2,431
531,54,3.87,8,0,0,5,432
478,62,3.27,7,0,0,8,433
569,54,3.99,7,0,1,6,434
561,53,3.95,7,1,0,4,435
596,55,3.65,8,1,1,9,436
538,51,3.15,8,1,0,11,437
549,51,3.68,8,0,1,6,438
565,57,3.25,8,1,0,6,439
545,54,3.41,8,0,1,6,440
570,53,4.09,7,0,0,5,441
580,60,3.67,7,1,1,4,442
583,63,3.43,8,1,1,3,443
582,54,3.36,8,1,0,1,444
578,55,3.51,8,0,2,0,445
570,60,3.32,8,0,3,1,446
581,59,3.05,8,1,1,7,447
525,54,4.17,8,1,1,3,448
567,43,3.67,8,0,0,4,449
571,42,3.25,8,1,1,2,450
567,54,3.44,8,1,1,3,451
578,40,3.3,8,1,0,6,452
574,45,3.04,8,0,1,6,453
559,36,3.3,8,1,1,4,454
585,44,3.47,8,1,0,5,455
566,51,3.89,8,1,1,7,456
559,52,4.07,8,0,0,5,457
498,47,3.26,8,1,0,5,458
569,58,3.63,8,0,1,11,459
575,55,3.36,8,1,2,4,460
570,44,3.99,8,1,0,6,461
445,52,3.3,8,1,0,7,462
459,47,3.64,8,0,1,3,463
476,50,3.96,8,0,1,7,464
440,55,3.78,8,1,2,6,465
497,56,4.04,8,1,2,8,466
440,59,3.4,8,1,0,9,467
461,47,4.05,7,1,0,3,468
463,49,3.8,8,0,1,4,469
404,58,3.14,8,0,1,8,470
467,42,3.75,8,1,0,14,471
458,50,3.57,8,0,0,4,472
448,60,3.33,8,1,1,6,473
470,53,3.8,8,0,0,9,474
445,44,3.17,7,1,0,12,475
471,54,3.02,8,0,1,1,476
420,51,4.04,8,0,0,5,477
457,46,3.94,8,0,0,10,478
481,45,4.02,8,0,0,7,479
488,23,3.94,8,0,1,4,480
400,47,3.94,8,0,0,5,481
462,45,3.72,8,0,1,7,482
594,50,3.38,8,0,0,7,483
587,44,3.93,8,0,0,10,484
606,45,3.04,7,0,1,7,485
597,47,3.31,8,1,0,6,486
508,42,3.25,7,1,0,8,487
504,44,3.91,8,1,0,1,488
517,45,3.53,8,1,1,5,489
603,45,3.5,8,0,0,3,490
497,55,4.03,8,0,0,3,491
515,46,3.19,8,1,0,8,492
531,46,3.83,8,1,0,5,493
643,47,3.5,8,0,1,6,494
515,47,4.11,8,0,2,7,495
585,45,3.41,8,1,2,3,496
596,48,3.59,8,0,1,6,497
586,46,3.76,8,0,1,4,498
527,48,3.2,8,1,1,9,499
572,42,3.76,8,0,1,6,500
537,47,3.99,8,0,1,10,501
515,46,3.68,8,0,0,3,502
586,46,3.63,8,1,1,7,503
417,47,3.29,9,0,1,5,504
486,48,3.44,8,0,1,2,505
349,46,3.26,8,1,2,5,506
405,61,3.42,8,0,1,6,507
442,61,3.29,8,0,0,4,508
410,61,3.89,8,1,1,5,509
439,62,3.68,8,1,1,6,510
408,62,3.62,8,1,0,7,511
391,61,4.06,9,0,0,9,512
428,61,3.97,9,1,1,5,513
429,61,4.04,9,1,0,11,514
433,61,3.78,9,0,1,5,515
421,62,3.21,9,0,1,7,516
400,61,4.18,9,0,0,0,517
428,61,3.44,9,1,0,8,518
398,61,3.95,9,1,1,2,519
374,61,3.4,9,0,1,0,520
406,61,3.23,9,1,1,5,521
429,61,3.52,9,1,0,2,522
502,61,3.42,9,1,0,4,523
446,61,3.57,9,1,1,5,524
549,61,3.5,9,0,1,6,525
599,61,3.68,9,0,1,5,526
584,61,3.4,9,1,1,8,527
579,61,3.38,9,0,1,9,528
552,61,4.06,9,1,0,10,529
625,62,3.47,9,1,0,6,530
600,61,3.27,9,1,1,9,531
500,62,3.57,9,0,1,2,532
477,62,3.59,9,0,1,6,533
617,61,3.08,9,1,0,3,534
614,61,3.79,7,0,0,6,535
586,64,3.54,7,1,2,4,536
687,69,3.65,7,1,0,5,537
547,60,3.74,7,1,0,7,538
644,60,3.87,7,0,1,4,539
518,66,3.86,7,1,1,6,540
619,63,3.99,7,0,0,9,541
606,58,3.45,7,1,0,6,542
445,64,3.4,7,0,1,4,543
548,53,3.93,7,1,1,5,544
634,57,3.67,7,1,1,5,545
588,61,3.96,7,1,1,2,546
511,50,3.74,7,1,0,7,547
578,50,4.12,7,1,0,3,548
495,61,4.07,7,1,1,2,549
586,60,3.56,7,1,0,4,550
555,63,3.54,7,1,0,7,551
491,55,3.53,10,0,1,4,552
526,58,3.61,7,1,1,5,553
538,62,4.0,7,1,1,6,554
576,69,3.42,7,1,1,5,555
503,66,3.16,5,1,1,6,556
543,63,4.07,7,1,0,3,557
513,69,3.32,9,1,1,4,558
561,57,3.51,9,1,1,4,559
619,65,4.16,9,1,1,4,560
583,58,3.67,9,1,1,8,561
479,56,3.38,9,1,0,5,562
541,67,3.21,9,1,0,6,563
508,66,4.16,8,1,1,5,564
623,51,3.84,9,1,1,7,565
556,57,3.01,9,1,0,0,566
483,57,3.64,9,0,1,5,567
487,59,3.37,9,1,1,5,568
525,61,3.34,9,1,0,7,569
505,64,3.46,9,0,1,7,570
482,30,3.86,9,1,1,6,571
519,55,3.57,9,0,0,6,572
507,55,3.74,8,1,1,6,573
391,60,3.66,9,1,0,6,574
508,55,3.91,9,1,1,5,575
494,63,3.36,9,1,1,3,576
495,59,3.64,9,0,0,1,577
486,56,3.22,8,0,0,8,578
484,53,4.07,7,1,0,7,579
509,62,3.83,9,0,0,7,580
497,52,3.3,7,1,0,8,581
