cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
107,48,3.99,7,0,0,3,381
99,45,3.74,7,1,1,4,382
98,46,3.47,7,1,0,7,383
103,47,3.8,7,0,0,8,384
101,48,3.09,7,1,1,3,385
106,44,3.35,7,1,1,3,386
101,43,3.04,7,1,0,6,387
101,48,3.71,7,0,0,5,388
106,46,3.76,7,0,0,1,389
106,47,3.25,7,1,0,6,390
95,47,3.92,7,1,0,6,391
97,49,3.67,7,0,0,4,392
105,45,3.76,7,0,1,0,393
100,44,3.81,7,1,1,4,394
104,47,3.64,7,0,0,9,395
102,48,3.82,7,0,0,2,396
99,47,3.67,7,0,2,7,397
100,45,3.73,7,0,0,5,398
98,47,3.71,7,1,0,3,399
88,44,4.07,7,0,1,9,400
117,46,3.14,5,0,1,2,401
89,44,3.56,7,1,2,0,402
86,45,3.24,7,0,1,7,403
58,41,3.09,7,1,1,5,404
23,45,3.51,7,0,0,0,405
55,38,3.37,7,0,0,4,406
77,38,3.75,7,0,0,2,407
86,38,3.19,7,1,0,6,408
56,38,4.29,7,0,0,3,409
93,38,3.75,7,1,1,4,410
76,38,3.94,7,0,0,1,411
96,38,3.44,8,0,1,4,412
30,38,3.69,7,0,1,5,413
61,38,3.11,7,0,0,2,414
78,38,3.24,8,0,0,2,415
94,38,3.7,7,1,1,5,416
110,39,3.7,8,1,1,7,417
80,38,3.38,10,0,0,0,418
89,38,3.32,7,0,1,3,419
97,39,3.79,7,0,0,6,420
99,38,3.24,7,0,0,6,421
104,38,3.46,7,1,1,0,422
94,38,3.73,8,0,1,4,423
64,39,3.17,7,1,1,2,424
79,38,3.27,7,0,1,10,425
73,38,3.18,7,0,0,1,426
77,38,4.13,7,0,1,6,427
90,39,3.24,7,0,0,4,428
111,38,3.34,7,1,0,2,429
106,39,3.33,7,0,0,3,430
99,42,3.83,7,0,0,4,431
103,39,3.76,7,0,1,3,432
104,45,3.7,8,0,0,1,433
92,45,3.72,9,1,0,8,434
105,42,3.55,8,1,0,5,435
89,42,4.09,8,1,0,4,436
83,44,3.6,8,1,0,6,437
113,43,3.67,8,1,1,9,438
80,42,3.51,8,0,1,8,439
105,44,3.24,8,1,1,1,440
125,41,3.3,8,0,0,2,441
79,43,3.67,9,0,1,4,442
72,41,3.11,9,1,0,0,443
70,40,3.9,8,1,2,5,444
91,42,3.72,9,1,1,3,445
73,43,3.23,8,0,1,2,446
101,44,3.91,8,1,0,5,447
107,43,4.23,9,0,0,3,448
87,41,3.85,9,1,0,3,449
82,43,3.03,9,1,0,0,450
113,43,3.27,8,1,0,4,451
85,47,3.43,8,0,0,6,452
118,44,3.49,9,0,0,3,453
133,42,4.2,8,0,0,6,454
102,40,3.54,9,0,0,0,455
141,44,3.46,8,1,0,4,456
70,43,3.8,9,1,1,0,457
82,48,3.19,8,1,1,6,458
77,44,3.68,8,1,2,4,459
76,49,3.6,8,0,1,6,460
83,43,3.81,8,0,1,1,461
80,43,3.62,8,0,1,6,462
108,46,3.22,8,1,0,6,463
126,42,3.92,8,0,1,8,464
93,47,3.79,8,0,1,4,465
70,45,3.02,8,1,0,5,466
129,45,3.69,6,1,1,0,467
86,51,3.31,8,0,1,6,468
110,42,3.69,8,0,1,4,469
108,58,3.51,8,1,1,4,470
153,45,3.07,8,1,0,7,471
90,43,3.4,8,1,1,2,472
80,45,3.39,8,1,1,9,473
81,47,3.16,8,1,0,9,474
95,47,3.82,8,1,1,5,475
121,44,3.91,8,0,0,9,476
82,40,3.89,8,1,1,5,477
91,51,3.44,8,1,1,10,478
70,47,4.18,8,0,1,3,479
79,44,3.67,8,1,1,6,480
106,50,3.1,8,0,0,0,481
103,41,3.2,8,0,0,9,482
74,37,3.37,8,1,0,8,483
160,48,3.95,8,1,1,3,484
131,46,3.34,7,1,1,10,485
109,45,3.49,7,1,1,2,486
