cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
731,144,3.65,12,9,123,43,361
487,132,3.32,12,10,114,31,362
736,150,3.56,12,10,109,36,363
725,159,4.23,12,10,135,42,364
726,177,3.63,12,9,118,39,365
726,149,3.5,12,9,141,41,366
737,162,3.29,12,9,120,36,367
738,146,3.11,12,10,115,38,368
738,156,3.51,12,9,125,37,369
739,165,4.13,12,9,111,38,370
723,160,3.32,11,10,57,43,371
729,135,3.55,12,10,132,44,372
737,159,3.33,12,9,116,41,373
740,151,3.99,12,9,118,39,374
735,155,3.18,12,10,126,43,375
735,166,4.03,12,10,122,41,376
731,161,3.22,12,10,120,39,377
739,156,3.55,12,9,103,42,378
735,109,3.59,12,9,121,46,379
733,112,3.1,12,10,118,41,380
729,110,3.51,12,10,119,37,381
738,125,3.56,12,9,117,38,382
737,125,3.72,12,9,111,32,383
735,117,3.68,12,11,123,28,384
740,129,3.2,12,11,110,40,385
732,103,3.92,12,11,136,37,386
733,116,3.65,12,11,138,31,387
735,112,3.6,12,11,138,19,388
736,135,3.6,12,11,128,36,389
737,119,3.5,12,12,123,36,390
971,115,4.1,12,11,136,34,391
1040,119,3.25,11,11,131,39,392
972,109,3.74,12,14,138,35,393
971,110,3.17,12,11,178,44,394
972,111,3.47,12,11,134,30,395
972,123,3.88,12,11,137,40,396
972,148,3.97,11,11,127,35,397
972,144,3.92,12,11,136,30,398
972,142,3.2,12,11,131,32,399
972,141,3.59,11,11,132,29,400
1089,144,3.51,11,12,111,26,401
972,138,3.08,12,11,124,26,402
971,144,3.6,12,11,86,29,403
972,146,3.42,12,11,123,38,404
972,141,3.34,12,12,195,28,405
972,136,3.48,12,11,137,31,406
972,148,3.9,12,10,131,28,407
971,144,3.98,12,10,132,30,408
971,137,3.21,11,10,130,24,409
971,143,3.5,12,10,133,30,410
972,142,3.95,12,10,143,43,411
972,139,4.08,12,10,120,30,412
971,150,3.48,12,10,130,27,413
849,144,3.43,12,10,128,25,414
972,143,3.7,17,10,147,37,415
972,155,3.05,14,10,136,54,416
972,156,3.87,13,10,108,30,417
972,164,3.88,12,10,127,20,418
972,151,3.45,8,10,120,26,419
972,164,3.01,13,10,120,37,420
925,151,3.13,15,10,92,36,421
925,157,3.47,13,10,109,38,422
925,176,3.04,13,10,118,29,423
925,154,3.25,11,10,186,33,424
925,166,3.06,13,10,116,33,425
925,163,3.52,15,10,118,26,426
925,175,3.8,10,10,42,38,427
925,179,3.87,14,10,133,45,428
925,162,3.96,14,10,125,31,429
925,168,3.29,15,10,147,34,430
925,165,3.86,13,10,133,30,431
925,187,3.07,14,10,110,30,432
925,132,3.53,15,10,104,31,433
925,132,3.7,15,10,111,28,434
925,150,3.7,15,10,128,38,435
925,154,3.19,15,10,165,42,436
925,151,3.92,15,9,166,42,437
925,168,3.86,15,11,155,31,438
925,135,3.94,15,10,180,35,439
925,148,3.09,15,10,165,27,440
925,130,3.19,15,11,172,33,441
925,143,3.82,15,11,168,32,442
925,150,3.95,15,10,163,27,443
925,160,3.93,15,10,156,24,444
925,148,3.28,15,11,157,24,445
925,138,3.65,15,10,173,29,446
925,149,3.73,15,10,166,40,447
925,123,4.03,15,10,161,32,448
925,162,3.91,15,10,164,32,449
920,165,3.63,15,10,160,31,450
1163,202,3.42,12,11,167,33,451
1163,217,3.15,13,11,159,34,452
1163,205,3.73,13,10,153,32,453
1163,214,3.7,12,10,166,44,454
1163,190,3.62,13,10,151,27,455
1150,212,3.71,13,11,178,32,456
1163,196,3.7,13,12,177,26,457
1163,193,3.74,12,10,151,32,458
1163,158,3.48,14,10,163,27,459
1163,197,3.35,14,10,173,38,460
1163,197,3.73,12,12,138,32,461
1140,192,4.03,13,10,143,30,462
1163,188,3.44,15,10,142,34,463
1163,199,3.18,12,10,139,29,464
1163,168,3.51,12,11,144,34,465
1163,208,3.32,12,11,140,37,466
1163,188,3.18,13,11,141,35,467
1163,207,3.57,13,11,139,31,468
1163,146,3.01,13,10,138,31,469
