response_time,norm_time
0.227,531.849
0.191,532.846
0.29,533.658
0.282,534.724
0.328,535.01
0.203,535.505
0.384,536.041
0.253,536.81
0.223,537.514
0.241,538.061
0.284,538.513
0.217,539.105
0.277,539.67
0.182,540.377
0.215,540.987
0.259,541.444
0.216,542.162
0.222,542.658
0.149,543.326
0.184,543.829
0.149,544.514
0.294,544.826
0.202,545.559
0.154,546.084
0.199,546.691
0.172,547.842
0.183,548.489
0.313,549.178
0.175,549.877
0.307,550.284
0.181,550.817
0.213,551.367
0.309,552.085
0.25,552.546
0.354,553.269
0.18,553.892
0.215,554.912
0.165,555.614
0.227,556.401
0.198,556.999
0.215,558.093
0.161,558.777
0.235,559.401
0.25,560.046
0.389,560.786
0.198,561.333
0.208,562.224
0.334,562.865
0.297,563.476
0.218,563.752
0.174,564.256
0.261,564.916
0.277,565.645
0.319,566.237
0.212,566.826
0.265,567.76
0.274,568.232
0.162,568.814
0.156,569.655
0.31,570.12
0.164,570.769
0.196,571.343
0.229,572.14
0.253,572.672
0.261,573.483
0.335,573.991
0.263,574.748
0.185,575.34
0.251,575.897
0.24,576.629
0.182,577.296
0.175,577.932
0.159,578.366
0.263,579.097
0.345,579.637
0.284,580.298
0.14,581.16
0.361,581.72
0.34,582.294
0.301,583.182
0.212,583.568
0.196,584.168
0.341,584.833
0.228,585.354
0.161,586.02
0.277,586.699
0.207,587.268
0.292,587.974
0.341,588.539
0.206,588.959
0.169,589.398
0.227,589.884
0.162,590.371
0.171,591.181
0.206,592.179
0.254,592.828
0.195,593.366
0.25,593.96
0.149,594.369
0.343,595.272
0.151,595.743
0.267,596.54
0.315,597.133
0.229,597.735
0.152,598.399
0.238,599.163
0.233,599.47
0.213,600.108
0.311,600.884
0.24,601.756
0.291,602.341
0.18,603.062
0.338,603.888
0.191,604.673
0.322,605.035
0.241,605.592
0.304,605.859
0.351,606.638
0.209,607.303
0.327,607.887
0.264,608.652
0.289,609.365
0.248,610.203
0.23,610.913
0.25,611.45
0.185,612.023
0.23,612.61
0.32,613.386
0.206,614.063
0.174,614.871
0.243,615.346
0.263,615.826
0.185,616.544
0.171,617.158
0.262,617.834
0.299,618.682
0.246,619.437
0.137,619.943
0.277,620.547
0.313,621.211
0.255,621.803
0.23,622.212
0.2,623.073
0.267,623.604
0.174,624.225
0.347,625.073
0.239,625.916
0.177,626.423
0.186,627.039
0.189,627.276
0.142,628.035
0.275,629.046
0.146,629.843
0.142,630.383
0.165,631.237
0.242,631.914
0.353,632.451
0.207,633.011
0.269,633.801
0.185,634.317
0.311,634.917
0.258,635.428
0.235,635.933
0.271,636.754
0.145,637.272
0.232,637.949
0.271,638.589
0.252,639.071
0.172,639.717
0.266,640.493
0.152,640.903
0.263,641.639
0.146,642.648
0.254,643.312
0.302,643.991
0.187,644.651
0.26,645.309
0.22,646.122
0.15,646.441
0.225,647.04
0.272,647.337
0.195,647.858
0.193,648.626
0.237,649.127
0.223,649.54
0.316,650.264
0.281,650.914
0.23,651.621
0.206,652.534
0.165,653.182
0.295,653.943
0.308,654.911
0.274,655.327
0.272,655.916
0.173,656.477
0.213,657.369
0.236,658.087
0.222,658.853
0.238,659.589
0.247,660.613
0.361,661.021
0.239,661.571
0.166,662.272
0.214,662.742
0.147,663.336
0.265,663.793
0.237,664.522
0.251,665.188
0.335,665.992
0.251,666.545
0.291,667.097
0.275,667.77
0.175,668.447
0.207,668.973
0.269,669.539
0.182,670.448
0.288,670.949
0.154,671.913
0.302,672.837
0.237,673.54
0.23,674.225
0.29,674.906
0.372,675.495
0.227,676.422
0.235,677.331
0.223,677.964
0.213,678.531
0.31,679.327
0.184,679.866
0.402,680.52
0.211,681.255
0.245,681.872
0.242,682.367
0.22,682.923
0.144,683.334
0.376,684.068
0.274,684.776
0.189,685.258
0.2,686.073
0.308,687.124
0.169,687.822
0.239,688.62
0.273,689.56
0.202,690.129
0.265,690.611
0.173,691.578
0.258,692.135
0.214,693.043
0.195,693.467
0.301,694.017
0.136,694.636
0.261,695.496
0.222,696.072
0.326,696.831
0.219,697.479
0.151,698.085
0.213,698.934
0.15,699.604
0.253,700.073
0.222,700.833
0.248,701.487
0.269,702.105
0.244,702.966
0.271,703.466
0.206,703.916
0.279,704.582
0.234,705.319
0.173,706.31
0.244,706.985
0.22,707.295
0.3,707.929
0.233,708.3
0.212,708.644
0.246,709.042
0.253,709.461
0.203,710.143
0.355,710.747
0.269,711.421
0.313,712.152
0.276,712.801
0.204,713.24
0.271,713.768
0.187,714.31
0.289,715.019
0.195,715.754
0.295,716.422
0.221,717.02
0.253,717.588
0.256,718.096
0.309,718.645
0.272,719.491
0.257,720.253
0.182,720.885
0.269,721.565
0.258,722.159
0.198,722.722
0.253,723.217
0.233,723.933
0.227,724.547
0.139,725.052
0.134,725.955
0.184,726.573
0.354,727.027
0.286,727.493
0.291,728.335
0.136,728.954
0.228,729.421
0.267,730.096
0.28,730.631
0.315,731.152
0.252,731.6
0.168,732.366
0.172,733.189
0.131,733.757
0.237,734.626
0.325,735.183
0.183,735.535
0.287,736.476
0.159,737.135
0.34,737.493
0.211,738.298
0.171,738.869
0.185,739.887
0.187,740.707
0.195,741.268
0.278,741.95
0.333,742.868
0.281,743.711
0.182,744.129
0.234,744.417
0.222,745.273
0.257,745.839
0.233,746.614
0.181,747.153
0.251,747.778
0.238,747.98
0.141,748.963
0.171,749.415
0.319,750.024
0.248,751.178
0.192,751.799
0.27,752.415
0.205,753.168
0.263,753.775
0.223,754.465
0.223,755.122
0.152,755.926
0.245,756.789
0.315,757.253
0.284,757.837
0.283,758.443
0.29,758.705
0.192,759.394
0.328,760.249
0.207,760.971
0.258,761.755
0.297,762.506
0.25,762.995
0.177,763.785
0.27,764.09
0.29,764.547
0.244,765.106
0.224,765.935
0.289,766.326
0.29,766.947
0.276,767.658
0.21,768.258
0.189,768.95
0.255,769.656
0.275,770.466
0.326,770.844
0.145,771.467
0.265,771.745
0.283,772.214
0.29,772.846
0.144,773.66
0.277,774.02
0.253,774.54
0.172,775.469
0.172,775.811
0.239,776.642
0.236,777.049
0.271,777.818
0.204,778.504
0.239,779.108
0.326,779.819
0.21,780.288
0.174,780.923
0.25,781.631
0.172,782.347
0.167,782.847
0.232,783.532
0.266,783.913
0.279,784.457
0.25,785.018
0.223,785.639
0.287,786.165
0.244,786.961
0.266,787.676
0.261,788.1
0.177,788.553
0.235,789.037
0.201,789.831
0.224,790.252
0.229,790.943
0.227,791.542
0.291,792.328
0.157,793.417
0.291,793.838
0.17,794.898
0.181,795.585
0.314,796.231
0.176,796.898
0.317,797.478
0.268,798.027
0.312,798.653
0.238,799.272
0.292,799.822
0.308,800.432
0.194,801.236
0.266,802.005
0.188,802.636
0.144,803.086
0.177,803.832
0.272,804.586
0.329,805.309
0.25,805.743
0.252,806.126
0.346,806.594
0.247,807.112
