query_id,time_window,response_time,model_id,model_version,device_id,instance_id,explainability,data_source,inf_id,inf_result,metadata
230e692b-61a3-4783-b94c-f53abb8ff36e,4,0.0069548003057565,minirocket_v9,v9,precision_5820_tower,faf30d5d-3b82-4418-967d-9c70a21492ce,True,acc_phone,764f3021-bb59-4539-84ae-5767fef7c551,"{'drinking': 0.5769230769230769, 'checking_time': 0.07051282051282051, 'pocket_in': 0.0641025641025641, 'using_pc': 0.057692307692307696, 'carrying_light': 0.05128205128205128, 'talking': 0.04487179487179487, 'sitting': 0.038461538461538464, 'opening': 0.03205128205128205, 'sitting_down': 0.02564102564102564, 'carrying': 0.019230769230769232, 'running': 0.01282051282051282, 'closing': 0.00641025641025641, 'inf_result': 596610.7008231399}",
230e692b-61a3-4783-b94c-f53abb8ff36e,7,0.0097825072453844,minirocket_v5,v5,jetson_super_nano,46e39c5f-0079-4f30-9301-32fc174ff954,False,acc_phone,baa7db2b-ef64-4b79-98b8-b1834355fb41,"{'drinking': 0.6798780487804879, 'crouching': 0.18292682926829268, 'checking_time': 0.027439024390243903, 'opening': 0.024390243902439025, 'pocket_out': 0.021341463414634148, 'using_pc': 0.018292682926829267, 'transferring_object': 0.01524390243902439, 'waving_hand': 0.012195121951219513, 'carrying_heavy': 0.009146341463414634, 'closing': 0.006097560975609756, 'standing_up': 0.003048780487804878, 'inf_result': 596610.6944676562}",
230e692b-61a3-4783-b94c-f53abb8ff36e,4,0.0075567022077543,minirocket_v14,v14,hp_z240,2ccfe642-5559-4522-bc1f-0fd1be55049e,False,acc_phone,4aeddf72-d40f-4796-b776-95fe5c75664f,"{'using_pc': 0.5566502463054187, 'crouching': 0.22167487684729065, 'talking_on_phone': 0.04433497536945813, 'running': 0.03940886699507389, 'pushing': 0.034482758620689655, 'pocket_in': 0.029556650246305417, 'closing': 0.024630541871921183, 'transferring_object': 0.019704433497536946, 'pocket_out': 0.014778325123152709, 'sitting': 0.009852216748768473, 'looking_around': 0.0049261083743842365, 'inf_result': 596610.7286917911}",
230e692b-61a3-4783-b94c-f53abb8ff36e,10,0.090137251525685,x3d_m_v3,v3,jetson_super_nano,79b1a2ab-6a8b-44e3-83d1-6ebc59602a0f,True,video,d26af43b-2723-47b6-9850-cc5fc294c80a,"{'checking_time': 0.6507936507936508, 'exiting': 0.07142857142857142, 'using_phone': 0.06349206349206349, 'jumping': 0.05555555555555555, 'carrying': 0.047619047619047616, 'using_pc': 0.03968253968253968, 'pocket_out': 0.031746031746031744, 'closing': 0.023809523809523808, 'loitering': 0.015873015873015872, 'inf_result': 596610.72826239}",
230e692b-61a3-4783-b94c-f53abb8ff36e,5,0.0129719650641864,x3d_xs_v1,v1,precision_5820_tower,c6cb62ac-63e4-4825-87cd-dcfa764d8bb6,False,video,ce38403c-9284-4f2f-a330-2a2a8cae82f4,"{'jumping': 0.5217391304347826, 'pushing': 0.1383399209486166, 'standing': 0.09486166007905138, 'carrying_light': 0.043478260869565216, 'Carrying_light': 0.039525691699604744, 'using_phone': 0.03557312252964427, 'fall': 0.03162055335968379, 'using_pc': 0.02766798418972332, 'talking': 0.023715415019762844, 'carrying': 0.019762845849802372, 'picking_up': 0.015810276679841896, 'sitting': 0.007905138339920948, 'inf_result': 596610.9293205751}",
230e692b-61a3-4783-b94c-f53abb8ff36e,10,0.1355338489540043,x3d_l_v2,v2,hp_z240,2598c579-28b7-46ef-b720-4e296842003b,False,video,58b34c46-7cdc-4b96-9fe9-b194b9b28251,"{'talking': 0.42105263157894735, 'standing': 0.23684210526315788, 'pocket_out': 0.05263157894736842, 'standing_up': 0.04824561403508772, 'pushing': 0.043859649122807015, 'running': 0.039473684210526314, 'using_pc': 0.03508771929824561, 'throwing': 0.03070175438596491, 'entering': 0.02631578947368421, 'exiting': 0.021929824561403508, 'pointing': 0.017543859649122806, 'looking_around': 0.013157894736842105, 'transferring_object': 0.008771929824561403, 'carrying_heavy': 0.0043859649122807015, 'inf_result': 596610.708042593}",
230e692b-61a3-4783-b94c-f53abb8ff36e,4,0.0069296511296244,minirocket_v11,v11,beelinkser8,f2ea60a7-f7a9-4b93-a4d5-6e89c36a8ada,True,gyro,70f5dd6d-8075-46f7-a3c4-9d484b65b813,"{'standing': 0.7877358490566038, 'running': 0.04245283018867924, 'jumping': 0.03773584905660377, 'using_phone': 0.0330188679245283, 'pointing': 0.02830188679245283, 'looking_around': 0.02358490566037736, 'talking': 0.018867924528301886, 'closing': 0.014150943396226415, 'kicking': 0.009433962264150943, 'checking_time': 0.0047169811320754715, 'inf_result': 596610.9973203437}",
230e692b-61a3-4783-b94c-f53abb8ff36e,10,0.0064955016926395,minirocket_v9,v9,precision_5820_tower,0cf3a6a6-3206-4eee-a554-4e3e64824040,False,gyro,729438ca-a1dd-4a1c-b351-f8a2f0cd4d88,"{'walking': 0.7488584474885844, 'crouching': 0.045662100456621, 'carrying_heavy': 0.0410958904109589, 'carrying_light': 0.0365296803652968, 'drinking': 0.0319634703196347, 'sitting': 0.0273972602739726, 'using_phone': 0.0228310502283105, 'running': 0.0182648401826484, 'Carrying_light': 0.0136986301369863, 'closing': 0.0091324200913242, 'standing_up': 0.0045662100456621, 'inf_result': 596610.9671496445}",
230e692b-61a3-4783-b94c-f53abb8ff36e,8,0.0062777133688745,minirocket_v3,v3,precision_5820_tower,04e9c7d2-4812-419d-916d-6dbc6240f724,False,gyro,1b4b11d1-01b7-485e-9934-d6b6787b11c9,"{'drinking': 0.7953667953667953, 'pushing': 0.09652509652509653, 'standing': 0.02702702702702703, 'checking_time': 0.023166023166023165, 'opening': 0.019305019305019305, 'running': 0.015444015444015444, 'fall': 0.011583011583011582, 'pocket_in': 0.007722007722007722, 'crouching': 0.003861003861003861, 'inf_result': 596610.6861250511}",
230e692b-61a3-4783-b94c-f53abb8ff36e,1,0.0091265408029891,minirocket_v12,v12,beelinkser8,b0775172-bf01-47d8-bd9f-78b961060660,True,acc_watch,c5dd803d-b2e1-40de-943d-6903916df84c,"{'drinking': 0.6443514644351465, 'running': 0.17154811715481172, 'waving_hand': 0.03765690376569038, 'carrying': 0.03347280334728033, 'setting_down': 0.029288702928870293, 'crouching': 0.02510460251046025, 'standing_up': 0.02092050209205021, 'talking': 0.016736401673640166, 'exiting': 0.012552301255230125, 'kicking': 0.008368200836820083, 'inf_result': 596610.9054497795}",
230e692b-61a3-4783-b94c-f53abb8ff36e,8,0.0103359245544999,minirocket_v7,v7,beelinkbt3,73200037-ffe9-4272-88dc-de1054cb3feb,False,acc_watch,0278edd3-dd64-49e5-9830-d5a3556c7067,"{'opening': 0.5412371134020618, 'running': 0.31443298969072164, 'loitering': 0.03608247422680412, 'carrying': 0.030927835051546393, 'pocket_in': 0.02577319587628866, 'standing': 0.020618556701030927, 'jumping': 0.015463917525773196, 'kicking': 0.010309278350515464, 'looking_around': 0.005154639175257732, 'inf_result': 596610.6892490182}",
230e692b-61a3-4783-b94c-f53abb8ff36e,2,0.0087335645894835,minirocket_v15,v15,beelinkser8,90b7418e-63ed-4c80-aa7c-fa6c69dc702d,False,acc_watch,960f0cdd-721b-4e15-acc4-1c72d9780194,"{'drinking': 0.5723905723905723, 'running': 0.2760942760942761, 'kicking': 0.030303030303030304, 'talking_on_phone': 0.026936026936026935, 'setting_down': 0.02356902356902357, 'carrying': 0.020202020202020204, 'closing': 0.016835016835016835, 'pointing': 0.013468013468013467, 'jumping': 0.010101010101010102, 'standing_up': 0.006734006734006734, 'throwing': 0.003367003367003367, 'inf_result': 596610.936118442}",
afdd0907-7089-49bb-8dc3-1fb7a3192910,1,0.3306627904834674,x3d_l_v4,v4,jetson_agx_orin,51b0b91e-97ed-453d-9b09-dff364189b82,True,video,bbee831b-271d-4ea6-91a7-e243cb894f31,"{'Carrying_light': 0.5659722222222222, 'fall': 0.11805555555555555, 'transferring_object': 0.04513888888888889, 'waving_hand': 0.041666666666666664, 'checking_time': 0.03819444444444445, 'throwing': 0.034722222222222224, 'opening': 0.03125, 'pointing': 0.027777777777777776, 'crouching': 0.024305555555555556, 'standing_up': 0.020833333333333332, 'carrying': 0.017361111111111112, 'loitering': 0.013888888888888888, 'drinking': 0.010416666666666666, 'using_phone': 0.006944444444444444, 'walking': 0.003472222222222222, 'inf_result': 596611.0497629353}",
afdd0907-7089-49bb-8dc3-1fb7a3192910,7,0.0287873790975282,x3d_s_v3,v3,precision_5820_tower,4fec7d32-7599-4c3a-99e1-de2fbad2db80,False,video,690b1539-0da7-4a33-a699-291297cb13e9,"{'closing': 0.6883561643835616, 'jumping': 0.04452054794520548, 'pulling': 0.0410958904109589, 'sitting': 0.03767123287671233, 'pushing': 0.03424657534246575, 'picking_up': 0.030821917808219176, 'loitering': 0.0273972602739726, 'using_pc': 0.023972602739726026, 'throwing': 0.02054794520547945, 'running': 0.017123287671232876, 'entering': 0.0136986301369863, 'transferring_object': 0.010273972602739725, 'pocket_in': 0.00684931506849315, 'Carrying_light': 0.003424657534246575, 'inf_result': 596611.6855715092}",
afdd0907-7089-49bb-8dc3-1fb7a3192910,8,0.1543990249126939,x3d_l_v2,v2,hp_z240,250e53ea-7d71-4b90-8ccb-c6a11ffeee6b,False,video,adc07cb8-d581-4d20-9860-f4e190e46ddd,"{'running': 0.7042682926829268, 'fall': 0.06707317073170732, 'looking_around': 0.036585365853658534, 'talking': 0.03353658536585366, 'throwing': 0.03048780487804878, 'loitering': 0.027439024390243903, 'setting_down': 0.024390243902439025, 'exiting': 0.021341463414634148, 'closing': 0.018292682926829267, 'picking_up': 0.01524390243902439, 'kicking': 0.012195121951219513, 'crouching': 0.006097560975609756, 'waving_hand': 0.003048780487804878, 'inf_result': 596611.611914716}",
bd0b877c-0ba4-41b0-9758-e4a8e2337c15,7,0.0059160374330132,minirocket_v4,v4,hp_z240,ec78b7cb-4c45-44d7-a48b-3bc1e01571de,True,acc_watch,9b184f64-c391-4f27-aab3-6f93a566899f,"{'sitting': 0.5284974093264249, 'entering': 0.06735751295336788, 'checking_time': 0.06217616580310881, 'pointing': 0.05699481865284974, 'pocket_in': 0.05181347150259067, 'closing': 0.046632124352331605, 'talking': 0.04145077720207254, 'carrying_light': 0.03626943005181347, 'picking_up': 0.031088082901554404, 'waving_hand': 0.025906735751295335, 'jumping': 0.02072538860103627, 'sitting_down': 0.015544041450777202, 'kicking': 0.010362694300518135, 'using_phone': 0.0051813471502590676, 'inf_result': 596611.740602616}",
bd0b877c-0ba4-41b0-9758-e4a8e2337c15,6,0.0079035335526488,minirocket_v11,v11,jetson_agx_orin,c3f66c17-10bc-49d2-88cf-df707b7ddd0d,False,acc_watch,cb06524c-6df6-4da1-b5bb-9c6824425b95,"{'sitting': 0.7169811320754716, 'throwing': 0.045283018867924525, 'entering': 0.04150943396226415, 'standing_up': 0.03773584905660377, 'closing': 0.033962264150943396, 'kicking': 0.03018867924528302, 'drinking': 0.026415094339622643, 'setting_down': 0.022641509433962263, 'carrying_heavy': 0.018867924528301886, 'standing': 0.01509433962264151, 'carrying': 0.011320754716981131, 'inf_result': 596611.7208374805}",
bd0b877c-0ba4-41b0-9758-e4a8e2337c15,8,0.0119732030778941,minirocket_v2,v2,beelinkbt3,62f88b20-2a44-4d82-968a-ae412cb446e1,False,acc_watch,a11fb56f-8247-4e1e-b058-cce7aeb363a7,"{'setting_down': 0.6057142857142858, 'sitting': 0.18857142857142858, 'fall': 0.045714285714285714, 'running': 0.04, 'talking': 0.03428571428571429, 'entering': 0.02857142857142857, 'exiting': 0.022857142857142857, 'throwing': 0.017142857142857144, 'transferring_object': 0.011428571428571429, 'standing': 0.005714285714285714, 'inf_result': 596611.7356584516}",
d6887434-8ba8-4c9b-963b-ab1490f4ad58,5,0.006626370959137,minirocket_v9,v9,beelinkser8,26ce43f1-da16-4eb6-9763-6c6c9b16c809,True,orientation,076e3c59-e96f-416d-9d2b-d05df8c40a9f,"{'pocket_out': 0.51010101010101, 'talking': 0.16161616161616163, 'walking': 0.05555555555555555, 'pointing': 0.050505050505050504, 'entering': 0.045454545454545456, 'running': 0.04040404040404041, 'pulling': 0.03535353535353535, 'standing_up': 0.030303030303030304, 'talking_on_phone': 0.025252525252525252, 'sitting_down': 0.020202020202020204, 'using_pc': 0.015151515151515152, 'jumping': 0.010101010101010102, 'inf_result': 596612.0347621748}",
