query_id,ground_truth
1965515d-e163-401f-8bc8-ac39a5b8cef9,sitting
d303fca2-8cb9-4c47-b707-0a565e7a593d,crouching
9007b8d1-b081-48e5-a2db-addef13f27c7,pushing
dcaca8bc-5be1-4850-b672-d0d67548a791,running
71f090f4-112a-4ef1-b53e-ff08c6b3f3d0,checking_time
bc4790e1-0ec2-47da-89cb-7b4e4f914443,sitting_down
25f4838f-8a32-4067-ae98-de63dea75def,walking
1cbbb329-7c34-493d-bfc4-2c7594fae898,entering
510f2fb5-29ea-471a-8ce5-0f59a1aee114,checking_time
6cb520d2-db85-4b9d-99a6-3032f418c5f6,talking
2b00645a-91a7-417d-a3ea-87ca64dc3432,pulling
f72834c8-269b-4d6e-bd56-6e505cf3e9d5,pulling
53d6d45c-9aa8-4385-9d23-8e146ba35299,checking_time
ed75876e-80d8-4b26-b1a3-cd5b59108e44,exiting
e37b4c23-c162-4781-a8c8-15820dbf4bf9,talking
ff057068-2c9a-4e9e-bd5d-c33965e8e3d8,closing
e6eda0db-8962-4777-a94f-628450dd4e3d,running
963f5c97-fd07-41d7-8d21-bbd12bf4b424,closing
7444e49f-a078-467e-aa91-71e616633362,Carrying_light
ecada330-7cb8-4aad-8bda-9bee3b854815,picking_up
84118a09-d90c-446b-b2aa-9366613777a9,checking_time
a522de6d-5deb-4be6-abbb-3306d631f6b1,pointing
fa7796ad-2fdc-47aa-a6ec-5dc24193ecc0,exiting
0e717173-5384-44cd-ae28-2f798699c95b,closing
babea130-79d9-4f01-91f2-738da29b7082,looking_around
d3ffcc2d-0689-4d04-9efd-f9a9797c52fb,kicking
7a5acb25-d3b3-4d2e-8a67-68b33f193fa4,crouching
49213457-347d-4eba-9058-82fae89b8210,fall
775f0801-ba50-4899-b5e4-45b651359ff9,kicking
5dd1515d-9645-43e3-ba91-830a3416ddfc,pulling
7926b14f-fb34-402a-9bdc-5a81195a2905,sitting_down
b3570f89-4781-4be8-bb18-0a181eb97674,pocket_out
e092794e-d66a-4c68-91b9-17ccb4c67d05,transferring_object
c04a733d-d655-406d-b7df-7cf01a6f5bd1,using_pc
cc9549ce-2f98-45e3-8c89-eb2deb0a5b81,walking
78a59a86-e089-4fdc-8228-d32108adfe4c,carrying
a0a99772-4613-48b8-a46d-940760cd56e2,standing_up
fc6274d2-76ba-4a27-8454-4d93b43670fa,fall
acf81979-68ea-40da-909d-1c708dbde50f,exiting
8c2096b5-5cd4-4a03-86f5-968c6e934369,opening
659391ee-fb2d-45b2-ae8d-a8109c6528fe,exiting
09a1267d-a8f3-415e-b35a-d40683222dd5,crouching
c738af13-65ca-461f-ab12-bc968f8af1b6,pushing
61919ac8-990c-447e-8845-67b54085115b,loitering
a3b06415-ec4b-4fcb-8279-e17ef9307f38,closing
0d6bb268-c95c-48e9-ba36-6ce20b054da7,opening
72f74898-68ae-4542-bd07-1ff8374f4842,entering
2b88d749-d227-4ded-90dd-ce14a31f92ae,kicking
7798d99c-bd85-4465-a1de-cf1c60d9ed9e,using_phone
ae9d067e-5682-426d-801a-ad8dbc64ca2b,carrying_light
48114efd-6fda-4a9e-80cf-90b8b85f3206,sitting
e02a2c17-f05c-45de-b89d-33650bc7d0b4,walking
caaec024-1cdc-4c34-807e-b30606a75bff,pocket_in
f8eb2cd3-68b8-4dbf-95de-90eed939f795,standing_up
de10dea6-9796-46ca-b63d-56505ea71f70,drinking
17d384ad-0f6b-4cab-b7bc-2ca287a41b6f,jumping
8f3a96df-d530-4b9a-892e-85370d8b0b62,carrying
be60bb61-1b70-4712-b8f7-ca87ca38c419,picking_up
9369bd0a-0613-495b-92c1-ce304f6c74a5,pushing
6400270a-d4a5-4653-8f87-c86618661de6,exiting
d031a840-feb6-4c92-baae-ecdf4e02946e,closing
48dc3718-2bd4-45df-9f07-0ddfa4ed6744,using_phone
859c62e0-2292-45ae-a589-0d66a3d60308,opening
a97664e9-b859-41f6-8003-9c202b8292dc,opening
1dc31518-4113-40bc-8cc0-7f248b58d454,checking_time
7b9a4d50-6875-42e2-9ace-9dae0d49c412,waving_hand
fa1b419f-65a6-4d75-93db-65f8f122c5e6,setting_down
9e384491-a98c-4eff-8b7e-b29523819e82,opening
fd4b8174-3c7f-47df-af62-baa373e6a49f,using_pc
da16e781-766b-4662-962e-101a443841d5,crouching
ecc4036b-7f18-4fff-b495-8bb83510a023,throwing
fd8bd0c4-ca35-4b5c-ae2c-2d4502be4437,loitering
d4b99e2d-774a-427c-a2b9-73f921e33aae,using_pc
752a9ed1-e5cb-4101-8432-4b118c31e84a,sitting_down
310b02ab-0a26-405d-83b5-3c581218b4a8,looking_around
684cf4e2-5df7-4b76-829b-f7641b29beb2,exiting
dc8c2296-5c85-4ded-9618-df980541984c,pocket_out
752c483b-8ad9-44cc-9496-09267d709984,pointing
3f1febad-edc2-4b02-98ac-7d41f59e54eb,using_pc
3db64bba-7387-44a5-aed0-5b809ce95383,sitting_down
5e076aaa-08f2-4a5f-b2c8-39b71c02def3,checking_time
be5745a8-5f95-4d7b-833b-7a2ca913332c,sitting
7f46274d-9a33-43c6-bfdc-f1563e04f0f7,fall
2610fde8-6502-494a-8ccf-9a291f725d8e,pushing
a140035d-634e-47f2-a6d1-f90919e367ef,setting_down
06bb942d-31ba-45ff-90be-17059d66d277,transferring_object
40dc8058-bff8-4c8a-9668-e590552b58ef,waving_hand
ab519f34-fafe-4280-8a2c-3c17ca7624b3,carrying
98c078d1-3550-4e20-821d-76ea7abd918e,checking_time
ee9dbaaa-1f6c-43db-bb6c-04bf1f456dc8,Carrying_light
d86cea63-e4bd-421f-96a0-45069cacd787,talking
f120e995-2d3c-4599-bc07-55d10c91dd26,jumping
6593f6c0-2b96-4eb2-9792-d8e6f1ce8410,walking
ab92071a-4b5e-4c30-adeb-1dcc7c7ea10a,pulling
9db27dee-11fa-4bad-bc14-a5a353f5a6aa,crouching
8c2e7c00-3be6-4e27-9c5f-1a8ac3daa938,fall
8e1cf661-258e-44ed-9310-82242d12962f,sitting_down
4f8863a4-5fda-4f7b-bc80-0cacb93a28aa,waving_hand
39bda09a-b0e5-4de8-b7ac-b41099212d94,talking
68df27be-d6d8-4373-9f2a-9d7ef3a35ceb,fall
46e78a90-25f8-4e73-9610-b08ce365641e,pocket_out
811f8375-b1d4-4055-95c1-7adc3dbf55b0,fall
8d494b63-f77a-49a6-a34d-49bd7cdc6e28,talking_on_phone
c4690151-5b28-4b51-925b-8cb75661347a,looking_around
17c46969-60cb-46bf-8966-db5281358b0f,standing
3aaf0dde-d9c9-4fb7-b17a-4d0d36605006,picking_up
6425ed9d-8474-49d7-987f-0a02d3e955cf,jumping
699046bb-2e05-44c2-b130-f83fa4b1fa45,pushing
8a07990d-9858-47cd-9783-7842707988d7,closing
cd6a6b90-dcec-4208-bf9e-5b998b9c267b,carrying_heavy
e7368a37-796a-40d3-b638-8072b9efd593,checking_time
228db704-aadb-4d31-9599-860bdc0d7a0a,pointing
a195f9fe-7d7c-4c6e-b01f-c3f2227d1832,carrying_heavy
b4426a30-d678-45d1-a6a9-0e42b91debc8,pushing
d6aa6c18-d8f8-42bf-ab81-3e64c856c02e,talking_on_phone
69a093ff-0eac-4a6a-a4a8-f13211018bdd,jumping
6d038fa6-ef15-424b-bbed-29e210660da9,talking_on_phone
df5f0d52-f157-4c8b-8d93-3cd2bff31c17,kicking
741fd75c-9eff-427c-83aa-83bb59823c94,throwing
a4624df7-9047-485f-881a-47c0909e2ff4,pulling
3be577fb-00b0-445c-be81-80804e15c56f,pocket_out
159958eb-eb77-4919-a6ae-bb7713353a8b,kicking
33956d52-ed35-40fa-92c1-7691abb98906,crouching
26cf4364-3f99-40cd-a867-e6779595f710,carrying_heavy
ae57f456-3a64-4b60-92d8-5360ef04f0a1,sitting_down
8c5e32c0-e257-4ae9-b068-b9a8495b5ffb,entering
ad345909-d68d-4f1b-8d45-c4b01f93fbd3,sitting_down
8639913d-d353-4952-9b51-057f8d804f80,pocket_out
b58f4b93-fef4-4d36-bc90-a0b2024df4e9,standing
4a8823eb-0ce6-403c-88ef-41403d4cb19f,pocket_in
7e0b6b5f-e8dc-44bd-887c-f770688a951f,jumping
18013f8f-0a75-4e17-910c-0f8bcec2346c,carrying_light
0a68e7a9-1606-453e-911d-a38b18823701,talking_on_phone
a8d9c5bb-1ab1-4440-878f-47457d92d8c5,sitting_down
8635f7be-6bbd-4760-914b-baa46d2b628c,using_pc
7913af63-5a58-4172-be12-2da7f4ada8a4,exiting
f7525667-ad32-43f3-b14f-aa64e9fbe343,setting_down
55844504-9007-413b-903e-6558814a4a21,using_phone
7d873fb0-b087-4b47-aa2d-e4d079c88591,standing
c7d830a2-7079-4f84-b4a6-1130c651ce7f,Carrying_light
ebe66e90-7813-4efa-8ec7-4911b1ed71e1,checking_time
5692caa7-8c45-47e3-9e54-960f84de52dd,sitting_down
e5e04df6-5a93-4a37-9e3c-3af7821c79df,looking_around
bf93464c-ba9b-494f-92ea-ab630604380b,Carrying_light
bc9a4e90-1f4c-499d-98ab-c81f23a27303,Carrying_light
d288051a-4c71-4cde-a6bd-fdf9c1de8bfc,jumping
13795b50-e01a-4ae0-b5f1-b0b4180f0408,Carrying_light
a8b470dd-8f4a-416c-9747-9b1f8a68e4ef,walking
10db0071-9fb5-4d70-8143-15673b936fb2,drinking
12a28860-4ccb-4fef-9320-6031233a0018,exiting
653d5da9-2674-4286-9329-eac9d423a4ff,checking_time
a39e6344-9760-4e99-9649-56a12395810f,jumping
c4539016-2b26-4858-ab21-fccbcef9580f,carrying_heavy
5f5f7e31-b3d6-4e90-8625-0c6b9e0ad717,loitering
d96ff4fc-c597-44ce-bd95-0296aee58b0d,sitting
428e18e8-1703-4c05-9056-61a9621792ef,opening
2c36c97a-95f8-4a21-a26f-62e44a8ac536,kicking
950869f0-a993-451f-9197-e37bc8d89c3e,running
083de46c-c388-43a6-a547-f2fb55d836fe,entering
40d09b76-eb81-4764-a3bf-6ee30bca6b96,looking_around
cc0477ca-6290-4e88-bd34-4a1697bb92e4,using_phone
adc2f06f-0b82-4b6b-bf0e-2e68c365b29e,checking_time
1d18b1ce-b8b3-4ff7-aa13-999535ab651f,running
104455cc-cb07-4e23-ba96-0b8d76220f94,looking_around
efe24010-3afc-43b9-b0be-4fe87b4d0571,kicking
732e3362-274a-4802-afa9-2cf049d3edd9,standing_up
addd65bd-0696-46b7-a2b8-6404d692c14f,talking
6280c9c2-c845-4768-8c97-8e5ca76fe048,talking
f4a8e24c-e74b-48ed-856c-8e9ee2d9f3d6,crouching
c77b65d8-60e6-41df-b5d9-3defaa9b5919,walking
3ddd04bc-a110-44b4-9912-30a200086231,drinking
26d7ebee-e766-4764-9a0b-6ac9776f82db,using_phone
2a598ef4-997a-4a80-9983-391dc2d02513,using_phone
089f6010-1f6a-458a-8e42-ca1a5846b09b,Carrying_light
5c36895f-670f-4421-b5a4-634ec8959207,waving_hand
17b18663-e248-4be6-8ed6-be13bf7f3fba,pocket_in
2fe3b870-086c-4279-8eae-b59bfe632a9e,setting_down
09cb23a3-b4f5-4142-b4d8-4c616adea292,sitting_down
6bc05133-8b04-4e06-b4c9-4cdc163330bf,entering
a13a00f7-7d75-48ad-9e38-212622b61b92,pulling
92e9d58f-b52b-4ce0-ab7f-7825b91e8d5a,carrying_light
27ec0d25-a7b4-408c-a5f1-0dbe4040fb5c,standing_up
d0f13f4a-cd3c-464c-8218-88efbe982043,using_phone
6b33b8bb-4774-4ed1-840b-3f555cdb0f9c,standing_up
0a281359-6f6f-4c37-96e4-cf40645c2fff,checking_time
4bf94f80-6fa7-47c5-8336-49b53f3bc96b,sitting
30e2478e-22fa-4003-b0a5-43fadeab825b,pulling
97e44c4b-4c24-4b7e-8b2f-4a6ebb5efb50,checking_time
cbb7cffa-a422-4862-8769-51a9408913f5,pushing
72f96975-34e4-48b2-9216-81ec3911ef7e,picking_up
3a9792ad-6005-4b7e-991b-cd4ef7bce34a,Carrying_light
6c7604ae-477d-498f-bf6b-6732f2779fb8,drinking
337f4090-d540-4661-a414-d029fa38c6b5,pocket_out
4c1f4bfd-ba05-45c9-ab2a-9f9f28208846,talking
dcb1c60e-65a0-45a5-8b3f-64087b578715,pointing
dda6ef77-e0e0-4059-8b8d-83e70b4882c9,carrying_light
9843fb34-e514-4ef7-bd69-3241b9bc7614,standing_up
cfec55c9-06ee-4393-b415-9bed99d4f26e,entering
14feea5d-d155-4493-90be-7da8d971ee7e,crouching
c0a238fd-566a-4107-b978-3ce350878708,looking_around
981a6708-6c36-4c5f-9ae3-4d16c952cb7c,fall
5c9eed22-0820-4f93-b2ee-10276a2e0c67,using_phone
4c58fbff-dbe8-4ed6-ab91-82cd1b9f9cd4,walking
72992cae-9983-462b-acdb-29d1fd51056d,talking
506fabe0-10a2-42b0-b386-4f0c682a0b7b,walking
08f1babd-f0d5-4ea3-8cfe-dbe108e9d488,pocket_in
