cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
996,50,3.08,14,6,38,13,390
996,51,3.86,14,6,39,16,391
996,51,4.0,13,6,28,14,392
996,47,3.79,13,6,31,15,393
996,45,3.18,14,6,38,8,394
996,51,4.05,12,6,41,8,395
996,51,3.49,13,6,44,19,396
996,50,3.83,13,6,43,13,397
996,51,3.89,13,6,41,5,398
996,46,3.39,14,4,39,21,399
996,50,3.51,13,6,36,9,400
996,50,3.75,13,6,31,11,401
996,52,4.04,12,6,7,13,402
996,48,3.43,14,6,35,9,403
996,50,3.33,13,6,30,13,404
996,51,3.46,13,6,39,26,405
996,52,3.5,13,5,41,35,406
996,47,3.99,13,5,49,18,407
996,46,3.85,13,6,41,12,408
1023,47,3.48,13,6,43,16,409
1023,47,3.55,13,6,51,15,410
1023,47,3.46,13,6,47,20,411
1023,46,3.38,13,5,45,17,412
1023,47,3.39,13,6,37,17,413
1022,46,3.7,13,5,45,19,414
1022,47,3.65,13,6,36,23,415
1023,46,3.28,13,6,44,18,416
1023,47,4.66,13,6,42,20,417
1023,46,3.5,13,5,40,21,418
1023,47,3.88,13,6,46,11,419
1023,46,3.53,13,5,47,16,420
1022,46,3.91,13,6,41,16,421
1022,46,3.41,15,4,47,15,422
1023,46,4.07,16,4,43,22,423
1023,47,3.81,15,5,48,16,424
1023,54,3.8,15,4,42,20,425
1022,50,3.74,15,4,29,16,426
1023,59,3.24,15,4,45,17,427
1020,43,3.07,15,4,44,17,428
1021,50,3.68,15,5,46,13,429
1021,46,3.91,15,5,40,22,430
1021,46,4.09,15,4,42,19,431
1020,48,3.3,15,4,43,13,432
1021,50,3.64,15,5,51,16,433
1021,56,3.6,15,4,44,12,434
1020,52,3.71,15,5,49,16,435
1021,53,3.48,15,4,50,13,436
1021,51,3.09,15,4,47,21,437
1021,43,4.33,12,5,56,12,438
1021,49,3.13,12,5,46,15,439
1021,57,3.93,12,5,43,19,440
1021,53,3.48,12,5,45,22,441
1020,53,3.39,12,5,46,16,442
1021,56,3.61,12,10,42,16,443
1021,52,3.37,12,6,47,17,444
1021,55,3.02,12,5,45,22,445
