cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
1191,34,3.96,13,1,1,1,411
1106,31,3.27,12,1,1,2,412
1192,29,3.31,12,1,0,4,413
1191,40,3.27,12,0,0,5,414
1191,37,3.6,12,1,0,4,415
1191,31,3.51,12,0,1,4,416
1191,39,3.69,12,0,1,4,417
1191,40,3.32,13,1,0,2,418
1191,42,3.98,11,1,1,3,419
1191,37,3.15,12,1,1,3,420
1191,40,3.54,11,1,0,3,421
1191,42,3.51,13,0,1,3,422
1191,50,3.86,12,1,0,5,423
1191,37,3.59,11,1,0,2,424
1191,32,3.65,12,0,0,4,425
1191,38,3.9,14,1,0,5,426
1191,50,3.53,13,1,0,3,427
1191,40,3.56,12,0,1,3,428
1120,48,3.16,11,1,0,1,429
1120,47,3.1,13,0,1,0,430
1120,32,3.62,11,1,1,6,431
1120,38,3.66,12,0,1,3,432
1120,32,3.4,13,0,1,4,433
1120,34,3.62,14,1,1,3,434
1120,29,3.37,13,1,1,2,435
1120,38,3.57,13,0,0,0,436
1120,34,3.37,14,1,1,2,437
1120,38,3.63,13,0,0,3,438
1120,32,3.04,13,0,1,1,439
1120,42,3.71,14,0,0,2,440
1120,41,3.97,13,1,0,3,441
1120,33,3.64,13,0,0,4,442
1120,38,3.57,13,0,0,0,443
1120,31,3.85,14,0,0,2,444
1120,36,3.57,13,1,2,2,445
1120,35,3.55,13,1,1,3,446
992,29,3.1,13,1,0,5,447
992,49,4.15,13,0,0,3,448
992,37,3.44,14,0,0,2,449
992,33,3.29,14,0,0,6,450
992,42,3.84,15,0,2,0,451
992,60,3.83,13,0,1,3,452
992,44,3.71,13,0,0,1,453
992,32,3.49,14,0,1,0,454
992,51,3.7,13,0,1,5,455
992,44,3.7,13,0,2,2,456
992,41,3.54,13,0,0,3,457
992,44,3.42,13,0,0,4,458
992,45,3.81,13,0,1,3,459
992,46,3.37,13,0,0,4,460
992,41,4.11,13,0,1,4,461
992,37,3.93,13,0,0,4,462
992,43,4.05,13,1,1,4,463
992,50,3.71,13,0,0,9,464
872,34,3.92,13,0,0,5,465
872,39,3.61,13,0,0,3,466
872,47,3.86,13,1,0,6,467
872,40,3.38,13,0,0,5,468
872,41,3.17,13,0,0,5,469
872,52,3.08,13,1,0,5,470
872,38,4.08,14,1,0,4,471
872,38,3.39,13,0,0,3,472
872,40,3.16,13,0,1,1,473
872,39,3.45,13,0,1,5,474
872,32,3.72,13,0,1,4,475
872,33,3.27,15,1,0,5,476
872,35,3.7,14,0,0,7,477
872,44,3.27,13,0,0,1,478
872,40,3.95,14,1,0,3,479
872,75,4.08,14,0,1,5,480
872,36,3.41,12,1,0,6,481
872,45,3.38,14,0,0,5,482
1048,26,3.59,13,1,0,4,483
1048,42,3.07,13,0,0,1,484
1048,36,4.14,13,1,0,2,485
1048,38,4.03,19,1,0,5,486
1048,11,3.14,13,0,0,4,487
1048,43,3.9,14,1,1,5,488
1048,38,3.23,12,0,2,3,489
1048,33,3.73,14,1,1,2,490
1048,41,3.69,13,1,0,5,491
1048,42,3.97,14,0,0,5,492
1048,34,3.22,14,0,1,1,493
1049,41,3.46,13,0,1,4,494
1048,45,3.24,13,1,1,1,495
1048,47,3.27,13,0,0,3,496
1049,41,3.43,13,0,0,5,497
1048,40,3.53,13,1,1,3,498
1048,36,3.23,12,1,0,4,499
1048,33,3.5,12,1,0,4,500
1120,44,3.06,12,1,1,0,501
983,42,3.25,12,1,0,2,502
919,42,3.27,11,1,1,3,503
1057,31,3.99,12,1,1,3,504
1047,54,3.36,11,1,1,4,505
999,47,3.44,12,1,0,2,506
994,41,3.87,12,1,0,3,507
1003,43,3.06,11,0,1,2,508
1123,38,3.68,11,1,1,3,509
1149,29,3.38,12,1,0,5,510
1149,42,3.35,11,1,1,3,511
1056,34,4.01,12,1,2,1,512
742,47,3.65,12,1,0,4,513
1051,33,3.92,12,0,1,4,514
1016,38,3.81,12,1,1,3,515
1024,51,3.0,12,1,0,4,516
1111,37,3.15,12,1,1,7,517
1203,45,3.83,12,1,0,4,518
1227,52,3.83,11,1,1,4,519
1227,41,3.12,12,1,0,2,520
1227,39,3.05,11,1,0,3,521
1227,38,3.39,14,0,1,5,522
1227,40,3.61,13,1,1,1,523
1227,41,3.61,13,1,0,5,524
1227,33,3.94,13,0,0,5,525
1227,41,3.27,12,0,1,4,526
1227,46,3.88,14,1,1,3,527
1227,42,3.93,12,1,1,4,528
1227,40,3.31,14,1,1,3,529
1227,39,3.64,13,1,1,0,530
1226,34,3.03,13,1,1,5,531
1227,46,3.54,13,0,1,1,532
1227,40,3.61,11,2,0,2,533
1226,53,3.2,13,1,1,3,534
1227,37,3.17,14,0,2,1,535
1227,41,3.25,12,1,1,1,536
1045,42,3.79,13,1,2,4,537
1045,39,3.13,11,0,1,5,538
1044,25,3.5,12,0,0,3,539
1045,37,3.59,13,1,1,3,540
1045,45,3.75,13,0,0,3,541
1045,39,3.53,12,1,1,2,542
1045,36,4.22,11,1,1,2,543
1045,35,3.23,11,1,0,4,544
1045,42,3.31,11,0,0,3,545
1045,40,3.3,11,1,1,3,546
1045,41,3.92,11,1,0,4,547
1045,41,3.19,11,0,0,4,548
1045,49,3.91,11,0,0,5,549
1045,29,3.17,11,1,0,4,550
1045,46,3.58,11,1,0,5,551
1045,37,4.04,11,1,0,3,552
1045,33,4.01,11,1,1,3,553
1045,44,3.54,11,1,0,3,554
1161,43,3.88,11,2,1,3,555
1161,42,3.43,11,0,1,3,556
1161,41,4.58,11,1,1,4,557
1161,48,3.88,11,1,0,1,558
1161,39,3.94,11,1,0,4,559
1161,38,4.07,11,1,0,5,560
1150,38,3.29,11,1,1,3,561
1161,45,3.66,11,1,1,4,562
1161,37,3.94,11,0,0,1,563
1161,54,3.95,11,0,0,6,564
1161,46,3.21,13,1,0,2,565
1161,33,3.09,14,1,0,3,566
1161,41,4.25,14,1,0,3,567
1161,50,3.32,14,0,0,7,568
1161,41,3.77,14,1,1,1,569
1161,38,3.04,14,1,0,4,570
1161,33,3.61,14,1,0,5,571
1161,46,3.38,13,1,0,3,572
927,36,3.62,14,1,0,3,573
927,47,3.37,14,1,0,1,574
927,41,3.51,14,1,2,1,575
927,42,3.76,14,1,0,4,576
927,46,3.33,13,1,1,0,577
927,38,3.67,14,1,1,6,578
927,38,3.45,13,1,2,4,579
927,46,3.91,14,1,0,4,580
927,40,3.32,13,1,0,5,581
927,35,3.6,13,1,0,6,582
927,41,3.07,13,1,1,2,583
927,39,3.22,13,1,0,6,584
927,39,3.55,13,1,1,1,585
927,36,3.77,13,1,0,6,586
927,40,3.44,14,1,1,3,587
927,35,4.09,13,1,1,5,588
927,38,3.43,14,0,0,3,589
927,32,3.53,14,1,1,0,590
1022,40,3.4,14,0,1,3,591
1021,41,3.72,14,1,1,2,592
1019,44,3.41,13,1,1,3,593
1020,45,4.0,13,1,1,1,594
1041,43,3.21,14,1,0,2,595
1029,41,3.33,13,1,0,3,596
1015,43,3.44,14,0,1,0,597
1009,43,3.83,13,1,1,1,598
1005,40,3.08,14,1,0,2,599
1001,38,3.71,13,1,0,4,600
1017,46,3.38,14,1,0,3,601
999,41,3.83,14,1,1,4,602
1020,42,3.58,14,1,1,3,603
1016,45,3.06,14,0,1,3,604
1010,43,3.99,13,1,0,1,605
1011,40,3.55,14,1,1,3,606
1020,47,3.67,13,0,0,2,607
1037,43,3.18,14,0,0,3,608
1059,38,3.65,14,1,1,5,609
1088,47,3.28,14,0,0,9,610
1099,44,3.69,14,0,0,2,611
1079,44,3.09,14,0,0,4,612
1097,44,3.07,13,0,1,7,613
1063,37,4.12,13,0,0,7,614
1097,44,3.32,14,0,1,4,615
1108,45,3.4,14,0,0,4,616
1084,43,3.54,14,0,1,6,617
1079,49,3.32,13,1,1,5,618
1082,42,3.58,14,0,0,3,619
1061,70,3.76,14,0,1,3,620
1123,49,3.21,14,0,0,4,621
1105,46,3.35,13,0,0,1,622
1072,43,3.49,13,0,1,2,623
1073,41,3.13,14,0,0,4,624
1031,35,3.23,13,0,0,6,625
1081,45,3.54,13,1,1,3,626
1148,42,3.59,13,0,0,4,627
1106,45,3.36,13,0,1,3,628
1129,38,3.49,13,0,0,6,629
1161,39,3.31,14,0,1,6,630
1141,30,3.71,15,0,0,5,631
1164,38,3.21,14,1,0,1,632
983,50,3.19,13,1,1,4,633
1129,45,3.47,14,1,1,5,634
1154,42,3.45,15,1,0,5,635
1123,32,3.94,15,1,0,5,636
1143,43,3.33,13,1,0,6,637
1127,27,3.48,12,1,1,5,638
1133,41,3.52,13,1,0,6,639
1113,22,3.16,14,1,0,3,640
1115,27,3.53,15,1,0,1,641
1172,39,3.6,12,0,0,6,642
1105,0,3.5,15,0,0,3,643
1141,32,3.22,13,1,0,6,644
1133,47,3.7,13,0,1,2,645
1133,45,3.25,13,0,1,3,646
1133,49,3.61,14,0,0,5,647
1134,33,3.2,14,1,1,3,648
1181,37,3.46,13,1,0,4,649
1134,34,3.61,12,0,1,3,650
1134,44,3.65,12,0,1,5,651
1143,50,3.18,14,0,1,2,652
1134,42,3.34,16,1,1,0,653
1134,46,3.29,16,1,1,6,654
1134,42,3.62,16,1,1,3,655
1133,29,3.75,16,1,1,1,656
1134,44,3.24,16,1,1,2,657
1134,54,3.02,16,1,0,5,658
1134,43,3.77,16,1,0,5,659
1134,47,3.71,16,1,1,2,660
1134,44,3.67,16,0,1,4,661
1133,36,4.27,16,0,1,4,662
833,53,3.41,16,0,1,7,663
833,41,3.59,16,0,1,4,664
833,39,3.39,15,0,0,2,665
833,32,3.08,15,0,1,3,666
877,44,3.98,16,1,0,4,667
832,44,3.0,16,1,0,5,668
833,48,3.04,16,0,1,1,669
832,45,3.98,16,1,0,3,670
833,36,3.54,16,1,1,0,671
833,41,3.13,16,1,0,6,672
833,44,3.11,16,1,0,6,673
833,35,3.77,16,0,0,3,674
833,39,3.32,12,0,0,4,675
833,47,3.95,12,1,2,0,676
833,37,3.74,12,1,0,1,677
833,45,3.23,12,0,1,2,678
833,33,3.44,13,1,0,0,679
833,38,3.18,12,1,0,3,680
1132,38,3.32,12,1,1,3,681
1133,36,3.61,12,0,0,1,682
1131,36,3.85,12,0,0,4,683
1132,43,4.04,12,0,0,4,684
1134,27,3.82,11,1,0,5,685
1134,31,3.76,12,0,0,5,686
1129,47,3.12,12,1,1,4,687
1130,42,3.51,10,1,1,5,688
1128,41,3.77,12,1,1,5,689
1133,45,3.88,12,1,0,2,690
1130,31,3.49,13,1,0,5,691
1134,36,4.09,13,1,1,6,692
1133,30,3.53,12,1,1,4,693
1131,12,3.62,12,1,1,4,694
1132,37,3.88,12,1,1,5,695
1132,46,3.0,12,1,0,6,696
1129,33,3.62,13,0,1,3,697
1134,41,3.72,14,1,0,3,698
1037,31,3.81,14,1,2,3,699
1037,45,3.99,14,1,1,6,700
1037,37,3.42,14,0,0,3,701
1037,51,3.94,14,1,1,6,702
1037,29,3.3,14,1,1,6,703
1037,29,3.62,14,0,0,0,704
1037,42,3.9,14,1,2,6,705
1037,43,3.7,14,1,0,4,706
1037,42,3.05,14,0,0,3,707
1037,38,3.27,14,0,2,4,708
1037,47,3.89,14,0,1,5,709
1037,46,3.67,14,1,1,5,710
1037,80,3.27,14,1,1,2,711
1037,22,3.65,14,1,0,4,712
1037,0,3.39,14,1,1,3,713
1037,24,3.0,14,1,0,2,714
1037,24,3.15,14,0,0,4,715
1037,28,3.09,14,1,1,4,716
1205,27,3.84,14,0,0,2,717
1206,30,3.27,14,0,1,2,718
1205,42,4.01,11,0,1,3,719
1205,26,3.86,12,0,1,6,720
1205,39,4.74,12,1,0,5,721
1205,28,3.77,12,1,0,4,722
1205,37,3.22,12,1,1,4,723
1205,41,4.0,11,1,1,2,724
1205,31,3.87,11,1,0,3,725
1205,37,3.34,11,1,1,4,726
1205,55,3.93,12,0,1,5,727
1205,32,3.73,12,1,0,2,728
1205,25,3.74,12,1,1,5,729
1205,21,4.03,11,1,0,5,730
1205,29,3.7,11,0,0,7,731
1206,24,3.68,11,1,0,6,732
1205,32,3.34,12,1,1,1,733
1206,35,3.27,12,1,0,4,734
998,33,3.87,12,0,1,4,735
755,28,3.17,12,1,2,4,736
806,36,3.5,11,1,1,4,737
991,24,3.26,11,0,1,4,738
736,30,3.51,20,0,1,3,739
817,38,3.83,12,1,1,1,740
919,39,3.71,14,1,1,4,741
910,16,3.75,14,0,1,3,742
873,37,3.96,14,1,0,4,743
870,39,3.63,14,1,1,3,744
845,39,3.27,14,1,1,6,745
888,44,3.48,14,0,0,4,746
903,31,3.79,14,0,2,4,747
922,26,3.71,14,1,0,3,748
963,22,3.4,14,1,1,4,749
951,19,3.6,14,0,0,2,750
786,52,3.29,14,1,1,4,751
839,52,3.58,14,0,0,5,752
890,40,3.12,14,1,1,3,753
890,50,3.08,14,0,0,2,754
890,37,3.32,14,0,1,4,755
890,53,3.75,14,1,0,3,756
890,53,3.86,14,1,0,6,757
890,45,3.3,14,1,1,1,758
890,51,3.54,14,0,0,4,759
890,45,3.89,14,1,1,5,760
890,45,3.6,14,1,2,5,761
890,51,3.36,14,0,0,5,762
890,46,3.4,15,1,1,5,763
890,50,3.41,15,1,1,2,764
890,61,3.15,15,1,0,1,765
890,47,3.87,15,1,1,4,766
890,54,3.82,15,1,0,2,767
890,54,3.34,15,1,1,6,768
890,47,3.97,15,1,1,4,769
890,46,3.88,15,1,1,1,770
789,56,3.92,15,0,1,2,771
790,41,3.59,15,1,0,1,772
789,42,3.8,15,1,2,4,773
789,43,4.13,15,0,1,4,774
790,43,3.7,15,1,0,5,775
790,45,3.57,15,1,1,3,776
789,42,3.85,15,0,2,5,777
790,38,3.66,15,1,1,2,778
789,51,3.35,15,1,1,3,779
789,51,3.56,15,0,0,4,780
789,37,3.65,15,0,1,1,781
789,55,3.11,15,0,1,4,782
789,32,3.93,15,1,0,3,783
790,49,3.92,15,1,0,5,784
789,36,3.94,13,1,1,4,785
789,38,3.9,13,1,1,4,786
789,39,3.52,13,0,1,6,787
789,44,3.38,13,1,0,2,788
872,44,4.02,13,1,0,3,789
872,43,3.83,16,1,1,4,790
872,34,3.19,13,0,0,4,791
872,54,3.5,13,0,0,3,792
872,48,3.19,13,0,0,4,793
872,52,4.66,13,1,1,2,794
872,41,3.2,13,1,0,3,795
872,53,3.3,13,1,1,6,796
872,45,3.82,13,1,0,3,797
872,48,3.71,13,0,2,2,798
872,44,3.3,13,1,1,3,799
872,54,3.79,13,0,0,1,800
872,50,3.89,13,0,0,3,801
872,45,4.07,13,1,0,2,802
872,43,3.35,13,1,0,2,803
872,46,4.05,16,0,1,4,804
872,45,3.6,13,0,1,3,805
872,54,3.85,13,1,1,1,806
815,53,3.24,15,0,1,2,807
918,57,3.82,14,0,0,0,808
858,48,3.77,14,0,0,1,809
958,46,3.4,14,1,1,6,810
937,41,3.27,15,1,0,4,811
859,39,3.66,14,1,0,2,812
858,39,3.97,14,0,0,3,813
946,41,3.26,14,0,2,1,814
881,46,3.39,14,0,0,4,815
904,40,3.25,14,0,0,5,816
948,35,3.21,14,0,2,2,817
891,28,3.46,14,0,1,4,818
866,48,3.47,15,1,0,4,819
878,39,3.21,14,1,1,3,820
851,31,3.82,14,0,0,4,821
909,29,3.17,14,1,0,2,822
867,42,3.74,14,0,0,2,823
915,42,3.09,14,1,0,6,824
1149,45,3.8,15,1,1,4,825
1149,41,4.1,14,0,1,2,826
1149,36,3.18,14,0,1,0,827
1149,37,3.88,14,1,2,5,828
1149,37,3.05,16,1,0,3,829
1149,43,3.75,16,1,1,3,830
1149,38,3.39,16,1,0,2,831
1149,26,3.71,16,1,0,4,832
1149,36,3.13,16,0,0,3,833
1149,33,3.78,16,1,1,3,834
1149,41,3.58,16,0,1,3,835
1149,43,3.45,16,0,1,5,836
1149,37,3.23,16,1,1,4,837
1149,40,3.47,17,1,0,2,838
1149,42,3.91,16,0,1,6,839
1149,39,3.46,16,0,1,6,840
1149,45,3.85,16,1,1,3,841
1149,36,3.9,17,1,0,4,842
1091,37,3.69,16,0,1,3,843
1109,40,3.33,16,0,0,4,844
1039,67,3.56,16,1,0,2,845
1077,38,3.14,16,0,0,4,846
1033,33,4.05,16,0,1,1,847
1106,40,3.2,16,1,1,3,848
1024,32,4.17,16,0,1,2,849
1089,36,3.13,16,1,1,4,850
1068,44,3.08,12,1,2,2,851
1104,40,3.28,12,0,0,3,852
1092,35,3.14,12,1,0,4,853
951,45,3.63,12,1,1,4,854
1043,45,3.7,12,1,0,4,855
1102,43,3.32,14,1,2,2,856
1199,27,3.39,12,0,1,3,857
1169,48,3.29,12,0,1,5,858
1006,29,3.43,12,1,1,4,859
1131,61,3.01,12,1,0,2,860
960,39,3.55,12,1,0,2,861
960,44,3.87,12,1,1,6,862
960,52,3.54,12,0,0,4,863
960,31,3.87,12,0,1,5,864
1127,54,4.07,12,1,0,4,865
960,45,3.74,12,1,0,5,866
960,39,3.29,12,0,1,4,867
960,33,3.51,12,1,0,6,868
960,45,3.86,12,1,0,1,869
961,43,3.84,12,0,0,5,870
960,35,3.98,12,1,2,4,871
960,45,3.56,12,0,0,2,872
960,39,4.0,11,0,1,3,873
960,44,3.56,10,0,1,2,874
960,50,3.47,11,1,0,3,875
960,36,3.32,11,1,1,5,876
960,41,3.73,11,0,2,0,877
960,33,3.17,11,1,1,2,878
952,47,3.08,11,0,0,3,879
952,36,3.35,10,1,0,5,880
952,37,3.11,11,0,0,3,881
952,46,3.89,11,1,1,5,882
952,39,3.58,10,1,1,3,883
953,28,3.76,11,1,0,4,884
952,43,3.19,10,1,0,4,885
952,38,4.05,11,1,2,2,886
952,38,3.23,11,0,1,5,887
952,41,3.21,18,0,1,1,888
952,38,3.81,10,0,0,3,889
952,43,3.95,11,0,1,3,890
952,39,3.38,10,0,1,4,891
953,33,3.34,11,0,0,3,892
952,44,3.73,11,1,1,6,893
952,36,3.43,11,0,0,1,894
952,29,3.38,15,1,0,4,895
952,46,3.06,15,0,1,2,896
863,46,3.16,15,1,1,7,897
857,51,3.03,15,1,1,5,898
891,39,3.57,15,1,1,1,899
863,48,3.55,15,0,0,3,900
864,39,3.53,14,0,0,2,901
868,41,3.27,15,0,1,4,902
866,44,3.27,15,0,3,3,903
857,44,3.51,15,0,0,2,904
862,34,4.05,14,0,0,4,905
847,32,3.5,15,1,1,5,906
855,44,4.06,15,0,0,7,907
850,51,3.75,15,0,0,3,908
859,38,3.63,16,0,0,4,909
861,39,3.25,15,0,1,3,910
857,34,3.72,16,0,0,3,911
862,34,3.5,15,0,1,4,912
849,26,3.41,15,0,1,3,913
865,31,3.32,15,1,1,3,914
1020,44,3.84,15,1,0,5,915
1153,31,4.31,14,1,1,3,916
1161,36,3.78,11,1,0,0,917
1003,17,3.14,11,1,1,4,918
1143,40,3.05,11,1,1,3,919
1120,34,3.77,11,1,0,2,920
975,46,3.48,11,0,0,5,921
1061,40,3.77,11,1,0,4,922
1268,46,3.78,11,1,0,3,923
1181,29,3.66,11,1,0,7,924
1097,28,3.28,11,1,0,4,925
1046,32,3.85,11,1,1,3,926
1068,39,4.9,11,1,1,3,927
1126,84,4.15,11,1,1,2,928
1136,50,3.76,11,1,0,3,929
1033,29,3.73,11,1,1,5,930
1047,30,4.04,11,1,1,3,931
1061,51,3.39,11,1,1,4,932
1137,42,3.85,11,1,2,4,933
1138,41,3.29,11,0,1,1,934
1137,47,3.28,11,1,0,2,935
1135,49,4.29,11,1,0,4,936
1135,34,3.54,11,1,1,3,937
1134,31,3.53,11,1,0,2,938
1136,39,3.24,12,1,1,3,939
1135,24,3.46,12,1,1,2,940
1135,42,3.81,12,1,1,0,941
1134,34,3.1,12,1,1,4,942
1135,33,4.04,12,1,2,2,943
1136,46,3.66,12,1,1,3,944
1135,45,3.49,12,0,1,5,945
1137,42,3.34,12,0,2,3,946
1136,32,3.6,12,0,1,4,947
1136,48,3.58,12,0,1,1,948
1137,56,4.04,12,1,0,2,949
1135,37,3.53,12,1,1,2,950
1146,50,3.84,12,0,1,3,951
1146,45,3.12,12,0,1,1,952
1146,43,3.69,12,0,0,3,953
1146,44,4.09,12,1,2,5,954
1146,36,3.62,12,0,1,1,955
1146,44,3.88,12,1,1,4,956
1146,47,3.08,13,0,1,2,957
1146,54,3.89,12,0,0,3,958
1146,51,3.87,12,0,0,3,959
1146,56,3.7,12,1,0,2,960
1146,47,3.82,14,0,0,3,961
1146,44,3.94,15,0,0,1,962
1146,44,3.55,14,1,1,4,963
1146,45,3.55,14,0,0,5,964
1146,39,4.05,14,0,0,3,965
1146,49,3.68,14,1,2,5,966
1146,46,3.47,14,1,1,5,967
1146,46,3.49,14,1,0,4,968
1036,55,3.77,14,0,0,2,969
1036,49,3.65,15,1,0,3,970
1036,38,3.1,14,0,1,4,971
1036,49,3.56,14,0,0,2,972
1036,46,3.41,14,0,0,1,973
1036,41,3.64,14,1,1,3,974
1036,44,3.66,14,0,1,3,975
1036,48,3.66,15,0,0,3,976
1036,51,3.09,14,1,0,4,977
1036,50,3.92,14,0,0,5,978
1035,47,3.15,14,0,0,1,979
1036,58,3.47,14,0,0,4,980
1034,49,3.65,14,1,2,5,981
1036,35,3.8,15,1,2,6,982
1036,47,3.55,13,1,1,1,983
1036,41,3.1,13,1,0,3,984
1036,52,3.79,13,0,0,6,985
1036,47,3.45,13,1,0,4,986
901,39,3.49,13,1,0,4,987
736,39,3.44,13,0,1,3,988
