query_id,max_ensemble_aggregation_time,max_multimodal_aggregation_time,aggregation_overhead
a2493565-09c3-4355-b3e3-8e412f6ebed1,0.0018819246114366,0.0020961559318433,0.0042018027526598
62909f4e-af83-483a-8d2f-7c3c05e84d82,0.0013333256078059,0.0024653228463222,0.0044293814600451
bba0139c-af28-4504-9489-ef208a8b7537,0.0014059758362418,0.0004359444255419,0.0025757690862783
eed7b3d6-682e-4b8c-9da9-8443b5b52799,0.0022428098592763,0.0009137099135599,0.0032553388140645
c2bfdd95-ef15-45d1-8360-035d3c186207,0.0013122762247843,0.0020170289074606,0.0044938972531636
f5350ecc-8fe4-47cf-9d11-d09df006c0da,0.0014554776817128,0.0014681089711944,0.0037645061975659
9d6e8c6a-2f1a-4aae-8f6a-c8e19ecfb8d6,0.0011632222748162,0.0010258100608377,0.0024672668898926
a3408e3b-eae1-4585-962c-eb438792b5dc,0.0021050755197907,0.002736902915631,0.0051425918048719
682b5e23-75dc-4ebd-9e3c-a0d416faae01,0.0001974760121811,0.0017216068649087,0.0027077311552094
a66195b4-1baf-4756-a512-5109fbda58ef,0.0030376129057766,0.0018641538771047,0.005991503902899
de0e823e-0c93-43e6-bc92-a57869fbbe1e,0.0003009307600399,0.0022502660495171,0.0036920470096951
60c35245-53b2-45d3-9e29-d7787ae08c52,0.0002924598109848,0.0018135319295613,0.0022340527793533
d10c7975-b28b-4085-84fe-fdc6e07188ab,0.0031075786384667,0.0024981787721534,0.0056329101019886
0989e440-66aa-4be5-b969-c0668299d690,0.0022358810264552,0.0003309060533096,0.0032822707924217
131142fd-6f25-447e-b2c2-2c766876da43,0.0006973565624072,0.0007994830343122,0.0023072457557337
6b596a7d-1075-43ed-99ec-eb7f72a92fe8,0.0003531514714577,0.0016372477353973,0.0023826382496019
68fb4f01-856e-4e32-a05e-14cf5d1daf80,0.000229658369558,0.0023128834910939,0.0031936520706996
59b2922a-49c1-466b-96c9-e82236f67cb0,0.0021616714270913,0.0003903082247698,0.0033811220474621
a5c2f896-a05b-47e2-b52c-525605c13830,0.0018621682932177,0.000298771832555,0.0028818148695273
c3727bc4-7c2f-4b3f-9be7-3395b50f4dc2,0.0018399207167641,0.0012880751249288,0.0037526369949887
b8a7e3e5-884b-46a2-9edf-dd36831d88ef,0.0004062776184066,0.0003945218918163,0.0009475435237354
4f760407-e50d-4a77-9a76-59bf8d01b9f9,0.0002222201039069,0.0022650550607689,0.0032967722337511
430f901b-4a20-4362-8142-267e17453139,0.0017968887681973,0.0013382186695164,0.0034365090206904
f638ba21-e341-43a8-9799-641984693dd9,0.000778558556849,0.0017359230702001,0.0030936388577172
cf2df81f-ba5f-43ab-b2e8-433a5ee8c130,0.0019302260556999,0.0004721941724594,0.0026793542606946
94950668-6788-47ac-96ec-8cee3a5e5d9b,0.0033391984142357,0.0004731448284044,0.0042866612239506
f17233e6-1afb-4aec-86e6-1505f4a2b36b,0.0012856802748773,0.0008748481807582,0.002665900731518
2626c8d2-60a1-4bb2-83a3-d2ec403f0b82,0.0007445559283821,0.0019437911668133,0.0030039490635097
3dbab002-27af-4e4b-8624-74d771597c04,0.0025886584180503,0.0004047474647052,0.0041829677174603
ae2a755f-5bdc-4b1b-9651-f5a8a9afb640,0.0024355023014248,0.00166645255146,0.0041503039089435
817541e9-794a-4557-b6b0-7967cc289bbf,0.0004276547481019,0.0009418766073475,0.0023705949012873
7b7f9d11-728e-4487-a25f-0102c9a6527d,0.002640430922767,0.0016479170093906,0.0045562453518397
159f927b-ba94-4256-944e-eb847c9d60e3,0.0010669698472008,0.0015910709744407,0.0028277968721361
29d92fae-6cdb-4aa3-8579-80ea55e0cc6c,0.001403540626709,0.0024796325110721,0.0040328773280606
afaf0a1a-16e4-4032-95ef-d3b46d3e1f94,0.0035032569573501,0.0007403675509253,0.0047311441208774
f9a1b17a-3e27-4d25-91a3-eb3eb00a22b9,0.0032732060729944,0.0017608730392469,0.0051263460939686
f2dfb995-dc36-40a0-9ca0-e6513b1867d0,0.0010758494226084,0.0005307096546697,0.0021277651813866
527e9705-aa2a-4312-aba9-990c7b13595c,0.0016538437747299,0.0020317134164796,0.0037207298262187
708837ea-5c11-4d70-ade8-1634f73f2afa,0.0020907181211412,0.0020840773665947,0.0051116865383296
d6dd5a81-6ff2-485e-8ad4-384784d1488a,0.0013463490441792,0.0018659616081911,0.0036646848729979
278804a6-0bce-427a-922b-38b7aaa29979,0.0015950766005078,0.0012102964613561,0.0030119865788016
42eeee3a-0c47-48ef-8836-1f100662d28c,0.0004902021637819,0.0027217699098755,0.00387095269605
cddc8877-58a2-45d8-b1da-476107e3e411,0.0023275826481064,0.002760412886724,0.0056192717958456
