query_id,inf_time,remaining_inference_time,time_violation,time_window,data_sources,task_id,inf_id,data,explainability
1c45410f-f20f-49e0-a493-a1435747d418,1752641289.8791783,0.1632199497293064,False,5,['video'],['345312ce-c5c9-42b0-a611-36523db309f0'],"['4f241b17-c7da-4a80-98d5-e580efdae8ff', '2b549cd0-60ef-4b11-905c-f2e21839fe7e', '83bafddf-0651-41be-b9c6-90e237b42bd5']","{'opening': 0.38795674869500374, 'pulling': 0.13239875389408098, 'setting_down': 0.11526479750778816, 'looking_around': 0.06599552572706935, 'using_phone': 0.02860822995051183, 'standing': 0.023207677350561378, 'exiting': 0.022727272727272724, 'throwing': 0.02269337672022236, 'sitting_down': 0.021848669217420392, 'pointing': 0.02140960505132869, 'sitting': 0.020202020202020204, 'drinking': 0.018973844320391394, 'checking_time': 0.017676767676767676, 'Carrying_light': 0.016812419496983255, 'closing': 0.01557632398753894, 'transferring_object': 0.015151515151515152, 'talking': 0.009345794392523364, 'loitering': 0.007575757575757576, 'using_pc': 0.007198149721514208, 'crouching': 0.006230529595015576, 'fall': 0.005592841163310962, 'standing_up': 0.005050505050505051, 'pushing': 0.0044742729306487695, 'pocket_out': 0.003115264797507788, 'running': 0.0022371364653243847, 'walking': 0.001557632398753894, 'picking_up': 0.0011185682326621924}",False
0d7ce7f4-bc4d-4e6c-8b2d-596241f14c68,1752641290.0279784,1.049069467991165,False,9,"['video', 'orientation']","['3a3726e9-8084-4966-b804-7c200c850158', 'fd50a1e6-9749-4993-aacc-e5308ab8719c']","['0f42cd6a-2f98-48e9-b3f1-59df6d77651c', 'aab90e84-1a11-4af8-81e7-060c5a51b5ba', '5894f00e-83bf-42a4-bae2-58a3488540b6', 'a2e6fb4c-e67b-4a43-b0a3-b250616ca124', '722a635d-6318-4910-a7fc-70a3db1d99dc', '7a336e5b-6531-4346-b193-edd52f096fe3']","{'drinking': 0.13890418863272744, 'setting_down': 0.12510513572065757, 'opening': 0.1246945981305465, 'crouching': 0.12216828478964402, 'standing_up': 0.06890130353817504, 'standing': 0.050751879699248124, 'waving_hand': 0.034678068771929874, 'jumping': 0.03127251064847838, 'sitting': 0.02320973864103992, 'loitering': 0.02247154802431027, 'transferring_object': 0.02050135969740988, 'picking_up': 0.020400957416740414, 'talking_on_phone': 0.019060138382148414, 'kicking': 0.018159452367919705, 'entering': 0.017425196898088576, 'pocket_out': 0.01595165313938372, 'fall': 0.013872718935880157, 'talking': 0.013597889733119222, 'sitting_down': 0.013451727418874683, 'pushing': 0.012578616352201257, 'pocket_in': 0.011530398322851153, 'pulling': 0.010489839622530505, 'carrying_heavy': 0.009944833495073482, 'running': 0.009904184296152386, 'using_phone': 0.007923317426361692, 'using_pc': 0.0065570330736748235, 'Carrying_light': 0.006289308176100628, 'walking': 0.006004087889626979, 'closing': 0.00578546762850066, 'carrying': 0.005649717514124294, 'looking_around': 0.0039548022598870055, 'pointing': 0.0024271844660194177, 'checking_time': 0.002347417840375587, 'exiting': 0.0020964360587002098, 'carrying_light': 0.0019390049914979977}",False
d1191510-918f-4317-a467-b5bad74852e0,1752641290.0896783,0.0176631359454574,False,7,"['orientation', 'acc_watch', 'gyro', 'acc_phone']","['d8b20297-3990-41ba-be62-6e9d64f1a4a8', '975cdf34-1e34-411a-bd8d-f2ebc63a75b9', '8cf8ee3b-a472-4b99-8b3a-9bedd3b00275', 'ec9669bf-b212-4afe-98a5-d18faab8725c']","['30e964fc-75ad-4f40-a878-6448359c92b7', '9523c9e6-109a-4388-8f4a-33f8f46848e0', 'cb3bcaae-5e7a-4479-9030-46aeb7e39ad9', '283e4a1d-d1b7-49d4-96bd-b8feeda3cfe5', '7577d4fe-2e1b-4d6f-bb00-96812f83fe1d', 'dfe552ed-7bb0-4397-a7eb-56349137d8af', '29a5d1e6-2d1d-497b-8479-079cf6b99e31', 'a854a509-6a5e-41be-a80b-b0924346ae62', '68ca9a77-2875-4244-9169-65d9e642edf4', 'b0c40ddd-1c29-449c-beee-6d46b9f909eb', '311eadee-14c6-42de-9ab2-e02830ffd455', '90123a6b-5149-4ba5-a1d5-63f6a46d4e38']","{'closing': 0.20585506406299706, 'entering': 0.13824151023326797, 'running': 0.06392106571957631, 'carrying': 0.06126124251054358, 'sitting_down': 0.055277122641509434, 'carrying_light': 0.04863356740839458, 'exiting': 0.04620730150278312, 'loitering': 0.04171154227671309, 'opening': 0.04066229975735606, 'picking_up': 0.03991662568101466, 'standing_up': 0.03608786394087441, 'pointing': 0.023801445517889246, 'kicking': 0.017986967692388247, 'talking_on_phone': 0.016061699489307555, 'carrying_heavy': 0.012849738147495224, 'Carrying_light': 0.012652351957014913, 'using_phone': 0.011631004843087767, 'throwing': 0.011371951516964835, 'crouching': 0.011226545458606128, 'pulling': 0.011073245279329213, 'transferring_object': 0.010809160904820527, 'setting_down': 0.009305055501891259, 'using_pc': 0.009147145551211372, 'fall': 0.006776556776556777, 'sitting': 0.006347164202280059, 'checking_time': 0.006278767100669491, 'talking': 0.00611707430036684, 'looking_around': 0.005800514939440643, 'drinking': 0.00575284767896292, 'pushing': 0.005543595034275775, 'pocket_in': 0.005382754299241105, 'jumping': 0.00535986290936786, 'pocket_out': 0.005217452202535192, 'walking': 0.003017753677016788, 'standing': 0.0014841269841269842, 'waving_hand': 0.0012300123001230013}",False
0a673aeb-036e-4941-b711-29419520bfa0,1752641290.2118208,0.1596299033059454,False,5,"['gyro', 'orientation', 'acc_watch', 'acc_phone', 'video']","['98e36c60-0ecc-4ec8-baca-dcaeb8298237', '00a86a7b-436f-40c8-99f9-0740c519de6b', '6a21549a-00ee-4411-952d-287da3f0abec', 'b4b490e5-c748-4cc9-9d3e-7a4c4e3d8ba6', '93982d47-63e0-418e-964a-0ec9696a701b']","['7d1e2096-91b2-4bdf-a0cc-c6fb9f14635f', '4668f000-f6fb-4d00-8700-f4b73e095e4f', '40e996c0-15c9-402a-99c3-241787d6ffd0', 'ce0d0d6d-7857-485e-a65c-cfd5d4130a5f', 'd9b4779c-df59-45b4-9e18-be6017e20e3a', '411b7bd7-4fa3-403c-99e9-c7ff4df363e9', '612c0dd4-6d77-4b63-bf42-79165f7df022', '81159b25-0e68-4f5f-a384-deed2bfab0eb', '7dc5524b-3b29-4bbd-a928-08ce25be5f7b', 'b579878a-b176-4717-bd8b-36159a25d308', '8e081665-85d6-4e2f-8980-8d0b7d548e7a', 'edac744c-82e2-476c-9fbf-6dfc04fa5dc4', '2f17605b-f098-4693-bdce-55bcb45569bb', 'ac0d2cf4-6ad9-4337-a4f5-821f38abc9f5', '661ed4c8-e0c5-48f1-9d4a-73efd288c8d1']","{'pointing': 0.14942984004839507, 'using_phone': 0.12295342231259893, 'crouching': 0.11844941882806173, 'kicking': 0.08179019552850965, 'loitering': 0.07188069647592453, 'setting_down': 0.0575897372890112, 'exiting': 0.05690279675936647, 'talking': 0.04618754941220729, 'pushing': 0.03956757747659248, 'carrying_heavy': 0.03922430510665805, 'drinking': 0.020243519454961206, 'sitting_down': 0.016165338583748103, 'standing_up': 0.015256871217932401, 'throwing': 0.013307314230753431, 'standing': 0.012706780617671255, 'carrying_light': 0.01270444815833096, 'checking_time': 0.009922304101157001, 'jumping': 0.009901017080883295, 'talking_on_phone': 0.008464936811718973, 'opening': 0.00836937152270016, 'entering': 0.008311765844931372, 'looking_around': 0.007994881164964268, 'running': 0.007993757421311662, 'fall': 0.007728784751237427, 'picking_up': 0.007284518621153165, 'waving_hand': 0.0057624118571945, 'transferring_object': 0.005726682584502993, 'pulling': 0.0055726579449466886, 'sitting': 0.005356581157366506, 'closing': 0.005026789044865806, 'pocket_out': 0.0049612507527727395, 'Carrying_light': 0.004737127371273713, 'carrying': 0.004232277929397994, 'using_pc': 0.003912231559290383, 'walking': 0.0032915163588721984, 'pocket_in': 0.0010893246187363835}",False
0db7741d-de2b-4d78-bc33-d6f9286d2d53,1752641290.3149977,0.6289507923120862,False,1,"['video', 'acc_phone', 'acc_watch', 'gyro', 'orientation']","['e61951e1-966c-418b-a144-39d4a4822b05', '15223569-d727-46d3-b164-50303659b049', 'c747edcc-c40b-44b8-8696-55829683a575', '99fa7219-1464-414f-af8d-74468853e3ea', '516df73d-6555-4b43-855c-9fb7e74bae5d']","['ae8a6226-7afa-4b3c-add8-4aca41d0f001', 'd8d2a103-7309-4ae0-a7cc-f71c07f6f78a', 'bf1955aa-95d1-47a2-90c0-e87109da12e5', '2ada8f8f-ee41-47cc-863d-2242c130c947', 'ce091fde-cefe-49e4-b9cf-7ce57985a762', '02765629-51ce-4eed-b9bb-2d3582549833', 'af705fcc-d387-4d21-80ab-690539e31c95', 'b6c7afce-bb69-4477-9416-856b49cee750', '0fa3eba1-0052-4486-b65a-8409d0b13c5f', '899a5f58-2db8-49f4-aef7-7713c4dd3bef', '6da5762b-0a4d-469c-a271-b0e49530b3d0', 'c4a95f65-58b9-4252-b71e-32f0257b3493', 'e01a2047-60ee-4f67-b207-cacecdb3d452', '8d190575-07d0-488f-bec0-9de26f5f7684', '0a45d094-cf9a-4465-835d-3c28323598eb']","{'pocket_out': 0.24424411984581926, 'using_pc': 0.07813871885226784, 'fall': 0.06607239606439334, 'exiting': 0.05060390675837261, 'sitting': 0.050538641686182675, 'transferring_object': 0.04965408100958593, 'pointing': 0.04605263326921161, 'carrying_light': 0.03629660366580904, 'closing': 0.03427592149417294, 'standing': 0.031464824050582714, 'kicking': 0.031074439968922677, 'Carrying_light': 0.030112331984072586, 'running': 0.02625663237714389, 'checking_time': 0.025291956032570864, 'sitting_down': 0.020722887876381987, 'standing_up': 0.01804136178540549, 'opening': 0.01424838969172846, 'walking': 0.013424004661842235, 'waving_hand': 0.01315515626507761, 'talking': 0.01170002975882178, 'looking_around': 0.010951070935059842, 'entering': 0.010367132128514566, 'carrying_heavy': 0.009567312779682473, 'pulling': 0.00866361441539169, 'picking_up': 0.008662186071077306, 'loitering': 0.007788518760682079, 'crouching': 0.0075210719817974375, 'using_phone': 0.006931210635925458, 'drinking': 0.006658406093564656, 'talking_on_phone': 0.0065468003748242265, 'carrying': 0.006302995774581019, 'setting_down': 0.005827430035121184, 'pushing': 0.005311445618219226, 'throwing': 0.004547074150455786, 'pocket_in': 0.002984693146737503}",False
04c6f0b8-d57e-4862-b162-a47d4dd20f7c,1752641290.4193883,0.0735355564915074,False,2,"['gyro', 'acc_phone', 'orientation', 'acc_watch']","['35b17fd5-8a04-4b5f-b9f3-446776151f37', '0cc67414-a830-484e-9b63-8c36a886ec71', 'd32546b1-141d-4c3e-9c82-9bad644267a7', 'e92fadfd-bf1b-4a31-8abd-cf8ea9345901']","['646d3a27-1cfb-41f1-9a1a-c6d342fe72e2', '84ffeaf0-5e86-42d1-a293-ef8275a0bbfe', '98bb4b34-b0bd-4e62-b6b0-04039fd375f8', 'ef19bfcc-c29d-44ff-b152-181531333185', 'c107db2f-d739-4b01-81b8-a0aa1dbf2891', '0a519786-a930-41c7-a14f-848dc88f1ba0', '0c911bef-ac9e-4970-b959-8abbff70bf4b', '464dd997-bf60-463b-b403-ef344fd95461', 'ecf4568b-2318-460b-bc24-d139a38ebd30', '9e712c8f-c085-4c50-a2a5-14d56c102019', 'f0a1d20a-ab61-4812-be2f-804c6c90cf27', 'c5daafdb-9bec-4eed-b02b-a99ca4789aab']","{'crouching': 0.34932402782478617, 'picking_up': 0.11658834706360266, 'loitering': 0.05863736771329067, 'waving_hand': 0.053332480854904885, 'drinking': 0.04639482419000252, 'checking_time': 0.04444481937102779, 'walking': 0.0417518484723399, 'opening': 0.03595846965219066, 'pushing': 0.031404188243114486, 'setting_down': 0.028764892413623233, 'talking': 0.019646303517271257, 'using_pc': 0.013929271472708787, 'using_phone': 0.013879053306567532, 'standing': 0.013051670918812333, 'kicking': 0.01092652686383798, 'Carrying_light': 0.010254546417605747, 'sitting': 0.00960479280887133, 'carrying_light': 0.009551563471141215, 'pulling': 0.008486088718934026, 'pocket_in': 0.008412132217116204, 'exiting': 0.007502626929161226, 'carrying': 0.0072336231188444245, 'transferring_object': 0.007178942464502022, 'pocket_out': 0.006131697943620405, 'throwing': 0.006040982936917398, 'standing_up': 0.005731515869738643, 'looking_around': 0.0056720718932699215, 'closing': 0.005170466983903861, 'jumping': 0.004676560559614856, 'pointing': 0.00453506753689878, 'sitting_down': 0.004168800136542072, 'talking_on_phone': 0.004123520928235805, 'entering': 0.002025594687929663, 'fall': 0.0018867924528301885, 'running': 0.001819505094614265, 'carrying_heavy': 0.0017590149516270887}",False
e29c5441-23b8-45f7-ada5-e817ad1a43bd,1752641290.4916468,0.717816046864143,False,1,"['orientation', 'video']","['ab3e5ef9-6e0e-46e4-978e-694b9d35afc1', '13bb6de4-1120-4156-ae49-4ffcacf025cc']","['e28a70f4-afc3-47ae-875e-98a63282c35f', '5a87e15b-face-4cd7-9ec7-cc781e48742c', '9c9fc665-640b-4dfd-b20f-a304b6cc1b34', '848c795b-a542-4bfc-9e53-75c66aaccd79', 'f03c3cac-12da-4948-90cb-701df709cdc1', 'd5a749d3-9c6c-4bbf-b474-1da51f57cac3']","{'talking_on_phone': 0.30416344127709033, 'checking_time': 0.243263832840104, 'pocket_out': 0.05785403050108933, 'pocket_in': 0.035852713178294575, 'walking': 0.02815032767094185, 'carrying_light': 0.02650963775340645, 'standing': 0.026010464330078465, 'entering': 0.023332618265162253, 'running': 0.020984823307854214, 'crouching': 0.020184311089592438, 'loitering': 0.01881819011129356, 'setting_down': 0.018268478065250542, 'using_pc': 0.018048552754435107, 'looking_around': 0.018005639167154624, 'closing': 0.016399583089049572, 'drinking': 0.014065259267745234, 'picking_up': 0.013805874840357599, 'carrying': 0.01374521072796935, 'sitting_down': 0.012919020715630886, 'throwing': 0.012847299126368894, 'waving_hand': 0.01037037037037037, 'exiting': 0.00980392156862745, 'jumping': 0.007352941176470589, 'carrying_heavy': 0.006704980842911878, 'pulling': 0.006672511202026106, 'opening': 0.005813953488372093, 'pointing': 0.003766478342749529, 'kicking': 0.002962962962962963, 'pushing': 0.0023809523809523807, 'using_phone': 0.0009416195856873823}",False
34a6f409-86ca-49d4-bcc0-28acc9391e45,1752641290.6051874,0.2647162679374653,False,9,"['gyro', 'orientation', 'video', 'acc_watch']","['e79b083d-2b4c-4398-b995-abf63f01c39b', '40dbcc0e-36dc-42b0-9d89-c43fa2e34e16', 'a9165f22-e4bd-4cd3-862e-1cfd7757b2fd', '4a3c5355-6984-447d-af4b-b780da056add']","['67f05ed7-5b3e-437c-92e3-15922b0c7e86', '1c5b8249-28cd-48b3-9fc9-6b3f1c8f82d3', '1d5dad11-dce2-4ae7-800c-11b02debb242', '6fc9ae97-a45a-4e9b-b82d-2185e734a18c', 'a53ba7ab-315f-4097-92e3-d66e6f9b4234', 'e82336ae-757d-4991-a516-e0fcea1f0de8', '9975e962-0fca-477b-bb02-0257f106346f', '93525f53-01fc-498a-b208-4bacf22f685e', '0b1503fe-5adb-4f74-abce-6482c7b4268d', '9f2391cd-a0dd-4d24-ab83-fe246feb20a4', '0c2e09e6-7329-4031-9819-9ee909e9a239', 'd46547ae-ed7e-402f-a492-024a71665c03']","{'pocket_out': 0.21132325437497088, 'sitting': 0.10205393049548524, 'drinking': 0.06140060750794545, 'carrying': 0.05984237536656891, 'entering': 0.058597531117380315, 'looking_around': 0.05828391980586015, 'using_phone': 0.053881000428123334, 'kicking': 0.04535496822790491, 'talking_on_phone': 0.04086167455732673, 'carrying_heavy': 0.038881576159632156, 'Carrying_light': 0.032289761928732764, 'walking': 0.02110453634075248, 'waving_hand': 0.01954397294131496, 'standing_up': 0.015469369340337083, 'picking_up': 0.015268155757286192, 'running': 0.014868876658332975, 'setting_down': 0.014212383921210124, 'sitting_down': 0.013174885823372763, 'fall': 0.012156730277386132, 'pushing': 0.010622242602954328, 'exiting': 0.009837223754422501, 'pocket_in': 0.009673027158934222, 'crouching': 0.009470032996802914, 'pulling': 0.009347310064936934, 'using_pc': 0.008452131401672, 'carrying_light': 0.007857089770759069, 'loitering': 0.007725791642063059, 'checking_time': 0.0071253565835609186, 'opening': 0.006791819291819292, 'standing': 0.00591390606870483, 'transferring_object': 0.005419709204239591, 'closing': 0.004762889440308795, 'talking': 0.003095975232198142, 'jumping': 0.002837576366988132, 'pointing': 0.0024984073897117375}",False
927611ee-ba28-41b6-9774-4ed370bb4832,1752641290.6866083,0.627227439701173,False,4,"['gyro', 'orientation', 'video', 'acc_watch']","['cdbf7142-2599-42f4-8e7d-679646de82e3', '4df8170c-63ef-4588-8b26-5fd8a286af3e', '8513db6d-eba0-4b58-a8c3-b66f5d1029f0', 'f9f5565e-0e59-4556-be1d-5181632d2afc']","['d9b6e899-bf17-4b81-9eb6-9785ef0c398d', '4e036b1c-f97d-4001-81a9-e9ba5c323695', '640c8b96-dd82-471a-8fa7-8bd67d743f16', 'b6bbed9a-5e46-4490-aa74-cca14e2a082f', 'c0b761e4-052c-4351-a268-70f80e602e8c', 'b8612731-c205-45bb-a966-abea9e85b75a', 'dba04304-acd8-4a71-9087-8dd2d72b3ddf', '9b05aeee-5c35-4135-adad-f4c5a29cd8fd', '290431eb-5009-42e8-ab9a-3ebbb8fe2e69', 'f19ef484-0038-4b13-825c-850f137d3767', '6d3e22f6-1d43-4f5f-b2ee-6b86a507963f', '2f7c9ffa-5110-4b54-9484-0f482761e8b9']","{'sitting': 0.24984500499231163, 'running': 0.09295423672498125, 'talking': 0.06890468577114443, 'closing': 0.06790922768039201, 'opening': 0.06563345666896074, 'jumping': 0.0577879350164466, 'transferring_object': 0.04388159145626699, 'fall': 0.042285565485758514, 'pocket_in': 0.034681988955540026, 'checking_time': 0.027620691202536445, 'carrying_heavy': 0.01592118106545019, 'carrying_light': 0.015408165935079446, 'setting_down': 0.015254953691489404, 'standing': 0.014889963022768715, 'loitering': 0.01474531726561662, 'crouching': 0.014530603108313314, 'sitting_down': 0.011502332039118456, 'using_pc': 0.01135563943243173, 'walking': 0.01067174922874372, 'drinking': 0.01061963542035429, 'pushing': 0.010241853538797202, 'exiting': 0.01014793513050237, 'picking_up': 0.010070467304048468, 'pulling': 0.009156346654549128, 'talking_on_phone': 0.008969530452296188, 'carrying': 0.008961638357937842, 'looking_around': 0.007994605865936179, 'waving_hand': 0.00796935245218734, 'entering': 0.0072410664433277495, 'kicking': 0.006961109884891413, 'using_phone': 0.00650188908827845, 'throwing': 0.0061912328185739956, 'standing_up': 0.005838336064640674, 'Carrying_light': 0.00470520913482583, 'pointing': 0.0026455026455026454}",False
31842ba5-d5b8-4c0a-aada-dd945f7d6e8e,1752641290.7741182,0.0672435478169125,False,1,"['gyro', 'acc_phone']","['6f6a7b55-ee94-443a-a534-6c71c7829fd6', '6e20add7-f5f1-4a1e-914a-1286ae15d218']","['5c1a5148-25d1-4b22-9b88-a504a866b00b', 'c41031d4-b2cc-4332-b96b-5a1fd094156e', 'f7ba24cc-21e5-4095-95a7-4d66aec20247', 'bfd0694e-6039-45b2-b6b7-87900a53a904', '3476d470-ecb4-4d4f-8f35-02edce80bd03', '08a2b519-39eb-4b0e-9b54-778dc86a0e51']","{'crouching': 0.23010123957826942, 'standing_up': 0.18891091968864834, 'using_pc': 0.12659161567555793, 'drinking': 0.08413889257245, 'standing': 0.07792582963203698, 'pushing': 0.03364973515216555, 'carrying_light': 0.021076761292768156, 'opening': 0.020606287780689743, 'Carrying_light': 0.019423796740697774, 'sitting': 0.019055108418280824, 'pocket_out': 0.016846646586470015, 'kicking': 0.01667180783694987, 'talking_on_phone': 0.014829169071768228, 'running': 0.014773675559176469, 'checking_time': 0.013391920594748698, 'setting_down': 0.011163014613229293, 'carrying_heavy': 0.009877714526670883, 'exiting': 0.00907237884092994, 'sitting_down': 0.008836261777438249, 'fall': 0.008590102707749766, 'entering': 0.00837138508371385, 'talking': 0.007675662781980508, 'pulling': 0.006218905472636815, 'using_phone': 0.0058823529411764705, 'closing': 0.005724067832878617, 'jumping': 0.00511236458053541, 'looking_around': 0.005109594482360163, 'picking_up': 0.0044483465027802165, 'pointing': 0.00261437908496732, 'transferring_object': 0.001792114695340502, 'pocket_in': 0.000896057347670251, 'waving_hand': 0.0006218905472636816}",True
