cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
3892,211,3.66,14,8,489,36,420
3467,249,3.37,14,8,489,31,421
2812,272,3.36,14,8,489,32,422
2807,202,3.67,14,8,489,46,423
3499,274,3.85,14,8,489,36,424
2911,226,3.83,14,8,489,34,425
3755,252,3.99,14,8,489,37,426
2392,226,3.36,14,4,489,33,427
3233,199,3.43,14,8,489,37,428
3571,223,3.6,14,8,489,35,429
3088,166,3.86,14,8,489,34,430
4113,235,3.61,14,8,489,37,431
3557,223,3.98,14,8,489,33,432
1895,265,3.18,14,8,489,41,433
2928,269,4.06,14,8,489,39,434
2871,234,4.0,14,8,489,36,435
2332,249,3.73,14,8,489,35,436
2471,248,3.57,14,8,489,31,437
2670,262,3.18,14,8,489,43,438
3170,199,3.11,14,7,489,36,439
2951,187,3.2,14,8,489,38,440
2293,229,3.64,14,8,489,33,441
3355,228,3.88,19,8,489,32,442
3324,251,3.03,19,8,489,31,443
3661,233,4.0,19,8,489,26,444
2561,218,3.54,19,8,489,36,445
3301,240,3.5,19,8,489,35,446
3373,210,3.24,19,8,489,27,447
2386,241,3.67,19,8,489,32,448
3716,260,3.19,19,8,514,31,449
2447,230,3.22,19,8,523,30,450
3213,230,3.15,19,8,519,28,451
3015,233,3.95,19,8,516,31,452
3157,197,3.09,19,8,500,40,453
3331,203,3.87,19,8,508,29,454
2813,228,3.67,19,8,528,29,455
3111,219,3.6,19,8,511,35,456
1790,198,3.76,19,8,524,32,457
3112,198,3.71,19,8,521,28,458
3470,202,3.05,19,8,532,27,459
3234,191,3.71,19,8,532,29,460
2426,208,4.01,19,8,498,32,461
3923,192,3.55,19,8,526,29,462
2949,223,3.15,19,8,519,30,463
3223,225,3.16,14,8,512,31,464
1686,241,3.85,14,8,515,29,465
2884,234,4.14,14,8,529,29,466
3383,223,3.96,14,8,532,29,467
2609,215,4.56,14,8,514,24,468
3014,251,3.81,14,8,513,29,469
3060,232,3.9,14,7,534,32,470
2119,205,3.0,14,7,498,29,471
2870,223,3.63,14,7,516,39,472
2654,179,3.2,14,7,514,37,473
3101,237,3.22,14,7,515,32,474
1883,190,3.37,14,7,524,35,475
3429,211,3.78,14,7,496,34,476
2706,189,3.39,14,7,527,34,477
2505,186,3.81,14,7,524,32,478
