timestamp,device_id,device_type,cpu_usage,memory_usage,gpu_usage
1770033600,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,2.76,835.5,1.02
1770033605,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,1.98,901.9,1.78
1770033610,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,3.75,1022.9,3.3
1770033615,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,7.04,1213.4,6.54
1770033620,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,7.8,1314.9,7.63
1770033625,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,10.68,1570.0,9.87
1770033630,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,12.97,1800.4,12.47
1770033635,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,14.8,1992.0,14.31
1770033640,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,15.35,2098.8,15.35
1770033645,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,15.42,2154.3,15.75
1770033650,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,16.71,2180.0,16.26
1770033655,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,16.7,2199.4,15.4
1770033660,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,17.89,2198.1,14.37
1770033665,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,25.78,2468.7,20.27
1770033670,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,22.37,2480.9,19.51
1770033675,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,23.78,2472.3,21.01
1770033680,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,24.14,2486.1,21.49
1770033685,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,26.98,2497.0,21.33
1770033690,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,18.11,2226.8,14.15
1770033695,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,17.6,2215.4,13.88
1770033700,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,15.92,2215.5,13.09
1770033705,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,15.93,2214.3,13.04
1770033710,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,16.6,2217.9,12.95
1770033715,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,16.68,2215.3,11.21
1770033720,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,17.14,2223.0,12.56
1770033725,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,18.04,2225.7,13.4
1770033730,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,19.05,2208.7,13.9
1770033735,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,19.46,2199.1,14.01
1770033740,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,18.03,2202.0,14.76
1770033745,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,16.0,2221.0,15.57
1770033750,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,15.45,2236.6,15.64
1770033755,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,15.87,2235.7,15.87
1770033760,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,15.75,2231.2,15.1
1770033765,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,14.65,2220.5,14.28
1770033770,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,13.75,2216.8,14.73
1770033775,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,13.81,2210.3,14.66
1770033780,8eb14b73-5ff6-4301-bc9b-ff8a55e564cd,jetson_nano_super,14.64,2213.7,16.11
