timestamp,device_id,device_type,cpu_usage,memory_usage,gpu_usage
1770022800,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,1.35,290.7,0.58
1770022805,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,2.52,355.4,1.85
1770022810,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,2.89,404.3,3.29
1770022815,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,5.23,478.2,6.08
1770022820,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,7.96,612.7,9.59
1770022825,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,10.78,729.6,12.28
1770022830,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.29,833.8,15.27
1770022835,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,16.1,918.4,17.64
1770022840,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,12.53,866.3,14.6
1770022845,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,13.3,894.5,14.29
1770022850,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.08,904.6,14.59
1770022855,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.08,914.6,15.28
1770022860,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.05,916.9,16.09
1770022865,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,13.92,918.0,15.72
1770022870,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.1,918.7,14.34
1770022875,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,15.27,918.9,15.85
1770022880,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,13.83,917.4,15.92
1770022885,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.09,910.0,14.23
1770022890,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.53,912.6,14.03
1770022895,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.45,913.8,13.57
1770022900,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.09,914.2,14.85
1770022905,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.19,910.4,13.66
1770022910,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.67,914.6,14.91
1770022915,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,13.42,913.9,14.27
1770022920,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,12.44,912.5,11.23
1770022925,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,13.7,912.2,12.88
1770022930,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,12.97,910.3,14.45
1770022935,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,12.04,914.5,13.32
1770022940,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,12.52,916.9,13.88
1770022945,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,13.52,921.4,12.41
1770022950,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,12.98,917.9,12.01
1770022955,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,12.19,923.7,12.46
1770022960,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.15,923.8,13.49
1770022965,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,13.56,919.0,13.7
1770022970,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.01,913.0,14.2
1770022975,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,18.36,1021.8,19.63
1770022980,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,19.11,1024.5,19.82
1770022985,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.02,909.6,14.56
1770022990,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,13.65,912.5,14.73
1770022995,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.19,912.9,15.85
1770023000,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,13.4,907.0,13.11
1770023005,d3434500-f38b-4eae-aa36-46f4cd4a77ba,jetson_nano,14.11,911.5,14.26
