cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
341,275,16.76,10,0,1,20,353
304,290,15.83,10,0,0,17,354
326,272,19.22,10,0,1,22,355
285,260,17.16,10,1,1,20,356
327,269,15.38,10,1,1,19,357
331,271,16.39,10,0,0,23,358
333,274,16.62,10,0,1,17,359
335,281,17.3,10,0,1,25,360
322,261,15.26,10,1,0,24,361
330,278,16.39,10,0,2,23,362
320,267,13.74,10,0,1,16,363
342,275,17.34,10,0,1,23,364
316,288,16.35,9,0,1,20,365
305,125,23.1,10,0,1,22,366
327,255,14.76,14,1,0,16,367
318,275,16.29,10,1,0,21,368
318,271,14.88,10,1,2,20,369
336,265,15.74,14,0,0,24,370
318,296,17.48,12,1,0,14,371
325,296,14.25,12,1,2,21,372
316,296,17.19,11,0,1,25,373
312,296,14.02,11,0,1,22,374
189,296,13.79,11,0,0,19,375
234,296,13.44,12,0,0,18,376
218,296,14.94,11,1,0,20,377
201,296,12.92,11,0,1,22,378
249,296,13.67,12,0,1,29,379
149,296,15.79,12,0,0,24,380
192,297,14.36,11,1,0,23,381
246,296,17.41,10,1,2,16,382
238,296,17.31,12,1,0,22,383
203,296,13.76,11,1,0,20,384
252,296,16.08,11,1,0,20,385
220,296,14.54,12,1,2,23,386
249,296,14.24,11,1,0,17,387
86,296,13.45,12,0,0,22,388
252,265,12.42,10,0,1,21,389
257,267,13.41,9,1,0,19,390
273,263,13.14,10,0,0,22,391
210,263,15.0,10,1,0,18,392
217,268,15.65,10,1,1,16,393
254,265,14.47,10,0,0,21,394
216,268,14.18,10,0,1,24,395
227,264,15.37,9,0,0,21,396
229,265,15.06,10,0,1,27,397
228,266,15.56,10,1,0,26,398
228,191,14.9,10,1,0,19,399
228,266,16.17,10,1,0,25,400
228,263,13.36,10,0,0,21,401
228,268,14.45,10,0,0,28,402
228,262,14.3,10,0,1,20,403
228,269,15.93,10,0,0,20,404
228,268,15.8,10,0,0,20,405
228,264,11.73,10,1,1,19,406
228,296,17.06,7,1,2,25,407
228,288,13.04,7,0,1,20,408
228,309,15.78,7,0,1,22,409
150,316,12.16,7,0,0,26,410
133,283,14.3,7,1,1,26,411
228,319,11.36,7,1,0,26,412
228,260,11.0,7,0,1,20,413
228,297,15.37,8,0,1,22,414
228,276,13.29,7,0,1,24,415
228,310,16.1,7,0,0,21,416
228,296,12.57,7,0,0,24,417
228,295,17.23,7,0,0,22,418
347,303,14.42,7,0,2,26,419
333,305,10.9,7,0,1,21,420
347,285,12.81,7,1,0,30,421
343,299,17.6,7,1,0,26,422
313,314,14.21,7,0,1,17,423
350,288,18.79,7,0,2,33,424
316,246,17.94,10,1,2,29,425
368,295,13.0,10,0,1,20,426
377,282,19.41,10,1,1,24,427
354,316,18.94,10,0,0,13,428
350,236,12.04,10,1,0,23,429
359,254,15.41,10,0,1,24,430
327,311,15.14,10,0,0,24,431
356,268,16.36,10,0,0,21,432
338,279,12.99,10,0,0,20,433
300,371,18.82,9,0,1,26,434
294,266,14.96,9,0,2,31,435
329,294,17.18,9,1,0,26,436
325,280,15.73,9,1,0,26,437
359,234,15.87,10,1,2,27,438
345,251,16.45,10,0,1,21,439
331,267,16.54,10,0,1,22,440
287,258,14.94,10,0,1,19,441
287,303,15.28,9,0,2,19,442
287,290,15.89,9,0,1,21,443
287,293,16.9,9,1,0,20,444
287,276,14.58,9,1,0,21,445
287,269,15.99,8,1,0,20,446
287,280,17.35,9,0,1,22,447
287,283,16.15,9,0,1,24,448
287,292,11.95,9,1,1,21,449
287,292,15.72,9,1,2,23,450
287,276,15.35,9,1,1,25,451
287,260,14.72,9,1,0,21,452
287,289,17.84,9,1,0,21,453
287,286,17.95,10,0,0,27,454
287,272,16.23,9,0,1,23,455
287,286,13.66,9,1,0,24,456
287,279,16.25,9,0,0,20,457
287,267,15.4,9,1,2,26,458
287,279,13.92,9,0,2,26,459
287,280,15.46,9,1,0,27,460
287,300,15.65,10,1,2,21,461
287,292,12.71,10,1,0,32,462
264,261,14.1,10,1,0,25,463
271,308,14.41,10,1,1,25,464
261,279,14.85,10,1,0,24,465
273,245,19.03,10,1,0,23,466
273,276,14.94,10,0,0,31,467
272,327,11.63,10,1,0,23,468
260,336,15.38,10,0,1,25,469
266,334,16.03,10,1,0,26,470
263,340,11.98,10,1,1,28,471
275,256,16.75,10,0,1,23,472
270,267,14.78,11,1,0,29,473
177,288,14.25,10,0,1,24,474
275,288,14.74,10,0,0,22,475
276,355,15.94,10,1,1,26,476
271,315,15.13,10,0,1,27,477
269,291,16.54,10,1,0,22,478
275,249,14.15,9,1,1,30,479
271,264,15.18,9,1,1,27,480
268,264,15.63,9,1,1,22,481
265,265,16.8,9,0,0,23,482
265,264,17.29,9,1,1,25,483
264,264,14.51,9,0,0,12,484
314,264,13.31,9,0,0,29,485
312,264,14.31,9,1,1,32,486
314,265,16.49,9,0,1,25,487
310,265,16.4,9,0,1,21,488
311,265,15.15,9,0,1,24,489
313,264,14.93,9,0,0,24,490
317,264,17.1,9,1,1,25,491
315,264,16.14,8,0,0,27,492
312,264,14.49,9,0,1,21,493
313,265,17.25,9,0,0,25,494
320,264,16.61,9,1,0,22,495
312,264,12.41,9,1,0,25,496
312,302,15.44,9,1,0,23,497
314,307,16.64,9,1,0,23,498
312,296,17.13,9,1,0,23,499
314,304,15.67,9,1,0,17,500
316,298,15.24,9,0,0,23,501
314,287,17.44,9,1,0,18,502
309,297,16.16,9,1,1,20,503
314,308,17.44,9,1,0,27,504
313,296,14.0,9,0,0,18,505
316,320,15.5,9,0,0,26,506
290,304,16.35,9,0,1,23,507
288,307,14.39,10,1,2,21,508
247,291,13.83,9,0,0,14,509
253,275,14.42,9,1,0,32,510
251,308,15.79,9,0,1,25,511
280,299,14.81,9,0,0,17,512
287,319,13.64,9,0,0,23,513
272,304,9.94,8,0,1,16,514
239,294,14.81,10,0,0,20,515
240,287,13.61,10,1,1,20,516
242,293,13.74,10,0,1,23,517
263,295,14.44,10,0,0,29,518
260,306,14.42,10,0,0,21,519
236,291,15.23,10,0,2,23,520
256,305,18.16,10,1,0,22,521
239,303,13.81,10,0,1,22,522
285,309,12.81,10,0,0,28,523
231,281,16.57,10,0,0,26,524
259,291,15.07,10,0,1,23,525
260,280,15.63,10,0,0,26,526
267,281,16.14,10,0,0,26,527
241,278,15.49,10,0,0,17,528
310,303,15.38,10,1,1,17,529
299,289,15.67,10,1,0,29,530
336,313,15.58,10,0,1,22,531
310,299,15.87,10,1,2,17,532
300,257,15.67,9,1,1,24,533
327,268,15.68,9,0,2,22,534
289,251,15.69,14,1,2,21,535
