cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
164,322,10.45,9,1,2,19,383
169,312,10.27,9,0,1,17,384
129,310,9.98,9,1,1,24,385
163,340,10.28,9,1,1,19,386
119,332,10.68,9,0,0,11,387
167,340,10.39,9,1,0,16,388
170,318,11.62,9,0,1,17,389
162,330,10.25,9,1,0,19,390
162,351,10.8,9,1,0,17,391
117,285,10.85,9,1,1,14,392
150,324,10.3,9,0,1,12,393
133,305,10.55,9,0,2,18,394
190,288,10.65,9,1,1,7,395
165,312,10.61,9,0,0,14,396
164,302,10.44,9,1,1,12,397
155,343,10.7,9,1,1,13,398
114,342,10.07,9,1,1,20,399
169,306,10.29,11,0,1,9,400
161,310,9.94,11,1,0,19,401
161,260,10.42,11,1,1,15,402
142,261,10.69,10,1,0,14,403
146,262,10.42,10,1,1,14,404
165,262,10.63,10,1,0,21,405
116,262,10.78,10,1,1,6,406
129,258,9.96,10,1,2,15,407
170,262,9.75,10,1,0,13,408
135,259,11.59,11,1,1,17,409
147,263,10.5,10,0,1,15,410
160,261,10.03,10,1,1,14,411
133,260,10.29,10,1,0,1,412
169,263,9.8,10,0,1,22,413
149,380,10.42,10,0,1,14,414
165,265,9.94,11,0,1,14,415
165,259,9.71,10,0,0,13,416
167,260,10.3,10,1,2,5,417
167,267,9.93,9,1,0,12,418
156,260,9.76,9,1,1,8,419
163,265,10.77,10,0,1,18,420
168,250,10.48,10,1,1,13,421
142,205,10.27,10,0,0,14,422
156,227,9.31,10,1,0,17,423
160,231,10.32,10,1,0,12,424
155,223,10.26,10,1,0,13,425
166,225,10.49,10,1,0,17,426
151,231,10.41,10,0,1,10,427
160,234,10.18,9,0,0,22,428
148,267,11.62,10,1,1,9,429
147,234,10.57,10,1,0,14,430
153,254,10.39,10,1,1,15,431
171,214,12.27,10,0,1,15,432
129,245,10.95,10,1,1,12,433
151,246,11.52,8,1,0,15,434
173,221,11.74,8,1,0,11,435
175,204,12.07,3,0,0,16,436
158,237,11.37,8,1,1,16,437
146,224,10.62,8,1,1,4,438
120,219,10.44,8,1,1,16,439
123,283,10.96,8,0,0,20,440
132,312,12.65,8,1,1,14,441
151,245,11.87,8,1,0,13,442
121,275,12.01,8,1,1,23,443
136,285,11.74,14,1,2,9,444
145,286,12.25,8,1,2,11,445
119,249,11.52,11,1,0,16,446
139,270,11.34,8,1,0,12,447
141,211,11.77,8,0,0,8,448
124,247,12.01,8,1,0,8,449
144,279,11.86,8,1,0,10,450
144,245,11.88,8,1,0,17,451
143,190,10.02,7,1,2,12,452
109,278,10.37,7,1,2,21,453
139,252,8.9,8,1,0,13,454
133,263,9.88,7,1,0,15,455
135,216,9.85,8,1,1,16,456
129,261,10.18,7,1,1,14,457
115,272,12.97,8,0,1,20,458
144,290,9.25,8,1,1,14,459
132,255,9.43,7,1,0,14,460
142,236,10.36,8,1,0,12,461
145,237,9.6,8,1,0,17,462
141,287,9.74,8,1,1,4,463
155,277,9.57,7,0,1,17,464
117,234,9.79,7,1,1,15,465
143,241,9.76,7,1,2,19,466
158,271,9.62,7,1,0,17,467
129,264,9.4,9,1,0,19,468
164,205,9.63,8,1,0,12,469
137,280,8.69,8,1,1,13,470
150,254,9.99,9,1,1,9,471
128,323,9.54,9,1,0,18,472
154,257,9.69,9,1,1,13,473
121,217,10.11,8,1,1,15,474
171,241,10.49,9,1,1,10,475
122,225,10.56,8,1,1,7,476
163,302,10.07,9,1,0,15,477
130,255,10.56,9,1,0,17,478
128,267,10.01,8,1,1,20,479
153,298,10.39,9,0,0,14,480
133,266,10.69,8,1,1,14,481
139,273,10.17,9,1,0,13,482
143,268,10.14,8,1,1,12,483
147,280,8.8,8,0,0,22,484
141,269,10.55,12,0,1,12,485
125,271,10.82,12,1,0,16,486
139,258,9.83,12,1,0,15,487
137,261,10.47,13,1,1,15,488
138,268,10.34,12,1,1,7,489
142,262,10.43,12,0,0,17,490
160,329,9.86,12,1,0,13,491
130,273,10.07,12,0,0,20,492
144,265,10.06,12,1,1,15,493
150,268,9.84,10,1,1,22,494
