query_id,ground_truth
be445b20-8d97-4f41-b2fe-2c4be00c7b7e,using_pc
6f6d22e7-9c5a-411a-8851-38bc937a6fdb,running
746f326a-29e9-4fc6-a3e7-853bc729751f,entering
a14fd6e4-834f-48d2-92a2-baf33fb37f57,transferring_object
1231fe0f-80ea-45e5-9657-692b4ba5fd95,standing_up
75bc8b4b-adf4-4ae4-9d6d-ac77ce2c926f,talking_on_phone
0bdc7fba-a32e-4624-a7bf-f618fd7585c0,drinking
b33308e7-4bd0-47e9-8a7b-320c65450a90,closing
0e695f87-7a32-4ab4-80f9-0b6a10763160,entering
ef8a75fa-0682-453a-90b3-e490ccbb73d7,jumping
24688c21-a305-4941-966b-2ebd4c38f585,talking_on_phone
192f2800-c46d-4e67-84f3-5a6d892dbc08,carrying_heavy
78954ca6-c381-4627-ad66-1f50479d5686,transferring_object
7ea1398f-21d8-488d-a043-cf270fdcb5d7,opening
66764eed-9faf-4e7d-be34-9487704a32d6,sitting_down
07347c7a-e1e2-4eeb-b02e-dfe862e21e7e,looking_around
c6e23b3f-0d02-4fac-b337-0e78f7a39be1,jumping
2d91a6f5-7f6f-4104-bc6c-624e9f2a7d22,closing
24704761-c9b7-405b-85a8-5e045724b834,standing_up
7ca0931c-403e-4cab-9f62-dc48ffd25454,transferring_object
99eea739-b271-4165-84cf-8eeb41d10433,entering
da7ae5b3-5b1f-45b2-9cbd-b61ad841938f,looking_around
61cbd35f-c79a-4895-8545-2043ab8267f7,using_pc
9e85bb56-6ee0-4b05-b7ae-0885c2c214ae,setting_down
3acd6978-f918-4a2b-852e-89526a8ea34d,carrying_light
b5b0990f-2167-43e1-813d-2376b28a6da3,pushing
07de25b9-661e-42f7-adf9-35487fa67bd0,loitering
fd4fd0af-534f-4b6d-9cbf-8a4c2947b581,kicking
65420886-5481-405b-8dda-454619adbe1e,standing_up
dcda1016-a181-44fd-8a53-cdc05c99b8b7,carrying
70ce88e0-afa9-410e-9fd6-7959dce3e56e,carrying_heavy
600a1a6f-08af-4801-b6ed-26c65b385ccd,pushing
0bd2be6a-6271-4f04-85ec-8320a2044cc4,crouching
4148c12c-48fd-40bd-af3a-6609aef7fbda,kicking
79a87f56-9163-4966-aebe-76a05cc76845,fall
ad3a2dce-bba3-4c71-a03d-001c1132f958,standing
a6211498-f6b6-47f4-9c32-4422787e6255,kicking
c04d458f-e7ab-4a7a-a99f-9f8922504393,running
fa8aa503-ab65-4ed0-9975-3d4490e4dbbb,using_pc
13f08e12-c155-4217-919e-9ef9407e04d4,sitting_down
e8a6f6d1-6a6e-4635-bc07-3eb14599a2ea,standing
f44725b8-16b0-4d65-9fd0-83bb15796f16,talking
bd0436b0-b40d-4c7a-b5f2-dacc151a9551,opening
