query_id,ground_truth
a7f20994-2e08-459e-93dc-f0799afe23b4,crouching
bfdbcf2a-a2c1-4653-8af0-99392e237ef4,throwing
65af076d-e7d2-43a4-a50b-d8a101b5060d,sitting_down
008d18f0-f967-4ec9-be4b-5bf9ad12db04,closing
17298e71-de38-4071-b3d4-64666be4609d,sitting_down
ed84afc1-9160-41fd-adb4-808703a61fa2,waving_hand
86859f25-f817-4716-ab9a-6ada747f6b95,throwing
5dedb387-1973-40e0-b3d7-ca68bd633936,talking
068cb755-dde3-4f6e-a253-04f708dce139,pulling
01e6d3aa-3ba1-43fe-b716-c2e5dc15631a,carrying_light
92d7835a-2deb-4bff-b5ed-cc5a677e0a85,picking_up
609f8bc1-9531-4a0f-9e71-38eff8a85394,talking
514ee223-0737-47f6-9c99-cd275962f5a7,carrying
d478ef74-0f02-4d47-8e7f-70f4daa6bde8,sitting_down
0755c59a-7c1e-46c1-85c6-545a0ebb23a7,standing_up
9567b820-5d52-46f0-a671-578db4a2701c,throwing
68fb9724-17d8-404d-b45f-45c0f77a0399,entering
1db0b7c3-993b-468a-adef-e05c100d5715,looking_around
80c837e3-7ed2-49f7-8d37-3af844fa4b39,talking_on_phone
30f70542-048e-4e1a-bb1e-a48944c27281,exiting
76bbffc4-fdd7-4414-bcce-40ea0fcbbfb5,running
6b49bc36-0d51-4a6a-a08c-d4fc4902a145,walking
484b6cf1-4637-4423-86db-8feb66b7077b,fall
ae9c2de7-1c22-4ff7-8a93-fb932663f6fd,standing_up
4775895c-95fe-49b0-8f96-e1dd79b54324,standing
c412f151-a398-452f-add4-53f04479e6ba,loitering
7cef8463-bfad-4d18-b599-0a0b05341010,kicking
54612ef7-8280-4316-9a91-ddd72879059d,fall
4eb4cef7-d295-4e99-986e-4df324cdf23a,pocket_out
7e01816c-d768-48be-b908-7617f243acb7,pushing
cc3bf264-6d8a-4ea9-9d23-b89df48e742a,pointing
c3440202-12fa-4a2a-9c30-22fbaf0ccd91,fall
72486682-55d5-4e60-a317-eda53b28738e,setting_down
5a1bddb9-fe34-4439-96b9-32403b022914,walking
a49bfc0e-a032-4dbd-b0f5-227be325056c,transferring_object
15a62245-1ba2-4c65-ba51-170905ef1e79,checking_time
706a194a-ec20-4ba2-b11b-bef209320571,sitting_down
6fb6c824-8089-4264-88e4-17c30d6e7e5b,crouching
3d9dccee-d497-417d-ae5d-ab47d9f3405b,sitting_down
c4828d48-cb5d-40b0-bca7-3f6fa8915e55,picking_up
c5f2727d-29b5-4560-8821-daedd32856ba,sitting_down
327c933d-7e62-46d6-b039-6cd37b930e2b,carrying_heavy
852f04e9-a07c-4f3a-918e-fb7ab249dd2e,waving_hand
0512d4a5-341a-4846-bb33-5943fac966ff,waving_hand
b897fae5-eb98-4b17-a543-6d3f5d4cef27,throwing
52a0aee0-ea61-4693-92f2-f5cdfa39d982,picking_up
36b363ce-0aa6-4c59-94f1-4c4bba87fcae,loitering
6c40cd8a-5697-425a-abb8-7f1602e82d9d,waving_hand
68d8c149-a333-4740-b589-44c40cb92471,sitting_down
5867904c-06ca-4a62-af11-7ee7c83e18c2,exiting
b75952bf-e0d0-4d10-a8d8-9929faad7aa5,standing_up
1c795d52-a7f6-4081-9a1d-271200b98372,carrying_light
67f70027-d264-467a-aed0-b152a9a9335a,pocket_out
386f06f9-1373-4000-84db-36680a7a442e,setting_down
910610c5-9ee4-4900-844e-65b2f20a1b1b,entering
9f3a8907-043f-4b39-9712-e3963ecbea04,closing
8d500eda-2087-4b32-a094-00e5b1230494,loitering
a77fa56a-4bcc-4dcf-a0bb-ead9e9be0f30,carrying
0ebb19af-1201-434a-be9b-4b0b056c4780,crouching
ff9aa67e-fefc-4631-b8e6-edee685e8ece,checking_time
07fafef3-e40b-4de2-818e-3d526b1ef4bc,using_pc
fbfa10ed-0aaf-4d3e-a711-bb4badef1c2c,carrying_light
23df2e78-a387-4018-82b3-4bd617ba6d45,waving_hand
3e8a48aa-4012-4756-80b8-6eca7432e0a4,jumping
417894dc-e43a-43be-9da0-0a072649e743,talking
