timestamp,device_id,device_type,cpu_usage,memory_usage,gpu_usage
1770055200,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,1.26,2044.8,0.97
1770055205,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,2.25,2219.6,1.61
1770055210,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,4.3,2539.7,3.06
1770055215,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,6.91,3020.9,5.28
1770055220,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,11.46,3673.5,7.97
1770055225,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,16.76,4402.5,12.45
1770055230,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,21.47,5061.9,16.09
1770055235,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,3.46,4135.0,2.63
1770055240,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,3.69,4349.2,2.77
1770055245,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,3.79,4489.8,2.79
1770055250,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,4.01,4545.4,2.8
1770055255,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,38.03,6886.6,27.44
1770055260,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,37.89,6971.4,28.47
1770055265,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,38.2,6989.6,28.86
1770055270,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,35.48,6973.9,28.15
1770055275,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,36.62,7003.4,30.87
1770055280,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,26.39,6281.1,23.17
1770055285,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,27.09,6235.9,23.81
1770055290,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,28.15,6236.3,21.85
1770055295,fbc98ed8-aba0-4d8c-a649-bc2d1ecbd1be,jetson_agx_xavier,38.98,7006.0,30.58
