query_id,ground_truth
0347b385-55b7-44f1-a235-f5f5603db85c,looking_around
7c4ab3d1-d938-464c-ad33-e4ff05ace2e3,sitting
f8d5a58b-37e3-4698-924e-43a34d4bf611,waving_hand
0b35b410-8cd4-4b34-8449-7294bb29c839,checking_time
19f1d67b-d782-406f-a242-3fdf0e0075f7,talking
ba62d8e4-96df-4eb9-8037-900022d4920e,sitting_down
7b71fdd5-285f-41e2-b498-169c67d79796,carrying
fa468fc1-5757-49f6-9b76-9111e7641c7a,crouching
21c428a4-a309-4a17-9936-3af092f03b53,drinking
36991863-7989-40b6-8892-040866573ee8,checking_time
a2fc220c-3b42-4b50-8cd9-fd818cacad8a,drinking
281b86ba-ccb7-4cf6-a8c5-209ee43ad1ce,standing_up
885213c5-0afb-4358-9d57-d86796ee45d7,using_phone
76aa181b-0175-4814-b465-0a44c5e1abe1,checking_time
97086d80-5df1-4a10-96dd-6d144edebf32,pocket_out
c067f826-14d3-4469-b59b-756b83352b85,carrying
b63cdb51-a654-40f6-8f4e-38e3a08df235,sitting_down
f39537bb-7911-4388-94aa-a98ebf483a76,carrying_heavy
e55a1caa-addf-4445-a5e5-e9775410c206,walking
59bc089d-2189-49a4-b546-158560270ec3,loitering
e3bc5719-c536-46cb-9861-a42d9fdec242,using_pc
41cabc0c-9aaf-47eb-8824-4304f158ae53,carrying_light
b869d44d-16cd-4997-9cce-491f44813e42,exiting
067802d8-d517-40d1-b3b3-7fc5a1cb9e75,opening
2f3ce26a-c302-4600-bb14-542239597094,setting_down
725a7ff4-a58f-4d8d-bb41-2e240b7bc02d,sitting_down
50a23e28-e4a8-4750-878a-8aa667cae53e,talking
1d82728c-1e88-4eb5-895e-303b6bf5918d,waving_hand
537e7ae8-d2f9-4902-9099-674cdd5228c0,carrying_heavy
be51d51b-69d1-4ea6-b143-8dc3d6e67ab2,entering
05cc7e63-d8c6-43cc-b0db-1acfaf388925,throwing
93cfab43-de5e-42f6-a4ee-aeea89d004d2,pulling
9f5a9c3e-7b1f-4095-8b61-27bede21efdd,talking
a443e957-8fad-449c-bef3-4437de0e3dbc,pulling
bad4e2c0-a447-42ec-9610-2169b10af8a0,transferring_object
efbe244f-58e9-4987-be2f-3f0aa86b4996,kicking
f7242b4e-399b-42db-992d-1acb649924e5,walking
25db98d6-e089-4801-9c44-60649d717764,throwing
e786f0c6-3f7e-4f77-827d-659043109cfd,loitering
49577f37-e572-4f4c-8cdb-fadb44e75c37,carrying_light
cb7ef766-225c-46d8-b718-033e9ae113f2,picking_up
e19f9548-d687-4ae4-aa01-5cbe9fe33083,exiting
ae43c211-882d-4a0b-af8d-f678cefdd5ae,carrying_heavy
06117640-3236-4def-ad03-954d0622f198,setting_down
b56b2c5f-3fa8-4a61-8e3e-7ef32152d5f8,talking_on_phone
711ac1df-6ea1-4493-b68d-3308484ea118,carrying
8da55859-ad37-4995-b3e7-a9e963d0a0b0,carrying_heavy
84655218-9d1b-44f2-bebe-6676440182f6,using_phone
8480a07f-5ab7-45c2-bb6a-65d9f8274eac,kicking
2b777717-e5bf-4659-b7d3-ce8822d22293,kicking
23c97cfd-9cb9-49a7-bca0-c42dcd05eae6,using_phone
b49613e3-0505-42b3-b2dd-d7be4789f883,checking_time
07fc4d06-afce-48ee-bc4b-305f879fab6c,setting_down
ac184ff5-3303-40cc-b937-9c7adbdd4688,using_phone
2e680483-4b95-4010-b841-c93b5d0b99ba,talking_on_phone
283828ba-0755-447f-a192-e168fa684472,looking_around
be2fbac6-937f-4133-af3f-caf10b6f86fb,using_pc
43821df0-3272-4e75-8378-8f81b0ef9e4d,pulling
db3dc4d5-8e29-4636-85e9-1f3804241ec5,loitering
21d2bcc3-1756-4bbe-b496-4cbaba4b5247,fall
3b61f8d2-5c06-46f8-a013-cf4a86a37d86,waving_hand
6eef774b-5d25-4cca-a8ba-6cc63076370a,exiting
98939a7d-e35c-4d0d-b5e3-82e062138bdd,waving_hand
878b6294-fdca-4f4e-a88c-07f7989c085e,walking
29f6ff2c-bb39-4739-bfd8-3ef4fadf07c8,using_pc
d775704b-ff7e-4d6d-9b05-434ca59f9211,using_pc
