query_id,time_window,response_time,model_id,model_version,device_id,instance_id,explainability,data_source,inf_id,inf_result,metadata
721a7f04-09df-4817-af5d-df8b5e26ff77,7,0.0150740387167247,minirocket_v10,v10,beelinkbt3,b4fcae89-b94f-4cab-9395-cad80ebf75d4,False,orientation,67e59844-41db-4616-b300-e98afebde0ae,"{'talking': 0.625, 'loitering': 0.075, 'carrying_light': 0.06666666666666667, 'using_phone': 0.058333333333333334, 'entering': 0.05, 'standing': 0.041666666666666664, 'picking_up': 0.03333333333333333, 'using_pc': 0.025, 'fall': 0.016666666666666666, 'transferring_object': 0.008333333333333333, 'inf_result': 589709.5468856659}",
721a7f04-09df-4817-af5d-df8b5e26ff77,8,0.007538201870357,minirocket_v2,v2,hp_z240,a26c067b-d297-4453-b1ca-3263de2a5bcc,True,acc_watch,c26b4416-548f-424d-b274-2ca444e4d6e7,"{'looking_around': 0.5675, 'using_pc': 0.2125, 'crouching': 0.0325, 'pointing': 0.03, 'sitting_down': 0.0275, 'transferring_object': 0.025, 'sitting': 0.0225, 'drinking': 0.02, 'loitering': 0.0175, 'standing': 0.015, 'exiting': 0.0125, 'jumping': 0.01, 'pocket_in': 0.0075, 'inf_result': 589709.545837296}",
721a7f04-09df-4817-af5d-df8b5e26ff77,7,0.0139808004386922,minirocket_v16,v16,beelinkbt3,34bb93d6-fbb1-4a47-9970-7faca0f10375,False,acc_watch,117a372e-3f80-450e-b48d-78611f3556b5,"{'crouching': 0.78, 'sitting': 0.03666666666666667, 'kicking': 0.03333333333333333, 'Carrying_light': 0.03, 'looking_around': 0.02666666666666667, 'pointing': 0.023333333333333334, 'standing': 0.02, 'transferring_object': 0.016666666666666666, 'waving_hand': 0.013333333333333334, 'jumping': 0.01, 'exiting': 0.006666666666666667, 'carrying_heavy': 0.0033333333333333335, 'inf_result': 589709.5514553766}",
721a7f04-09df-4817-af5d-df8b5e26ff77,5,0.0067390485511131,minirocket_v5,v5,jetson_nano,87747a5d-ddc1-43d1-b119-1a066d249160,False,acc_watch,5c17c98b-88ec-453d-b1cf-904800a2720d,"{'running': 0.38661710037174724, 'carrying_light': 0.275092936802974, 'sitting_down': 0.048327137546468404, 'loitering': 0.04460966542750929, 'picking_up': 0.040892193308550186, 'pulling': 0.03717472118959108, 'setting_down': 0.03345724907063197, 'sitting': 0.02973977695167286, 'checking_time': 0.026022304832713755, 'throwing': 0.022304832713754646, 'crouching': 0.01858736059479554, 'talking_on_phone': 0.01486988847583643, 'walking': 0.011152416356877323, 'Carrying_light': 0.007434944237918215, 'fall': 0.0037174721189591076, 'inf_result': 589709.5514644678}",
7b6b63a5-3105-427c-9a6a-992ff5110830,3,0.1237036436676638,x3d_l_v1,v1,precision_5820_tower,36248082-2202-4adf-9390-4f55e2407e1e,True,video,e2cd5568-98cb-48aa-8f3a-3fe96110ad79,"{'fall': 0.7644787644787645, 'carrying_heavy': 0.1274131274131274, 'looking_around': 0.02702702702702703, 'carrying': 0.023166023166023165, 'talking': 0.019305019305019305, 'picking_up': 0.015444015444015444, 'pocket_in': 0.011583011583011582, 'pushing': 0.007722007722007722, 'standing_up': 0.003861003861003861, 'inf_result': 589709.6824466086}",
7b6b63a5-3105-427c-9a6a-992ff5110830,9,0.0132178690235083,x3d_xs_v4,v4,precision_5820_tower,4dea6e2f-e1c9-4f0f-8f48-07cd0597f125,False,video,0ce78d8c-f0d0-44fb-be5b-bb685861d94c,"{'carrying_heavy': 0.29856115107913667, 'standing': 0.2805755395683453, 'opening': 0.2589928057553957, 'pushing': 0.03237410071942446, 'walking': 0.02877697841726619, 'picking_up': 0.025179856115107913, 'using_phone': 0.02158273381294964, 'carrying': 0.017985611510791366, 'loitering': 0.014388489208633094, 'entering': 0.01079136690647482, 'standing_up': 0.007194244604316547, 'setting_down': 0.0035971223021582736, 'inf_result': 589709.6599599284}",
7b6b63a5-3105-427c-9a6a-992ff5110830,1,0.1508526854485289,x3d_l_v3,v3,precision_5820_tower,fb0bd813-3230-457e-b803-fdf5b00b53fb,False,video,afe9dbe5-c7d4-41ef-ba9b-b34d0cffb53c,"{'looking_around': 0.614406779661017, 'using_pc': 0.05508474576271186, 'sitting_down': 0.05084745762711865, 'drinking': 0.046610169491525424, 'pointing': 0.0423728813559322, 'talking_on_phone': 0.038135593220338986, 'loitering': 0.03389830508474576, 'checking_time': 0.029661016949152543, 'waving_hand': 0.025423728813559324, 'carrying_light': 0.0211864406779661, 'talking': 0.01694915254237288, 'pulling': 0.012711864406779662, 'sitting': 0.00847457627118644, 'standing': 0.00423728813559322, 'inf_result': 589709.6922953113}",
5b8d4bb2-30f2-4d11-a786-bfa509694dbd,3,0.0113395916339797,minirocket_v2,v2,jetson_super_nano,58385d3e-2871-42b9-abc6-304258569f93,True,acc_watch,ddd923b3-c638-44e5-a733-41a9617bee6c,"{'carrying_heavy': 0.6074074074074074, 'using_pc': 0.15555555555555556, 'loitering': 0.07407407407407407, 'setting_down': 0.03333333333333333, 'pointing': 0.02962962962962963, 'pocket_in': 0.025925925925925925, 'carrying_light': 0.022222222222222223, 'looking_around': 0.018518518518518517, 'entering': 0.014814814814814815, 'sitting': 0.011111111111111112, 'carrying': 0.007407407407407408, 'inf_result': 589709.8754712659}",
5b8d4bb2-30f2-4d11-a786-bfa509694dbd,3,0.0077179562451665,minirocket_v1,v1,precision_5820_tower,cfa8df55-5f2d-4de6-ada6-2c97c46efa99,False,acc_watch,52df1e16-e25a-4944-9976-8d72f31744c4,"{'kicking': 0.5828877005347594, 'pointing': 0.24064171122994651, 'running': 0.029411764705882353, 'pushing': 0.026737967914438502, 'transferring_object': 0.02406417112299465, 'talking': 0.0213903743315508, 'throwing': 0.01871657754010695, 'talking_on_phone': 0.016042780748663103, 'pocket_in': 0.013368983957219251, 'sitting': 0.0106951871657754, 'carrying_heavy': 0.008021390374331552, 'crouching': 0.0053475935828877, 'drinking': 0.00267379679144385, 'inf_result': 589709.8406577761}",
5b8d4bb2-30f2-4d11-a786-bfa509694dbd,1,0.0137726173206373,minirocket_v4,v4,beelinkbt3,9d0167b5-fb46-4f9f-9684-c0d8cd0878a2,False,acc_watch,903eec8a-e231-4184-95df-a08858eb5869,"{'pointing': 0.42727272727272725, 'loitering': 0.2318181818181818, 'using_pc': 0.09090909090909091, 'looking_around': 0.045454545454545456, 'waving_hand': 0.04090909090909091, 'kicking': 0.03636363636363636, 'talking_on_phone': 0.031818181818181815, 'talking': 0.02727272727272727, 'entering': 0.022727272727272728, 'carrying_heavy': 0.01818181818181818, 'Carrying_light': 0.013636363636363636, 'drinking': 0.00909090909090909, 'using_phone': 0.004545454545454545, 'inf_result': 589709.7928273658}",
5b8d4bb2-30f2-4d11-a786-bfa509694dbd,9,0.0274161514622302,x3d_xs_v1,v1,jetson_super_nano,f14b82df-491a-478f-91d2-76e53d274e20,True,video,63036ae5-f7e0-44e7-96d7-41353e88b269,"{'throwing': 0.5661157024793388, 'crouching': 0.05785123966942149, 'exiting': 0.05371900826446281, 'talking': 0.049586776859504134, 'kicking': 0.045454545454545456, 'drinking': 0.04132231404958678, 'looking_around': 0.0371900826446281, 'transferring_object': 0.03305785123966942, 'using_pc': 0.028925619834710745, 'standing_up': 0.024793388429752067, 'jumping': 0.02066115702479339, 'pocket_out': 0.01652892561983471, 'sitting_down': 0.012396694214876033, 'carrying': 0.008264462809917356, 'entering': 0.004132231404958678, 'inf_result': 589709.8275365237}",
5b8d4bb2-30f2-4d11-a786-bfa509694dbd,3,0.0359370059409594,x3d_xs_v4,v4,jetson_agx_orin,efff20e6-23bd-44df-861b-5096cd17fadb,False,video,eca703c6-d3a9-4051-9ca8-0d4a29fc7a0a,"{'pointing': 0.8091872791519434, 'carrying': 0.0353356890459364, 'pushing': 0.03180212014134275, 'fall': 0.028268551236749116, 'running': 0.024734982332155476, 'looking_around': 0.02120141342756184, 'setting_down': 0.0176678445229682, 'drinking': 0.014134275618374558, 'entering': 0.01060070671378092, 'exiting': 0.007067137809187279, 'inf_result': 589709.9471452348}",
5b8d4bb2-30f2-4d11-a786-bfa509694dbd,6,0.1085113937586707,x3d_m_v3,v3,jetson_super_nano,b675abd3-d3ff-4c0c-b45e-7620e6c7cec9,False,video,048b8ca7-592f-4b2e-838a-c29b8584b0f8,"{'running': 0.7591240875912408, 'drinking': 0.040145985401459854, 'standing_up': 0.0364963503649635, 'looking_around': 0.032846715328467155, 'pointing': 0.029197080291970802, 'crouching': 0.025547445255474453, 'talking': 0.021897810218978103, 'walking': 0.01824817518248175, 'standing': 0.014598540145985401, 'pulling': 0.010948905109489052, 'entering': 0.0072992700729927005, 'sitting': 0.0036496350364963502, 'inf_result': 589709.764944039}",
d52474f8-cf5a-4ed6-bb9c-89831c3a2696,6,0.0075272599680723,minirocket_v8,v8,hp_z240,ed6750c7-bec0-4746-be3b-9f8098b97efc,True,acc_phone,6729587b-4f4e-496f-9608-c377863c05fe,"{'pocket_out': 0.2857142857142857, 'loitering': 0.09523809523809523, 'carrying_light': 0.08843537414965986, 'using_phone': 0.08163265306122448, 'running': 0.07482993197278912, 'exiting': 0.06802721088435375, 'waving_hand': 0.061224489795918366, 'carrying': 0.05442176870748299, 'drinking': 0.047619047619047616, 'Carrying_light': 0.04081632653061224, 'sitting_down': 0.034013605442176874, 'setting_down': 0.027210884353741496, 'pointing': 0.02040816326530612, 'kicking': 0.013605442176870748, 'entering': 0.006802721088435374, 'inf_result': 589710.0559383241}",
