timestamp,device_id,device_type,cpu_usage,memory_usage,gpu_usage
1770044400,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,1.05,426.4,0.85
1770044405,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,2.44,466.6,1.47
1770044410,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,2.99,529.3,2.52
1770044415,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,4.72,626.1,4.21
1770044420,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,7.69,762.9,7.62
1770044425,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,11.13,909.0,11.08
1770044430,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,13.71,1043.2,13.42
1770044435,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,16.2,1142.8,15.21
1770044440,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,17.44,1207.6,17.21
1770044445,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,17.53,1241.9,17.29
1770044450,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,16.69,1261.0,16.55
1770044455,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,16.89,1277.7,16.28
1770044460,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,17.21,1287.3,15.95
1770044465,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,16.42,1288.9,16.06
1770044470,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,17.21,1293.3,17.13
1770044475,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,2.71,962.9,2.87
1770044480,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,2.79,969.9,2.93
1770044485,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,2.6,965.7,2.8
1770044490,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,25.95,1444.0,24.79
1770044495,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,27.41,1448.1,23.6
1770044500,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,28.87,1447.1,24.56
1770044505,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,28.53,1439.0,24.15
1770044510,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,29.06,1443.8,24.01
1770044515,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.21,957.5,2.75
1770044520,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.22,966.9,2.82
1770044525,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.14,960.8,2.68
1770044530,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,30.54,1449.5,24.02
1770044535,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,30.68,1454.2,23.08
1770044540,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,21.93,1299.1,17.47
1770044545,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,20.85,1287.2,15.97
1770044550,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,21.87,1278.9,16.6
1770044555,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,22.74,1277.9,18.1
1770044560,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,21.19,1282.7,17.53
1770044565,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,20.61,1282.1,18.47
1770044570,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,19.46,1271.8,17.15
1770044575,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,21.0,1272.5,17.9
1770044580,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,22.24,1270.3,20.0
1770044585,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,20.73,1279.7,19.15
1770044590,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,20.49,1285.5,17.83
1770044595,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,21.49,1282.9,17.43
1770044600,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,22.84,1278.4,17.67
1770044605,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,20.72,1292.1,17.61
1770044610,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,2.94,964.7,2.59
1770044615,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.08,966.9,2.71
1770044620,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.29,965.1,2.55
1770044625,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.26,971.4,2.9
1770044630,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,2.82,972.4,2.83
1770044635,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,26.57,1466.2,26.25
1770044640,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,24.98,1462.4,27.75
1770044645,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,24.97,1468.7,28.19
1770044650,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,27.71,1473.8,29.06
1770044655,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,27.44,1473.2,27.87
1770044660,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,26.0,1476.3,28.11
1770044665,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,26.36,1482.2,28.33
1770044670,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,26.12,1482.9,28.53
1770044675,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,28.06,1483.1,28.1
1770044680,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,27.46,1476.1,26.18
1770044685,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,21.47,1334.3,19.39
1770044690,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,21.76,1328.2,18.78
1770044695,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,20.52,1324.6,18.48
1770044700,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,22.02,1328.4,20.52
1770044705,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,21.44,1325.8,20.43
1770044710,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,20.56,1323.1,20.77
1770044715,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.31,985.7,3.34
1770044720,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.12,980.8,3.05
1770044725,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,2.81,981.9,2.96
1770044730,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,2.87,983.8,2.98
1770044735,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.02,979.8,2.93
1770044740,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.0,986.3,2.85
1770044745,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.2,989.0,2.72
1770044750,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.3,993.2,2.87
1770044755,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.57,987.8,2.85
1770044760,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.49,989.1,2.96
1770044765,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.38,996.7,3.0
1770044770,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.45,992.8,3.12
1770044775,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.37,991.1,3.04
1770044780,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.23,989.6,2.96
1770044785,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.44,995.9,3.22
1770044790,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,32.78,1489.9,30.17
1770044795,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,30.95,1478.6,27.93
1770044800,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,32.5,1486.3,31.31
1770044805,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,24.01,1323.9,23.2
1770044810,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,23.98,1313.9,23.8
1770044815,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,23.43,1319.0,20.83
1770044820,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,21.9,1315.7,19.36
1770044825,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,20.77,1317.6,20.53
1770044830,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,19.5,1314.5,19.1
1770044835,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,24.89,1470.3,25.47
1770044840,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,24.51,1474.5,25.63
1770044845,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,24.64,1469.0,25.02
1770044850,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,19.46,1317.7,18.53
1770044855,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,20.73,1314.7,18.4
1770044860,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,20.16,1304.9,18.7
1770044865,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.11,970.3,2.6
1770044870,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.01,964.4,2.51
1770044875,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.07,957.8,2.44
1770044880,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.0,961.2,2.45
1770044885,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.11,966.4,2.43
1770044890,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.06,974.4,2.57
1770044895,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,2.9,973.1,2.38
1770044900,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,2.91,968.3,2.11
1770044905,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,2.95,962.7,2.27
1770044910,a321c990-47ff-4aa9-b9b4-5aafd87ddd88,jetson_nano,3.06,957.6,2.11
