response_time,norm_time
0.251,377.602
0.461,377.835
0.403,378.124
0.136,378.466
0.274,378.763
0.583,379.045
0.127,379.304
0.487,379.554
0.317,379.761
0.504,380.181
0.684,380.421
0.725,380.583
0.226,380.802
0.321,381.062
0.371,381.334
0.26,381.662
0.43,381.948
0.452,382.273
0.651,382.582
0.223,382.9
0.518,383.182
0.361,383.405
0.308,383.636
0.224,383.836
0.217,384.145
0.219,384.398
0.318,384.512
0.115,384.635
0.222,384.908
0.146,385.037
0.332,385.16
0.26,385.343
0.493,385.58
0.486,385.861
0.303,386.119
0.363,386.464
0.236,386.773
0.408,387.073
0.403,387.388
0.273,387.654
0.128,387.852
0.561,388.128
0.412,388.282
0.38,388.585
0.273,388.876
0.228,389.253
0.508,389.606
0.203,389.891
0.342,390.046
0.262,390.46
0.533,390.72
0.219,391.067
0.743,391.277
0.168,391.575
0.261,391.747
0.122,391.994
0.459,392.327
0.202,392.577
0.326,392.82
0.536,393.081
0.436,393.352
0.174,393.546
0.131,393.718
0.339,393.959
0.43,394.414
0.177,394.683
0.6,395.08
0.162,395.373
0.356,395.667
0.575,395.977
0.584,396.236
0.447,396.571
0.663,396.867
0.282,397.076
0.291,397.491
0.383,397.717
0.12,398.063
0.38,398.432
0.365,398.662
0.274,398.976
0.193,399.277
0.239,399.5
0.559,399.878
0.387,400.243
0.555,400.382
0.251,400.626
0.371,401.04
0.518,401.249
0.238,401.521
0.129,401.984
0.108,402.183
0.334,402.344
0.427,402.69
0.257,402.97
0.53,403.191
0.568,403.386
0.521,403.558
0.319,403.756
0.333,404.104
0.322,404.393
0.186,404.671
0.718,404.949
0.524,405.207
0.704,405.539
0.257,405.793
0.305,405.995
0.399,406.265
0.594,406.535
0.356,406.749
0.44,407.101
0.418,407.468
0.423,407.894
0.455,408.18
0.453,408.374
0.363,408.738
0.216,408.944
0.263,409.12
0.469,409.357
0.224,409.634
0.37,409.851
0.158,410.099
0.52,410.324
0.487,410.489
0.46,410.716
0.302,410.892
0.448,411.174
0.323,411.464
0.404,411.707
0.379,411.993
0.329,412.283
0.39,412.61
0.208,412.935
0.408,413.39
0.437,413.401
0.366,413.945
0.205,414.075
0.449,414.355
0.181,414.736
0.252,414.975
0.487,415.124
0.305,415.277
0.19,415.544
0.195,415.844
0.448,416.282
0.233,416.52
0.246,416.71
0.298,417.074
0.269,417.28
0.568,417.676
0.641,417.993
0.426,418.267
0.46,418.646
0.597,418.838
0.309,419.235
0.452,419.568
0.512,419.822
0.143,420.108
0.496,420.518
0.169,420.812
0.241,421.017
0.257,421.359
0.289,421.57
0.218,421.8
0.27,421.978
0.141,422.231
0.603,422.505
0.178,422.783
0.535,423.055
0.333,423.322
0.507,423.752
0.322,424.081
0.33,424.335
0.165,424.708
0.196,424.962
0.31,425.233
0.686,425.432
0.473,425.752
0.184,426.005
0.14,426.293
0.528,426.484
0.312,426.68
0.438,426.925
0.384,427.229
0.305,427.513
0.217,427.769
0.146,427.899
0.154,428.288
0.242,428.561
0.617,428.837
0.168,429.047
0.269,429.285
0.302,429.427
0.63,429.667
0.179,430.191
0.326,430.534
0.17,430.901
0.478,431.195
0.472,431.343
0.326,431.482
0.214,431.783
0.322,432.121
0.219,432.381
0.312,432.576
0.451,432.84
0.476,433.108
0.393,433.356
0.149,433.619
0.506,433.859
0.329,434.225
0.263,434.66
0.3,435.111
0.644,435.427
0.27,435.749
0.199,436.099
0.184,436.435
0.343,436.762
0.27,437.104
0.113,437.294
0.448,437.612
0.366,437.918
0.468,438.196
0.384,438.665
0.223,438.909
0.575,439.046
0.324,439.26
0.401,439.498
0.341,439.746
0.217,440.026
0.534,440.305
0.779,440.708
0.653,441.066
0.171,441.376
0.327,441.633
0.66,441.939
0.432,442.206
0.36,442.45
0.403,442.909
0.224,443.234
0.425,443.672
0.176,443.756
0.34,443.876
0.504,444.149
0.351,444.425
0.427,444.648
0.33,444.946
0.234,445.186
0.365,445.663
0.303,446.101
0.425,446.423
0.443,446.676
0.397,446.878
0.315,447.123
0.259,447.501
0.236,447.858
0.327,448.017
0.196,448.231
0.259,448.49
0.309,448.744
0.412,449.195
0.295,449.489
0.432,449.757
0.314,449.833
0.308,450.104
0.561,450.526
0.233,450.797
0.327,450.96
0.116,451.318
0.496,451.574
0.111,451.892
0.31,452.136
0.447,452.463
0.35,452.663
0.301,452.841
0.171,453.008
0.597,453.351
0.201,453.664
