query_id,max_ensemble_aggregation_time,max_multimodal_aggregation_time,aggregation_overhead
374a4987-62e7-4dc0-a989-d177b21bea05,0.002773597197141,0.0025339005848842,0.0070997984426516
69ad8760-364a-4bc4-a859-896f908c575f,0.0026695755140306,0.0025543074627192,0.0078128389320721
047b0a4a-b6d6-4987-ad77-48470c719eb5,0.0012336384432763,0.0012252415563968,0.0037504464910824
3d940251-96b9-41ca-b160-91caeb769037,0.0021846128819923,0.0020896389650279,0.0065577646386396
217149c9-4376-4f11-8900-151934b9e71f,0.000320666832478,0.0027026500323266,0.0048847613947626
0d8e042d-7257-402d-b13d-8c61fd33b119,0.0003445877489769,0.0015849241637978,0.0031785036862928
b2cf0bbe-001e-466f-b3ec-8412c3530b1f,0.0009296063308868,0.0017364421477205,0.0041375068844061
6099093a-efef-40ac-9eaf-e3de52320b69,0.0006643749921511,0.0008784824407334,0.0025923363556947
9b4ef6de-e59b-44c3-a1a0-2c4008579b8e,0.0001709185826897,0.0026121993895854,0.0044907543519284
86b0784f-1e2d-4624-88d2-51602e9a836d,0.002066309378992,0.0010883211580201,0.0042357398507317
2d60e91d-bbb6-4d30-8808-c6afb1d528c2,0.0010394657375416,0.0010484818847191,0.0035002787483773
00fa5444-a181-4932-a26c-d4e75b296306,0.0024159552209424,0.0020690044958865,0.0062954036244295
fad8a03c-13b9-4576-ab49-e86b55b39067,0.0011903432132856,0.0010463266224979,0.003656190294426
dd6f28c4-2825-4c2c-bdd6-1aaf766c64be,0.0015528680312041,0.0011217552975531,0.0044081354819397
944890e4-5ff7-4974-83e8-8a3d06304bfc,0.0012800221968105,0.0021672868989988,0.0054645552644978
03ed982e-9d26-4187-9015-0e3d3437fca8,0.0029071117309784,0.0014617529942112,0.0068794233555474
fd71a0d5-6dbc-40b6-916b-37a1d00720f4,0.0030961493652024,0.0017603626620668,0.0070707699539325
1732bde4-6126-40bf-9ce2-e11ec210d84c,0.0021926452658309,0.0013287159062985,0.0060693358863134
445f482e-1a50-4cf8-8556-3c1770e53dc6,0.0020021224158801,0.000348543225937,0.0036919388884083
cdaba150-4960-4cf0-bf52-d9620a248efb,0.003283042381073,0.0003077494299311,0.0048048947656179
00baf3fe-1a9a-4680-927c-890cd17d29cc,0.0022180579101038,0.0016762343768747,0.006064966780266
b6bdbeb1-3bbc-496b-b4aa-ac72e147d085,0.0022299225065691,0.0020237990045033,0.0065950308309044
fc3479e1-53d5-44d0-b386-151317fff9e8,0.0015810391643601,0.0011312875653096,0.0044036557145119
b6e767a7-ed5b-4de9-8945-b61e34dc6f62,0.0013457416488579,0.0017984106404618,0.0042901833465976
2cd9ed26-eea0-47b2-aad9-46a5e3b6d671,0.0023187628285977,0.000385344531618,0.0040983672690371
fc7ce23b-a548-4e79-aa0c-6c1dd719edea,0.0015811326142838,0.000529320022493,0.0037465129800877
c58f73df-4cd8-4bf7-86f2-6d45228de3ed,0.0013526168183975,0.002033534737454,0.0049480780104365
55617d0f-ba73-4c03-9ac7-f20cd2d0458b,0.003180779901807,0.0012473348100472,0.0059743161682552
e16da7c1-1889-4680-b0db-58acca8c28b7,0.0024525635659579,0.0027440102412708,0.0079301611894853
99c5029b-60be-4946-9187-3a5fcd52ee0d,0.0011382797008407,0.0023354347491191,0.0051998977299265
4f53d234-ac4c-49c4-bee1-c14bbd0bf14f,0.0002255814872141,0.0007726225536349,0.001929344130447
987648ff-2960-4d0c-a816-d47ac005eb1a,0.0025392888048112,0.0020824730678523,0.006087422004899
7633ac72-0484-4a7c-9558-09cbc5bbdcbb,0.0029933545670303,0.0002707768585025,0.0058141938896141
fc62aa16-3fd8-4984-ad02-e3e9c3f054a5,0.0024266296716138,0.0014460656037566,0.0053560060159756
3d7555e8-3d2e-4192-99c2-5d43a3c8c9e3,0.0017651036834453,0.0014801460190391,0.0055244246514845
78e4fd0b-b1c3-47a6-8f7d-0e774fb9bcc3,0.0014046578451291,0.0007176206475146,0.0028945036839864
373d95fc-d0bf-4b11-83b1-d8ba6e1a3283,0.0033013688310128,0.0012840536837295,0.0073055113029448
fa08c535-5f16-497b-bc01-925f10d7038b,0.0029256629526165,0.0014802120454076,0.0063425207943229
294ddc31-8ad1-4e12-b382-b974336850dc,0.0024016641923211,0.0016630133960971,0.0053912828034862
fb4a015c-d892-435b-8153-483dd2b16ff5,0.0002877973909245,0.0020351610755661,0.0044848894250434
6caddc50-cf98-407d-97b9-ea4dad90ec75,0.0010387385113935,0.0025976218107923,0.0053153331198075
9b064b0b-57bf-4c35-87e6-fd8a5a59dabd,0.0015786123014461,0.0008273025047339,0.003630430963833
