query_id,time_window,response_time,model_id,model_version,device_id,instance_id,explainability,data_source,inf_id,inf_result,metadata
64055422-3fe0-4d08-9810-4d415945396e,1,0.0615470048496794,x3d_m_v2,v2,hp_z240,440d9c85-f0d2-4315-9b06-b56dbe6c02d0,True,video,d776b3bc-5117-421b-8a5d-5bfc2fe8bd22,"{'throwing': 0.6420118343195266, 'standing': 0.1952662721893491, 'carrying_light': 0.029585798816568046, 'drinking': 0.026627218934911243, 'running': 0.023668639053254437, 'carrying_heavy': 0.020710059171597635, 'transferring_object': 0.01775147928994083, 'closing': 0.014792899408284023, 'walking': 0.011834319526627219, 'exiting': 0.008875739644970414, 'talking_on_phone': 0.005917159763313609, 'picking_up': 0.0029585798816568047, 'inf_result': 637708.5204267192}",
64055422-3fe0-4d08-9810-4d415945396e,8,0.1053879565594182,x3d_m_v3,v3,jetson_super_nano,b675abd3-d3ff-4c0c-b45e-7620e6c7cec9,False,video,f04f7373-4ba6-44ef-bc8a-333f6b5f2f3d,"{'throwing': 0.4878048780487805, 'standing': 0.13170731707317074, 'Carrying_light': 0.05853658536585366, 'sitting_down': 0.05365853658536585, 'setting_down': 0.04878048780487805, 'entering': 0.04390243902439024, 'carrying_heavy': 0.03902439024390244, 'picking_up': 0.03414634146341464, 'talking': 0.02926829268292683, 'loitering': 0.024390243902439025, 'opening': 0.01951219512195122, 'pulling': 0.014634146341463415, 'carrying': 0.00975609756097561, 'standing_up': 0.004878048780487805, 'inf_result': 637708.6982498878}",
64055422-3fe0-4d08-9810-4d415945396e,10,0.1491599829947903,x3d_l_v1,v1,hp_z240,05fbf289-c5c4-4377-98cb-85f60766e721,False,video,8cb93c77-8cf7-424a-b56d-9d45906d259b,"{'pushing': 0.3695652173913043, 'standing': 0.21195652173913043, 'closing': 0.06521739130434782, 'transferring_object': 0.059782608695652176, 'Carrying_light': 0.05434782608695652, 'waving_hand': 0.04891304347826087, 'using_phone': 0.043478260869565216, 'throwing': 0.03804347826086957, 'pocket_out': 0.03260869565217391, 'entering': 0.02717391304347826, 'carrying_light': 0.021739130434782608, 'picking_up': 0.016304347826086956, 'pulling': 0.010869565217391304, 'inf_result': 637708.6459833671}",
d58499c9-f116-4d86-b41f-07167ec6e71d,4,0.0088321273002852,minirocket_v15,v15,precision_5820_tower,8c793b2c-601d-48f0-9da1-d87dc53509f6,True,acc_phone,f4e6ee02-8c41-4dc3-ba11-33f580550ee4,"{'throwing': 0.40522875816993464, 'crouching': 0.08496732026143791, 'fall': 0.0784313725490196, 'using_pc': 0.0718954248366013, 'waving_hand': 0.06535947712418301, 'drinking': 0.058823529411764705, 'pulling': 0.05228758169934641, 'running': 0.0457516339869281, 'jumping': 0.0392156862745098, 'pocket_out': 0.032679738562091505, 'using_phone': 0.026143790849673203, 'checking_time': 0.0196078431372549, 'sitting': 0.013071895424836602, 'sitting_down': 0.006535947712418301, 'inf_result': 637708.8277843094}",
d58499c9-f116-4d86-b41f-07167ec6e71d,10,0.0067677893989771,minirocket_v13,v13,hp_z240,9682a6a8-1c85-4c1d-87b3-4d246d4edc92,False,acc_phone,0e2f223c-b6c3-4187-9faa-b8035849b89f,"{'exiting': 0.7398843930635838, 'carrying_heavy': 0.05202312138728324, 'crouching': 0.046242774566473986, 'walking': 0.04046242774566474, 'entering': 0.03468208092485549, 'pulling': 0.028901734104046242, 'talking_on_phone': 0.023121387283236993, 'Carrying_light': 0.017341040462427744, 'sitting_down': 0.011560693641618497, 'setting_down': 0.005780346820809248, 'inf_result': 637708.8242751233}",
d58499c9-f116-4d86-b41f-07167ec6e71d,2,0.007963293444252,minirocket_v8,v8,precision_5820_tower,ba040ba9-dfcc-43f6-acdc-bb6a1e423288,False,acc_phone,8e4e7843-2026-4dc4-9de2-c9f25e76471c,"{'walking': 0.5384615384615384, 'crouching': 0.07100591715976332, 'picking_up': 0.0650887573964497, 'standing_up': 0.05917159763313609, 'using_phone': 0.05325443786982249, 'waving_hand': 0.047337278106508875, 'using_pc': 0.04142011834319527, 'drinking': 0.03550295857988166, 'talking_on_phone': 0.029585798816568046, 'pushing': 0.023668639053254437, 'carrying_heavy': 0.01775147928994083, 'loitering': 0.011834319526627219, 'pocket_in': 0.005917159763313609, 'inf_result': 637708.8806983485}",
d58499c9-f116-4d86-b41f-07167ec6e71d,4,0.1813083993932609,x3d_l_v4,v4,precision_5820_tower,94d63fbe-e769-4ba5-96b9-098d51575005,True,video,f767263b-62d7-4e20-8878-6a01f79162bd,"{'carrying_heavy': 0.7160883280757098, 'standing': 0.04100946372239748, 'pocket_in': 0.03785488958990536, 'loitering': 0.03470031545741325, 'fall': 0.031545741324921134, 'walking': 0.028391167192429023, 'closing': 0.025236593059936908, 'exiting': 0.022082018927444796, 'running': 0.01892744479495268, 'talking': 0.015772870662460567, 'pushing': 0.012618296529968454, 'standing_up': 0.00946372239747634, 'setting_down': 0.006309148264984227, 'inf_result': 637708.9043686342}",
d58499c9-f116-4d86-b41f-07167ec6e71d,1,0.0531886780697379,x3d_m_v4,v4,hp_z240,938664e7-7017-48cf-8499-6c1c2377bc6c,False,video,6a987b8d-0b97-48de-87cd-529abd76791f,"{'pointing': 0.6526315789473685, 'pulling': 0.05789473684210526, 'waving_hand': 0.05263157894736842, 'exiting': 0.04736842105263158, 'throwing': 0.042105263157894736, 'looking_around': 0.03684210526315789, 'fall': 0.031578947368421054, 'loitering': 0.02631578947368421, 'crouching': 0.021052631578947368, 'pocket_out': 0.015789473684210527, 'standing': 0.010526315789473684, 'pushing': 0.005263157894736842, 'inf_result': 637709.0683040315}",
d58499c9-f116-4d86-b41f-07167ec6e71d,3,0.0298623470909627,x3d_xs_v3,v3,jetson_agx_orin,11310518-a6e3-40c3-9dbb-55b001dc507f,False,video,fc153759-e759-454d-b8f2-393fa9dc4408,"{'throwing': 0.6338028169014085, 'pushing': 0.056338028169014086, 'carrying': 0.051643192488262914, 'exiting': 0.046948356807511735, 'pointing': 0.04225352112676056, 'pulling': 0.03755868544600939, 'checking_time': 0.03286384976525822, 'running': 0.028169014084507043, 'talking': 0.023474178403755867, 'using_phone': 0.018779342723004695, 'opening': 0.014084507042253521, 'sitting': 0.009389671361502348, 'walking': 0.004694835680751174, 'inf_result': 637708.8373675894}",
d58499c9-f116-4d86-b41f-07167ec6e71d,6,0.0097678299161387,minirocket_v2,v2,jetson_super_nano,58385d3e-2871-42b9-abc6-304258569f93,True,orientation,e874d248-f92b-4091-9b4b-b52dffc24e01,"{'exiting': 0.4633333333333333, 'carrying': 0.27666666666666667, 'opening': 0.04, 'looking_around': 0.03666666666666667, 'running': 0.03333333333333333, 'Carrying_light': 0.03, 'standing': 0.02666666666666667, 'drinking': 0.023333333333333334, 'using_pc': 0.02, 'sitting_down': 0.016666666666666666, 'carrying_heavy': 0.013333333333333334, 'checking_time': 0.01, 'loitering': 0.006666666666666667, 'closing': 0.0033333333333333335, 'inf_result': 637709.0456252347}",
d58499c9-f116-4d86-b41f-07167ec6e71d,2,0.0136330189997537,minirocket_v9,v9,beelinkbt3,2b083788-48e3-46f9-bdb3-e79c1318dccb,False,orientation,131edbe3-e2b6-44c3-a515-7dda5c88f26b,"{'throwing': 0.6338028169014085, 'standing': 0.04929577464788732, 'crouching': 0.045774647887323945, 'pushing': 0.04225352112676056, 'carrying_heavy': 0.03873239436619718, 'pocket_in': 0.035211267605633804, 'running': 0.03169014084507042, 'carrying_light': 0.028169014084507043, 'sitting': 0.02464788732394366, 'picking_up': 0.02112676056338028, 'pocket_out': 0.017605633802816902, 'setting_down': 0.014084507042253521, 'loitering': 0.01056338028169014, 'fall': 0.007042253521126761, 'inf_result': 637708.829164112}",
d58499c9-f116-4d86-b41f-07167ec6e71d,6,0.007226454615329,minirocket_v1,v1,beelinkser8,b2e22de1-efc5-425c-a3fe-a01a0b365756,False,orientation,44ce1898-7ac1-4d8d-8409-60cbd2c2cfeb,"{'exiting': 0.5359281437125748, 'walking': 0.19461077844311378, 'loitering': 0.038922155688622756, 'pocket_in': 0.03592814371257485, 'jumping': 0.03293413173652695, 'crouching': 0.029940119760479042, 'carrying_light': 0.02694610778443114, 'opening': 0.023952095808383235, 'throwing': 0.020958083832335328, 'checking_time': 0.017964071856287425, 'closing': 0.014970059880239521, 'sitting': 0.011976047904191617, 'waving_hand': 0.008982035928143712, 'running': 0.005988023952095809, 'inf_result': 637709.0180164069}",
d58499c9-f116-4d86-b41f-07167ec6e71d,1,0.008151619681492,minirocket_v1,v1,jetson_agx_orin,1a4a2139-7f97-432e-ad3f-357837110ea6,True,acc_watch,d8368e64-3f65-4722-87a8-d64a7da209c1,"{'exiting': 0.5459459459459459, 'carrying': 0.3027027027027027, 'closing': 0.03783783783783784, 'setting_down': 0.032432432432432434, 'standing': 0.02702702702702703, 'sitting_down': 0.021621621621621623, 'Carrying_light': 0.016216216216216217, 'looking_around': 0.010810810810810811, 'talking': 0.005405405405405406, 'inf_result': 637708.8181696498}",
d58499c9-f116-4d86-b41f-07167ec6e71d,3,0.0093311971135568,minirocket_v4,v4,jetson_super_nano,f7a21a18-578d-4069-8b21-51ae68fbd580,False,acc_watch,37b6cbbd-251b-41bb-937b-d099d9c1c283,"{'closing': 0.6875, 'pointing': 0.0625, 'throwing': 0.05555555555555555, 'setting_down': 0.04861111111111111, 'Carrying_light': 0.041666666666666664, 'jumping': 0.034722222222222224, 'walking': 0.027777777777777776, 'pocket_in': 0.020833333333333332, 'sitting': 0.013888888888888888, 'sitting_down': 0.006944444444444444, 'inf_result': 637708.8208626164}",
d58499c9-f116-4d86-b41f-07167ec6e71d,4,0.0072917848837169,minirocket_v3,v3,precision_5820_tower,237bc2db-e8e3-423a-b06d-a7b0c1113ab2,False,acc_watch,a5c79f8a-2864-4ede-a1c3-862248e9c021,"{'pushing': 0.5815384615384616, 'talking_on_phone': 0.17846153846153845, 'opening': 0.036923076923076927, 'loitering': 0.033846153846153845, 'setting_down': 0.03076923076923077, 'fall': 0.027692307692307693, 'using_phone': 0.024615384615384615, 'throwing': 0.021538461538461538, 'sitting': 0.018461538461538463, 'pocket_out': 0.015384615384615385, 'carrying_light': 0.012307692307692308, 'standing_up': 0.009230769230769232, 'closing': 0.006153846153846154, 'looking_around': 0.003076923076923077, 'inf_result': 637708.9311448252}",
d58499c9-f116-4d86-b41f-07167ec6e71d,4,0.0068879874377865,minirocket_v1,v1,precision_5820_tower,26f97aa4-55b9-499d-9f73-991183213d85,True,gyro,69463718-f363-47e2-996d-4c890773baa2,"{'walking': 0.6006493506493507, 'entering': 0.1038961038961039, 'picking_up': 0.08116883116883117, 'pointing': 0.03571428571428571, 'throwing': 0.032467532467532464, 'jumping': 0.02922077922077922, 'using_pc': 0.025974025974025976, 'exiting': 0.022727272727272728, 'pushing': 0.01948051948051948, 'looking_around': 0.016233766233766232, 'carrying_heavy': 0.012987012987012988, 'checking_time': 0.00974025974025974, 'waving_hand': 0.006493506493506494, 'using_phone': 0.003246753246753247, 'inf_result': 637709.0433201882}",
d58499c9-f116-4d86-b41f-07167ec6e71d,2,0.0092731406533448,minirocket_v7,v7,jetson_agx_orin,b988ad19-25ed-4794-acdb-d776f0ecf4e3,False,gyro,4a7d454a-2243-46a4-b5f5-1783dd822498,"{'talking': 0.8381294964028777, 'walking': 0.03237410071942446, 'fall': 0.02877697841726619, 'exiting': 0.025179856115107913, 'pulling': 0.02158273381294964, 'crouching': 0.017985611510791366, 'running': 0.014388489208633094, 'talking_on_phone': 0.01079136690647482, 'opening': 0.007194244604316547, 'using_pc': 0.0035971223021582736, 'inf_result': 637708.9026312652}",
d58499c9-f116-4d86-b41f-07167ec6e71d,3,0.0073319191233919,minirocket_v15,v15,hp_z240,4c156153-bd58-415c-a9ff-40b8ae6696a5,False,gyro,3a69d2bc-05fd-4495-9360-a6566e53c673,"{'exiting': 0.6227544910179641, 'entering': 0.10778443113772455, 'running': 0.05389221556886228, 'transferring_object': 0.04790419161676647, 'drinking': 0.041916167664670656, 'carrying': 0.03592814371257485, 'walking': 0.029940119760479042, 'loitering': 0.023952095808383235, 'crouching': 0.017964071856287425, 'looking_around': 0.011976047904191617, 'using_pc': 0.005988023952095809, 'inf_result': 637709.0724691945}",
881406fb-a778-4212-a400-94cfcfc8bc8c,5,0.0475697678220163,x3d_s_v3,v3,jetson_agx_orin,0cc098cc-c946-4619-abc2-16b6a1d215cf,True,video,d5e2ea32-c987-4aa4-8cb4-4697861a3132,"{'throwing': 0.7265917602996255, 'standing_up': 0.13857677902621723, 'using_pc': 0.0299625468164794, 'pocket_in': 0.026217228464419477, 'opening': 0.02247191011235955, 'pocket_out': 0.018726591760299626, 'running': 0.0149812734082397, 'carrying_light': 0.011235955056179775, 'talking_on_phone': 0.00749063670411985, 'jumping': 0.003745318352059925, 'inf_result': 637709.3719468624}",
