query_id,ground_truth
5ae5ddb1-498e-4199-af85-2214664eef08,crouching
e2369d43-3765-4177-b56d-c7a5af8ad8d5,throwing
09454221-51fd-4348-b514-e8e0e6925956,pointing
49aee246-2722-45c3-b9de-06b7167b9033,talking_on_phone
20a5248e-5237-4dea-8fe4-81b3e5512980,pointing
40801aca-90a7-402c-9e7f-6b159b0e8911,talking_on_phone
a0dc725e-63e4-40a5-8c5c-e9cbec7f284f,talking_on_phone
086c2874-9c98-49b6-a7f6-02ef3ff806b4,kicking
eb5be94e-350c-4207-abc0-17a3c508c05e,pocket_out
b66796ba-2171-4387-a411-582fc14debad,carrying
c113735c-cb16-4674-aa3a-c73db13df36c,walking
4a8e5cd6-90e8-48f0-a99d-f1af4a0bf63b,picking_up
b8404f47-c856-42a4-bf65-6f13651f2eba,picking_up
92145cc0-4faa-4eb2-b8c3-704d9fe6fd25,Carrying_light
34449894-fde9-43e2-a22e-e57bea20a5d3,looking_around
8653b084-8cad-43c2-94f3-9088e8005e84,sitting_down
36e48b1d-87f4-4f82-842f-2d783f83f332,loitering
f6ad30b0-fcfa-41c1-ad20-8c1a46888b72,opening
2ef3c9bd-fe8d-4d33-8474-e59a2e210c20,carrying_light
f8a8ee04-3365-4d9b-a38b-efc6ad751f1e,loitering
c99576f6-3a7b-4110-97d5-dc49b3b4db2e,sitting
759acb70-16a8-4e65-859d-6d722d130ee6,walking
3c7adb2f-853c-4888-87e8-f561aa056fd5,pulling
cdb90096-6e1b-496a-9d39-3de42da22175,talking
0a3d8e54-de7f-4445-9ec1-ceeac989ce87,looking_around
c382e95a-8ecb-4a7e-adc0-fc4068e0f8b2,jumping
601ae386-37d6-4dd8-ad98-515bb09bbacf,pocket_out
ca1bb323-9a96-43ee-ae0e-a1343620fb49,checking_time
079128f1-e44e-4208-b3a4-c11d8b86c40b,standing
3b40a044-6182-4430-99f8-4173f824a127,carrying_light
0d6af607-6e21-4705-be70-cd902c084104,using_pc
9e99f479-55c0-48d6-ac01-f9f5983d9378,looking_around
c4627c7f-13ef-4c32-b4e9-15fcf421a274,fall
e6698dda-9c0a-4941-938b-1cac86077154,carrying_light
87e7a4b7-4f16-4cbf-acb2-f4c549091d7a,standing_up
1ef3e55c-cbe2-45d1-9196-373a29cb4be3,carrying_heavy
3762c116-20ae-4781-a67f-dcda52759d18,pointing
0fc02f52-ab47-4e55-8e34-fcea99907a5b,setting_down
378bf2bd-4027-4b3a-82f4-633c6823d833,talking_on_phone
0f68aad6-5ec8-4e40-9ed0-5b89997eeade,looking_around
75fd7cb6-0c2c-4e86-8639-9d3e406c9be3,exiting
5196143d-f2ed-4903-a1bc-32c2a807d07e,setting_down
e5fa493d-6dc3-46ef-a1d2-603d29a597ab,standing
953c907f-f06a-45f0-ae89-21c70716939e,using_pc
616f9118-8f2d-4485-898b-a118f2474f18,pocket_out
7425ba2b-92a7-4ad6-aa93-b87fc06cc0ae,setting_down
46563b1f-72ab-46ee-a619-744ecb03ffff,carrying_heavy
ed2c4525-43d2-406e-981a-f8ff679c1e5c,pocket_out
2f7db38a-6a30-41c6-a0ee-f1d64f10f1cc,opening
67315f87-7f26-4fb3-bd7a-340fb443505b,sitting_down
b711ac46-eb47-42ee-af5f-f65418cf9af1,pointing
7ca9c211-fcc3-4a11-808b-a2eb17959ee0,kicking
787442bb-06df-41ed-bbee-b1bc4eeaefbb,drinking
430d59d6-36e7-4dfb-8b9a-de2e11e71e2d,using_phone
e6be5701-e3c9-4b71-9e45-7b633df89ec9,standing_up
f8c19f41-2cca-4429-ac20-f978d538b827,sitting_down
7bc3904a-0123-45ec-9f9a-58e1ad5692a3,pulling
865e3079-af47-4d6a-8071-c505ad947f28,waving_hand
6adcb8bc-626e-4f98-816f-321caa3b92cf,pulling
6f738563-9e05-4049-a292-7f2c00aa0044,using_pc
29bbd53b-f854-4bac-9bb5-96d48953c988,pocket_in
52bb9f88-491f-4af2-9800-78d38f7d53f7,standing_up
92137c2d-a79d-44af-b6bc-7c687af988ed,setting_down
bfed3703-37d4-42ee-af42-c7f812a2e6ab,throwing
304b768d-e533-4c7f-8a58-85299e7d0d76,throwing
