response_time,norm_time
0.386,415.327
0.47,415.654
0.46,416.081
0.465,416.536
0.385,417.235
0.415,417.525
0.422,417.948
0.396,418.401
0.355,418.913
0.385,419.178
0.436,419.647
0.224,420.074
0.242,420.511
0.253,421.076
0.32,421.404
0.448,421.783
0.23,422.118
0.538,422.591
0.547,422.812
0.396,423.419
0.521,423.81
0.311,424.116
0.441,424.529
0.195,424.93
0.357,425.345
0.271,425.9
0.229,426.442
0.498,426.841
0.432,427.079
0.391,427.507
0.632,427.786
0.349,428.28
0.624,428.58
0.412,429.034
0.581,429.344
0.224,429.801
0.613,430.398
0.38,430.835
0.365,431.072
0.368,431.583
0.267,432.082
0.524,432.522
0.318,433.087
0.47,433.377
0.518,433.921
0.258,434.296
0.618,434.487
0.21,434.731
0.202,435.368
0.286,435.918
0.539,435.972
0.479,436.376
0.265,436.753
0.468,437.326
0.214,437.68
0.409,438.107
0.322,438.296
0.574,438.823
0.543,439.089
0.223,439.502
0.528,439.805
0.466,440.685
0.486,441.187
0.203,441.659
0.429,442.385
0.262,442.621
0.303,443.15
0.313,443.464
0.56,444.081
0.317,444.635
0.357,445.316
0.383,445.656
0.269,446.052
0.468,446.332
0.386,446.751
0.408,447.213
0.406,447.594
0.391,447.907
0.537,448.323
0.422,448.937
0.256,449.239
0.422,449.763
0.443,450.081
0.33,450.493
0.208,450.948
0.358,451.366
0.37,451.775
0.332,452.269
0.233,452.748
0.388,453.264
0.506,453.756
0.337,454.04
0.29,454.543
0.295,454.857
0.5,455.252
0.406,455.708
0.294,456.533
0.32,456.863
0.345,457.193
0.2,457.602
0.337,457.988
0.497,458.404
0.287,458.75
0.357,459.196
0.459,459.437
0.533,459.833
0.306,460.271
0.317,460.821
0.326,461.189
0.194,461.76
0.361,462.213
0.191,462.615
0.465,463.087
0.295,463.443
0.253,463.764
0.534,464.228
0.449,464.517
0.345,465.135
0.241,465.466
0.48,466.061
0.314,466.373
0.31,466.804
0.577,467.229
0.324,467.746
0.382,468.282
0.403,468.8
0.429,469.075
0.477,469.514
0.475,470.14
0.386,470.75
0.565,471.2
0.524,471.615
0.414,471.961
0.265,472.232
0.44,472.691
0.415,472.966
0.471,473.384
0.384,473.766
0.435,474.15
0.37,474.827
0.518,475.47
0.432,475.724
0.228,476.365
0.39,476.725
0.382,477.194
0.215,477.825
0.34,478.365
0.551,478.885
0.406,479.455
0.339,480.066
0.443,480.614
0.547,481.016
0.382,481.335
0.35,481.753
0.453,482.16
0.365,482.614
0.611,483.052
0.389,483.526
0.391,483.958
0.366,484.271
0.278,484.595
0.583,484.983
0.205,485.431
0.36,485.896
0.475,486.523
0.325,486.925
0.572,487.328
0.497,487.668
0.487,488.192
0.358,488.52
0.241,488.941
0.406,489.538
0.303,489.774
0.483,490.236
0.294,490.385
0.235,490.649
0.45,491.075
0.201,491.293
0.44,491.801
0.474,492.145
0.61,492.599
0.247,493.1
0.601,493.705
0.408,493.963
0.361,494.348
0.377,494.794
0.407,495.077
0.601,495.515
0.546,496.052
0.437,496.468
0.438,496.964
0.336,497.497
0.46,497.926
0.307,498.312
0.259,498.691
0.285,499.126
0.713,499.658
0.348,500.024
0.354,500.52
0.231,500.938
0.544,501.424
0.353,501.858
0.437,502.138
0.53,502.549
0.306,502.885
0.301,503.335
0.495,503.558
0.372,504.12
0.388,504.526
0.431,504.962
0.374,505.583
0.507,505.818
0.366,506.233
0.392,506.697
0.305,507.244
0.28,507.673
0.696,508.305
0.417,508.826
0.395,509.197
0.562,509.581
0.439,510.049
0.305,510.444
0.589,510.972
0.289,511.332
0.506,511.81
0.581,512.333
0.451,512.606
0.282,512.858
0.45,513.261
0.404,513.698
0.412,514.194
0.302,514.748
0.236,514.967
0.586,515.263
0.534,515.805
0.665,516.281
0.408,517.054
0.5,517.672
0.494,518.096
0.32,518.679
0.622,519.081
0.404,519.479
0.389,519.874
0.309,520.638
0.519,520.975
0.463,521.359
0.436,521.823
0.442,522.489
0.34,522.947
0.54,523.732
0.424,524.074
0.305,524.643
0.527,525.119
0.562,525.358
0.505,525.819
0.385,526.339
0.559,526.789
0.347,527.191
0.317,527.459
0.436,527.748
0.417,528.222
0.276,528.647
0.404,529.133
0.603,529.523
0.402,529.898
0.435,530.36
0.385,530.952
0.251,531.149
0.4,531.593
0.322,532.026
0.522,532.42
0.336,532.895
0.447,533.326
0.297,533.869
0.315,534.429
0.216,535.003
0.408,535.251
0.48,535.904
0.307,536.4
0.225,536.701
0.379,537.175
0.332,537.516
0.497,538.151
0.274,538.631
0.391,539.155
0.19,539.388
0.38,539.777
0.522,540.165
0.221,540.624
0.262,541.033
0.441,541.509
0.354,541.805
0.343,542.214
0.411,542.515
0.459,542.83
0.421,543.223
0.555,543.574
0.586,543.97
0.403,544.435
0.222,545.092
0.461,545.386
0.319,545.701
0.499,546.044
0.361,546.639
0.23,547.057
0.222,547.531
0.21,547.957
0.32,548.369
0.287,548.782
0.433,549.142
0.611,549.521
0.376,550.083
0.568,550.543
0.299,551.059
0.432,551.38
0.346,551.814
0.27,552.333
0.539,552.922
0.301,553.405
0.443,553.722
0.443,553.986
0.347,554.335
0.346,554.801
0.561,555.365
0.48,555.592
0.416,556.052
0.551,556.779
0.374,557.27
0.429,557.631
0.387,558.11
0.27,558.788
0.429,559.186
0.457,559.7
0.296,560.283
0.266,560.796
0.415,561.351
0.374,561.887
0.469,562.47
0.371,562.935
0.447,563.335
0.582,563.694
0.327,564.327
0.505,565.007
0.526,565.45
0.428,565.823
0.418,566.072
0.362,566.389
0.471,566.844
0.435,567.247
0.222,568.074
0.321,568.447
0.407,568.924
0.462,569.657
0.233,570.117
0.487,570.523
0.323,570.939
0.508,571.427
0.421,571.84
0.444,572.315
0.306,572.742
0.323,573.082
0.416,573.471
0.482,573.895
0.258,574.274
0.32,574.902
0.296,575.549
0.513,575.904
0.529,576.241
0.325,576.716
0.524,577.299
0.441,577.709
0.346,577.969
0.296,578.22
0.488,578.784
0.399,579.123
0.418,579.429
0.493,579.634
0.333,580.105
0.439,580.583
0.437,581.018
0.453,581.374
0.231,581.874
0.497,582.248
0.453,582.644
0.387,583.135
0.41,583.551
