cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
103,42,3.93,9,1,15,3,369
96,46,3.39,12,1,17,1,370
68,47,3.56,12,1,18,6,371
100,55,3.7,12,2,9,4,372
103,45,3.08,12,2,15,0,373
58,43,3.72,11,2,18,3,374
129,39,3.42,12,1,16,4,375
86,50,3.48,12,1,15,5,376
90,36,3.54,14,1,18,2,377
122,49,3.91,12,1,17,6,378
83,36,3.22,12,1,15,3,379
85,46,3.93,12,1,15,8,380
112,42,3.65,12,2,16,2,381
99,43,3.56,12,1,19,1,382
39,41,3.26,12,1,16,1,383
142,49,3.93,12,1,13,2,384
123,48,3.01,12,1,14,4,385
70,41,3.4,11,2,16,2,386
67,36,3.84,11,1,10,5,387
119,36,3.92,11,1,13,0,388
108,33,3.33,15,2,16,4,389
105,45,4.0,11,1,13,0,390
100,46,3.39,11,2,19,2,391
32,44,3.78,11,1,15,5,392
97,38,3.2,11,1,17,3,393
71,46,3.49,11,1,17,5,394
67,39,3.94,11,1,18,4,395
76,31,3.48,11,1,18,0,396
44,32,3.4,11,2,15,1,397
77,33,3.46,11,1,14,2,398
54,40,3.9,7,2,18,0,399
102,34,3.38,11,2,16,4,400
108,49,3.95,11,2,19,10,401
109,47,3.24,11,1,16,3,402
73,47,3.75,11,2,17,0,403
93,39,3.87,15,1,14,2,404
134,49,3.31,13,1,11,6,405
98,44,3.25,13,2,14,0,406
69,53,3.6,12,2,15,1,407
32,47,4.0,11,2,14,1,408
75,47,3.02,11,1,8,5,409
116,41,3.5,12,1,17,5,410
83,46,3.6,13,2,10,1,411
67,45,3.25,15,2,13,2,412
47,44,3.3,12,2,26,0,413
108,47,3.28,13,1,14,5,414
71,43,3.45,12,1,20,3,415
52,43,3.84,12,2,13,2,416
85,51,3.54,13,2,13,1,417
48,42,3.51,13,1,8,0,418
120,48,3.79,12,2,14,1,419
62,46,3.23,13,2,18,7,420
85,49,3.5,13,2,17,6,421
73,50,3.79,12,1,14,2,422
67,47,3.99,12,2,13,7,423
64,46,3.3,12,2,19,6,424
109,49,3.77,12,1,14,4,425
81,48,3.66,12,2,14,4,426
77,50,4.06,12,1,16,4,427
120,44,3.29,12,2,18,3,428
54,52,3.53,12,1,14,9,429
66,47,3.76,12,1,13,4,430
33,54,3.75,12,2,24,5,431
65,52,3.53,12,1,18,2,432
71,46,3.42,12,1,14,0,433
48,36,3.99,12,1,18,6,434
54,35,3.09,12,1,16,0,435
87,31,3.86,12,1,14,5,436
24,0,3.94,12,1,17,3,437
102,37,3.74,12,1,9,0,438
68,35,3.12,12,1,20,0,439
119,31,3.14,12,1,12,2,440
116,34,3.68,11,1,21,4,441
115,49,4.04,9,2,20,6,442
134,48,3.37,9,2,16,4,443
90,46,3.25,9,2,18,0,444
97,35,3.44,9,1,20,2,445
113,30,3.83,9,1,18,1,446
118,20,3.36,9,2,18,4,447
94,26,3.48,9,1,22,10,448
128,49,3.61,9,2,13,3,449
79,58,3.05,9,0,21,2,450
79,60,3.31,9,1,13,5,451
90,55,4.29,9,2,19,4,452
158,56,3.39,9,1,16,6,453
93,50,3.13,9,1,21,2,454
67,50,3.97,9,1,17,3,455
95,43,3.5,9,1,17,1,456
96,54,4.0,9,2,18,5,457
117,25,3.21,9,1,18,0,458
140,59,3.7,13,2,16,1,459
79,64,3.87,12,2,18,0,460
102,49,3.61,13,1,18,6,461
101,55,3.59,12,1,19,10,462
95,53,3.47,14,1,13,0,463
87,49,3.05,14,2,19,2,464
88,52,3.33,13,2,18,5,465
103,53,3.89,13,1,17,9,466
103,51,3.61,13,1,15,2,467
124,46,3.56,14,1,18,2,468
105,53,3.65,14,1,15,5,469
107,50,3.11,14,2,16,3,470
91,54,3.25,13,1,16,3,471
76,49,3.94,13,1,12,5,472
96,50,3.13,13,1,14,0,473
107,47,3.73,14,1,15,7,474
86,56,3.78,13,2,17,9,475
97,50,3.09,14,1,16,7,476
95,48,3.45,11,1,18,1,477
72,52,4.62,12,2,18,9,478
84,48,3.79,11,1,12,0,479
81,48,3.35,12,1,19,10,480
84,43,3.31,12,1,21,3,481
73,43,3.33,11,1,16,2,482
89,43,3.29,11,2,15,6,483
142,35,3.33,12,1,19,0,484
84,48,3.48,12,1,15,9,485
124,43,3.27,11,1,11,5,486
129,39,3.61,11,1,15,0,487
94,45,3.38,12,1,16,4,488
82,48,3.26,12,2,12,5,489
91,38,4.06,12,2,21,7,490
98,49,3.35,12,2,20,4,491
146,38,3.3,12,1,14,6,492
85,45,3.76,11,2,14,4,493
105,43,4.09,11,2,17,0,494
132,44,3.29,14,2,17,5,495
116,46,3.51,13,2,15,6,496
145,49,3.1,14,2,15,0,497
117,34,3.5,13,2,21,11,498
86,46,3.72,13,2,16,7,499
95,53,3.8,13,1,18,0,500
92,39,3.95,13,2,15,0,501
96,49,3.94,14,1,16,6,502
102,49,3.68,13,2,17,4,503
130,56,3.77,13,2,19,3,504
83,40,3.53,13,2,17,6,505
92,44,3.28,13,2,17,6,506
106,41,3.25,13,1,17,3,507
73,42,3.42,13,2,13,2,508
106,49,3.6,14,2,21,4,509
74,46,3.63,13,2,5,2,510
103,39,3.2,14,1,11,7,511
93,46,3.33,13,2,20,5,512
100,45,3.79,11,1,13,6,513
101,44,4.0,11,2,20,0,514
98,48,3.61,11,2,18,5,515
89,45,3.31,11,2,23,0,516
123,45,3.46,11,2,17,0,517
100,48,3.11,11,2,16,2,518
119,43,3.55,11,1,15,15,519
79,44,3.49,11,2,21,0,520
102,49,3.24,11,2,19,3,521
98,43,3.29,11,2,15,5,522
132,47,3.26,11,2,17,8,523
69,47,3.35,11,2,8,5,524
98,46,3.1,11,1,17,0,525
92,46,4.12,11,1,14,1,526
91,46,3.86,12,1,16,4,527
144,53,3.72,11,1,21,0,528
108,47,3.07,11,2,17,2,529
82,49,3.76,12,2,14,6,530
148,46,3.14,12,1,18,5,531
55,54,3.73,12,1,16,4,532
74,44,3.97,12,1,15,7,533
83,42,4.11,12,2,18,2,534
97,51,3.75,12,2,10,0,535
75,53,3.56,12,2,17,0,536
65,53,3.46,12,2,15,0,537
89,45,3.14,12,1,13,6,538
62,49,3.07,12,2,19,7,539
103,46,3.75,12,1,21,3,540
71,47,3.22,12,2,18,1,541
97,47,3.86,12,3,14,3,542
52,41,3.82,12,2,16,6,543
89,57,3.63,12,2,18,3,544
86,42,3.77,12,2,16,3,545
67,49,4.11,12,2,19,5,546
39,58,3.0,12,1,17,2,547
61,43,4.12,12,2,15,4,548
74,50,3.02,14,1,22,2,549
95,48,3.73,14,1,11,4,550
110,43,3.35,14,1,20,4,551
99,47,3.3,14,1,19,6,552
120,54,3.48,14,1,18,4,553
110,46,3.58,14,1,17,0,554
100,48,3.91,14,1,16,3,555
80,39,3.87,14,1,16,4,556
98,48,3.5,14,1,16,3,557
105,44,3.32,14,1,20,6,558
75,46,3.72,14,1,13,1,559
97,46,4.28,14,1,15,6,560
91,46,3.36,14,1,17,2,561
130,55,4.0,14,1,17,5,562
106,53,3.7,14,2,21,5,563
63,42,3.43,14,1,20,1,564
79,55,3.3,14,1,20,11,565
83,53,3.84,14,1,21,5,566
78,56,3.3,13,1,19,2,567
98,55,3.31,13,1,18,2,568
98,50,3.09,12,2,17,7,569
84,56,3.15,12,2,19,5,570
108,54,3.77,13,1,17,1,571
109,50,3.13,12,2,19,2,572
92,53,3.58,13,0,18,4,573
103,50,3.21,13,1,16,2,574
99,54,3.97,12,1,19,2,575
93,54,3.88,12,1,18,5,576
96,46,3.32,12,1,20,4,577
74,44,3.78,13,1,16,2,578
81,50,3.82,12,2,20,7,579
59,42,3.47,12,2,17,6,580
98,36,3.83,12,2,17,8,581
108,46,3.77,12,2,18,2,582
25,46,3.44,12,1,15,4,583
70,35,3.43,12,1,18,1,584
88,50,3.02,10,1,16,5,585
104,0,3.21,11,2,21,5,586
96,50,4.11,10,1,14,4,587
121,46,4.09,10,2,15,3,588
80,48,3.58,10,1,20,5,589
93,51,3.28,11,1,17,0,590
59,48,3.98,10,1,16,7,591
67,52,3.34,11,1,18,5,592
79,45,3.19,10,1,20,2,593
98,44,3.69,10,1,18,1,594
83,43,3.91,10,1,23,0,595
110,43,3.14,10,1,12,6,596
74,39,3.62,10,1,16,0,597
72,40,3.27,10,2,16,5,598
124,8,3.81,10,2,13,9,599
94,35,3.88,10,2,20,3,600
116,40,3.12,10,2,17,3,601
110,48,3.86,10,2,14,4,602
94,42,3.97,10,2,12,4,603
103,34,3.67,10,2,17,6,604
101,50,3.47,10,2,21,5,605
118,36,3.61,10,2,23,1,606
82,36,3.26,10,2,16,0,607
99,45,3.99,10,2,16,7,608
77,49,3.95,10,2,17,4,609
90,43,3.48,10,2,15,2,610
97,50,3.52,11,1,13,0,611
126,40,3.29,11,1,13,2,612
100,43,4.11,10,2,17,0,613
110,46,3.02,11,2,15,4,614
84,57,3.02,10,1,14,5,615
98,44,3.21,10,1,16,5,616
106,52,3.59,10,1,17,0,617
103,52,3.28,10,2,13,5,618
112,47,3.81,11,2,15,2,619
83,57,3.77,10,2,16,1,620
84,55,3.57,9,1,21,3,621
204,51,3.91,9,1,18,8,622
104,46,3.6,9,2,19,8,623
119,36,3.21,9,1,15,3,624
129,57,4.04,9,1,16,6,625
87,54,3.58,9,1,17,1,626
73,55,4.06,9,1,18,6,627
122,60,3.88,9,1,22,6,628
78,56,3.69,9,3,16,10,629
112,58,3.75,3,2,17,1,630
84,57,3.28,9,2,19,1,631
106,45,3.22,9,1,16,3,632
95,61,3.49,9,1,17,6,633
82,52,3.36,9,1,17,0,634
121,55,3.93,9,1,17,0,635
103,56,3.41,9,1,14,6,636
111,54,3.91,9,1,16,6,637
102,69,3.17,9,1,16,4,638
70,57,3.07,13,2,13,0,639
102,49,3.8,13,2,11,4,640
113,54,4.05,13,2,16,5,641
91,47,3.96,13,2,12,5,642
108,48,4.05,13,2,17,2,643
127,41,3.96,13,2,16,11,644
64,55,4.18,13,1,11,4,645
121,37,3.42,13,2,17,3,646
112,46,3.85,13,2,14,6,647
71,44,3.13,13,1,17,4,648
131,41,3.81,13,1,12,3,649
120,50,3.84,13,2,13,3,650
118,44,3.95,13,1,19,2,651
86,48,3.58,13,2,15,5,652
72,52,3.69,13,2,4,6,653
109,52,3.09,13,2,19,5,654
96,47,3.97,13,2,12,4,655
147,48,3.91,13,2,16,4,656
110,56,3.32,14,2,11,0,657
47,60,3.96,13,1,11,0,658
139,52,3.96,13,1,14,4,659
102,54,3.45,13,1,13,0,660
92,57,3.55,13,2,18,2,661
120,56,3.87,13,2,7,4,662
112,60,3.56,13,1,12,4,663
117,53,3.76,13,1,14,6,664
43,54,3.66,13,2,12,4,665
120,59,3.37,13,2,19,3,666
89,50,3.42,13,2,8,10,667
57,59,3.02,13,1,18,4,668
59,54,3.68,13,2,14,3,669
0,59,3.59,13,1,15,3,670
114,66,3.76,13,1,12,0,671
73,55,3.55,13,1,16,3,672
95,48,3.92,13,1,12,7,673
94,45,3.4,13,2,15,5,674
92,47,4.05,11,1,18,4,675
60,50,3.84,11,1,18,0,676
74,52,3.56,11,1,18,6,677
94,45,3.48,11,1,14,1,678
2,51,3.37,11,1,13,3,679
98,45,3.06,10,1,13,0,680
85,44,3.71,11,2,18,2,681
130,53,4.12,11,1,16,8,682
103,53,3.74,11,1,18,8,683
106,52,3.13,11,1,16,5,684
82,44,3.56,11,1,14,0,685
80,51,3.35,11,1,20,4,686
87,50,3.48,12,1,18,4,687
64,50,3.28,11,1,15,3,688
79,46,3.49,11,1,16,6,689
124,47,3.99,11,1,15,9,690
81,47,4.29,11,1,18,3,691
95,51,3.66,11,1,18,6,692
98,52,3.11,12,1,12,1,693
106,42,3.16,12,1,15,3,694
77,49,4.2,12,1,13,4,695
73,52,4.31,12,1,14,6,696
65,52,3.39,12,1,19,4,697
156,47,3.66,12,1,17,6,698
88,46,3.54,13,1,13,0,699
136,53,3.44,13,1,8,1,700
86,48,3.4,12,1,14,0,701
79,43,3.89,12,1,17,1,702
87,53,3.31,12,1,10,2,703
83,41,3.23,12,1,15,1,704
92,43,3.64,12,1,17,4,705
81,43,3.72,12,2,16,5,706
112,42,3.57,13,1,17,3,707
85,48,3.84,12,1,15,0,708
79,43,3.07,12,2,14,4,709
105,49,3.11,13,1,17,9,710
57,45,3.88,11,1,18,7,711
108,46,3.22,11,1,19,1,712
75,44,3.21,11,1,17,5,713
82,42,3.57,11,1,19,5,714
103,42,3.74,11,2,20,7,715
70,41,3.54,11,2,19,4,716
86,43,3.25,11,1,18,4,717
119,47,3.73,12,1,18,0,718
106,42,3.57,11,2,11,3,719
113,43,3.32,11,2,18,0,720
106,42,3.72,11,1,18,3,721
111,40,3.52,11,1,20,5,722
119,36,3.9,11,1,16,1,723
90,41,3.38,11,1,15,4,724
78,55,3.54,12,1,17,4,725
135,41,4.53,11,1,15,4,726
64,44,4.05,11,1,15,2,727
81,42,3.47,11,1,15,3,728
121,45,3.61,12,2,19,3,729
115,37,3.17,12,2,15,2,730
171,38,3.09,12,2,15,8,731
88,40,3.01,13,2,10,5,732
75,42,3.51,12,2,22,0,733
82,44,3.29,12,1,14,3,734
65,42,3.57,12,2,24,3,735
