cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
294,135,3.48,13,8,135,16,375
308,146,3.51,13,8,135,27,376
300,125,3.07,12,8,135,23,377
311,120,3.9,12,8,135,22,378
275,139,3.95,12,8,135,18,379
327,130,3.44,12,8,153,19,380
247,134,3.83,12,8,135,21,381
284,130,3.77,12,8,135,21,382
263,129,3.33,12,8,136,23,383
359,130,3.07,12,8,135,27,384
368,139,3.86,12,8,135,20,385
288,132,3.91,13,8,136,23,386
254,125,3.64,12,8,135,18,387
242,136,3.78,12,6,136,23,388
318,134,3.96,12,8,135,36,389
296,122,3.99,12,8,135,27,390
347,132,3.76,12,8,135,22,391
298,131,3.35,12,8,135,20,392
265,139,3.78,12,8,136,12,393
310,130,3.47,12,8,135,15,394
277,94,3.76,13,8,135,14,395
263,134,3.93,12,8,136,26,396
248,129,3.27,12,8,135,15,397
262,151,3.73,15,8,135,23,398
273,116,3.44,10,8,135,21,399
302,100,3.58,10,8,125,22,400
257,105,3.27,10,8,137,25,401
268,115,3.05,12,8,136,19,402
270,94,3.61,10,8,129,22,403
286,130,3.14,10,8,143,24,404
253,105,3.73,10,8,133,18,405
247,103,3.12,10,8,121,18,406
257,106,3.35,10,8,116,26,407
258,129,3.13,9,8,130,9,408
267,105,3.23,10,7,136,19,409
243,108,3.25,10,9,134,23,410
277,111,3.08,12,7,114,19,411
353,63,3.38,10,7,136,12,412
287,89,3.4,10,7,115,28,413
225,94,3.71,10,7,136,25,414
288,120,3.1,10,7,143,21,415
286,109,3.8,10,7,121,18,416
241,115,3.08,10,7,146,13,417
342,117,3.1,10,7,136,15,418
349,111,3.15,10,7,127,28,419
235,110,3.49,10,7,123,29,420
307,114,3.4,11,7,130,24,421
310,127,3.98,11,7,121,19,422
287,118,4.09,11,7,123,10,423
283,101,3.19,11,7,141,15,424
309,124,3.46,11,7,122,31,425
321,118,3.97,11,10,145,20,426
316,115,3.78,10,8,134,20,427
321,125,3.44,11,8,140,24,428
325,110,3.37,11,8,144,12,429
321,117,3.77,11,8,150,20,430
329,138,3.85,8,8,136,20,431
319,121,4.01,11,8,151,22,432
331,112,4.02,11,8,154,24,433
332,91,4.01,11,8,135,18,434
317,115,3.19,10,8,137,19,435
285,119,3.92,10,8,147,9,436
279,119,3.61,11,8,147,20,437
308,116,4.18,10,8,141,20,438
320,118,3.42,10,8,140,14,439
358,119,3.35,11,8,126,34,440
337,147,4.13,11,8,140,21,441
305,126,4.06,13,8,132,18,442
361,123,3.07,11,9,144,30,443
308,120,3.47,11,8,128,19,444
341,117,3.69,11,8,149,15,445
316,120,3.63,11,8,137,23,446
299,118,3.38,11,8,143,11,447
341,126,3.99,11,8,136,16,448
289,121,3.46,11,9,155,18,449
311,121,3.07,11,9,118,16,450
318,127,3.62,11,8,126,14,451
311,128,3.09,11,8,133,22,452
270,118,3.27,11,8,126,14,453
316,127,3.02,11,8,155,18,454
407,100,3.01,11,8,119,11,455
302,110,3.5,11,8,143,3,456
299,115,3.15,11,8,119,16,457
368,124,3.68,11,9,140,22,458
309,110,3.02,11,9,127,15,459
330,113,3.67,11,8,112,18,460
365,109,3.68,11,8,122,16,461
294,120,3.7,11,9,127,12,462
262,109,4.04,11,8,135,11,463
350,108,3.58,11,10,142,14,464
351,122,3.97,11,8,120,15,465
357,107,3.43,11,8,134,12,466
348,110,3.79,11,8,121,16,467
370,123,3.36,11,8,124,11,468
365,107,3.58,11,8,138,12,469
370,98,3.8,11,8,133,11,470
349,96,3.34,11,8,121,10,471
370,121,3.6,11,8,123,12,472
350,112,3.57,11,8,134,11,473
366,117,3.61,11,8,139,7,474
403,110,3.37,11,8,132,4,475
359,113,3.49,11,8,135,16,476
355,124,3.08,11,7,126,19,477
359,116,3.43,11,7,127,26,478
363,115,3.84,11,7,133,14,479
357,122,3.19,11,7,135,13,480
351,119,4.23,11,7,128,18,481
376,114,3.49,11,7,140,17,482
335,115,3.71,11,7,137,17,483
349,113,3.03,11,7,130,0,484
345,112,3.11,11,7,130,17,485
333,124,3.2,11,7,134,13,486
312,116,3.84,11,7,129,7,487
304,134,3.37,11,7,121,17,488
328,117,3.27,11,7,131,11,489
331,118,3.96,13,7,128,10,490
329,123,3.57,13,7,130,14,491
299,116,3.82,13,7,157,18,492
356,114,3.46,13,7,128,18,493
334,116,4.07,13,9,126,16,494
290,115,3.18,13,9,128,20,495
329,122,3.47,13,9,129,19,496
359,142,3.13,12,9,125,27,497
296,101,3.55,13,9,122,22,498
299,120,3.09,13,9,126,22,499
358,182,4.03,12,9,119,17,500
277,118,4.13,13,9,127,16,501
293,119,3.16,13,9,122,22,502
293,120,3.14,13,9,116,23,503
293,100,4.1,13,9,118,16,504
280,117,3.13,13,9,120,13,505
299,122,3.95,12,9,113,18,506
276,107,3.9,13,9,119,18,507
281,123,3.29,13,9,123,19,508
284,106,3.12,13,9,117,19,509
286,113,3.86,13,9,111,15,510
279,120,3.48,13,9,100,23,511
268,96,3.63,13,9,121,19,512
284,107,3.7,11,9,115,18,513
287,126,3.35,11,9,119,19,514
273,125,4.0,12,9,115,16,515
286,131,3.69,11,9,116,16,516
279,129,3.87,11,9,119,21,517
283,127,4.24,11,9,127,11,518
350,128,3.49,11,9,118,21,519
387,122,3.77,11,9,119,21,520
325,123,3.9,11,9,124,16,521
220,125,3.14,11,8,125,15,522
328,147,3.13,12,9,117,21,523
351,140,3.68,11,9,115,23,524
340,118,3.58,12,9,155,19,525
314,125,3.4,11,9,155,21,526
296,134,3.1,11,9,155,22,527
269,189,4.16,11,8,155,20,528
238,134,3.2,12,8,155,16,529
247,101,3.64,11,8,155,20,530
360,129,3.31,12,8,155,16,531
327,134,3.42,12,8,155,15,532
368,146,3.74,11,8,155,19,533
326,125,3.98,11,8,155,14,534
374,129,3.47,11,8,155,18,535
243,130,3.92,11,8,155,11,536
352,127,3.12,12,8,155,16,537
332,121,3.27,12,8,155,18,538
335,120,3.24,12,6,155,19,539
327,125,3.63,12,7,155,18,540
373,130,3.46,12,8,155,23,541
308,129,3.42,12,7,155,23,542
323,138,3.61,12,8,155,24,543
315,134,3.11,12,8,155,28,544
335,131,3.68,12,7,155,23,545
331,134,3.53,12,7,155,16,546
333,132,4.0,12,7,155,20,547
313,131,3.35,12,7,155,24,548
292,136,3.78,12,7,155,19,549
349,124,3.31,12,7,138,19,550
339,129,3.58,12,7,147,16,551
318,129,3.99,12,7,148,24,552
289,137,3.97,12,7,145,24,553
325,126,3.84,12,7,140,23,554
323,98,3.31,12,7,127,19,555
295,101,3.7,12,7,136,13,556
318,93,4.48,12,7,148,16,557
311,107,4.06,12,7,138,19,558
350,112,3.75,12,7,131,12,559
294,109,3.65,12,7,135,17,560
324,107,3.26,13,7,116,15,561
315,112,3.48,12,6,130,18,562
326,123,4.19,12,7,124,21,563
334,116,3.69,12,7,134,0,564
318,109,3.7,12,8,133,19,565
334,91,3.83,12,8,139,20,566
323,94,3.85,12,8,138,19,567
346,109,3.83,12,8,137,18,568
360,120,3.36,18,8,145,17,569
305,89,3.46,12,8,136,24,570
308,115,3.63,12,7,122,16,571
316,101,3.14,12,7,143,15,572
360,115,3.17,12,8,140,17,573
330,115,3.91,12,8,136,23,574
294,111,4.03,12,8,159,25,575
318,110,3.62,17,7,162,22,576
299,109,3.05,12,7,162,24,577
301,108,3.45,12,7,162,19,578
279,114,3.07,12,8,157,25,579
314,102,3.2,12,8,157,24,580
332,100,3.63,12,8,162,28,581
295,98,3.98,13,8,159,16,582
302,108,3.31,13,8,153,22,583
331,86,3.8,13,8,162,24,584
309,107,3.36,13,8,161,28,585
303,102,3.67,13,8,154,29,586
336,118,4.07,13,8,151,31,587
328,108,3.43,13,8,154,17,588
318,94,3.35,13,8,152,22,589
189,116,3.29,13,8,148,21,590
254,99,3.17,13,8,151,17,591
283,114,3.42,13,8,162,10,592
271,95,3.11,13,8,162,18,593
289,130,4.04,13,8,162,22,594
282,120,3.67,13,8,161,12,595
279,112,3.11,13,9,158,20,596
275,114,3.19,13,8,157,16,597
306,108,3.34,13,8,161,23,598
