cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
840,134,3.88,8,1,24,36,377
765,130,3.47,8,2,28,31,378
837,135,3.5,8,1,27,43,379
908,127,3.97,8,1,22,37,380
976,122,3.61,8,1,20,36,381
821,127,3.17,8,1,33,39,382
893,120,3.5,7,3,28,26,383
847,118,3.38,8,2,29,35,384
907,123,3.68,8,2,24,27,385
822,114,3.5,8,2,19,33,386
853,126,4.17,7,1,29,39,387
805,116,3.13,7,1,24,41,388
856,126,3.18,7,1,26,33,389
775,137,3.11,8,1,24,39,390
873,112,3.75,8,1,24,38,391
810,143,3.66,8,1,20,32,392
724,133,3.97,8,1,24,35,393
970,109,3.75,8,2,27,36,394
822,115,3.64,8,2,31,37,395
792,112,3.7,8,2,33,28,396
793,107,3.62,8,2,24,37,397
887,114,3.44,8,2,35,39,398
849,107,3.94,7,1,30,31,399
940,105,3.83,8,2,31,31,400
978,109,3.55,8,2,36,37,401
1030,105,3.9,8,2,37,25,402
951,107,3.73,8,2,34,34,403
986,71,3.98,6,2,30,43,404
895,111,3.32,2,2,33,34,405
970,98,3.69,6,2,29,34,406
963,106,3.43,6,2,30,28,407
995,95,3.62,6,2,31,29,408
985,112,3.67,5,2,28,28,409
975,115,3.35,6,1,29,32,410
958,134,3.65,6,0,35,37,411
957,135,3.26,6,2,31,27,412
897,134,3.93,6,1,33,27,413
992,142,3.54,6,1,26,26,414
966,132,3.6,6,2,25,30,415
983,135,3.72,6,1,30,31,416
938,140,3.62,6,2,24,24,417
974,133,3.95,6,1,26,36,418
869,138,3.84,6,2,22,25,419
632,133,3.32,6,1,29,22,420
787,132,3.2,6,1,28,30,421
831,141,3.37,6,2,29,27,422
809,129,4.0,6,2,28,28,423
785,142,3.59,6,1,27,17,424
780,127,4.33,6,1,28,30,425
802,134,3.89,6,1,18,31,426
800,133,3.07,6,2,24,31,427
841,137,3.56,6,1,28,26,428
794,118,3.48,6,1,30,33,429
855,131,4.36,6,1,27,28,430
826,129,3.13,7,2,30,30,431
840,125,4.04,8,1,33,36,432
800,119,3.78,7,2,28,33,433
815,124,3.17,8,2,37,14,434
802,120,3.7,8,1,23,31,435
832,127,3.4,8,1,24,39,436
803,115,3.96,8,1,30,32,437
789,133,3.84,7,1,30,22,438
762,122,3.57,8,1,22,40,439
754,123,3.89,8,1,22,41,440
804,120,3.75,8,1,30,29,441
787,123,3.21,8,1,19,35,442
858,126,3.59,8,1,24,31,443
759,139,3.17,8,2,28,32,444
792,111,3.21,8,2,20,33,445
792,123,4.11,7,2,24,43,446
771,127,3.19,8,2,28,36,447
773,123,3.03,8,1,25,31,448
782,116,3.68,9,2,23,28,449
805,129,3.59,7,2,28,30,450
839,122,3.34,8,2,27,27,451
774,120,3.1,7,2,26,35,452
760,129,3.92,8,2,26,33,453
832,120,3.76,8,2,29,25,454
755,116,3.92,8,2,28,27,455
911,125,3.62,8,2,23,26,456
809,118,3.83,8,2,28,31,457
845,127,3.18,7,2,20,32,458
843,119,3.59,7,2,31,30,459
781,113,3.45,7,2,28,40,460
743,117,3.44,7,2,28,35,461
788,116,3.83,7,1,23,28,462
746,120,3.5,7,2,19,30,463
776,122,3.96,7,2,25,26,464
777,107,3.23,7,2,32,30,465
782,126,3.7,7,2,31,37,466
763,123,3.64,7,2,27,31,467
794,123,3.56,7,2,25,33,468
732,127,3.09,7,2,23,37,469
760,127,3.01,7,1,16,32,470
705,116,3.02,7,1,35,36,471
691,123,3.42,7,2,29,28,472
732,126,3.3,7,1,28,32,473
767,124,3.71,6,1,26,44,474
751,128,4.75,7,2,31,31,475
764,127,3.39,7,2,29,42,476
768,123,3.92,7,1,26,35,477
687,122,3.77,7,2,33,38,478
743,108,3.96,7,2,20,34,479
754,110,4.0,7,1,26,34,480
772,111,3.66,7,1,26,37,481
892,133,3.86,7,1,28,39,482
906,107,3.33,7,1,26,36,483
850,108,3.33,7,1,30,44,484
822,116,3.21,6,1,31,29,485
798,108,3.12,7,1,24,42,486
920,108,3.18,7,2,20,35,487
