cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
284,76,3.98,7,2,13,19,406
250,76,4.14,7,1,10,21,407
299,62,3.28,7,2,11,21,408
291,70,3.37,7,2,16,24,409
295,78,3.92,7,1,18,23,410
283,72,3.13,7,1,13,23,411
291,67,3.74,7,2,12,29,412
271,74,3.6,7,2,12,23,413
269,53,3.26,7,1,14,27,414
264,77,3.04,7,2,10,31,415
281,47,3.65,8,2,15,23,416
267,60,3.83,7,2,15,19,417
264,64,3.21,7,2,14,24,418
284,62,3.58,7,1,13,27,419
289,71,3.68,7,2,16,9,420
274,59,3.23,7,2,13,27,421
279,55,3.78,7,1,11,17,422
287,44,3.94,7,1,11,23,423
285,60,3.95,7,2,10,34,424
293,30,3.2,8,2,18,28,425
268,43,3.62,8,1,11,23,426
294,67,4.0,7,1,14,31,427
278,57,3.14,7,2,10,35,428
247,45,3.63,7,1,11,30,429
267,55,3.8,7,1,10,25,430
295,54,3.22,7,1,14,32,431
296,47,3.59,8,1,14,28,432
277,48,3.18,8,1,10,36,433
267,39,3.36,7,1,5,33,434
225,53,3.42,7,1,13,27,435
242,62,3.06,7,1,18,18,436
118,56,3.63,7,2,10,23,437
377,67,3.85,7,1,5,9,438
227,56,3.42,7,2,12,19,439
415,69,3.07,8,1,13,5,440
234,66,3.58,7,2,20,28,441
252,69,3.99,7,1,11,25,442
240,65,3.57,7,2,13,29,443
228,67,3.51,7,1,9,18,444
240,67,3.49,7,1,12,0,445
232,63,3.99,8,2,10,18,446
232,75,3.69,7,2,14,17,447
240,80,3.5,8,2,12,29,448
228,56,4.13,8,2,14,15,449
239,69,3.53,8,1,15,21,450
256,57,3.32,8,1,7,21,451
222,58,3.87,7,2,8,16,452
219,84,4.06,8,1,14,19,453
236,68,3.52,8,2,17,25,454
253,75,3.97,8,1,14,25,455
227,67,3.74,8,1,16,7,456
224,69,3.36,8,1,16,27,457
225,71,3.68,8,1,18,14,458
229,63,3.41,8,2,15,16,459
252,65,3.21,8,2,15,11,460
252,55,3.1,7,1,12,19,461
247,76,3.77,8,1,14,21,462
241,71,3.88,7,1,17,18,463
248,75,4.01,8,1,20,15,464
200,58,4.19,8,1,17,22,465
240,57,3.37,7,1,15,21,466
234,64,3.88,7,2,14,29,467
242,72,3.21,6,1,15,22,468
296,69,4.16,6,1,12,25,469
262,78,3.49,2,2,16,22,470
274,43,3.29,7,2,14,24,471
267,35,3.79,6,1,20,22,472
273,78,3.67,6,2,15,21,473
242,72,3.29,4,1,17,15,474
243,74,3.16,7,2,16,19,475
258,36,3.57,7,2,13,15,476
239,65,3.16,7,2,18,22,477
252,71,3.85,7,1,9,7,478
210,80,3.21,6,1,10,30,479
253,54,4.32,6,2,13,13,480
222,85,3.53,7,1,12,23,481
272,69,3.93,7,2,20,15,482
155,64,3.48,7,2,13,15,483
250,63,3.45,6,2,17,28,484
285,72,3.09,7,1,11,27,485
236,61,4.59,6,1,12,10,486
241,74,3.81,6,1,14,30,487
260,72,3.34,6,2,11,28,488
270,43,3.91,6,2,14,25,489
260,59,3.24,6,1,13,12,490
236,60,3.85,6,1,6,31,491
239,64,3.71,6,2,18,18,492
271,61,3.83,5,2,9,29,493
281,76,3.04,6,2,14,20,494
298,56,3.49,6,1,14,28,495
269,84,3.85,6,2,7,18,496
290,69,3.53,6,1,16,21,497
279,66,3.22,6,1,13,13,498
267,80,3.28,6,1,13,39,499
284,58,3.09,6,2,10,18,500
267,63,3.54,6,1,10,20,501
244,71,3.12,6,1,11,13,502
280,71,4.13,5,2,11,25,503
278,57,3.31,6,2,3,27,504
284,79,3.08,6,1,12,31,505
282,89,3.42,8,1,13,13,506
299,62,3.36,8,2,8,21,507
257,68,3.42,7,2,14,19,508
295,71,3.18,7,2,12,33,509
271,72,3.68,7,1,19,23,510
310,70,3.53,8,1,10,17,511
264,73,3.56,8,1,9,16,512
283,55,3.9,7,2,10,10,513
261,63,3.75,7,2,11,22,514
285,76,3.75,8,1,9,8,515
249,72,3.07,7,2,12,20,516
269,66,3.12,7,1,13,25,517
332,56,3.02,7,2,14,23,518
330,64,3.01,8,1,11,29,519
281,45,3.45,8,2,13,29,520
278,69,3.5,8,2,9,14,521
222,61,3.11,8,2,7,14,522
213,60,3.07,7,2,13,17,523
267,100,3.81,8,2,10,26,524
223,73,3.88,7,2,12,22,525
261,76,3.49,6,2,13,16,526
223,49,3.88,7,2,10,24,527
234,78,3.32,6,1,13,31,528
240,60,3.22,7,2,18,29,529
243,53,3.16,7,2,22,26,530
255,51,3.42,6,2,15,30,531
219,69,3.83,7,1,18,30,532
223,58,3.56,7,2,12,30,533
237,88,3.56,7,2,12,15,534
236,83,3.39,7,1,20,24,535
241,74,3.82,7,2,11,30,536
245,66,3.14,7,1,8,23,537
246,80,3.7,7,1,9,22,538
251,74,3.89,7,1,15,34,539
215,83,3.71,7,1,20,17,540
254,72,3.57,7,1,15,31,541
247,88,3.5,7,1,15,34,542
255,78,3.52,6,2,12,31,543
268,79,3.95,7,2,13,18,544
227,64,3.7,7,1,17,28,545
217,76,3.16,8,1,9,21,546
243,72,3.81,9,1,12,30,547
259,67,3.91,8,2,14,24,548
242,76,3.69,9,1,16,25,549
236,50,3.92,8,2,11,16,550
249,64,3.16,8,2,14,22,551
203,65,3.09,9,2,11,25,552
169,68,3.65,9,2,13,19,553
202,50,3.44,9,1,7,34,554
212,74,3.37,8,1,8,30,555
243,60,3.97,8,2,13,23,556
239,55,3.12,8,2,2,11,557
238,53,3.48,8,1,13,11,558
242,48,3.28,8,2,17,13,559
167,64,3.07,8,1,11,43,560
272,60,3.54,9,2,15,4,561
239,65,3.94,8,2,9,12,562
190,87,3.01,8,1,14,18,563
207,61,3.89,8,1,14,26,564
214,77,3.79,8,2,17,10,565
191,80,3.16,8,2,8,21,566
193,87,3.43,8,2,9,15,567
233,78,3.91,9,2,13,20,568
211,81,3.33,8,2,15,22,569
232,72,4.12,8,1,12,20,570
246,63,3.01,8,2,12,16,571
239,76,3.17,8,2,8,24,572
257,69,3.75,8,2,16,18,573
221,79,3.53,8,2,7,16,574
204,80,3.9,8,1,12,24,575
221,69,3.16,8,2,12,20,576
