cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
475,101,3.24,8,2,14,29,391
399,111,3.64,8,2,24,25,392
436,114,3.87,8,2,19,22,393
421,98,3.76,8,2,25,25,394
428,111,3.99,7,2,20,21,395
487,107,3.58,8,2,27,24,396
414,103,3.53,4,2,17,26,397
444,111,3.79,7,2,21,18,398
462,114,4.16,7,2,18,37,399
439,104,3.37,8,2,11,42,400
426,100,3.65,8,2,20,19,401
421,110,3.66,7,2,32,31,402
442,112,3.36,8,2,15,32,403
465,113,3.1,8,2,23,27,404
460,114,3.99,8,2,21,15,405
452,111,3.75,8,2,10,28,406
443,106,3.87,8,2,21,60,407
436,111,3.48,8,2,26,24,408
429,107,3.19,8,2,18,37,409
437,102,4.11,8,2,23,21,410
421,102,3.24,8,2,30,28,411
428,93,3.96,7,2,22,27,412
414,101,3.91,7,2,26,25,413
424,113,3.84,8,2,30,27,414
453,111,3.76,8,2,28,22,415
460,118,3.84,7,1,27,25,416
417,126,3.29,7,2,33,29,417
421,88,3.54,8,1,24,24,418
434,109,3.73,8,2,30,28,419
446,114,3.88,8,3,25,26,420
434,91,3.99,8,2,33,19,421
431,128,3.15,8,2,21,30,422
424,108,3.09,8,2,22,21,423
426,100,3.85,8,2,29,34,424
456,7,3.77,7,1,20,25,425
424,94,3.15,8,1,13,18,426
402,85,3.38,8,2,20,27,427
407,100,3.92,7,2,22,29,428
433,116,3.47,11,2,26,28,429
380,122,3.61,8,1,20,25,430
441,84,3.87,8,1,26,24,431
410,103,3.93,8,2,22,25,432
349,120,3.13,8,1,23,22,433
341,109,3.32,8,1,29,25,434
415,119,3.93,8,1,9,22,435
429,119,3.5,5,1,24,24,436
459,108,4.01,7,2,27,17,437
414,106,3.93,8,2,25,27,438
422,119,3.25,8,1,18,34,439
406,104,3.92,8,2,22,26,440
403,102,3.18,8,1,25,27,441
398,113,4.37,8,2,18,29,442
434,108,3.69,8,2,20,22,443
394,109,3.33,8,2,21,22,444
385,124,3.18,8,2,18,12,445
385,102,4.04,8,2,20,8,446
394,121,3.26,7,2,18,16,447
275,107,3.32,8,1,22,27,448
418,136,3.93,7,2,17,25,449
427,126,3.45,7,2,17,18,450
482,160,3.48,7,2,14,17,451
419,138,3.65,6,2,11,21,452
437,167,3.69,7,1,19,24,453
491,136,3.01,7,1,27,21,454
434,85,3.75,7,2,10,26,455
446,110,3.95,7,2,20,24,456
492,125,3.32,7,2,27,14,457
469,109,3.27,7,1,10,21,458
421,131,3.59,7,2,22,29,459
445,122,3.46,7,1,15,28,460
445,128,3.97,7,1,20,20,461
461,115,3.01,7,2,14,20,462
428,101,3.92,7,3,26,31,463
462,115,3.28,7,2,13,17,464
440,111,3.58,7,2,32,24,465
466,106,4.22,7,1,30,24,466
451,93,3.58,7,2,19,24,467
459,110,3.55,7,2,17,24,468
472,119,3.05,7,2,20,19,469
493,121,3.89,7,2,25,25,470
400,102,3.19,7,2,18,24,471
522,97,3.62,7,2,18,30,472
459,118,3.4,7,2,20,21,473
471,100,3.29,7,2,17,20,474
526,87,3.57,7,2,22,30,475
410,114,3.53,7,2,15,31,476
472,101,3.23,7,2,16,29,477
501,103,3.54,8,2,16,28,478
530,96,3.54,7,2,21,22,479
484,102,3.46,7,2,17,30,480
480,93,3.92,7,2,26,18,481
513,93,3.21,7,2,20,23,482
438,83,3.48,7,2,24,27,483
552,96,3.18,7,2,20,33,484
425,100,3.64,7,2,23,23,485
412,102,3.02,7,2,25,20,486
489,98,3.76,7,2,19,28,487
545,90,3.55,7,2,27,26,488
538,80,3.94,7,2,16,34,489
494,104,3.12,8,2,16,36,490
504,82,3.16,7,1,18,31,491
497,98,3.83,7,1,22,26,492
468,80,3.74,7,1,11,27,493
449,105,3.15,7,1,17,24,494
508,156,3.29,7,1,19,26,495
448,99,3.23,7,2,17,26,496
391,102,3.8,7,1,19,25,497
355,106,3.36,7,1,28,31,498
362,102,3.24,7,2,21,27,499
473,99,3.4,7,1,24,24,500
378,106,3.59,7,1,20,25,501
443,109,3.26,7,1,19,34,502
383,111,3.21,7,2,20,25,503
452,111,3.66,7,2,18,21,504
294,113,3.71,7,2,27,28,505
449,120,3.98,7,1,21,23,506
432,101,3.02,9,1,19,27,507
369,108,3.83,9,1,17,29,508
428,127,3.36,9,1,20,26,509
424,117,3.89,9,2,22,31,510
460,114,3.94,9,1,21,17,511
532,101,3.89,9,1,22,30,512
444,108,3.49,9,1,16,18,513
403,108,3.81,9,1,16,25,514
460,123,3.22,9,1,18,23,515
374,103,3.08,9,1,32,23,516
449,54,3.61,9,1,8,23,517
314,111,3.46,9,2,19,15,518
368,107,3.39,9,2,23,21,519
397,111,3.89,9,1,21,23,520
346,106,3.88,9,2,28,22,521
375,100,3.37,9,2,16,25,522
462,96,3.58,9,1,22,26,523
