cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
68,41,3.58,8,2,12,5,402
68,39,3.3,8,2,13,22,403
65,51,3.55,8,2,17,23,404
68,43,3.06,8,2,20,10,405
67,42,3.06,8,2,11,19,406
69,64,3.06,8,2,19,23,407
69,47,3.36,8,2,17,6,408
71,46,3.83,8,2,12,18,409
73,39,3.45,8,2,8,23,410
72,56,4.03,8,2,5,20,411
69,43,4.01,8,2,15,26,412
66,39,4.21,8,2,23,11,413
70,39,4.21,8,1,9,33,414
68,46,3.14,8,2,24,21,415
69,39,3.83,8,2,14,30,416
64,56,3.14,8,2,12,15,417
69,45,3.21,8,2,10,26,418
66,38,3.45,9,2,17,47,419
70,44,3.74,8,2,0,53,420
70,44,4.04,7,2,31,26,421
68,39,3.27,7,1,7,28,422
69,38,3.12,7,2,10,24,423
53,49,3.73,7,2,17,26,424
72,51,3.43,7,2,16,27,425
77,48,3.44,7,2,7,35,426
76,47,3.93,7,2,16,35,427
76,51,3.25,6,2,13,34,428
76,48,3.7,7,2,10,37,429
76,51,3.82,7,2,13,29,430
76,51,4.09,7,2,12,33,431
77,51,3.05,7,2,3,21,432
76,43,3.58,7,1,10,9,433
77,49,3.01,7,1,15,18,434
76,49,3.34,7,2,16,9,435
64,52,3.65,7,2,18,37,436
76,44,3.61,7,2,13,15,437
76,51,3.54,7,2,14,27,438
76,49,3.35,6,1,0,0,439
76,51,3.58,7,1,9,18,440
76,50,3.81,7,2,12,51,441
76,47,3.34,7,2,8,0,442
75,50,3.7,7,1,18,33,443
76,51,3.13,7,1,16,2,444
76,48,3.8,7,2,15,1,445
77,52,3.98,7,1,13,8,446
76,51,3.62,7,2,0,24,447
76,49,3.41,7,1,7,18,448
76,47,3.65,7,1,10,15,449
60,47,3.5,7,2,15,15,450
58,53,3.75,7,1,11,12,451
70,48,3.36,7,2,7,26,452
71,48,3.58,7,2,10,28,453
64,51,3.28,7,2,13,14,454
81,47,4.0,7,2,7,43,455
69,51,3.15,7,2,10,8,456
60,46,3.77,7,1,11,45,457
50,49,3.63,7,1,14,0,458
71,47,3.28,7,1,18,20,459
68,52,4.22,7,1,7,31,460
53,50,3.7,7,2,5,0,461
60,49,3.82,7,1,5,2,462
83,49,3.93,7,1,6,21,463
66,48,3.77,7,1,10,30,464
67,53,3.4,7,1,13,5,465
58,50,3.28,7,2,10,24,466
65,48,3.24,7,1,17,22,467
70,48,3.7,7,1,8,4,468
72,54,3.17,7,1,7,34,469
76,48,3.36,7,1,12,21,470
70,46,4.04,7,1,10,17,471
59,51,3.84,7,1,3,18,472
75,53,3.24,7,2,9,12,473
78,53,3.45,7,1,17,20,474
83,48,3.59,7,1,7,0,475
82,47,4.23,7,2,7,1,476
83,45,3.47,7,1,23,10,477
84,48,3.86,7,1,6,21,478
91,52,3.16,7,1,13,21,479
66,58,3.71,7,2,11,15,480
78,54,3.89,7,1,9,14,481
78,46,3.05,7,1,5,9,482
79,43,3.44,7,1,7,10,483
91,48,3.87,7,1,15,30,484
83,54,3.18,7,1,10,23,485
84,42,3.37,7,1,2,4,486
81,41,3.57,7,1,8,19,487
85,50,3.07,7,1,12,19,488
77,59,3.03,7,1,12,12,489
84,50,3.8,7,1,13,25,490
85,44,4.1,7,2,12,26,491
79,42,3.29,7,1,12,18,492
83,51,3.46,7,2,5,8,493
81,48,3.61,7,2,12,42,494
88,46,4.56,7,2,8,49,495
83,50,3.75,7,2,6,16,496
97,46,3.58,8,1,19,23,497
67,46,3.31,8,2,9,21,498
67,50,3.38,8,1,11,22,499
67,45,3.72,9,1,7,29,500
71,39,3.71,8,2,15,8,501
