query_id,ground_truth
d0ed735b-2b55-47d2-8a7d-10e79cb326d7,drinking
f6ee3f8c-aac4-47a1-98c1-faf62e803f5d,pocket_in
2558e0ef-77d2-4801-a574-d15bc7acce40,exiting
ea51ac3c-c810-4fc2-bd81-c560931e0652,exiting
b931c7aa-4a8a-4cd1-941e-bdc842210cf1,standing_up
36b15043-0ebc-44b5-ad5e-876def103fa8,checking_time
65924f66-8355-4578-b7a5-3081326763d2,walking
489c4088-64b4-4889-a520-03d3bf710b7e,throwing
7be21e08-3c7d-4d2d-bfee-74516379300b,carrying_heavy
a74d11d4-b5fc-4a41-84f4-1f931507b2e2,using_phone
d9f123bc-228a-4d29-8394-eaefff60d290,carrying
437840fb-addd-4f8f-bae0-26af61a3d9fa,sitting_down
e3249ef5-4d3b-4111-9721-31d6fd490067,kicking
189e9bc7-77ae-4384-8bf0-767e8bebced6,waving_hand
4bb0f6a2-d202-4b87-b90c-50b736aba88a,pointing
56f02d81-ea09-489b-8e74-4c0172f9db6e,drinking
72979012-0201-4a00-9e05-a50a73f731ec,exiting
947d4920-4f2d-4fc1-af3a-f938329dcab2,pointing
8460d0d7-4f59-466f-b1f9-dd9c504da943,setting_down
6068c526-2b5e-42b8-a86f-7e174e5c9a76,running
d17508b1-6883-46b4-91c6-b57159635556,throwing
943e92cd-6e47-48e9-a60e-03a10e775a5e,loitering
6b46a83f-68d4-440c-8a6e-79dfd7aa7a61,setting_down
4eff1b1d-9a89-4b15-9571-ea5c4dea40e4,transferring_object
6a840f4a-5a46-49c5-b7c6-28aebf8e3ea1,carrying
84f321e2-dbb8-4b54-9df5-d27c3222530c,sitting
0f2fbbf4-186f-4979-be42-397d6d36cd5b,jumping
eaeb3762-22aa-4755-b5c2-c8302caf9411,exiting
7b8a40cb-ef97-4907-96d0-12003d318a46,sitting
bbac2675-3f8d-4974-a3a8-fb44214014aa,closing
fbc904ab-881b-4855-a98d-f021941cd474,standing
e600c53b-d8eb-4046-bd97-30ce228b8f75,standing
27a9c66a-e2c3-4b21-9e1f-45a956c25cda,kicking
