query_id,inf_time,remaining_inference_time,time_violation,time_window,data_sources,task_id,inf_id,data,explainability
c964284b-2c93-4b7f-ba7d-3d0a5fed958c,1761542551.0577,0.2833794722037881,False,9,"['video', 'gyro', 'orientation', 'acc_watch', 'acc_phone']","['970d6f86-59ef-441c-9c4f-68d6c7047fba', 'cc36554b-1b5d-48ba-9966-778ce165d457', '3a1e9e73-5b42-4da1-9763-e079c261814b', '5bfcf48f-6c75-44a9-8362-79ebd8cc12bd', '308758c0-acc9-49cf-aae1-f6632e72a591']","['b63b9697-2bda-48ff-9498-964380cf696a', 'd4151972-d513-47fa-bb4c-e4df75d275a4', '720e7e41-3b82-4f20-8b0e-fa24160e08ff', '85b24cef-abc1-483e-afaa-ddee8fc18a2a', '37fe3291-2466-44a2-a2bb-b8e7abc72a93', '6349b46b-c123-42ee-a986-7cc16dfb21a2', 'a61e3f0e-7a7d-48b5-8a18-f180795467ea', '2ec31121-25ba-4ea5-bb76-512deda9a554', '54edbfec-e477-4e84-8328-093719d50977', '11fe316b-24d5-4517-97d1-5b1570a055cf', '92c33150-2f47-46da-85b1-b248b2ae6ba7', '1467048a-a961-4646-86b6-3dbfb7ae1adc', 'a716c410-b69e-4064-b23b-0d3cd1208912', '9713987f-756f-4658-8627-21cd7d0743b2', 'f87f2807-9a09-44fc-9954-8032442f48fc']","{'entering': 0.22400197010369075, 'pocket_in': 0.05846663563685225, 'jumping': 0.05803766566565982, 'setting_down': 0.055620706530118844, 'waving_hand': 0.050170645802412636, 'loitering': 0.04513305474898886, 'drinking': 0.0417827100280874, 'using_pc': 0.041124843805877186, 'standing': 0.03684473520888622, 'checking_time': 0.030125424709029132, 'sitting': 0.029712418091850587, 'standing_up': 0.026352550119200555, 'talking_on_phone': 0.023917213457069583, 'transferring_object': 0.02166242609483738, 'fall': 0.017510266008544564, 'pocket_out': 0.01703288266285955, 'carrying_heavy': 0.016663409276389454, 'kicking': 0.01627257070072394, 'Carrying_light': 0.016186335861467484, 'talking': 0.015524499475083409, 'crouching': 0.014766779760000842, 'throwing': 0.013344818872546847, 'pointing': 0.013312392342648617, 'sitting_down': 0.012677495956122449, 'using_phone': 0.01198676328239604, 'looking_around': 0.011254694668392554, 'closing': 0.01093072944475949, 'pulling': 0.010829538744962671, 'running': 0.009243400220453678, 'picking_up': 0.009153581804470267, 'walking': 0.008545716743336854, 'pushing': 0.00826354831153273, 'carrying_light': 0.0072583266825108255, 'exiting': 0.006841691622533735, 'carrying': 0.005098759039026101, 'opening': 0.004348798516676702}",False
7bc298e5-474b-4b67-ace8-9ab6e59d5aae,1761542551.14438,0.1968928919199938,False,7,['video'],['c8aa5743-e933-4254-964b-8646f2ffb17a'],"['bae9454d-6bc7-4aa0-b275-b5ea31a744fb', '9ca2a849-438b-4d68-a3c5-51257e95dc38', 'ca27ea4a-4554-4700-adc0-fed0d5a7f3f8']","{'talking_on_phone': 0.24150943396226413, 'drinking': 0.18028169014084505, 'walking': 0.17804186228482002, 'pushing': 0.0835680751173709, 'sitting_down': 0.041312893081761004, 'picking_up': 0.034722222222222224, 'sitting': 0.03247261345852895, 'throwing': 0.03055980010039271, 'carrying': 0.024305555555555556, 'crouching': 0.020833333333333332, 'loitering': 0.018212419169102666, 'closing': 0.016705790297339592, 'standing': 0.015094339622641508, 'talking': 0.013836477987421382, 'carrying_light': 0.013801045265302507, 'jumping': 0.011604216493932146, 'kicking': 0.010416666666666666, 'using_pc': 0.00880503144654088, 'checking_time': 0.007547169811320754, 'opening': 0.006944444444444444, 'exiting': 0.0037558685446009393, 'pulling': 0.003472222222222222, 'standing_up': 0.0012578616352201257, 'pocket_in': 0.0009389671361502348}",False
0205ad59-16a8-40f7-876a-af632547e989,1761542551.2042034,0.3134594114946296,False,10,"['video', 'gyro']","['2247a024-b0b7-47f8-acea-ff183512a2fe', '2d7ac645-2bf0-4ab9-846d-e0fb356480d2']","['ac1ad08e-2aa0-4538-83b3-362b8021a358', '071a3735-be9d-4477-8e25-f9fd9ae154f4', 'c6fdb38c-9996-46ce-aac5-4db32294fcbc', 'd8c5ecce-9f00-4869-9e0e-9df41c1dace5', 'f595b708-fc9d-4c2f-9b00-614c4f8e1141', '3da62de0-8a65-4214-9487-9d15c11d03e2']","{'throwing': 0.1906910705550251, 'closing': 0.09692834200965512, 'entering': 0.09407652315141302, 'running': 0.08353244369034973, 'pulling': 0.08037068236803774, 'pocket_out': 0.07115285857505134, 'opening': 0.03392330383480826, 'fall': 0.028101605879383654, 'kicking': 0.026119588845971615, 'setting_down': 0.024548975140028555, 'crouching': 0.0242343897296009, 'using_phone': 0.023456790123456788, 'carrying': 0.02132492400754614, 'talking_on_phone': 0.021057145558658497, 'sitting': 0.016007832654589903, 'drinking': 0.01454378999655554, 'pushing': 0.01400829355987486, 'carrying_heavy': 0.013808648692233702, 'checking_time': 0.013374485596707819, 'pocket_in': 0.01265646177150602, 'picking_up': 0.01145932257043368, 'walking': 0.011138003675317108, 'standing_up': 0.010993873383253916, 'waving_hand': 0.010917634051962409, 'pointing': 0.0102880658436214, 'Carrying_light': 0.0075075075075075074, 'sitting_down': 0.007462686567164179, 'carrying_light': 0.0068075563650784885, 'talking': 0.005912992638656356, 'jumping': 0.005128205128205128, 'loitering': 0.003316749585406302, 'transferring_object': 0.0029368575624082235, 'standing': 0.0022123893805309734}",False
03f4d94a-3d7c-4c7f-b8e9-3ceb04f32de6,1761542551.2974885,0.0344021596143001,False,10,"['acc_watch', 'gyro']","['905b0a15-1d4c-46e9-9607-40be4853f9e6', '88519e53-fc98-4f13-b5a7-22d71b2a7abb']","['5e953449-7987-44bc-a94f-b05f4ef5f57d', '06511840-b95c-4997-9531-169fbf0bfbf0', '05abc0c7-6ecc-490d-8e39-ba3bf3c7458f', '3b07cee1-2b0a-483f-adf1-c8d0f4e348ea', '5ec607fe-5ec9-46ec-8c09-5bc571e0faf9', 'd3268712-29ef-4d05-9b53-eeef0a08dc6c']","{'opening': 0.28790821502948377, 'sitting': 0.14249011923383326, 'pointing': 0.11548328583201035, 'exiting': 0.10430839002267574, 'using_phone': 0.09928637425833986, 'talking_on_phone': 0.038738706651945246, 'transferring_object': 0.027868852459016394, 'pocket_out': 0.017542710702076192, 'fall': 0.01369478677492389, 'standing_up': 0.011961607298143164, 'carrying_light': 0.011186108032879246, 'carrying_heavy': 0.010989966595299354, 'walking': 0.01020408163265306, 'pulling': 0.009570388483140999, 'kicking': 0.00938775676342418, 'looking_around': 0.009081983308787433, 'pocket_in': 0.008967223252937537, 'drinking': 0.007449200511063892, 'Carrying_light': 0.007298950493268857, 'using_pc': 0.006974003309081843, 'closing': 0.006720532453431477, 'pushing': 0.00572737686139748, 'sitting_down': 0.005668934240362813, 'waving_hand': 0.005535448158398979, 'loitering': 0.005194805194805195, 'setting_down': 0.005132962275819418, 'standing': 0.004397874298161606, 'checking_time': 0.004315615655821841, 'crouching': 0.0038180167672344743, 'jumping': 0.0016766750131105646, 'entering': 0.0008726003490401396, 'carrying': 0.000546448087431694}",False
063db1bd-34f5-4a81-9f68-1b4e5bc4bcc0,1761542551.390536,0.0442143366360679,False,9,"['orientation', 'acc_watch']","['ec25f22d-859b-4130-8e15-09fa9e6ce91a', '6d4c8f08-c884-45ad-a199-3d63c7260a17']","['8fb25439-4d71-432f-9a2e-fb8e342f298d', '1833ab7c-333d-40b7-8a5c-301b13e4e78a', '9a926241-27f2-482c-8dce-5e1429e32e29', '1205fc54-b3a1-4ac2-9170-1886e03a0745', '9bf61bc9-1b37-4b10-8646-0c7f869a081d', '5ac5f5e5-b714-486b-85b1-9fd91dbf2eac']","{'opening': 0.36165934125750443, 'picking_up': 0.17489019234586825, 'Carrying_light': 0.09840925343844069, 'jumping': 0.050747976996179174, 'talking': 0.02702702702702703, 'transferring_object': 0.02303310384824461, 'carrying_light': 0.0197176464565483, 'crouching': 0.019481442923192843, 'setting_down': 0.01947108081025562, 'exiting': 0.019152768257052918, 'carrying': 0.018021650682941006, 'entering': 0.016786679899213758, 'pocket_in': 0.014157706093189963, 'pulling': 0.012988634944423628, 'pocket_out': 0.012267839687194526, 'pushing': 0.012135272799843971, 'looking_around': 0.011243329316577724, 'carrying_heavy': 0.010342197035745423, 'standing_up': 0.009984391982252634, 'fall': 0.009657949785338321, 'drinking': 0.00953366927771957, 'closing': 0.007430997876857749, 'using_pc': 0.006997455470737914, 'talking_on_phone': 0.006559039955986522, 'kicking': 0.006485970703527955, 'walking': 0.006479724506289971, 'running': 0.004545454545454545, 'standing': 0.004246284501061571, 'loitering': 0.0022522522522522522, 'throwing': 0.0016523876817994467, 'using_phone': 0.0011261261261261261, 'checking_time': 0.00101010101010101, 'sitting': 0.000505050505050505}",False
eef3e026-d2a3-477d-8732-243a82bd1cef,1761542551.4796803,0.0909514124576085,False,8,"['acc_phone', 'gyro', 'video', 'orientation', 'acc_watch']","['e9b2dd65-84c7-4114-b6d0-55d95a35fc6f', 'c59aa32a-b242-4e62-9a26-36ed7b414677', '0c466d22-a003-4ae9-8d94-0b99d3a435fd', '1fd30a4d-fd36-438c-b31a-32a8c293c22a', 'ca3d8776-3bc7-4152-b083-8f78f8412b6d']","['3ae71589-eaff-43b8-a2f8-653274eef986', 'c1d5d99b-4a12-44ff-b721-8f7e6de52a57', 'f43e969b-c7a0-4a64-8077-5713c00016a9', '8fa65e11-8ea8-4af9-9db6-b8326e206986', '4239ec0d-442d-413d-9bc3-ebbcf49934e3', 'c33b7e2e-72ed-4701-8625-64d12692d6b1', '72a22736-85ae-40c6-9a8b-71c9f8266829', 'd352537a-dda3-4f77-a887-53c8c1e1be27', '14e09a91-9fae-4352-83a8-c3f8e3b6d840', '7272911e-a75f-4f8c-896e-8c1443c33163', '2fcb899d-d1bf-4c19-8f27-3d6bcdd28a70', '6fad2e0b-69e4-4491-88ee-a51bc439cec5', 'cd2c4971-f1e5-4f08-a034-3dbb8c223964', 'a258bbe0-2827-4fa6-8a0d-4e2c91f235ef', 'baa1cc62-ffc2-448e-b7f3-1aa919629311']","{'opening': 0.1537039653719833, 'running': 0.1140154732600748, 'fall': 0.06293762365308771, 'sitting_down': 0.054455508739396204, 'standing': 0.05435368816178241, 'pointing': 0.05373491779967176, 'checking_time': 0.050714990714990714, 'throwing': 0.047147999617363774, 'using_phone': 0.04574757858152305, 'entering': 0.041205048194304976, 'kicking': 0.03476303250986694, 'carrying': 0.03278659673287817, 'loitering': 0.025839285497745775, 'carrying_light': 0.023458250605948434, 'standing_up': 0.022696434411457352, 'drinking': 0.01908804333334403, 'talking': 0.013822030864909428, 'pocket_out': 0.012255042995575647, 'crouching': 0.012083463892450994, 'looking_around': 0.011703547048374636, 'setting_down': 0.011065167759320682, 'jumping': 0.01082337309892584, 'transferring_object': 0.010060633613992707, 'waving_hand': 0.0096320654653988, 'using_pc': 0.009152309552309551, 'sitting': 0.00884861916301963, 'pulling': 0.008413338854843444, 'carrying_heavy': 0.007727410080283644, 'closing': 0.007670125447136942, 'walking': 0.007404692445260397, 'Carrying_light': 0.006353530656379233, 'pocket_in': 0.0054756473422965, 'talking_on_phone': 0.004418417415435916, 'exiting': 0.003925200463788895, 'pushing': 0.0016622458001768346, 'picking_up': 0.0008547008547008547}",False
06a52f40-a462-41c1-ab50-01c608433e1c,1761542551.5919244,0.405686192072032,False,7,"['acc_phone', 'orientation', 'gyro', 'video']","['c97476b7-9dd8-41e0-8e7e-d8b408c51875', '56c6ad14-b6db-4cc2-a999-1d093f0b58b6', '51d216e3-e5c3-4746-891a-96dcd4f51051', '07e2e38b-b608-4791-a423-f095c38bb312']","['2e6ee5f8-d017-47a5-812d-ceb2e7f7b7e4', 'f2ee949c-5f0c-4098-90d4-f94d6365ca38', '744426e1-6bff-4e75-91fe-730c2725a9b2', 'c7722874-2ee3-4e01-9f08-e391ae4045dc', '213e4078-e8db-4ba2-94dc-d6c7b55cfa8e', '34d5284f-a82c-4ec6-b509-c0f53ebdfab8', 'dd12c1fc-2679-42bf-b8b3-953496eca18e', '4552fbfb-2dc1-4d42-b870-0b2fc7090788', '62bf3fee-1c9c-4df8-b7de-b08620d55ca9', 'e4450022-5949-4fe5-b151-91fde4864682', '4db9fe41-12aa-4e44-ba1e-ddaa553a119e', 'be894283-90a4-4af1-b49e-4701a4ebe2b2']","{'sitting': 0.17351913885725764, 'using_phone': 0.08725663301979436, 'talking': 0.07205503282948934, 'loitering': 0.0696475763315549, 'using_pc': 0.06841869938345514, 'throwing': 0.06630979044382658, 'talking_on_phone': 0.06208159518995574, 'fall': 0.06168150864326873, 'jumping': 0.05788559757424347, 'exiting': 0.018509816954806153, 'pocket_in': 0.01664687630609743, 'setting_down': 0.016607248532648344, 'checking_time': 0.016186769991517434, 'pushing': 0.015474202052785407, 'picking_up': 0.014608404225470639, 'pulling': 0.014346076483321113, 'running': 0.013250350857043612, 'entering': 0.013138117698137669, 'standing_up': 0.013128093001414612, 'drinking': 0.01193051898918845, 'crouching': 0.01181025043796783, 'transferring_object': 0.011282905207537561, 'pointing': 0.010974702380952382, 'opening': 0.010622857149834625, 'carrying_light': 0.010430937798014801, 'looking_around': 0.009075769953520085, 'kicking': 0.009005156530979932, 'closing': 0.00891215861344538, 'pocket_out': 0.008831807649689471, 'carrying_heavy': 0.008152240053759174, 'sitting_down': 0.005681564811999595, 'walking': 0.004715473145780051, 'waving_hand': 0.0030381944444444445, 'carrying': 0.002383207070707071, 'standing': 0.0013413057530704587, 'Carrying_light': 0.001059421633020376}",False
be0a044a-eedb-47e1-95b8-20e5206002c6,1761542551.6987047,0.115078020771882,False,4,"['orientation', 'acc_watch', 'acc_phone']","['b09067a9-3ad3-4756-bfc7-4519e8e7c6ea', '9f0617f7-bea4-4481-9ddf-60f294f69fc7', '7a670d8d-f4c2-466e-863b-d523a36d3235']","['d62e03c9-7d14-475f-840e-00a5618f9933', '33553e1a-0163-4bc0-bd70-8a759a5dc3bc', '60c5f735-a7f3-4aea-a904-7690b816a4cc', 'a39f42c3-046e-40e3-860c-fa449c3ebbdf', 'da4502ac-e905-433a-b113-b3f1b49b540c', '7d8784e1-29af-4965-88b5-1ac267065712', 'e4f16459-57a8-4d26-b743-e95a9cda23cd', '9de0995a-c8e6-46a1-838e-bbe8d0541562', '29c217ed-2e93-4cd5-81b0-438f64d759d1']","{'crouching': 0.26654515159325576, 'pulling': 0.11167333977234566, 'entering': 0.08634701133727062, 'closing': 0.07361631294215563, 'waving_hand': 0.0689592209373098, 'using_pc': 0.059506383008534613, 'standing_up': 0.048519554009104314, 'sitting_down': 0.04510176781208692, 'fall': 0.017749959263856366, 'looking_around': 0.01593395307034243, 'talking': 0.015562193902752455, 'carrying': 0.015029833897758428, 'picking_up': 0.014948319921820028, 'throwing': 0.013480158349072208, 'running': 0.013192086544369026, 'drinking': 0.013147027753769327, 'sitting': 0.012529303720075926, 'transferring_object': 0.012509526514824823, 'talking_on_phone': 0.012128901394288164, 'walking': 0.011424690893733198, 'pocket_out': 0.011412364417704985, 'kicking': 0.010774614711622586, 'Carrying_light': 0.008613199665831246, 'pushing': 0.006874368164690745, 'exiting': 0.006707019120127363, 'loitering': 0.005708756652152879, 'checking_time': 0.005585840231509523, 'pointing': 0.005270655270655271, 'carrying_light': 0.0029629629629629632, 'setting_down': 0.0028490028490028487, 'opening': 0.0024691358024691358, 'jumping': 0.002150537634408602, 'carrying_heavy': 0.0007168458781362007}",False
ec1c5e98-ce43-4aaa-9b53-6fa6091f7b4c,1761542551.8564963,0.0443144326969951,False,3,['gyro'],['afe64efd-8fa8-499c-955d-9d473747bfa9'],"['f92bf038-0a6d-47dc-a740-9ec46ca78cf8', '2f466c51-0864-463a-a854-8b273828d65e', 'd9c01681-281d-4f0f-af11-cae156d1dde6']","{'throwing': 0.42777607518643374, 'sitting': 0.2860375884569433, 'talking': 0.06374501992031872, 'pocket_out': 0.041935648637872004, 'sitting_down': 0.025018527123012408, 'running': 0.018386407499310725, 'walking': 0.018132597813872716, 'Carrying_light': 0.017628205128205128, 'pointing': 0.014423076923076922, 'crouching': 0.01194743130227001, 'standing_up': 0.009994485800937414, 'waving_hand': 0.009557945041816009, 'entering': 0.009296148738379814, 'drinking': 0.008363201911589008, 'picking_up': 0.008012820512820514, 'carrying_heavy': 0.00796812749003984, 'pulling': 0.006640106241699867, 'exiting': 0.005973715651135005, 'carrying': 0.00398406374501992, 'transferring_object': 0.0026560424966799467, 'using_pc': 0.0013280212483399733, 'carrying_light': 0.0011947431302270011}",False
9f11e12b-ac9e-4695-83ca-78803e2596ac,1761542551.9418757,0.3289609734257328,False,1,"['gyro', 'video', 'acc_watch', 'acc_phone', 'orientation']","['fe56ad1e-d446-48d0-8881-99eee33ec91c', '7f90206b-f1ea-4fde-b64e-0764a8c5eab9', 'b8d2abea-95b8-43df-8246-d23f34a1314c', '79a4acc8-6f20-4c79-91ad-e6563dfa9dd5', '3538980a-7e69-40ac-b57a-45eea57c85b3']","['65fcbab8-0d8e-459d-81f2-248b79ea341f', 'f969431c-24ef-4903-8fec-7487e0ec0ffa', 'b952f387-43d9-4759-8b22-e8b8976ca4c6', 'eb0ac64e-e9b3-4d0d-8990-11b862276545', '8291f368-e458-49b1-a67d-f3ef1c9bb4d4', '37c90cbc-3d9b-4247-a4b4-b54315e07718', '52e89146-85ed-456a-832a-3194e652d19c', '1217e54f-af52-4533-9d72-a9452cc3baeb', '9f4bbfba-006c-49cb-bd28-c370138cd8f0', '5b962bdb-9b57-4206-989a-e5f6ea4138ff', 'aaa8e51e-9162-4dbc-8af1-4367eca1e2c4', '948d764f-5640-4f83-9f83-223554133851', 'f831257a-5315-4acc-865d-49cb4902bbb5', 'a865dfe0-998a-4f60-ad56-d79c58010dfa', '6cf20297-d2f3-4918-8807-4440da6655bb']","{'standing': 0.25153480434322006, 'pocket_out': 0.06270503229963974, 'exiting': 0.061429856470058046, 'walking': 0.060743407245961126, 'closing': 0.053977162212021264, 'carrying_light': 0.05366074061750347, 'using_phone': 0.04578283751682742, 'carrying_heavy': 0.04121360673911712, 'transferring_object': 0.03709240521197781, 'looking_around': 0.03223753976670201, 'kicking': 0.02541347186458775, 'jumping': 0.024028171816437315, 'Carrying_light': 0.019119356374778906, 'pulling': 0.016699593394307207, 'carrying': 0.01651127243012477, 'opening': 0.014533387425373821, 'standing_up': 0.014240265803353771, 'throwing': 0.0139942346090188, 'waving_hand': 0.012652834558115519, 'fall': 0.012461193842053409, 'pointing': 0.012430899467565724, 'setting_down': 0.012097885682058903, 'loitering': 0.011457424529250916, 'running': 0.010048217919584027, 'sitting': 0.009934977303398354, 'checking_time': 0.009081958953086817, 'picking_up': 0.00857253710382776, 'drinking': 0.008386715154093945, 'sitting_down': 0.008353473200385498, 'crouching': 0.007152886934733449, 'talking': 0.006879396697929315, 'pocket_in': 0.0068459539227346804, 'using_pc': 0.006405637722710894, 'pushing': 0.005818963435870152, 'entering': 0.004162716145040507, 'talking_on_phone': 0.0023391812865497076}",False
