query_id,max_ensemble_aggregation_time,max_multimodal_aggregation_time,aggregation_overhead
3198ea05-011c-44d3-b210-03cf24883f50,0.0032659953859462,0.0026190537969001,0.0071375791828387
9f00c3c0-77d7-4afe-9abc-bb28c70e84e3,0.0011128502353511,0.0017250244113694,0.0039386432117228
1f59b78b-dea6-4c19-bbc2-a6e3317e0e09,0.000903051614402,0.000317642142941,0.0023232229676703
108429d2-9727-408a-8367-43c80051a582,0.0027760299433666,0.0020489136215211,0.0055730205049233
9b5b7258-5cfd-418c-ad38-4c7bb2489075,0.0003708157286642,0.0009632561515701,0.0023471129588128
be4467d3-8745-49be-bea0-805717462eb5,0.0006792139029189,0.0015957476098688,0.0031807076230487
59c2b0fa-0f37-4bcf-89a3-c6a19b16ed40,0.0025901141085276,0.0021738935858903,0.0055623533432908
594184ae-7ae7-48aa-8a84-e3e4738e8f74,0.0002525288388681,0.0018749970340917,0.0032902955571742
d31d5878-b4e2-408f-a64b-a4c24fa33e5b,0.0013814661424217,0.002227677230658,0.0051691225209716
bfee96cb-fbc4-4895-ac89-19309364b342,0.0004808821761045,0.0015133549483707,0.0024263463133497
deff5622-bddd-4f1b-a939-593655f8df02,0.0016844546271407,0.0013416524481366,0.0040830481796325
b6192031-26e7-4042-af94-f7b705353326,0.0034982470533697,0.0021507450282442,0.006903205896978
0e765610-2dd1-4794-b3b4-483508571229,0.0027354252118888,0.0011928355738987,0.0043773466477948
7183db7d-12df-457e-95f9-03156ed4064a,0.0021403005317809,0.0021213111016979,0.0053650076700242
d283eba2-e1ac-426c-bc90-08d21230183a,0.0010045185992133,0.0002919347692842,0.0027096019200822
202898e4-f22e-4587-9c59-8de5162f59fd,0.0032958579311271,0.0004802676563663,0.0049767846054337
21c30946-7d33-4c4c-acdd-4066219de335,0.0028653703958251,0.0021366919249932,0.0067110944757941
25afe762-6fb8-4a22-952e-bcd8866f2f8f,0.0009291235538693,0.0018597386711609,0.0040457102634721
79d38ed7-8813-4e94-855e-17ab7a6d4049,0.0013340218874737,0.0017644548995349,0.0047059630119345
8d4e821b-cde9-497d-a543-48c3050a35d4,0.0009656239863237,0.0027727810856336,0.0049767189411811
4fb88362-3a77-4a62-bf7f-a9ca5d0e054c,0.0007214226578365,0.0020275426711466,0.003690623570586
b03040f7-ab6d-4fe5-9ea8-37853cc05e1d,0.0022966871901349,0.0009013831805566,0.0039210908914493
