cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
77,54,3.66,8,1,15,38,422
77,49,3.75,8,1,0,34,423
71,48,3.16,8,1,23,21,424
76,46,3.23,8,1,5,13,425
78,48,3.56,8,1,15,36,426
75,51,3.18,8,1,13,0,427
73,40,3.84,8,1,12,16,428
77,49,3.18,8,1,35,29,429
74,48,3.97,8,1,0,15,430
66,46,3.48,8,1,17,8,431
80,47,4.07,8,1,13,26,432
71,52,3.88,8,1,6,15,433
73,44,3.43,9,2,8,18,434
74,48,3.7,8,1,6,12,435
79,51,3.47,7,1,14,21,436
72,47,3.77,7,1,13,23,437
78,44,3.59,8,1,7,23,438
75,47,3.66,8,1,9,19,439
73,45,3.61,8,2,10,0,440
73,48,3.66,8,1,17,21,441
79,51,4.02,8,1,12,2,442
78,39,3.56,8,2,19,25,443
74,48,3.93,8,2,11,9,444
74,50,3.45,8,1,15,0,445
75,43,3.37,8,1,6,0,446
71,42,3.63,8,2,9,6,447
74,43,3.66,8,2,10,23,448
75,45,3.75,8,1,16,25,449
70,43,3.23,8,0,10,10,450
70,43,3.32,8,1,16,12,451
72,45,4.04,7,1,18,39,452
67,46,4.08,7,2,16,13,453
75,44,3.87,7,1,5,5,454
67,42,3.73,7,2,6,21,455
74,42,3.5,7,1,4,15,456
71,43,3.59,7,1,14,20,457
69,43,3.4,7,1,5,16,458
67,44,3.64,7,1,6,42,459
71,43,3.16,7,2,2,19,460
72,43,4.0,7,2,10,43,461
68,40,3.88,7,2,13,6,462
74,42,3.46,7,1,15,13,463
71,43,3.7,7,2,7,18,464
68,44,3.13,7,2,10,11,465
69,44,3.99,7,2,8,23,466
72,42,3.02,7,2,12,13,467
67,42,3.44,7,2,8,39,468
71,42,4.01,7,2,16,13,469
71,47,3.34,10,2,10,30,470
81,51,3.78,7,2,3,19,471
86,50,3.64,7,2,20,25,472
72,50,3.03,7,2,11,0,473
80,44,3.59,7,2,12,27,474
71,47,4.62,7,2,11,0,475
76,43,3.97,7,2,10,19,476
80,47,3.36,7,2,12,12,477
73,47,3.35,7,2,10,22,478
77,50,4.03,7,1,11,33,479
72,47,3.5,7,1,10,29,480
83,46,3.21,7,2,11,21,481
70,43,3.25,9,2,10,30,482
84,44,3.68,8,2,16,7,483
76,45,3.77,9,1,13,15,484
75,43,3.04,8,1,15,16,485
82,41,3.81,9,1,14,37,486
80,46,3.15,8,1,11,42,487
76,47,4.01,8,1,5,0,488
79,45,3.09,9,1,13,20,489
82,45,3.99,9,1,6,4,490
81,48,3.38,9,1,5,14,491
86,48,3.55,10,1,11,28,492
84,48,3.73,8,2,14,15,493
62,52,3.54,9,1,3,13,494
73,42,3.29,8,1,7,0,495
72,47,3.93,9,2,12,26,496
61,56,4.07,9,1,19,32,497
57,55,4.26,9,1,7,17,498
64,32,3.4,8,2,11,14,499
66,44,4.07,8,2,18,20,500
70,45,3.62,8,1,8,22,501
64,34,3.0,9,1,12,17,502
56,35,3.41,9,1,11,39,503
69,48,3.98,9,2,11,36,504
71,38,3.53,9,1,19,33,505
67,41,3.12,9,1,9,24,506
60,37,3.88,9,1,9,23,507
66,46,3.68,8,1,6,84,508
66,37,3.35,9,1,9,17,509
72,46,3.76,8,1,14,24,510
66,46,3.98,8,2,18,17,511
65,32,3.07,9,1,8,9,512
71,49,3.25,8,1,9,23,513
57,43,3.59,9,2,13,11,514
70,52,3.48,8,2,12,36,515
77,45,3.48,8,1,17,24,516
71,55,3.66,9,1,16,4,517
69,41,4.0,8,1,13,10,518
69,45,3.52,8,2,9,26,519
69,40,3.56,9,1,9,17,520
69,40,3.97,8,1,14,26,521
69,46,3.17,8,1,32,30,522
69,42,3.31,9,1,19,18,523
69,46,3.15,8,2,2,30,524
69,51,3.86,8,2,9,8,525
69,42,3.06,8,2,9,33,526
69,44,3.43,9,2,15,16,527
69,46,3.97,9,1,16,37,528
69,43,4.22,9,2,9,22,529
69,41,3.57,9,1,1,32,530
69,46,3.34,8,2,14,34,531
69,43,3.38,8,2,9,18,532
69,40,3.14,9,1,6,11,533
69,46,3.32,8,2,11,43,534
69,45,3.12,8,2,2,17,535
69,43,3.95,9,1,13,32,536
69,44,3.71,8,2,8,13,537
69,46,3.53,8,1,9,17,538
69,44,3.84,8,1,9,37,539
69,41,3.67,8,2,6,26,540
69,36,3.71,9,2,10,29,541
75,48,3.7,8,2,16,11,542
83,46,3.06,8,1,18,32,543
90,51,3.22,8,2,9,0,544
83,50,3.42,7,1,13,37,545
83,56,3.59,8,2,14,20,546
82,52,3.79,8,1,20,8,547
80,44,3.9,8,2,7,13,548
79,51,3.76,8,2,9,24,549
78,48,3.23,8,2,9,48,550
80,50,3.1,8,2,9,13,551
81,50,3.98,8,2,2,24,552
82,53,3.31,7,2,14,27,553
82,29,3.68,8,2,10,19,554
82,48,3.52,8,1,1,17,555
76,51,3.44,8,2,15,24,556
90,50,3.57,8,2,14,10,557
76,42,4.02,8,2,18,13,558
79,48,3.97,8,2,13,7,559
81,45,3.82,8,2,12,16,560
76,54,3.39,8,2,16,29,561
86,52,3.75,7,2,15,0,562
84,51,3.62,8,2,16,44,563
87,49,3.85,8,2,12,22,564
76,51,3.23,7,2,10,15,565
89,46,3.16,12,2,11,20,566
83,50,3.86,8,2,13,35,567
86,47,3.52,8,1,12,26,568
90,45,3.09,8,2,12,18,569
90,43,4.12,7,1,7,28,570
89,51,3.75,8,1,2,15,571
87,53,3.67,8,1,7,17,572
84,42,3.97,8,2,9,29,573
85,41,3.46,8,1,15,12,574
89,40,3.35,8,1,17,14,575
84,34,3.37,8,1,10,39,576
90,43,3.55,5,1,18,28,577
90,42,3.82,8,1,4,36,578
90,44,3.92,8,1,8,24,579
90,46,3.38,8,1,16,4,580
89,47,3.15,8,1,17,25,581
85,47,3.86,8,1,11,23,582
85,45,3.16,8,1,11,47,583
80,46,3.11,8,2,15,27,584
87,33,4.0,8,2,13,18,585
90,39,3.75,8,2,13,48,586
90,40,3.73,8,1,12,24,587
83,64,3.5,7,1,21,18,588
88,41,3.68,6,1,9,32,589
69,42,3.75,8,2,8,44,590
71,46,3.86,8,1,16,30,591
69,41,3.85,8,2,17,25,592
71,53,3.65,8,2,18,23,593
67,56,3.13,8,1,4,34,594
69,50,3.83,8,1,0,23,595
71,44,4.1,8,1,10,0,596
69,48,4.08,8,1,13,47,597
69,47,3.26,8,1,7,21,598
73,56,3.48,8,1,15,15,599
53,48,3.22,8,1,18,18,600
70,61,3.53,8,1,20,18,601
71,52,3.59,8,2,15,25,602
68,51,3.84,8,1,18,30,603
78,47,3.13,8,1,3,15,604
69,50,3.35,8,1,13,8,605
70,50,3.42,9,1,11,25,606
72,55,3.61,8,1,17,51,607
73,41,3.33,9,2,15,37,608
103,43,3.38,9,0,16,54,609
67,46,3.04,8,1,8,0,610
70,49,3.48,9,2,9,11,611
70,48,4.15,8,2,6,46,612
70,43,3.76,8,2,5,18,613
64,50,3.8,9,1,9,11,614
64,50,3.69,8,2,16,22,615
64,50,3.88,8,2,8,26,616
59,50,3.62,8,1,9,28,617
75,52,3.53,8,2,14,29,618
62,48,3.96,8,1,18,25,619
65,49,3.49,8,1,6,0,620
60,50,3.29,9,1,8,17,621
53,50,3.88,8,2,11,31,622
62,49,3.26,8,1,16,38,623
68,50,4.13,8,2,3,4,624
68,51,3.79,8,2,16,17,625
61,50,4.01,9,2,13,35,626
60,50,3.83,8,2,20,7,627
75,50,3.53,8,2,6,23,628
66,50,3.99,9,2,25,13,629
62,50,3.87,8,1,12,17,630
63,48,3.34,8,2,13,36,631
70,48,3.5,7,2,5,25,632
82,50,3.83,8,2,6,20,633
76,51,3.77,7,2,10,24,634
66,50,3.54,7,2,9,41,635
74,50,3.21,8,1,17,36,636
57,51,3.89,8,1,5,17,637
74,48,3.11,8,2,13,24,638
77,49,3.91,7,2,5,8,639
62,51,3.32,10,2,19,23,640
62,49,3.43,7,2,4,11,641
77,48,3.21,8,2,17,18,642
75,48,3.7,8,2,6,11,643
75,49,3.57,7,2,11,19,644
75,48,3.9,8,2,18,9,645
76,49,3.27,8,2,7,37,646
71,48,3.62,7,2,11,31,647
75,48,3.98,7,2,4,30,648
77,53,3.43,8,2,9,31,649
76,49,4.01,7,2,10,30,650
74,47,3.42,7,2,14,22,651
77,50,3.4,8,2,18,0,652
77,50,3.54,7,2,8,14,653
77,50,3.54,8,2,4,2,654
75,50,3.59,7,2,11,30,655
73,51,3.93,8,2,13,16,656
77,48,3.89,8,2,4,15,657
76,50,3.68,8,2,10,34,658
76,49,3.29,8,2,8,24,659
78,50,3.82,8,1,13,3,660
76,49,3.11,8,2,3,7,661
89,55,3.45,8,2,30,29,662
81,53,3.58,7,2,6,0,663
93,54,4.15,7,2,20,16,664
80,53,3.64,7,2,0,7,665
75,54,3.85,7,2,5,13,666
81,56,3.24,7,1,20,0,667
89,53,3.21,7,2,9,20,668
86,53,3.9,7,2,3,21,669
73,54,3.0,8,1,12,14,670
86,55,3.46,7,1,6,10,671
83,54,3.33,7,2,16,38,672
85,55,3.16,7,2,3,14,673
90,54,3.87,7,1,0,16,674
82,55,3.88,7,1,10,2,675
84,55,4.08,7,2,15,17,676
87,57,3.72,7,2,12,2,677
81,58,3.92,11,2,13,13,678
81,54,3.72,7,1,11,21,679
82,55,3.72,7,1,11,27,680
83,53,3.19,7,2,11,24,681
87,55,4.18,7,2,5,36,682
84,54,3.64,7,1,14,15,683
79,55,3.31,7,1,15,11,684
84,54,3.69,7,1,11,25,685
71,56,3.97,7,2,12,26,686
63,50,4.28,7,1,15,4,687
72,53,3.98,7,2,13,27,688
64,56,3.72,7,1,19,0,689
60,53,3.9,7,1,12,7,690
60,50,3.4,7,2,15,40,691
75,52,3.71,7,1,8,12,692
67,49,3.34,7,1,0,0,693
63,55,3.52,7,2,14,27,694
67,55,3.19,7,2,11,43,695
66,51,3.12,7,2,13,0,696
65,50,3.51,7,2,17,7,697
63,55,3.07,7,2,17,40,698
64,54,3.68,7,2,12,13,699
67,51,3.86,7,2,12,0,700
63,50,3.67,7,2,15,30,701
74,52,3.8,7,1,15,15,702
67,47,4.01,7,2,11,12,703
59,52,3.86,7,2,14,0,704
67,53,3.74,7,2,9,9,705
69,50,3.56,7,2,19,46,706
67,52,3.72,7,2,17,0,707
72,52,3.84,7,2,16,36,708
65,56,3.67,7,2,16,15,709
113,54,4.05,7,2,16,30,710
