cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
536,111,3.54,7,2,13,18,329
454,100,4.32,7,2,28,31,330
407,67,3.62,7,2,21,30,331
421,139,3.84,7,2,21,28,332
505,79,3.18,7,2,0,38,333
187,98,3.82,7,2,27,33,334
505,95,3.08,7,2,12,36,335
418,58,3.43,7,1,25,21,336
496,91,3.71,7,2,25,33,337
417,110,3.8,7,2,27,18,338
344,46,3.95,7,2,22,28,339
378,75,3.15,7,2,23,23,340
505,123,3.94,7,2,19,17,341
458,72,4.05,7,1,26,32,342
368,90,3.42,7,1,23,26,343
391,94,3.97,7,2,27,24,344
493,85,3.36,8,1,19,31,345
456,109,3.64,8,1,25,16,346
442,113,3.52,8,1,26,0,347
391,83,3.8,8,1,35,35,348
371,77,3.25,8,1,21,29,349
453,109,3.17,8,1,29,10,350
452,170,3.88,8,2,22,15,351
485,116,3.92,8,1,14,40,352
418,99,3.66,8,2,23,11,353
387,138,3.8,8,2,20,28,354
426,100,3.0,9,1,14,30,355
499,87,3.21,8,1,18,21,356
501,98,3.37,8,1,27,38,357
436,111,3.23,8,2,32,27,358
417,116,3.17,8,1,18,18,359
364,85,3.29,8,1,25,15,360
453,74,3.79,6,1,16,16,361
407,97,3.14,7,1,13,34,362
467,98,3.76,10,1,12,17,363
378,52,3.56,6,1,26,24,364
441,100,3.74,6,2,17,28,365
402,85,3.81,6,2,22,32,366
439,68,3.89,6,2,13,32,367
414,83,3.44,6,1,13,21,368
404,84,3.25,6,2,17,30,369
445,87,3.25,6,1,17,24,370
450,81,3.86,6,2,20,18,371
374,110,3.75,7,1,14,20,372
408,87,3.47,7,2,18,38,373
423,91,3.53,6,1,22,22,374
504,95,3.25,6,2,22,30,375
400,84,3.89,6,2,22,28,376
441,57,3.88,7,1,27,16,377
462,87,3.49,8,2,26,21,378
405,80,3.55,8,1,14,35,379
484,96,3.78,8,1,23,18,380
480,96,3.96,7,1,14,14,381
420,96,3.7,8,1,25,28,382
492,101,3.04,7,2,29,34,383
471,90,3.24,8,1,20,27,384
439,103,3.64,8,1,12,26,385
399,78,3.62,8,1,28,37,386
398,64,3.47,8,1,17,36,387
445,99,3.53,8,1,19,37,388
419,108,3.22,8,1,19,13,389
381,74,3.04,8,1,12,23,390
412,95,3.37,8,1,16,20,391
453,97,3.46,8,1,26,18,392
401,107,3.39,7,2,11,20,393
410,96,3.82,7,1,20,29,394
413,114,3.68,7,2,9,22,395
429,91,3.94,7,2,24,28,396
347,95,3.43,7,1,25,26,397
373,129,3.23,7,1,27,19,398
324,115,3.98,7,2,18,15,399
418,79,3.54,7,1,19,26,400
361,120,3.43,7,0,17,28,401
363,129,3.2,7,2,9,23,402
380,99,4.1,7,2,19,24,403
353,110,3.13,7,2,20,32,404
333,117,3.79,7,1,17,16,405
363,113,4.05,7,1,25,36,406
301,88,3.93,7,1,24,31,407
343,122,3.38,7,2,22,41,408
364,114,3.34,7,2,14,33,409
358,94,3.76,7,1,23,43,410
388,105,3.34,7,1,20,16,411
339,54,3.1,7,2,27,33,412
321,87,4.0,7,2,29,36,413
420,97,3.1,7,2,26,29,414
394,82,3.11,7,2,19,30,415
417,120,3.99,7,2,23,42,416
374,98,3.65,7,1,24,30,417
327,91,3.09,8,2,30,25,418
395,97,3.46,7,2,28,26,419
381,100,3.14,7,2,22,25,420
328,90,3.11,7,2,25,30,421
325,101,3.22,7,2,27,27,422
359,91,3.46,7,2,28,33,423
320,93,3.55,7,1,30,32,424
364,190,3.52,9,1,20,35,425
401,65,3.26,9,2,28,39,426
405,79,3.6,9,2,24,32,427
418,76,3.7,9,2,31,33,428
468,86,3.43,10,2,25,26,429
456,103,3.43,9,2,20,25,430
430,116,3.53,10,1,23,35,431
401,100,3.16,10,2,35,29,432
382,104,3.51,10,1,30,34,433
427,117,4.19,9,1,23,31,434
434,132,3.69,10,1,25,24,435
480,76,3.29,10,1,28,33,436
465,99,3.48,10,1,18,27,437
437,139,3.47,9,1,18,25,438
403,130,3.82,10,2,18,24,439
433,170,3.44,9,2,29,30,440
384,115,4.01,9,1,18,18,441
401,119,3.92,9,1,15,19,442
406,89,3.46,9,1,28,15,443
386,89,3.98,9,2,13,20,444
393,83,3.58,9,1,20,23,445
410,134,3.28,9,1,24,27,446
390,96,4.0,9,2,16,23,447
431,147,3.46,9,1,24,16,448
472,128,3.4,9,1,23,23,449
436,130,3.76,10,2,22,22,450
251,72,3.29,9,1,35,27,451
403,129,3.57,9,1,19,26,452
374,86,3.81,9,1,21,14,453
389,105,4.09,9,1,17,26,454
532,115,4.01,10,1,18,33,455
399,129,4.01,9,1,38,38,456
331,100,3.85,6,1,28,32,457
362,80,3.35,7,1,19,29,458
338,85,3.53,7,1,17,31,459
388,141,3.86,7,2,21,28,460
390,138,3.25,5,2,15,23,461
392,61,3.43,6,1,18,30,462
417,119,3.57,7,1,20,38,463
399,122,3.94,6,1,24,29,464
371,96,3.79,7,1,23,21,465
381,131,3.09,7,2,20,38,466
390,111,3.72,6,1,25,39,467
378,80,3.26,7,1,27,26,468
437,103,3.9,7,2,19,26,469
337,104,3.48,7,2,26,26,470
448,84,3.94,7,1,24,24,471
394,141,3.29,7,2,23,29,472
329,80,3.74,6,1,25,23,473
368,126,3.5,7,2,28,24,474
434,75,3.55,6,1,23,29,475
397,126,3.74,6,1,18,16,476
397,75,3.35,7,1,19,7,477
451,88,3.74,6,2,14,23,478
321,101,3.68,3,1,23,26,479
414,90,3.64,7,1,22,22,480
392,93,3.51,6,2,30,28,481
395,117,3.05,7,1,23,28,482
323,148,3.44,6,1,28,22,483
389,123,3.12,8,2,15,35,484
368,134,4.0,6,2,23,20,485
424,108,3.11,7,1,25,27,486
329,123,3.51,6,2,24,31,487
427,135,3.87,6,2,18,17,488
419,130,3.3,6,1,24,21,489
445,109,3.69,6,1,21,19,490
519,76,3.41,6,1,26,20,491
466,131,3.79,6,1,18,14,492
451,127,4.11,6,1,22,25,493
435,107,3.84,6,1,20,20,494
458,121,3.84,6,1,12,19,495
434,119,3.6,4,1,24,24,496
527,158,3.54,6,1,14,27,497
489,92,3.42,7,1,23,19,498
517,134,3.31,6,2,18,29,499
418,84,3.71,6,1,20,23,500
471,163,3.25,6,1,21,25,501
482,80,3.9,6,2,20,21,502
410,121,3.6,6,1,17,26,503
467,59,3.19,6,1,26,23,504
353,105,3.18,8,2,37,18,505
499,58,3.69,6,1,22,19,506
380,90,3.42,7,2,14,36,507
453,155,3.97,7,1,10,25,508
460,130,3.51,8,1,15,35,509
468,72,3.44,7,2,13,28,510
425,103,3.56,8,1,18,23,511
437,52,3.56,8,1,21,41,512
424,136,3.62,7,1,26,37,513
530,88,4.03,8,1,18,25,514
460,67,3.03,7,2,12,32,515
395,97,3.51,7,2,15,25,516
520,122,3.92,8,1,14,30,517
432,151,3.33,7,1,18,25,518
476,120,3.38,8,1,20,35,519
481,123,3.73,7,1,21,37,520
440,118,3.71,7,2,34,31,521
343,104,3.34,7,2,23,31,522
236,103,3.17,7,1,34,27,523
367,139,3.27,7,2,27,23,524
350,129,3.77,6,2,21,33,525
384,135,3.67,7,2,26,24,526
395,108,3.48,6,2,13,21,527
470,89,3.18,6,2,19,29,528
382,107,3.88,7,1,24,26,529
394,127,3.23,7,2,27,22,530
379,91,3.77,7,2,34,28,531
