query_id,time_window,response_time,model_id,model_version,device_id,instance_id,explainability,data_source,inf_id,inf_result,metadata
28ed4283-a6aa-4073-9484-86e6fffa3309,6,0.0224977256950615,x3d_s_v3,v3,hp_z240,80864d1f-ea00-4ac6-b2cc-bcc424fcde1a,True,video,ca4843f6-a47d-479a-b314-9aadbe61fa35,"{'pocket_out': 0.3524904214559387, 'entering': 0.30268199233716475, 'transferring_object': 0.04980842911877394, 'looking_around': 0.04597701149425287, 'talking': 0.0421455938697318, 'crouching': 0.038314176245210725, 'walking': 0.034482758620689655, 'standing': 0.03065134099616858, 'Carrying_light': 0.02681992337164751, 'drinking': 0.022988505747126436, 'sitting': 0.019157088122605363, 'closing': 0.01532567049808429, 'fall': 0.011494252873563218, 'sitting_down': 0.007662835249042145, 'inf_result': 707057.4423362556}",
28ed4283-a6aa-4073-9484-86e6fffa3309,5,0.1308462904397348,x3d_l_v3,v3,hp_z240,a45b25f8-74fb-4fd5-9582-b5f960623454,False,video,623a0e3f-0136-4680-b541-e65a7ee5d467,"{'entering': 0.45454545454545453, 'opening': 0.08391608391608392, 'looking_around': 0.07692307692307693, 'standing': 0.06993006993006994, 'kicking': 0.06293706293706294, 'picking_up': 0.055944055944055944, 'loitering': 0.04895104895104895, 'sitting': 0.04195804195804196, 'carrying_heavy': 0.03496503496503497, 'throwing': 0.027972027972027972, 'pushing': 0.02097902097902098, 'crouching': 0.013986013986013986, 'running': 0.006993006993006993, 'inf_result': 707057.5767401428}",
28ed4283-a6aa-4073-9484-86e6fffa3309,4,0.061734029247939,x3d_m_v1,v1,hp_z240,d8f529b7-1789-4e46-8552-f74b40018246,False,video,77533a2c-17a2-4f0c-ad61-f14fc3e3ca63,"{'using_pc': 0.4647058823529412, 'pushing': 0.07647058823529412, 'opening': 0.07058823529411765, 'running': 0.06470588235294118, 'fall': 0.058823529411764705, 'transferring_object': 0.052941176470588235, 'sitting_down': 0.047058823529411764, 'closing': 0.041176470588235294, 'walking': 0.03529411764705882, 'picking_up': 0.029411764705882353, 'pointing': 0.023529411764705882, 'talking': 0.01764705882352941, 'using_phone': 0.011764705882352941, 'exiting': 0.0058823529411764705, 'inf_result': 707057.4507784022}",
28ed4283-a6aa-4073-9484-86e6fffa3309,4,0.0075532517691042,minirocket_v3,v3,beelinkser8,63f45062-daf2-4a62-84cd-a7e4257b6948,True,acc_watch,9e8035cc-c4b3-4ddf-8314-b012f67cd05d,"{'throwing': 0.8221343873517787, 'closing': 0.03557312252964427, 'crouching': 0.03162055335968379, 'talking': 0.02766798418972332, 'carrying_heavy': 0.023715415019762844, 'standing': 0.019762845849802372, 'entering': 0.015810276679841896, 'sitting_down': 0.011857707509881422, 'Carrying_light': 0.007905138339920948, 'fall': 0.003952569169960474, 'inf_result': 707057.5164382033}",
28ed4283-a6aa-4073-9484-86e6fffa3309,3,0.0089293976564065,minirocket_v7,v7,jetson_super_nano,72b5fbc1-c8c6-46bc-80c1-882746736bd5,False,acc_watch,ada5c2d9-1b7f-451e-b3bd-6e3efb28142d,"{'using_phone': 0.8308270676691729, 'running': 0.03383458646616541, 'sitting_down': 0.03007518796992481, 'Carrying_light': 0.02631578947368421, 'standing': 0.022556390977443608, 'pulling': 0.018796992481203006, 'pointing': 0.015037593984962405, 'transferring_object': 0.011278195488721804, 'waving_hand': 0.007518796992481203, 'pocket_in': 0.0037593984962406013, 'inf_result': 707057.5446868987}",
28ed4283-a6aa-4073-9484-86e6fffa3309,2,0.0051224049726729,minirocket_v15,v15,hp_z240,0e01b59c-57f4-4369-aee1-651c20b49283,False,acc_watch,87fffe99-e4e0-4ac3-ad44-b79a352cec0b,"{'Carrying_light': 0.7569060773480663, 'carrying_heavy': 0.049723756906077346, 'sitting_down': 0.04419889502762431, 'setting_down': 0.03867403314917127, 'standing_up': 0.03314917127071823, 'carrying_light': 0.027624309392265192, 'entering': 0.022099447513812154, 'jumping': 0.016574585635359115, 'talking_on_phone': 0.011049723756906077, 'inf_result': 707057.4665133363}",
28ed4283-a6aa-4073-9484-86e6fffa3309,5,0.0148043276643677,minirocket_v3,v3,beelinkbt3,381540f6-8e39-444e-8c31-d7266bb2e43c,True,orientation,a531b5f4-701a-4970-a01a-66477a1f1b73,"{'using_pc': 0.7, 'crouching': 0.046153846153846156, 'checking_time': 0.04230769230769231, 'entering': 0.038461538461538464, 'opening': 0.03461538461538462, 'standing': 0.03076923076923077, 'fall': 0.026923076923076925, 'setting_down': 0.023076923076923078, 'picking_up': 0.019230769230769232, 'closing': 0.015384615384615385, 'carrying': 0.011538461538461539, 'pocket_in': 0.007692307692307693, 'pushing': 0.0038461538461538464, 'inf_result': 707057.4190677031}",
28ed4283-a6aa-4073-9484-86e6fffa3309,10,0.0072334478277271,minirocket_v11,v11,hp_z240,d53e3f5d-af07-4cf7-8124-1e6ab203484f,False,orientation,02549add-d319-42be-8d29-fd9c03e30c57,"{'using_phone': 0.6553030303030303, 'crouching': 0.04924242424242424, 'carrying_heavy': 0.045454545454545456, 'opening': 0.041666666666666664, 'entering': 0.03787878787878788, 'transferring_object': 0.03409090909090909, 'standing_up': 0.030303030303030304, 'pointing': 0.026515151515151516, 'pocket_out': 0.022727272727272728, 'drinking': 0.01893939393939394, 'setting_down': 0.015151515151515152, 'sitting': 0.011363636363636364, 'talking': 0.007575757575757576, 'carrying_light': 0.003787878787878788, 'inf_result': 707057.4802533139}",
28ed4283-a6aa-4073-9484-86e6fffa3309,8,0.0119239982590654,minirocket_v7,v7,jetson_super_nano,47425045-b92b-4787-b74f-bbd7e11356fc,False,orientation,7d64ebdf-6fd5-451f-b79f-6e9f4939abec,"{'running': 0.677570093457944, 'using_phone': 0.11214953271028037, 'carrying': 0.04205607476635514, 'carrying_heavy': 0.037383177570093455, 'talking': 0.03271028037383177, 'pushing': 0.028037383177570093, 'looking_around': 0.02336448598130841, 'throwing': 0.018691588785046728, 'setting_down': 0.014018691588785047, 'standing': 0.009345794392523364, 'standing_up': 0.004672897196261682, 'inf_result': 707057.5439467413}",
28ed4283-a6aa-4073-9484-86e6fffa3309,10,0.0093808934412546,minirocket_v4,v4,jetson_agx_orin,c6dd26d4-a6de-4978-9e0b-1d8a90e4300a,True,acc_phone,10b35fde-b48b-4d36-bfa0-5ea4c8bc8643,"{'jumping': 0.7016574585635359, 'picking_up': 0.055248618784530384, 'Carrying_light': 0.049723756906077346, 'entering': 0.04419889502762431, 'pushing': 0.03867403314917127, 'sitting_down': 0.03314917127071823, 'talking': 0.027624309392265192, 'fall': 0.022099447513812154, 'walking': 0.016574585635359115, 'setting_down': 0.011049723756906077, 'inf_result': 707057.5059540861}",
