query_id,ground_truth
038f4edb-516a-4b37-9f95-1d393e6c4efb,waving_hand
4bf63596-f41f-4644-810b-c098268765a1,picking_up
273e9b8e-3f0f-4604-b403-2b8c521f305c,running
8e3f9626-251b-4fb9-9ed1-f3b9d1b3f01a,entering
4bf171e0-4d8d-492d-a40b-420bd9b1a3ab,sitting_down
3574e14e-eada-497c-975c-30f82ea32fc6,pointing
98c7cbc2-c8fc-4f2e-8ade-e3b00759816b,pointing
99f77f59-502a-4255-8ce7-6ba8a1491749,pocket_out
3ce4868d-077d-4656-901d-48fdc0575d31,sitting_down
84e8b26d-69b6-4153-9cbe-5dfb6ab741d1,throwing
f27a347a-538b-4a35-ae0f-70a1ae646de6,setting_down
4456b750-8aba-42d3-ae06-0230e974d05c,waving_hand
8abf9b00-50a0-4bc6-a6c0-e03d857b296b,using_phone
46398b51-fafe-46a9-aca0-cb81a206439c,sitting
ed40996b-2619-46e7-95a0-59203825746b,Carrying_light
565c6ed2-4321-4faf-9a89-7f186236c653,sitting_down
26b7d18f-f21c-4681-a76a-a0f930a6629d,using_phone
0340b4ab-e384-4b9e-8447-18f46683034f,carrying_light
8887af4e-daa3-436b-9972-236b7c4651f5,walking
fb52e854-1967-4a1a-80da-7f3efa166254,talking
03e00c9c-ee57-4117-bec2-d870cbe03863,using_phone
9390c92f-a2ca-436d-8fe4-85566a4268a6,using_pc
6c83d32a-a5e5-4e99-9b84-e55cfbcff007,using_phone
2accb2d3-fe00-4999-b511-c215f11ecd0f,carrying_light
8878c652-2612-461c-b59f-2141f06657e9,drinking
c4a70aa8-3462-4632-9113-ad95e1d611fc,running
5c620c8c-3286-457d-8722-655012563d45,talking_on_phone
7fe36887-8e71-4591-a878-fc3deb21520b,carrying_heavy
efd84a58-192a-4954-ae11-fa1c33adab47,loitering
eb414669-43ea-4d21-9d60-eecc2df67135,entering
f23eb8ac-5cf2-478f-8a98-54757da64615,setting_down
28867a21-466e-428a-bca1-332632e0dd08,pocket_in
17c4b962-4330-499d-a541-544526f51f61,fall
bd1da8e1-9586-45a8-8978-6f127acb4c07,checking_time
253ae4bb-746e-42e4-b96a-cce9fd53320a,crouching
